@relation AGRAWAL_Abrupt_Simple_Severe

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute class {0,1}

@data
119743.86503396709,0.0,55.0,1.0,3.0,7.0,129270.94119082208,21.0,42830.1794762278,1
23576.68980925436,13747.286563554211,55.0,0.0,20.0,4.0,249588.5792541756,16.0,64064.01281077895,0
69312.30956514043,45612.95409727383,76.0,4.0,15.0,4.0,218666.8505194271,17.0,226484.8481244689,1
100453.82079691504,0.0,22.0,4.0,20.0,2.0,886796.4034212906,24.0,361865.2919095204,0
109531.95252657212,0.0,59.0,3.0,18.0,4.0,356717.4555715353,22.0,277346.7598764006,1
132510.97112977994,0.0,44.0,3.0,18.0,7.0,94485.04241925335,26.0,306169.268638293,0
61062.63957768544,13508.827288940902,36.0,2.0,12.0,1.0,551436.4862673653,10.0,435780.9819516647,1
21753.396987269018,60450.58271475155,77.0,0.0,7.0,0.0,873136.9124943317,10.0,252341.3293960809,0
22177.08232607796,75115.86527191298,24.0,3.0,12.0,5.0,395494.3313448975,8.0,220599.55988940323,0
88150.50128184819,0.0,78.0,2.0,1.0,1.0,363589.2021274838,12.0,202346.71069476297,0
64188.66542183267,15502.388387450084,49.0,4.0,2.0,5.0,183873.71416919163,2.0,275151.24902709783,0
128057.00057755582,0.0,45.0,2.0,20.0,4.0,561288.8925515916,20.0,8060.925724126367,0
84937.35522541385,0.0,44.0,0.0,15.0,0.0,960887.0073301396,2.0,455423.90075111634,1
108866.88588630284,0.0,72.0,2.0,1.0,5.0,184566.25270278208,19.0,3235.361262437786,0
106611.28651735252,0.0,72.0,3.0,10.0,6.0,191830.041049162,28.0,328357.50656280905,0
142570.02022579996,0.0,63.0,1.0,16.0,5.0,443318.4371277333,28.0,265162.7693131973,0
140168.8464943028,0.0,69.0,1.0,3.0,8.0,0.0,22.0,399898.3348224114,0
50812.97422862754,60677.15563746813,50.0,3.0,17.0,1.0,776193.519819168,17.0,179576.2928445083,0
59613.17089807568,72065.50544040548,28.0,2.0,2.0,7.0,93518.46233560804,5.0,86846.55277818348,1
31428.30993289483,28297.439857428268,33.0,4.0,16.0,6.0,213145.86024565747,7.0,232975.41918852672,0
116373.9473289592,0.0,41.0,0.0,11.0,6.0,188090.77355311645,11.0,56592.04527688844,1
55943.67493143357,31995.972736594973,49.0,2.0,1.0,0.0,828785.557145088,11.0,378807.1536347936,0
70839.85208759503,22758.8200481658,61.0,4.0,6.0,5.0,286532.04951189744,14.0,255171.62254117744,1
106416.24334331822,0.0,42.0,0.0,14.0,1.0,437737.2116187683,6.0,154661.5524682995,1
125872.30657289363,0.0,43.0,3.0,18.0,2.0,379464.0371460712,26.0,153984.40995273026,0
57402.54124692411,80431.87654118151,28.0,0.0,16.0,0.0,941726.5970669582,27.0,382029.3164054002,1
121522.0785296938,0.0,57.0,3.0,13.0,3.0,420858.0108362323,5.0,114302.50524478695,1
78273.22069744856,0.0,55.0,2.0,8.0,8.0,0.0,19.0,111250.50497796218,1
33407.199582337795,70160.38286635368,40.0,2.0,17.0,6.0,162873.29132086242,2.0,244392.554437377,0
120423.60357712967,0.0,71.0,2.0,7.0,6.0,266332.22278231406,22.0,50157.92890539406,0
100914.2854274427,0.0,54.0,4.0,17.0,4.0,344135.17020666087,30.0,436464.0412656073,1
34266.7171566939,84195.94268926367,49.0,2.0,7.0,4.0,596462.6221784954,8.0,142070.90228659936,0
28299.61171545727,28368.09190983781,65.0,0.0,5.0,7.0,86148.68024483093,2.0,96883.0838180056,1
31899.759501507822,23093.635111993182,33.0,3.0,15.0,7.0,120659.16634942289,14.0,270275.06565770245,0
76412.13505150365,0.0,80.0,2.0,9.0,6.0,224816.8970950855,13.0,291098.8028099353,0
74914.07118922213,40438.10503786302,48.0,0.0,12.0,0.0,607309.2410896146,14.0,192151.06915322575,0
118458.58120123662,0.0,53.0,0.0,20.0,0.0,1154650.8531954098,7.0,24541.304724094996,1
138999.14018306474,0.0,61.0,1.0,12.0,7.0,81794.33957478413,13.0,207837.12474091543,0
37104.46393972117,57237.50091975015,57.0,2.0,9.0,0.0,473421.9709930797,2.0,302007.37566141435,0
81405.19015145865,0.0,79.0,3.0,13.0,6.0,187077.1542728681,15.0,144557.2143847465,0
126561.06273098284,0.0,78.0,1.0,16.0,4.0,534071.0415434092,8.0,458328.69283115567,0
123755.13603708276,0.0,33.0,1.0,4.0,8.0,0.0,4.0,560.21089852204,0
39100.69017994526,70330.50174377003,50.0,4.0,4.0,8.0,0.0,25.0,390568.516701984,0
41951.56753490405,56299.32314142311,50.0,0.0,10.0,4.0,326850.3712210025,26.0,256853.76452680485,0
38043.81613404727,11681.472760933397,22.0,1.0,12.0,1.0,401286.81703147216,4.0,396498.5422737677,0
105426.32002686703,0.0,77.0,3.0,6.0,7.0,62037.51427398295,4.0,147891.90039194035,0
142153.39882005245,0.0,75.0,0.0,7.0,0.0,1038874.2311153502,19.0,498773.3109072894,0
96398.77382310713,0.0,23.0,2.0,9.0,6.0,198757.2115118412,21.0,392351.4844162501,1
35442.89291438069,37626.76956062068,77.0,0.0,19.0,5.0,449342.18545380735,24.0,475598.6658096896,1
132331.88067367466,0.0,39.0,1.0,1.0,0.0,856436.1958212043,29.0,329848.9493567782,0
89954.79748546043,0.0,78.0,1.0,3.0,6.0,173805.8224230449,29.0,395178.9995544857,0
139020.08766868393,0.0,71.0,4.0,15.0,5.0,261058.5038013789,13.0,303658.4180619429,0
67648.32845190977,21368.841273622813,48.0,2.0,8.0,4.0,230627.375425352,22.0,449655.3877807088,0
99740.0508925071,0.0,51.0,0.0,14.0,5.0,175344.78235222262,18.0,88519.60171402262,1
100784.19375932791,0.0,32.0,2.0,11.0,6.0,281803.55207012873,20.0,299578.42660994176,0
74938.29586509377,22720.4638385622,41.0,1.0,2.0,7.0,62135.95208729492,27.0,459894.5368858637,0
94567.554913588,0.0,71.0,3.0,17.0,6.0,106861.83684743413,27.0,454496.89165511896,0
104929.81928247745,0.0,39.0,4.0,4.0,1.0,486344.2225777944,26.0,200856.7758508245,0
50388.6280744928,30012.94931476876,65.0,4.0,13.0,5.0,379888.2553919925,12.0,305642.46068609814,1
135978.0915521531,0.0,61.0,4.0,20.0,8.0,0.0,7.0,167475.08398077256,0
70634.20830012116,67932.48149616981,67.0,4.0,3.0,1.0,404912.48344916425,16.0,160810.0880474101,1
91936.0247132991,0.0,41.0,0.0,4.0,0.0,887552.418131936,1.0,288900.46851595194,1
126372.595244204,0.0,25.0,0.0,4.0,8.0,0.0,17.0,133449.7315577773,0
73078.4773928137,17733.4146346244,63.0,2.0,15.0,0.0,1028568.7154442332,25.0,89297.60000935188,1
81070.31081808961,0.0,78.0,0.0,11.0,2.0,681971.518912376,12.0,288021.696294696,0
66403.76545562988,50143.92370567457,47.0,2.0,5.0,7.0,91167.2385930034,26.0,144764.55111755367,0
97502.82080129348,0.0,36.0,2.0,6.0,6.0,206817.71670528315,29.0,123208.94633278578,1
44834.394494476444,83950.20630905044,78.0,0.0,20.0,4.0,505294.15046313935,1.0,44239.62398499193,1
25951.086021772797,74292.15615300654,74.0,2.0,2.0,2.0,693595.2852860589,9.0,378147.0537779489,1
34054.22029567951,66022.61074710361,80.0,3.0,2.0,3.0,607995.1911258069,13.0,11844.652874778649,1
137529.02789256262,0.0,68.0,0.0,12.0,3.0,579397.5384849848,30.0,113250.95690690484,0
67994.78224153325,64068.28686981229,70.0,0.0,9.0,6.0,285706.5694347273,3.0,136500.76104763127,1
77591.80771106659,0.0,52.0,4.0,6.0,3.0,556432.8272164472,17.0,462000.3466066957,1
76367.79331312596,0.0,80.0,3.0,4.0,1.0,390504.5948986603,25.0,89703.2256373545,0
48310.738243584405,31706.58173728316,69.0,3.0,3.0,2.0,791178.7191874933,30.0,150658.41827855742,1
67838.4238275316,31421.46967069244,41.0,4.0,1.0,1.0,620342.1887945269,28.0,301845.76406191115,0
25861.93204789873,64920.64767166299,75.0,4.0,11.0,5.0,418525.5266236865,16.0,322840.81376735115,1
80988.2220879399,0.0,20.0,4.0,9.0,5.0,280251.6710985743,3.0,64144.45087834758,1
31205.67299792684,67408.35591887301,61.0,1.0,18.0,1.0,871339.6092829407,8.0,361211.2264051425,1
107016.72648462492,0.0,46.0,1.0,6.0,2.0,751178.0664703881,4.0,156419.91902031715,1
90278.2721882026,0.0,42.0,0.0,4.0,6.0,285200.2723773213,9.0,67755.7761732574,1
31634.018603370885,69497.00687696855,64.0,0.0,3.0,4.0,360722.0380167542,20.0,91648.8401101076,1
133609.25819134203,0.0,64.0,1.0,18.0,7.0,127164.77876980824,7.0,300479.8439322838,0
141262.1063604069,0.0,61.0,2.0,12.0,8.0,0.0,29.0,88912.5099299693,0
76602.09504372513,0.0,77.0,1.0,19.0,1.0,786822.8646092222,12.0,238157.1481663427,0
98058.00985579932,0.0,68.0,4.0,11.0,6.0,286354.91265833826,25.0,449623.61578101607,0
88343.123281501,0.0,67.0,3.0,9.0,2.0,395936.5439166049,16.0,441354.44938609353,0
55951.69455032671,11902.299204999788,70.0,4.0,18.0,8.0,0.0,12.0,277491.80823252565,1
50160.50150433322,15062.47814082702,44.0,4.0,5.0,7.0,57572.45549533229,26.0,19572.791737947016,0
68539.57712772446,79173.31476512694,63.0,3.0,15.0,3.0,724198.0318453168,7.0,336296.48366272973,1
63967.92666469845,17767.285987261737,73.0,1.0,15.0,1.0,614712.1344102531,6.0,451050.9886158356,1
84751.96918186393,0.0,21.0,3.0,18.0,8.0,0.0,27.0,482845.1470456298,1
125311.80685556552,0.0,80.0,2.0,9.0,2.0,544740.7249760887,2.0,175556.60490594816,0
133312.97361906033,0.0,66.0,4.0,7.0,7.0,61247.979850771015,8.0,255135.74310472363,0
36536.69710103077,73395.80989882219,31.0,3.0,10.0,8.0,0.0,24.0,215877.76493096605,0
126070.95193240354,0.0,32.0,4.0,17.0,0.0,865539.9601168802,2.0,339586.7723648299,0
146877.95712351147,0.0,68.0,0.0,3.0,5.0,368816.93549329776,1.0,320001.0136853429,0
97220.0468919497,0.0,36.0,2.0,11.0,2.0,589859.5191345707,7.0,362203.3828665176,1
79556.44084941776,0.0,79.0,0.0,14.0,3.0,682003.0280665641,2.0,444568.3009761095,0
54588.44854495307,55279.306353718224,74.0,3.0,16.0,0.0,593591.2940956493,9.0,232698.240663786,1
94274.7133171805,0.0,32.0,4.0,2.0,8.0,0.0,10.0,216957.08798557275,1
46687.254018529886,58026.31829150751,70.0,3.0,4.0,8.0,0.0,12.0,316177.8234496325,1
33681.993778592674,46851.72136168832,50.0,4.0,3.0,5.0,255991.9155114585,8.0,215037.1982355203,0
106666.7495907142,0.0,59.0,3.0,1.0,0.0,769427.5965595975,9.0,442385.1535001886,1
104706.00275021736,0.0,34.0,4.0,9.0,3.0,407023.36846982414,12.0,490039.6188273805,0
41166.65397462738,84179.21565133013,73.0,0.0,10.0,6.0,218136.2870431696,6.0,130020.12150519798,1
128470.10751682462,0.0,77.0,1.0,15.0,5.0,343203.8239725025,7.0,295361.14412442147,0
59927.901279487,11972.67952845322,57.0,4.0,14.0,8.0,0.0,6.0,89662.90325062853,0
36887.128560756886,70827.32174936353,41.0,3.0,15.0,4.0,488039.2958317206,13.0,400004.47626359545,0
75808.03015117948,0.0,66.0,0.0,17.0,8.0,0.0,20.0,239949.69259349705,0
50232.24169451304,72236.69617877639,20.0,4.0,5.0,7.0,97200.7080685252,30.0,389760.0196502468,1
134896.7578549253,0.0,63.0,4.0,5.0,3.0,623728.54702454,5.0,189750.0978864288,0
134479.93815461296,0.0,42.0,2.0,15.0,5.0,421464.46136715286,14.0,271908.6155772478,0
90730.19839080924,0.0,48.0,0.0,10.0,5.0,251699.99165825988,10.0,14763.984434884802,1
89974.73862439665,0.0,34.0,0.0,19.0,5.0,345511.1085733797,12.0,269574.6734163432,1
95658.15413768456,0.0,34.0,2.0,17.0,6.0,228994.8321914002,1.0,282736.049210177,1
67080.4653060164,45831.96696183633,56.0,1.0,10.0,2.0,611877.4479079946,4.0,81226.81548631632,0
83893.37642337981,0.0,47.0,1.0,9.0,1.0,734600.9118224577,3.0,164023.03659144268,1
25387.125196049677,76033.17631688148,52.0,2.0,15.0,3.0,647789.5963628325,29.0,359248.72919696185,0
43878.03695950218,33401.74351989312,58.0,4.0,10.0,6.0,188457.37746918484,1.0,30234.95263808573,0
109781.43349051526,0.0,65.0,4.0,4.0,4.0,596058.9765942272,12.0,25223.240670476043,0
71865.4775815785,10369.454686865178,26.0,4.0,8.0,7.0,51919.43582909111,13.0,162417.1402524649,1
139432.45319158782,0.0,24.0,2.0,4.0,1.0,877390.7580077623,21.0,362407.1548249081,0
77792.17987796529,0.0,22.0,0.0,6.0,6.0,145168.70349138137,8.0,93670.02193194452,1
131735.89074255858,0.0,48.0,0.0,1.0,1.0,652709.0079852712,15.0,269793.718746506,0
72688.15212149589,42630.01944353939,43.0,3.0,9.0,0.0,862092.2125849919,22.0,266071.25078151195,0
