@RELATION RBF_Gradual_Moderate

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.997723,0.421267,0.340442,0.075675,0.126419,0.393996,0.904752,0.486918,0.687782,0.353234,0
0.547813,0.559996,0.536170,0.347457,0.686162,0.500765,0.780132,0.435398,0.162349,0.002569,0
0.856400,0.124033,0.904680,0.251299,0.908335,0.629504,0.256085,0.391169,0.173840,0.376765,1
0.794660,0.590404,0.705618,0.303369,0.505412,0.364821,0.481778,0.380958,0.269093,0.273907,1
0.749005,0.304333,0.929479,0.819544,0.878917,0.829508,0.289487,0.767027,0.098286,0.897764,1
0.941185,0.617282,0.629393,0.135978,0.884499,0.533555,0.695931,0.356511,0.699438,0.567910,0
0.573547,0.263757,0.905543,0.388159,0.250515,0.584774,0.678370,0.146139,0.278322,0.968369,1
1.024771,0.481918,0.776412,0.014862,0.778566,0.388727,0.669351,0.294626,0.674472,0.697957,0
0.513510,0.702667,0.709672,0.433618,0.404187,0.296842,0.860136,0.733634,0.155538,0.394288,1
0.681846,0.881595,0.296736,0.844698,0.492485,0.546048,0.513532,0.774996,0.345171,0.780611,0
0.764090,0.332395,0.950228,0.811464,0.840873,0.822002,0.273676,0.815335,0.125385,0.863253,1
0.631020,-0.010784,0.276848,0.185292,0.756569,0.697210,0.900837,0.073379,0.407913,0.067888,0
0.381755,0.338003,0.863753,0.201271,0.055184,0.130524,0.391342,0.818008,0.936473,0.288268,1
0.377312,0.570919,0.262172,0.707238,0.002049,0.929877,0.539969,0.716705,0.733127,0.682152,1
0.476412,-0.090155,1.198745,0.796036,0.386617,0.369712,1.117343,0.275623,0.573064,1.173993,0
0.782818,0.538208,0.748254,0.403251,0.472021,0.421349,0.546369,0.344453,0.299408,0.297012,1
0.466455,0.294188,0.811980,0.220690,0.033623,0.197319,0.314053,0.873162,0.945443,0.269421,1
0.672909,0.857149,0.871769,0.895256,0.797133,0.200024,0.805893,0.712495,0.459649,0.559751,0
0.692021,0.873014,0.857388,0.892149,0.797200,0.228791,0.788240,0.676948,0.471052,0.558513,0
0.678442,0.387337,0.431495,0.363999,0.752814,0.455327,0.770613,0.119558,0.142967,0.060221,0
0.275245,-0.168226,0.499145,0.649200,0.709488,0.793051,0.383661,0.655772,0.513773,0.423828,0
0.711766,0.939584,0.302675,0.847045,0.541013,0.478072,0.492303,0.737721,0.252104,0.780284,0
0.762193,0.990795,0.367065,1.042251,0.361542,0.407174,0.979148,0.241170,0.793825,0.161480,0
0.055701,0.110222,0.203705,0.459747,0.953343,0.183053,0.485442,0.631079,0.294539,0.795740,1
0.358141,-0.073469,0.727433,0.254285,0.619499,0.221898,0.609632,0.425186,0.573914,0.664097,1
0.713377,0.212579,0.809800,0.913289,0.851132,0.741172,0.241080,0.846277,0.140744,0.954088,1
0.563001,0.699338,0.682771,0.399240,0.473248,0.302899,0.858282,0.731871,0.139292,0.390595,1
0.561164,0.725478,0.713116,0.427348,0.451203,0.275533,0.859638,0.771829,0.163025,0.416720,1
-0.326153,0.236719,0.575532,0.307557,0.545679,0.591621,0.438188,0.283936,0.395689,0.447450,1
0.791563,1.100824,0.522798,0.106450,0.545446,0.177456,0.408486,0.521971,0.435795,0.773099,1
0.330190,1.069298,0.399190,0.892959,0.613734,-0.053736,1.034316,0.952614,0.845445,1.091784,0
0.593327,0.034348,0.119843,0.271789,0.105804,0.006726,1.220528,-0.037058,1.218380,0.745366,0
0.643489,0.041497,0.267500,0.204179,0.759039,0.692877,0.892503,0.086559,0.439331,0.044604,0
0.004504,0.512802,0.409453,0.762401,-0.322223,0.624681,0.456838,0.502526,1.082075,0.460108,1
0.850673,0.360752,0.530807,0.257693,0.222868,0.385679,0.732314,0.429334,0.378527,0.496351,1
0.488575,0.393248,0.669183,0.786024,0.719688,0.848549,0.912825,0.986904,0.543867,0.894748,0
0.503998,0.923275,0.465396,0.975065,0.232709,0.582149,0.900448,0.328436,0.796214,0.294229,0
0.152996,0.173538,0.725673,0.527603,0.759098,0.418075,0.624155,0.382472,0.976665,0.117236,1
0.059949,0.612417,0.579205,0.024925,0.536182,0.118696,0.377164,0.504975,0.354277,0.475455,1
0.740858,0.302083,0.123646,0.367948,0.312265,0.248814,0.965235,0.918969,0.237035,0.674378,1
0.134870,-0.336568,1.098004,1.461313,0.075787,0.703727,-0.027708,-0.107373,0.573707,0.140268,1
0.030048,0.536311,0.671058,0.059402,0.653017,0.028534,0.445102,0.494502,0.435292,0.362109,1
0.034145,0.533440,0.647728,0.057325,0.640610,0.003972,0.416394,0.507169,0.422960,0.344500,1
0.728356,0.808855,0.395829,0.810897,0.610862,0.312280,0.477313,0.908738,0.444633,0.956048,0
0.629401,0.615787,0.489756,0.337987,1.122805,0.430060,0.856917,0.684155,0.956782,0.491408,0
0.889334,0.547822,0.694258,0.068549,0.247135,0.294886,0.057034,0.201268,0.103992,0.303627,1
0.462714,0.288978,0.584076,0.762487,0.777850,0.809477,0.806289,0.863289,0.582211,0.891805,0
0.706311,0.683206,0.712500,0.038027,0.660404,0.565570,0.241779,0.461077,0.272984,0.929781,0
0.574411,0.432185,0.750875,0.587964,0.346487,0.196972,0.460513,0.555097,0.096197,0.441340,1
0.693672,0.222567,-0.134628,1.163703,0.626197,0.880742,1.264837,-0.283085,1.174379,-0.151098,0
0.712076,0.613443,0.844289,0.177849,0.777551,0.452238,0.070337,0.231575,0.187019,1.043801,0
0.732606,1.418905,0.567243,0.161204,0.470284,-0.151920,0.700351,0.200131,0.459873,0.471933,1
0.625430,0.843341,0.508162,0.197920,0.373480,0.161338,0.954508,0.922006,0.918645,0.599784,1
0.623586,0.852491,0.497249,0.199066,0.364440,0.164821,0.961788,0.930525,0.911438,0.596459,1
1.019148,0.441815,-0.039607,0.089671,0.179355,0.035091,0.837527,0.507440,1.055860,0.661375,0
0.869851,0.849047,0.276815,0.009251,0.864840,0.926036,0.067450,0.504808,0.102532,0.796613,0
0.748531,0.481744,1.170062,0.277638,0.181591,0.870817,0.585757,0.128740,0.346560,0.991452,1
0.603364,0.180950,0.297102,0.251915,0.475473,0.576362,1.119574,0.301989,0.389566,0.175077,0
0.448933,0.395217,0.843052,0.160927,-0.002701,0.176952,0.399262,0.982447,0.876931,0.324502,1
0.907446,0.095898,0.346830,0.296452,0.327955,0.327203,0.992948,0.229039,0.855899,0.521813,0
0.563798,0.279669,0.845836,0.434554,0.211235,0.512748,0.745770,0.230864,0.322721,1.023984,1
0.477655,0.394691,0.661024,0.793158,0.729016,0.843109,0.923542,0.974591,0.528635,0.913340,0
0.928535,1.087388,0.583811,0.580039,0.527155,0.203358,0.756749,0.400209,0.356004,0.562968,0
0.724016,0.889171,0.875414,0.377618,0.701018,0.010919,0.408672,0.490386,0.403752,0.894174,1
0.566678,0.452747,0.130065,0.692660,-0.167645,0.808801,0.533211,0.920311,0.883965,0.853180,1
0.503514,-0.039070,0.155971,0.732186,0.529987,0.600500,0.989530,1.077465,0.370512,0.092528,1
0.642280,0.031804,0.271922,0.227858,0.743248,0.670905,0.891339,0.086600,0.426471,0.032996,0
0.234507,0.572624,0.320824,0.417851,0.430705,0.351762,0.566755,0.167756,0.972242,0.535124,0
0.623906,0.834691,0.516040,0.198792,0.371210,0.152370,0.962854,0.917881,0.922834,0.604570,1
0.941202,0.510660,0.759226,-0.016766,0.190085,0.362453,0.125187,0.270605,0.144818,0.257081,1
0.607107,0.434473,0.984970,0.860453,0.890983,0.768672,0.401678,0.892818,-0.026855,0.795805,1
0.047338,0.939070,0.216567,0.088636,0.931359,0.057371,0.009510,0.212103,0.847326,0.619277,0
0.897595,0.255513,0.172937,0.262604,0.451652,0.370216,0.837596,0.199846,1.035588,0.500955,0
0.741763,1.225588,0.545232,0.590038,1.800737,-0.652189,-0.312540,0.144500,0.928553,1.556029,0
0.717338,0.218379,0.890769,0.629367,0.955170,0.969742,0.499708,0.614818,0.034647,0.874791,1
0.482739,0.516825,0.265564,0.571394,0.213806,0.409647,1.053215,0.967089,0.468942,0.572865,1
0.591631,0.958475,0.964306,0.785770,0.751512,0.117801,0.775643,0.629781,0.383662,0.624610,0
1.689093,1.136722,0.461450,0.840675,-0.184876,0.843893,0.527228,0.611933,0.539359,0.974480,0
0.582252,0.689438,0.720046,0.469352,0.415608,0.235539,0.902225,0.738503,0.181866,0.443573,1
0.936107,1.005262,1.195568,0.685614,1.433698,1.552130,1.049945,0.848364,1.417807,-0.832963,1
0.375083,-0.094594,0.398385,0.436137,0.099839,0.819094,0.013611,0.561149,-0.128147,0.731483,1
0.966542,0.125029,0.923639,0.264513,0.901829,0.725370,0.133572,0.245920,0.212924,0.362228,1
0.629182,1.256639,0.239349,0.063101,0.941662,-0.248217,0.661926,0.617945,0.607544,0.921672,1
0.844915,0.597863,0.682820,0.026660,0.217635,0.270923,0.091116,0.228903,0.123907,0.290751,1
0.424146,0.443421,0.657413,0.884742,0.439114,0.835722,0.818174,0.072250,1.050231,1.109966,0
0.797287,-0.067082,-0.111825,0.734659,0.922006,0.565608,0.724606,0.835794,0.596103,0.089407,1
0.758614,0.243794,0.777808,0.919849,0.735526,0.875439,0.257543,0.722172,-0.040672,0.908382,1
0.577697,0.455223,0.524881,0.436044,0.728509,0.329403,0.719798,0.258535,0.243853,0.135771,0
0.282561,0.687855,0.280332,0.904349,-0.065122,0.729243,0.579642,0.654933,0.754300,0.516428,1
0.174405,0.181937,0.434002,0.836788,0.640434,0.464562,0.459061,0.945360,0.757727,0.212827,1
0.526439,1.228219,0.462561,1.001427,0.555392,0.427941,1.022292,0.113425,0.609301,0.409280,0
0.567103,0.734759,0.758293,0.274584,0.312255,0.088746,0.885158,0.896600,0.053484,0.407179,1
0.045276,1.004372,0.203898,0.058618,0.966730,0.011645,-0.012985,0.257864,0.794169,0.563900,0
1.116158,0.497322,0.129744,-0.015886,0.469141,-0.181565,1.088384,0.945942,0.726295,0.528533,1
-0.092412,0.775297,-0.146648,1.410869,0.017547,1.338331,0.755552,-0.447171,-0.222062,0.006688,0
0.614698,0.404737,0.758586,0.000193,0.819285,0.780298,0.409450,0.719161,0.011740,0.620663,0
0.599921,0.556724,0.220038,0.607704,0.105785,1.071837,0.502909,0.602404,0.644844,0.510971,1
0.195867,0.313542,0.255998,0.026023,0.598651,0.421145,0.420191,0.030040,0.875600,0.171437,0
0.562136,0.713283,0.696886,0.416214,0.453366,0.276149,0.869500,0.755958,0.156906,0.423913,1
0.455111,0.148778,0.600590,0.559753,0.595772,0.364388,0.357274,0.553722,0.398342,0.124046,1
0.229383,0.922006,0.426644,0.814051,0.590826,0.064896,1.020421,0.877003,0.976309,0.922654,0
0.386590,-0.113757,0.749184,1.383063,0.044888,0.663438,0.579520,1.141179,1.443933,1.668791,0
0.641075,0.191091,0.777452,0.481637,0.252222,0.514965,0.720288,0.180643,0.294762,0.989495,1
0.903175,0.853992,0.328251,0.080519,0.870354,0.980903,0.111587,0.441508,0.016118,0.782600,0
0.895510,0.818031,0.298307,0.065207,0.884635,0.940643,0.058676,0.464426,0.044151,0.777076,0
1.101284,0.761851,0.832599,0.024519,1.044188,0.343306,0.757434,0.524459,0.833162,0.460072,0
0.305234,0.909216,0.687644,1.226762,0.934048,1.289290,1.607592,0.501214,-0.065422,0.145021,1
0.447416,0.269769,0.816039,0.207690,0.061122,0.176273,0.286548,0.823413,0.907086,0.345110,1
0.026592,0.969014,0.198195,0.066856,0.955552,0.069633,0.031865,0.238742,0.854584,0.596223,0
0.649747,0.854682,0.828826,0.861493,0.823526,0.258851,0.799924,0.733747,0.419296,0.540227,0
0.707551,0.670249,0.699501,0.101783,0.638599,0.549755,0.225606,0.488065,0.262638,0.922469,0
0.739601,0.334164,0.930809,0.799464,0.866580,0.811838,0.266242,0.785242,0.105338,0.874411,1
0.782235,0.567460,0.627152,0.362600,0.474918,0.283225,0.496639,0.395163,0.225360,0.313811,1
0.611256,0.990861,0.989528,0.828710,0.650167,0.289653,0.740874,0.664931,0.348614,0.650379,0
0.260990,0.073884,0.823903,0.928933,0.424835,0.665777,0.159301,0.985647,0.914453,1.026220,0
0.713392,0.927916,0.876544,0.865237,0.806216,0.221853,0.802497,0.653281,0.477037,0.579220,0
0.493468,1.273836,0.156556,0.724642,0.311841,0.736480,0.773053,0.909239,0.023689,1.055160,0
0.837888,0.166826,-0.043665,0.472508,0.478099,0.361962,0.911538,0.837078,0.336079,0.770758,1
0.792538,0.338082,0.842192,0.840631,0.805632,0.789684,0.182951,0.731536,0.114469,0.967470,1
0.773674,0.541301,0.580820,0.201301,0.771759,0.387503,0.890665,0.055278,0.857344,0.686586,0
0.472578,0.350360,0.662162,0.803207,0.686736,0.815746,0.907448,0.958287,0.567045,0.883875,0
0.435576,-0.091704,0.192848,0.394530,0.649434,0.513823,0.580145,0.393019,1.394187,0.292525,1
1.036968,0.662136,0.548882,0.005733,0.640228,0.590802,0.683513,0.244535,0.671014,0.435971,0
0.367212,0.952315,0.850247,0.267156,0.560821,-0.037485,0.157030,0.457458,0.487030,0.382372,1
0.085076,0.486402,0.704102,0.066764,0.604239,-0.013053,0.444423,0.485556,0.484503,0.402498,1
0.157850,0.166148,0.770338,0.554236,0.762261,0.392922,0.555728,0.373155,0.979448,0.172055,1
0.733419,0.979395,0.234121,0.789282,0.593819,0.469951,0.419309,0.741065,0.267100,0.897338,0
0.529402,0.444489,0.524667,0.369327,0.730603,0.317313,0.692103,0.320213,0.287007,0.124491,0
0.890250,0.548518,0.718036,-0.044775,0.261320,0.228571,0.078132,0.317582,0.179314,0.306091,1
0.556014,0.235692,0.610960,0.060397,-0.124408,0.700492,0.778970,1.202268,1.526824,0.294417,1
0.437451,0.381231,0.714787,0.027637,0.592323,0.598624,0.605731,0.137727,0.481900,0.443466,1
0.490882,1.199476,0.864953,0.661536,0.724747,0.761860,0.469190,0.433696,0.805710,0.669002,0
0.824977,0.108614,-0.459822,-0.283396,1.033203,0.018351,0.164390,-0.638887,1.459558,0.269371,0
0.735043,0.595812,0.689113,0.364428,0.504211,0.330101,0.476277,0.333341,0.239752,0.285183,1
0.632910,0.834347,0.504964,0.201632,0.371033,0.167863,0.959908,0.921272,0.913813,0.592518,1
0.881244,0.054888,0.913711,0.752367,0.126739,0.235711,0.803121,-0.033386,0.103156,0.817550,1
0.949784,0.698652,0.228130,0.718053,0.242377,0.590508,0.781306,0.631510,0.948807,0.829509,1
0.792067,0.288787,0.989429,0.698612,0.746613,0.859945,0.221620,0.831148,0.233462,0.885438,1
0.254113,0.919646,0.442374,0.856379,0.550053,0.055853,1.000071,0.839144,0.967952,0.921614,0
-0.221193,0.357303,0.312853,0.198149,0.034083,0.501057,0.191560,0.259933,1.054638,0.645874,0
0.327007,0.264997,0.177649,0.197798,0.594557,0.141232,0.633523,-0.103166,0.905456,0.580807,0
0.504644,0.717858,0.711824,0.341064,0.537710,0.327353,0.764396,0.782120,0.228212,0.543161,1
0.625962,0.842379,0.508564,0.197775,0.375029,0.162928,0.954341,0.921971,0.916412,0.600898,1
0.125817,0.224024,0.344048,0.582946,0.226274,0.227094,0.064374,0.637700,0.231006,0.900044,1
0.873747,0.717443,0.876443,-0.111121,0.668444,0.628957,0.348414,0.622995,0.195250,0.886565,0
0.839216,0.872724,0.280478,0.073755,0.872263,0.936682,0.132496,0.491293,0.045030,0.743703,0
0.859064,0.557602,0.723562,0.035371,0.241661,0.283643,0.096084,0.216467,0.095810,0.263436,1
0.158734,0.219369,0.301694,0.452817,0.230154,0.560998,0.743902,0.403545,0.113715,0.340828,1
0.068895,0.206679,0.641355,0.527744,0.623532,0.450038,0.711267,0.384918,0.918065,0.093106,1
0.628402,0.842933,0.511725,0.198369,0.374743,0.157874,0.953146,0.923751,0.922929,0.595039,1
0.570762,0.734031,0.693318,0.431569,0.451159,0.276234,0.858083,0.743601,0.153964,0.417446,1
0.086988,0.994544,0.243731,0.131025,0.858004,-0.021165,0.076216,0.219370,0.836490,0.582085,0
0.919715,0.729422,0.821117,0.955695,1.129926,0.727045,0.559366,0.264916,0.650362,0.693888,0
0.196794,0.384506,0.163359,0.211274,0.393930,0.368947,0.468858,0.081213,0.875731,0.412587,0
0.301543,-0.032906,0.118847,0.967422,0.320522,0.974398,0.648869,0.232147,1.197039,0.500113,1
0.150832,0.176167,0.363132,0.506005,0.309044,0.393193,0.738674,0.547044,-0.066029,0.315796,1
0.872465,0.835926,0.316082,0.070169,0.876592,0.957220,0.097515,0.487623,0.053761,0.759514,0
0.697666,0.163682,0.123606,1.080332,0.596769,0.300211,0.952899,0.851843,0.262209,0.010020,1
0.667152,0.690484,0.784636,0.408850,0.373953,0.369302,0.785723,0.801147,0.079641,0.487117,1
0.329149,0.021489,0.320972,0.723935,0.799489,0.892159,0.396576,0.785967,0.513663,0.553768,0
0.969794,0.737392,0.171974,0.764651,0.225997,0.662022,0.706690,0.542178,0.973866,0.801871,1
0.262415,0.620710,0.578422,0.490023,-0.151685,0.429780,0.442926,0.842001,1.226263,0.599215,1
0.558015,0.766791,0.325202,0.846116,0.304450,0.669849,0.682798,0.075084,0.810318,0.356337,0
0.879341,1.235063,0.986294,1.063015,0.321565,1.059866,0.531499,0.601916,1.177559,0.554319,0
0.625452,0.841589,0.507973,0.199138,0.374096,0.161778,0.953764,0.922733,0.918744,0.598916,1
0.340955,0.203890,0.664554,0.766361,0.375893,0.600983,0.417327,-0.066165,0.141931,0.237064,1
-0.004001,0.535120,0.278337,0.972109,0.566874,0.685533,0.129238,0.866911,0.486393,0.887185,1
1.189701,-0.213354,0.962996,-0.107350,0.785681,1.080438,0.337511,0.685235,0.326308,0.503158,1
0.553847,0.042662,0.858336,0.470948,0.370661,0.870987,0.125252,0.790709,0.384208,0.710668,1
0.100047,0.237164,0.337482,0.606976,0.250889,0.201722,0.083692,0.610529,0.218632,0.915771,1
0.078762,0.941208,0.167505,-0.000075,0.937263,-0.024753,0.037687,0.180301,0.806065,0.581510,0
0.577632,0.409774,0.565179,0.505584,0.709454,0.446008,0.752020,0.299270,0.337947,0.143588,0
0.017875,0.517370,0.275810,0.948092,0.577344,0.717847,0.103589,0.859551,0.505415,0.874148,1
0.201329,0.337979,0.081574,0.252224,0.480431,0.386486,0.384683,0.089431,0.831698,0.321796,0
0.579982,1.053076,0.548532,0.994332,0.964074,0.620774,0.668984,0.473177,0.752600,0.628058,0
0.720383,0.353574,1.033750,0.683308,0.762325,0.823455,0.220930,0.937946,-0.012210,0.878177,1
0.802006,0.279482,0.188612,0.237328,0.570356,0.288669,0.767041,0.295782,0.951193,0.535631,0
0.579491,0.470388,0.523534,0.434019,0.738907,0.327049,0.699220,0.271844,0.239876,0.115409,0
0.787652,0.737998,0.724266,0.163360,0.416415,0.264984,0.130090,0.645768,0.730395,0.858421,0
0.445163,0.176892,0.128973,0.151717,0.881459,0.724421,0.461726,0.231262,-0.287589,0.928068,0
1.085885,0.888383,-0.074924,-0.201082,0.422666,0.796468,0.161732,-0.135575,0.170375,0.800164,0
0.605241,0.579189,0.641472,0.543667,0.626244,0.398544,0.697683,0.334419,0.371727,0.019729,0
0.628805,0.842472,0.507944,0.195465,0.373142,0.163878,0.959699,0.919024,0.918487,0.596462,1
0.502801,0.488592,0.777751,0.504434,0.472762,0.286775,0.868305,0.509055,0.240042,0.367809,1
-0.114882,0.593254,1.157412,-0.352627,0.401636,-0.343010,1.045216,0.097509,0.901824,0.597094,1
0.571270,0.596423,0.965223,0.683889,0.946432,0.398798,0.742631,0.669675,0.589976,0.453779,0
0.765135,1.051450,0.607820,0.463949,0.573870,0.257094,0.452951,0.526155,0.776775,0.470869,1
0.698445,0.202536,0.105934,0.944383,0.593040,0.502427,0.762728,0.800067,0.217058,0.066082,1
0.626129,0.840571,0.508404,0.199188,0.373088,0.161231,0.953990,0.922206,0.918134,0.599859,1
0.247229,0.371539,0.084897,0.388170,0.963344,0.222526,0.826723,0.497538,0.465981,0.994021,1
0.509993,0.794455,0.960451,0.735117,0.659365,0.283755,0.662108,0.620822,0.091693,0.949945,0
0.907653,1.216732,0.855760,0.957232,1.191252,0.408687,0.989410,0.234715,0.557656,0.411949,0
0.738387,0.975890,0.278903,0.815168,0.542972,0.487233,0.434973,0.741431,0.274909,0.856111,0
0.769013,0.262412,0.876736,0.887308,0.988630,0.806445,0.272079,0.689277,-0.046958,0.979927,1
0.499456,0.318282,0.822598,0.207360,0.034874,0.227369,0.274990,0.890863,0.929268,0.224097,1
-0.079311,0.154034,0.373589,0.613198,1.110274,1.100352,1.160116,0.776492,1.020129,0.317165,1
0.505959,0.143514,0.213658,0.741809,0.734006,0.424362,0.770410,0.769118,0.134893,0.015666,1
0.505361,0.665053,0.842718,0.387290,0.550414,0.311494,1.014755,0.841846,0.302180,0.512728,1
0.054365,0.953061,0.226256,0.068600,0.954371,0.037973,0.028364,0.242286,0.844209,0.617125,0
0.214976,0.934744,0.925445,0.882705,0.366769,0.135571,0.792312,0.692992,0.581441,0.982861,0
0.534964,0.684646,0.763628,0.414107,0.418832,0.253190,0.885140,0.739408,0.230851,0.435631,1
0.335396,0.584497,0.252937,0.715287,-0.039391,0.906609,0.585432,0.687182,0.788683,0.705809,1
0.534137,0.342181,0.678774,0.813083,0.688637,0.883274,0.905562,0.993521,0.565876,0.881275,0
0.446665,0.322119,0.774228,0.212899,0.041099,0.161762,0.339483,0.882447,0.978925,0.250991,1
0.289651,0.266566,-0.040879,0.548032,-0.296286,1.395260,0.800102,0.489687,1.135775,0.853288,1
0.621690,0.197971,0.393017,0.602353,0.228446,0.343938,0.774954,0.175888,0.417473,1.025210,0
0.711556,0.236395,0.402676,0.677198,0.297831,0.311652,0.756310,0.071769,0.456988,0.999819,0
0.734401,0.970424,0.271994,0.802528,0.533953,0.484102,0.440547,0.726007,0.269775,0.853374,0
0.695180,1.016717,0.261722,0.828652,0.541690,0.538899,0.328075,0.704010,0.289179,0.953955,0
0.562202,0.456830,0.508962,0.403464,0.759883,0.345937,0.714897,0.249644,0.233180,0.117515,0
0.782974,0.436370,0.974683,0.730905,0.872575,0.665016,0.378896,0.549508,-0.219476,1.284952,0
0.028093,0.224030,0.263353,0.347627,0.758269,0.024994,0.302541,0.567183,0.157201,0.496826,1
0.770838,0.875550,0.887899,0.955754,0.813251,0.303349,0.869868,0.641696,0.375688,0.501145,0
1.035524,0.708940,0.040228,0.834968,0.714644,1.016355,0.486194,1.382886,0.344407,1.460388,0
0.330219,0.523092,-0.087429,0.314462,1.086493,0.209775,0.692633,0.563900,0.529629,0.941764,1
0.723363,0.948727,0.654689,0.272483,0.490399,-0.039201,0.315037,0.417428,0.520641,0.654460,1
-0.027079,0.771850,0.453519,0.717301,0.127615,0.515199,0.094405,0.394676,0.394682,0.277575,0
0.702665,-0.069256,0.184342,0.123759,0.829981,0.760918,0.808517,0.131110,0.389764,0.139310,0
0.256614,0.890119,0.466928,0.885528,0.562015,0.056901,1.025953,0.830541,0.958231,0.950133,0
0.680488,0.329699,0.923101,0.745456,0.820256,0.774081,0.322103,0.729645,0.165310,0.877695,1
0.051252,0.952466,0.223121,0.068817,0.956972,0.039875,0.030683,0.246215,0.838760,0.620505,0
0.543381,0.953516,0.786819,0.650468,0.530184,0.163991,0.891726,0.755174,0.876066,1.236835,0
-0.009885,0.963280,0.220801,0.128598,1.014475,-0.001009,0.015383,0.294768,0.827423,0.667277,0
0.203607,0.463482,0.498772,-0.075484,0.793732,0.046633,0.584814,0.620074,0.351562,0.150435,1
0.321340,0.249310,0.755057,0.366927,0.129514,0.277645,0.264166,0.869894,0.894569,0.337413,1
0.347046,0.008369,-0.022106,0.772298,0.641453,0.913525,0.860467,0.576374,0.955898,0.335743,1
0.832434,0.795933,0.225948,0.096035,0.930661,0.933837,0.170870,0.490767,0.025478,0.689821,0
0.605079,0.990825,0.933666,0.971748,0.835071,0.294715,0.863235,0.606227,0.556856,0.540358,0
0.776110,0.945439,0.307949,0.866594,0.476794,0.462793,0.418607,0.677984,0.303490,0.844814,0
0.697483,0.469292,0.779407,-0.039735,0.795220,0.501443,0.765816,0.259832,0.466487,0.323216,0
0.622355,0.842159,0.508353,0.201545,0.372929,0.163484,0.956628,0.925677,0.917588,0.601335,1
