@RELATION RBF_Gradual_Moderate

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.212302,0.325911,1.029775,0.975083,0.069099,0.372895,0.829983,0.782958,0.315065,0.139742,1
-0.043509,0.539632,0.748397,1.073576,0.108822,-0.094366,0.868524,0.357719,0.976513,1.217134,0
0.645529,-0.097356,0.932718,1.073429,-0.023485,0.392124,0.540928,0.417252,0.508304,0.848486,0
0.313698,0.559965,0.987375,0.780141,0.543504,0.841664,0.170339,0.713605,0.975284,0.942916,1
0.099551,0.879870,0.151501,0.140165,0.978862,0.034751,-0.015474,0.208043,0.838964,0.551351,0
0.599558,1.135250,0.676577,0.244913,0.176189,0.723519,0.718916,0.308080,0.315253,0.252366,0
0.521058,0.840831,0.321331,0.938242,0.680902,0.210583,0.530055,0.243793,0.541474,0.626362,1
0.575641,0.288308,0.971539,0.277880,0.611721,1.088603,0.164696,0.397450,0.528931,0.778751,1
0.248754,0.269082,0.313103,0.712096,0.099817,0.207450,0.284218,0.697377,0.549350,0.671668,1
0.522236,0.109978,0.852947,0.394302,0.054548,0.464459,0.527324,0.955016,0.373204,0.053591,0
0.424153,0.362649,0.615451,0.353206,0.940271,0.398982,0.175594,0.728545,0.883032,0.778799,1
0.087698,0.879440,0.411608,0.919214,0.604731,0.611646,-0.011186,0.100525,0.683107,0.600378,1
0.603541,0.727563,0.682153,0.454332,0.469830,0.256043,0.858052,0.754931,0.130009,0.430121,1
0.627089,0.837093,0.513992,0.199229,0.382042,0.160702,0.944381,0.925151,0.908296,0.608126,1
0.780030,0.233942,0.032998,0.316152,0.268086,0.207680,0.939221,0.874990,0.317934,0.659623,1
0.877848,0.837080,0.996513,0.083967,0.524179,0.399727,0.989037,0.230905,0.577215,0.689391,1
0.440936,0.175563,0.819599,0.174084,0.532373,-0.036454,1.353616,1.229077,-0.203140,-0.619224,1
0.934722,0.554455,0.602674,0.165587,0.884380,0.557204,0.572393,0.394771,0.629073,0.620565,0
-0.489370,-0.138287,-0.261150,-0.125232,1.040991,0.021707,0.904109,0.552116,0.989044,0.043773,1
0.314945,0.555973,0.982760,0.779759,0.545396,0.840006,0.169159,0.715974,0.971899,0.942310,1
0.339067,0.541396,1.417898,0.682618,1.180286,-0.285653,0.304852,1.360651,0.305970,0.107790,1
0.652824,-0.282276,0.162208,-0.180056,-0.106281,0.533486,0.929368,-0.301233,0.544688,0.611063,0
0.280478,0.084973,0.741269,0.238465,0.299120,0.653955,0.902046,0.292320,0.187904,0.987487,1
0.134268,0.673287,0.391383,0.429061,-0.152918,0.955810,0.648337,0.606970,0.339519,-0.031306,1
0.622735,0.252977,0.750337,0.808314,0.221536,0.607437,0.684644,0.130440,0.774304,0.925144,0
0.394292,1.023403,0.164967,0.738303,1.027167,0.731876,0.262806,1.143981,0.995167,1.003564,0
-0.069268,0.744887,0.553905,-0.208563,0.826903,-0.053877,0.372501,0.711023,0.625113,0.311033,1
0.436939,0.454937,0.373521,1.218142,0.099877,-0.105750,0.184834,0.685120,0.450541,-0.106689,0
0.543562,0.215613,0.915926,0.492188,0.159438,0.524215,0.614527,0.967185,0.467069,0.156491,0
0.654394,0.970178,0.330171,0.917246,0.629961,0.435832,0.362594,0.805700,0.176682,0.806241,0
0.184600,0.976675,0.475733,0.864207,0.525862,0.082607,0.997960,0.811205,1.028860,0.958026,0
0.237601,0.318519,0.258664,0.772603,0.072375,0.241737,0.354346,0.731739,0.548769,0.655682,1
0.446674,0.196830,0.563262,0.459652,0.995682,0.259224,0.194781,0.792930,0.965639,0.914054,1
0.805768,0.661051,0.902502,0.193790,0.119978,0.649289,0.999734,0.372860,0.297430,0.502096,0
0.882067,0.838316,0.996544,0.081303,0.526177,0.392441,0.991361,0.226226,0.576496,0.691988,1
0.135925,0.248787,0.018633,0.178730,0.922575,0.106199,0.641801,0.504204,0.514696,0.530317,1
0.702691,0.276714,1.033776,0.511316,0.300920,0.581508,0.647226,1.066292,0.550050,-0.024807,0
0.519421,0.817010,0.343048,0.946307,0.674801,0.213609,0.507765,0.243483,0.526688,0.645867,1
0.410658,0.645280,-0.019909,0.396388,0.474865,0.347258,0.165292,0.457561,0.149251,0.476387,1
0.665201,0.263453,0.980268,0.708216,0.909767,0.720294,0.216424,0.881452,0.175797,0.819661,1
-0.534356,0.632216,0.487372,0.655292,0.583255,0.139842,0.512005,1.171723,-0.007701,0.820557,1
0.342002,0.603203,0.333313,0.638846,-0.050411,0.864620,0.631792,0.753529,0.827118,0.682546,1
0.920684,0.062868,0.311403,0.695045,0.206266,0.610650,0.276004,0.631784,0.940872,0.246067,1
0.053634,0.440121,0.569803,0.135356,0.281537,0.926695,0.365789,0.087715,0.094295,0.563770,0
0.956988,0.720690,0.223706,0.738357,0.304123,0.558539,0.799141,0.586775,0.976713,0.805321,1
0.682514,0.872059,0.339853,0.177407,0.622250,0.815383,0.629053,0.960154,0.136121,0.480516,1
0.867609,0.661185,0.935667,0.559674,0.388763,0.984719,0.845604,0.210195,0.107024,0.723295,1
1.153081,1.366829,0.727982,0.323712,0.251623,0.854594,1.340559,-0.159821,0.585133,-0.157363,0
0.442830,1.017275,0.597556,0.438754,0.681336,-0.108750,0.392547,0.543910,0.515072,0.854459,1
0.627890,0.006985,0.270519,0.226427,0.755885,0.690030,0.907741,0.091387,0.437651,0.026894,0
0.311399,0.024288,0.597662,0.323735,0.162596,0.313767,1.024532,0.129126,0.834623,0.819961,0
1.016214,0.262180,0.289018,0.841162,0.857586,0.381133,0.881460,0.752089,0.642447,0.170522,0
0.932749,0.522961,0.693361,0.148649,0.922361,0.481993,0.577927,0.255133,0.668474,0.557953,0
0.657096,0.703270,0.416610,-0.303354,0.826761,0.549042,0.568284,0.259968,0.581896,0.285851,1
0.625343,0.841794,0.507622,0.199005,0.373933,0.161668,0.953489,0.922410,0.918462,0.599051,1
0.545537,0.642963,0.123902,0.936529,0.230299,0.717434,0.287936,0.720765,0.446501,0.501382,1
0.133662,-0.082593,0.339164,0.496838,0.773610,0.164210,0.385730,0.518969,0.275743,0.640014,1
-0.967857,-0.739660,-0.784511,0.145202,2.048258,-0.094597,-0.056375,1.449224,0.089768,0.699935,1
0.279312,0.835691,0.769124,0.200606,0.915333,0.695627,0.203497,1.142022,0.941809,0.397840,0
0.324385,0.723208,0.466636,0.834618,-0.226916,0.721696,0.361601,0.501357,0.826560,0.493065,1
0.340179,-0.086602,0.414751,0.832424,0.864939,0.969952,0.399151,0.831705,0.473674,0.514631,0
0.938576,0.590417,0.638587,0.117749,0.903729,0.513378,0.656574,0.327551,0.709781,0.505105,0
0.069853,0.823352,0.294273,0.979574,0.373446,0.847295,1.184404,0.741297,0.562383,-0.095152,1
0.801741,0.673094,0.902265,0.663620,0.725249,0.801396,0.528924,0.241729,0.731710,0.027731,0
0.989292,0.537967,0.653939,0.205813,1.005219,0.611762,0.604081,0.228464,0.696097,0.462379,0
0.527411,0.693630,1.049336,0.652330,0.716988,0.353381,0.712751,0.618031,0.097970,1.092732,0
0.920752,0.625086,0.663078,0.122421,0.899485,0.508925,0.668987,0.328091,0.696323,0.556684,0
0.247106,0.022221,0.640639,0.563427,0.443137,0.917807,0.993184,0.370736,0.074709,0.442820,1
0.278607,0.899263,0.360545,0.959161,0.648811,-0.002899,1.160554,0.971947,0.779451,0.864417,0
0.877574,0.183192,0.256825,0.315686,0.469846,0.326136,0.872644,0.286205,0.935406,0.426116,0
0.394978,0.079457,0.968223,0.331458,0.527543,0.940181,-0.097809,0.560076,0.278854,0.899323,1
0.182811,0.836276,0.990209,0.162011,0.859329,0.007821,0.289605,1.144045,0.367662,0.673713,1
0.479773,0.604998,0.172634,0.053675,0.535158,0.945791,0.709756,0.371288,0.655655,0.891738,0
0.623129,0.838807,0.520613,0.190830,0.369999,0.170487,0.948113,0.915732,0.927967,0.606149,1
0.289116,0.999864,0.451299,0.715567,0.292161,0.831538,1.052471,0.609811,0.573418,0.139354,1
0.837074,0.492561,1.046464,1.059296,1.124909,0.407330,0.413336,-0.112265,0.641427,-0.120248,0
0.831433,0.118511,0.308664,0.259944,0.426703,0.281550,0.944196,0.336604,0.959282,0.374406,0
0.838987,0.243634,0.354783,0.837046,0.753658,0.251047,0.970598,0.774416,0.541143,0.145794,0
0.364716,0.282527,-0.164918,0.922619,0.562497,1.023576,0.910327,0.670124,0.884705,0.316361,1
0.803325,0.891598,0.295392,0.702303,0.337223,0.166124,0.934786,0.572521,0.431812,0.167573,1
0.812515,0.162733,0.922049,0.109205,0.793489,0.705709,0.291737,0.297046,0.295095,0.250651,1
0.957652,1.097766,0.303246,0.262117,0.615338,0.156475,0.318695,0.267797,0.258507,0.280766,1
0.182101,0.349730,0.245535,0.812944,0.222384,0.898551,0.355305,0.889875,0.673790,0.912986,0
0.126855,0.204598,0.137409,-0.023774,0.809732,0.811154,1.416357,0.906454,0.312725,0.990938,0
0.711549,0.242794,0.623159,0.281484,1.041795,0.090441,1.027128,0.995993,0.432700,0.798302,0
0.356255,0.046794,0.612907,0.242052,0.184798,0.235608,0.893441,0.140792,0.845782,0.872830,0
0.477348,-0.243043,0.783124,0.329330,0.808914,1.307640,0.212439,0.535185,0.087971,0.824835,1
0.728696,0.774417,0.875652,0.760598,0.706267,0.124798,0.934219,0.697712,0.340784,0.440621,0
0.832058,0.275474,0.393777,0.868689,0.712180,0.191284,0.997077,0.742215,0.596827,0.210481,0
0.415627,0.376252,0.334696,0.627942,0.095390,0.219525,0.373187,0.630355,0.373375,0.628961,1
0.612173,0.941278,0.460532,0.844383,0.397796,0.118154,0.515094,0.140694,0.022903,0.730673,0
1.064687,0.187365,0.854541,0.519042,-0.153497,0.795341,0.773506,0.397032,0.354335,0.473859,0
0.536014,-0.181107,0.397788,0.292755,0.451263,0.411748,0.796086,-0.058553,0.832881,0.688980,0
0.973571,1.045147,0.861342,0.404895,0.787442,-0.167934,0.614028,0.612342,0.793878,0.886942,1
0.775237,0.330882,0.885647,0.745344,0.913397,0.763938,0.315319,0.725899,0.069517,0.832750,1
0.705960,0.142709,0.216642,0.216640,0.110741,0.140369,0.767878,0.870443,0.442905,0.690743,1
0.708489,1.136836,0.465243,0.844897,0.319757,-0.070520,0.403336,-0.003756,0.024519,0.685160,0
0.727005,0.957046,0.273548,0.798153,0.528696,0.477103,0.443905,0.741629,0.276111,0.847615,0
0.542729,0.939696,0.518640,0.829775,0.364755,0.090856,0.498603,0.133402,0.059604,0.754666,0
0.257076,0.682118,0.511849,0.355356,0.317461,-0.150604,0.226894,0.958747,-0.033121,0.972041,1
0.711803,0.258549,0.427937,0.768539,-0.049989,0.803881,0.586416,0.380845,0.754965,0.705440,0
0.703171,0.228916,0.387066,0.669599,0.295423,0.311331,0.743821,0.082833,0.449032,1.008187,0
0.836403,0.374204,0.401697,0.389057,0.922619,0.625221,0.667137,0.289198,0.858460,0.861504,1
0.860959,0.667054,0.757245,-0.318793,0.282453,0.904111,0.931496,0.230468,0.994000,0.642946,0
1.456638,0.702598,0.792289,0.066042,1.106636,-0.105701,1.155013,0.085175,0.610360,0.417389,1
0.760780,0.906361,0.220813,0.701221,0.364315,0.196873,0.947227,0.570567,0.450243,0.176992,1
0.194493,1.120933,0.436820,1.304951,0.669434,0.086065,0.320142,0.347857,0.251027,0.339095,1
0.799502,0.174610,0.839862,0.345901,0.225693,0.573634,0.023058,0.488103,0.153886,0.609946,0
0.867151,0.845422,0.994987,0.065999,0.536269,0.401424,1.009894,0.233167,0.573791,0.708627,1
0.874239,1.151719,0.113853,0.587506,0.545884,0.475883,0.441307,0.702935,0.154531,0.909963,0
-0.247424,1.050557,0.938782,0.922554,-0.360659,-0.194605,0.938683,1.443481,1.003054,0.542306,0
-0.073097,0.607594,0.381897,0.963360,0.554193,0.614559,0.066450,0.853328,0.488189,0.869409,1
0.792032,0.425222,0.875561,0.322568,0.222882,0.716014,0.962900,0.376028,0.298587,0.629896,0
0.899842,0.249244,0.538996,0.625125,0.468639,0.482824,0.822914,0.510195,0.810127,0.545583,0
0.493603,0.391533,0.664194,0.789918,0.722660,0.845703,0.915667,0.986466,0.540838,0.899935,0
0.036458,0.460860,0.090783,0.956385,0.426021,0.708441,-0.033087,0.945885,0.344373,0.763817,1
0.795012,0.810358,0.926493,0.828763,0.728917,0.291716,0.757023,0.701399,0.435972,0.667193,0
0.663010,0.279960,0.548986,0.689246,0.288072,0.763969,0.673247,0.239787,0.938236,0.857363,0
0.316127,1.057365,0.136899,0.676546,0.250812,0.612863,0.544143,0.119489,0.617381,0.397937,0
0.840020,0.014664,-0.027098,0.429088,0.215041,0.349013,0.453623,0.981550,0.577535,-0.197469,1
0.004014,0.508160,0.314485,0.956296,0.587278,0.678258,0.126032,0.872838,0.465740,0.900358,1
0.748694,0.319379,0.933210,0.795139,0.880882,0.811989,0.281464,0.792013,0.104786,0.869297,1
0.813534,0.863622,0.629710,1.566521,0.095398,0.188877,1.078079,0.853050,0.832138,0.564359,0
0.809740,0.864285,0.219657,0.625466,0.370701,0.155930,0.961392,0.632993,0.440968,0.130077,1
0.273719,0.078766,0.646356,0.580687,0.400665,0.871700,1.008467,0.355692,0.032694,0.485142,1
-0.298346,0.862363,1.224775,0.063601,0.692856,1.087263,-0.147368,0.667560,0.716190,1.045464,0
0.315683,0.777675,0.741345,0.410970,0.506295,0.459491,0.644604,0.227794,0.356681,0.017006,0
0.289915,0.261345,0.219253,0.219256,0.981977,0.259091,0.763033,0.356112,0.432615,1.074662,1
0.633012,0.785768,-0.185127,0.551501,0.171232,0.809180,0.103793,0.344862,1.209892,0.849086,0
0.884046,0.656209,0.934782,0.560604,0.379281,0.972869,0.828221,0.221280,0.106916,0.718400,1
0.407078,0.354841,0.585079,0.375789,0.966252,0.406325,0.163111,0.732641,0.900147,0.751207,1
0.887499,0.067795,0.672777,0.662969,0.087884,0.691991,0.770874,0.106474,0.202183,0.497763,0
0.115191,0.237849,0.356959,0.594061,0.220762,0.229392,0.083860,0.629782,0.237804,0.913201,1
0.623831,1.114751,0.388093,0.826288,0.494864,0.637012,0.641524,0.757197,0.485438,1.043496,0
0.755098,0.549674,0.334341,0.068044,0.548627,0.883608,0.445746,0.870825,0.344783,0.888549,1
0.209823,0.126029,0.270465,0.561480,0.849214,0.145878,0.411097,0.578627,0.241735,0.645075,1
0.878259,0.844903,0.994269,0.083419,0.532978,0.400890,0.988768,0.235929,0.573130,0.694570,1
0.956922,0.478346,0.695531,0.043725,0.250567,0.227397,0.063570,0.234377,0.224520,0.312547,1
0.794219,0.104409,0.791395,0.400266,0.182910,0.582684,0.015220,0.445395,0.113636,0.559692,0
0.499024,0.037476,0.981737,0.905024,0.110887,0.260503,0.433342,0.496380,0.498027,0.901821,0
0.166593,0.325712,0.312926,0.505713,0.181177,0.332593,0.762219,0.520427,-0.060141,0.224252,1
0.856897,0.591694,0.696334,0.032138,0.210545,0.302235,0.066190,0.228181,0.105043,0.269821,1
0.135843,0.935568,0.226146,0.461284,0.260142,1.088577,1.286412,0.272272,0.512804,0.045682,1
0.631293,0.849250,0.500886,0.196338,0.374912,0.167486,0.946646,0.929007,0.914992,0.592506,1
0.628906,0.566908,0.291720,0.586293,0.477403,0.659131,0.656999,0.230029,0.689984,-0.174761,1
0.537753,0.058901,1.007589,0.865408,0.047698,0.262513,0.396261,0.452412,0.439184,0.838402,0
0.700189,0.283164,0.868758,0.413967,0.206020,0.612417,0.655519,1.138954,0.392247,-0.000769,0
0.243177,-0.049029,0.523218,0.309456,0.213896,0.311779,0.881176,0.136207,0.945701,0.835534,0
-0.109306,0.417191,0.533280,0.138923,1.221376,0.631910,0.972028,0.071555,0.840743,0.918030,1
1.195485,0.475159,0.600074,0.196962,0.851799,0.639226,0.345804,0.291592,0.651443,0.640847,1
-0.663083,-0.078091,0.127610,0.132920,-0.088226,0.842276,-0.609188,0.438075,0.652512,1.170961,1
0.732128,0.273991,0.193683,0.865770,0.639682,0.528509,0.806574,0.755650,0.218924,0.133981,1
0.226175,0.302594,0.231856,0.841147,0.146540,0.206701,0.347688,0.666973,0.618088,0.600312,1
0.573039,0.713471,0.710010,0.399747,0.454094,0.308943,0.839334,0.733925,0.162213,0.442949,1
0.709285,0.737970,-0.230281,1.138844,0.626703,-0.071740,0.812098,0.079444,0.284842,0.461125,1
0.688356,0.204551,0.282148,0.223649,0.436031,0.409478,0.718093,0.029090,0.772904,0.643088,0
0.172009,0.512815,0.590328,0.062691,0.263895,0.952041,0.583710,0.021344,-0.089951,0.748071,0
0.656603,0.846022,0.946834,0.771921,0.183390,0.565821,0.203379,0.134301,0.094698,0.040501,0
0.227413,0.573957,0.128268,0.477442,0.572818,0.243005,0.322017,0.357131,0.211659,0.461328,1
0.575861,0.973455,0.248666,0.916978,0.565705,0.191535,0.644676,0.361034,0.400757,0.555685,1
0.246344,0.025399,0.643534,0.569256,0.444263,0.909016,0.986063,0.363075,0.082758,0.432237,1
0.498526,1.493986,-0.123014,1.540503,-0.173850,0.820887,0.836921,-0.278478,0.974578,0.728202,1
0.565714,0.679113,0.717759,0.434661,0.476535,0.277378,0.854563,0.775383,0.129648,0.440221,1
0.872040,0.541942,0.733821,0.034851,0.223654,0.338936,0.113044,0.274174,0.106586,0.265297,1
0.657296,1.065676,0.466304,0.819546,0.993899,0.587938,0.610000,0.522881,0.764001,0.609931,0
0.194425,0.469139,0.809151,0.296835,0.425598,0.746077,0.299248,0.223803,0.708402,0.412594,0
1.271303,1.238943,0.840242,-0.260087,0.148443,0.087007,0.525951,1.182798,-0.047144,0.503689,1
0.063662,0.499140,0.548074,0.191092,0.192512,0.949255,0.406214,0.077837,0.102023,0.597951,0
0.563322,0.872529,0.910772,0.739075,1.016401,1.095435,0.798364,0.570744,0.721314,0.335883,0
0.131838,0.555092,0.634507,1.054379,0.261180,0.287464,-0.030608,1.009987,0.844551,-0.059499,0
0.493176,-0.304930,0.393522,0.535125,0.940611,0.451192,0.573889,0.982672,0.190372,0.719805,1
0.993624,0.648359,0.933014,0.934828,0.577298,0.706840,0.197205,0.051087,0.669251,0.178175,0
0.219635,0.573986,-0.065102,1.260251,1.363531,0.159694,0.343338,0.615997,-0.150891,0.868725,1
0.229934,-0.226365,0.636547,0.007999,0.449365,0.802320,-0.129943,0.360997,0.614386,1.052502,1
-0.854263,1.531742,1.390650,-0.158414,0.728260,-0.108699,1.574466,1.321551,0.064307,0.483594,0
0.743856,0.806761,0.629934,0.328085,0.204040,0.888660,0.679192,0.337994,0.290740,0.301471,0
0.557449,0.818831,0.270963,1.047570,0.176685,0.691107,0.832347,0.196804,0.618679,0.377024,0
0.635648,0.845629,0.504718,0.209530,0.377014,0.172876,0.958699,0.930369,0.925779,0.592259,1
-0.084160,0.038034,0.869652,0.313034,0.315157,0.567162,0.125326,0.368752,0.736001,0.457664,0
0.426853,0.809333,-0.000293,0.341904,0.487173,0.222923,0.160036,0.436456,0.203943,0.374824,1
0.090362,0.999919,0.542094,0.820884,0.278193,0.717364,1.164977,0.525707,0.516684,0.023620,1
1.026838,0.772470,0.254967,0.702129,0.312642,0.613882,0.775696,0.641805,0.935046,0.809099,1
0.450677,0.393918,0.957424,0.464337,0.349708,0.496587,0.586678,0.068487,0.461837,0.953819,1
0.273258,0.370406,0.283312,0.721377,0.142141,0.181217,0.395422,0.716050,0.474240,0.647810,1
0.352129,0.965392,0.538773,0.210500,0.464023,0.889036,1.024285,0.458203,0.343683,0.623959,1
0.597929,0.939671,0.388788,0.903724,0.179766,0.572886,0.790976,0.213196,0.683879,0.326044,0
0.943494,0.031655,0.426784,0.755477,0.156368,0.699865,0.279764,0.675983,0.925210,0.264744,1
0.289736,0.878764,0.510712,0.673540,0.112685,0.922950,0.947401,0.446851,0.585142,-0.000659,1
0.839895,0.587140,0.741741,0.026778,0.264008,0.274999,0.051235,0.222173,0.140660,0.311643,1
0.519191,0.462526,0.528594,0.346652,0.686607,0.346118,0.756389,0.347000,0.189942,0.139069,0
1.641355,1.619540,1.077045,0.212700,0.237091,1.405447,0.230908,-0.483830,0.544644,-0.477575,0
0.686428,0.765413,0.207663,1.074385,0.358233,0.771343,0.292125,0.963279,0.385077,0.517683,1
0.524917,0.781554,0.967468,0.728125,0.635993,0.310055,0.686288,0.640332,0.114784,0.973863,0
1.382700,0.931035,0.513877,0.451015,0.880642,0.873035,0.394004,0.464080,0.282642,-0.036639,0
0.708376,1.172391,0.764801,1.154534,0.767301,0.551259,0.691922,0.720975,0.910141,0.724755,0
0.354863,0.988430,0.534817,0.176409,0.424661,0.884522,0.988047,0.494064,0.314000,0.610697,1
0.622331,0.839054,0.509889,0.200930,0.374940,0.161195,0.953554,0.923133,0.920093,0.601965,1
0.975773,0.492046,0.424852,-0.630653,1.272615,0.267928,0.014833,-0.197570,0.694694,1.645342,0
0.624649,0.840833,0.505908,0.200379,0.376992,0.160516,0.954475,0.919740,0.921200,0.602415,1
0.250985,0.584574,0.713441,0.318131,0.363498,0.741150,0.306721,0.193926,0.796891,0.410521,0
0.118589,0.855224,0.265837,0.580367,0.550212,0.471435,0.366417,0.120780,0.411959,0.439094,1
1.007736,0.296872,0.498445,0.138240,0.237002,1.000630,0.087229,0.519631,0.412285,0.150810,0
0.247113,0.780200,0.601387,0.092799,0.041112,0.153797,0.126447,0.546743,0.520707,0.706529,0
0.692166,0.252972,0.422504,0.655214,0.292836,0.334547,0.730151,0.061670,0.479777,0.973997,0
0.475317,0.198788,1.029024,0.571022,0.219700,0.418034,0.843355,0.151070,0.455999,1.159375,1
0.954264,0.132380,0.419901,0.642280,0.028392,0.568009,0.410157,0.629207,0.995079,0.264254,1
0.771436,0.765795,0.682152,-0.034397,0.232778,0.550424,0.218182,0.369066,1.211283,0.108001,1
0.864565,0.658839,0.933980,0.561099,0.389152,0.978491,0.842469,0.204036,0.110613,0.718848,1
0.972943,0.998759,0.865150,0.076290,0.296084,0.267246,0.374581,0.856292,0.230207,0.461380,1
0.126119,0.076964,0.844431,0.141725,0.555395,0.604231,0.065914,0.456498,0.681545,0.477206,0
0.754418,0.299545,0.078952,0.237641,0.233552,0.142996,0.944914,0.937975,0.355397,0.660525,1
0.070184,0.491317,0.535198,0.206410,0.211612,0.951208,0.420979,0.064244,0.121253,0.580379,0
0.484411,0.616921,0.397289,-0.350328,1.151230,0.221450,1.327912,0.117040,-0.062671,0.195879,0
0.175787,1.102575,0.065596,-0.124215,-0.182692,0.036050,0.039911,-0.520683,0.800438,0.081895,0
0.246710,0.023360,0.640435,0.563477,0.442565,0.918961,0.993161,0.370119,0.073609,0.442536,1
1.168724,0.375660,0.059221,0.322458,1.222774,0.421720,0.882515,-0.036700,1.180635,1.086999,1
0.080612,0.871259,0.208448,0.118801,0.978904,-0.024383,0.124209,0.149275,0.945036,0.695346,0
0.195799,1.042257,0.728397,0.474814,0.814594,0.181140,0.366535,0.857449,0.477626,0.503125,1
0.864610,0.662067,0.933786,0.562900,0.390865,0.983630,0.842897,0.207679,0.109006,0.720952,1
0.584635,0.161468,0.164086,0.183218,0.756510,0.364689,0.963656,0.667700,0.037546,0.363381,0
0.292093,0.736019,-0.025054,0.436859,0.552657,0.364784,0.277614,0.350527,0.179585,0.347425,1
0.046351,0.532162,0.463643,0.267129,0.181545,0.899512,0.429021,0.075806,0.149770,0.579435,0
0.276717,0.002677,0.037800,0.949642,0.492309,0.764457,0.718975,0.429534,1.039237,0.474101,1
0.033989,0.050823,0.498912,0.646442,0.082613,0.460525,0.830606,0.663866,-0.196138,0.186721,1
1.037499,0.159575,0.909332,0.173587,0.912428,0.734381,0.261434,0.253055,0.262202,0.343377,1
0.759126,0.876747,0.231239,0.701141,0.401847,0.168300,0.954633,0.633286,0.464511,0.152157,1
0.181696,0.491942,0.802247,0.368066,0.495121,0.788684,0.483411,0.081512,0.792134,0.535356,0
0.579843,0.473346,0.535611,0.428590,0.744212,0.329419,0.698972,0.270479,0.248517,0.117929,0
0.625148,0.841691,0.507127,0.198533,0.374921,0.162048,0.952334,0.921454,0.918036,0.599708,1
0.400189,0.587865,0.236147,0.651327,-0.005827,0.934060,0.589596,0.715913,0.730644,0.639026,1
0.361811,0.506671,0.151166,0.933478,0.075548,0.084184,0.233787,0.767491,0.460720,0.616826,1
0.893848,0.329154,0.290351,0.408890,0.870874,0.646195,0.562075,0.322677,0.947328,0.813295,1
0.160008,0.566865,0.733567,0.246555,0.430604,0.773147,0.379907,0.165205,0.782619,0.410965,0
0.733622,0.948682,0.661189,0.925558,0.906847,0.675515,0.663188,0.532357,0.908751,0.621953,0
0.252410,0.922536,0.442129,0.862826,0.549388,0.053671,0.996097,0.832128,0.969134,0.928146,0
0.250193,0.072280,0.642185,0.500645,0.444724,0.870921,0.967423,0.334818,0.075278,0.428001,1
0.299672,0.777484,0.766045,0.331451,0.944557,0.071135,0.363331,0.933177,0.329977,0.379616,1
0.626292,0.839389,0.506028,0.195837,0.377217,0.158522,0.950905,0.920079,0.921557,0.596928,1
0.252849,0.306639,0.201006,0.847272,0.193142,0.285514,0.391934,0.856994,0.431538,0.634633,1
0.097283,0.562831,0.680326,0.751310,0.193940,0.087556,0.191534,0.963357,0.617639,0.107788,0
0.366716,0.679682,0.071059,0.372957,0.466907,0.359971,0.229525,0.419379,0.174391,0.476049,1
0.310812,0.564392,0.370838,0.589903,0.124339,0.805003,0.528455,0.810982,0.879257,0.573499,1
