@RELATION STAGGER_Abrupt_Chain_Noise

@ATTRIBUTE size NUMERIC
@ATTRIBUTE color NUMERIC
@ATTRIBUTE shape NUMERIC
@ATTRIBUTE class {0,1}

@DATA
2.000000,1.077037,0.000000,1
2.000000,0.912825,2.000000,0
0.000000,2.045938,1.000000,1
0.000000,2.026991,2.000000,1
2.000000,0.643230,0.000000,1
2.000000,0.208210,1.000000,0
1.000000,2.077314,1.000000,1
1.000000,1.162962,0.000000,1
0.000000,0.943455,2.000000,0
2.000000,1.980837,2.000000,1
2.000000,1.962136,2.000000,1
0.000000,0.081500,1.000000,0
0.000000,0.957549,1.000000,0
0.000000,0.981843,1.000000,0
0.000000,-0.121873,1.000000,0
0.000000,-0.150679,2.000000,0
2.000000,0.960421,0.000000,1
2.000000,0.020682,1.000000,0
1.000000,0.180470,0.000000,1
1.000000,1.856159,2.000000,1
2.000000,1.034979,0.000000,1
2.000000,0.972534,0.000000,1
0.000000,-0.001461,1.000000,0
0.000000,-0.102251,2.000000,0
1.000000,1.060068,0.000000,1
0.000000,2.125935,0.000000,1
0.000000,1.981582,1.000000,1
1.000000,-0.205333,1.000000,0
0.000000,0.158549,1.000000,0
0.000000,1.977610,0.000000,1
1.000000,1.875094,0.000000,1
0.000000,0.831696,0.000000,1
2.000000,1.078058,2.000000,0
2.000000,2.007563,2.000000,1
0.000000,0.910938,2.000000,0
2.000000,2.085055,0.000000,1
1.000000,0.003817,1.000000,0
2.000000,0.953269,1.000000,0
2.000000,1.931947,2.000000,1
2.000000,2.127877,1.000000,1
2.000000,0.987268,2.000000,0
0.000000,2.100411,2.000000,1
1.000000,-0.109449,2.000000,0
2.000000,0.190739,0.000000,1
1.000000,1.142337,2.000000,0
0.000000,-0.018154,0.000000,1
1.000000,2.046744,1.000000,1
2.000000,0.131562,2.000000,0
0.000000,2.063631,2.000000,1
2.000000,1.046625,1.000000,0
2.000000,-0.002436,1.000000,0
1.000000,0.955714,1.000000,0
2.000000,0.261406,0.000000,1
1.000000,0.980344,1.000000,0
0.000000,0.024922,0.000000,1
0.000000,0.938689,0.000000,1
1.000000,-0.037206,1.000000,0
0.000000,2.078108,1.000000,1
1.000000,0.825006,0.000000,1
1.000000,-0.087507,1.000000,0
2.000000,-0.147614,2.000000,0
2.000000,0.898559,1.000000,0
0.000000,1.923210,1.000000,1
1.000000,0.868455,0.000000,1
2.000000,1.858555,0.000000,1
0.000000,0.940812,2.000000,0
2.000000,0.921542,2.000000,0
2.000000,2.128981,1.000000,1
0.000000,2.078654,1.000000,1
1.000000,-0.073213,0.000000,1
1.000000,0.045931,1.000000,0
1.000000,0.961798,0.000000,1
2.000000,1.182690,0.000000,1
2.000000,-0.027201,0.000000,1
0.000000,1.989297,1.000000,1
1.000000,0.985597,1.000000,0
1.000000,1.127252,0.000000,1
0.000000,2.034314,1.000000,1
2.000000,1.041413,2.000000,0
2.000000,-0.006594,2.000000,0
2.000000,0.124612,1.000000,0
2.000000,0.041246,0.000000,1
1.000000,1.926528,0.000000,1
1.000000,1.822867,1.000000,1
1.000000,0.885056,0.000000,1
1.000000,0.086126,0.000000,1
0.000000,-0.026639,0.000000,1
0.000000,1.886678,0.000000,1
2.000000,1.982404,1.000000,1
0.000000,0.876924,2.000000,0
1.000000,1.318476,0.000000,1
1.000000,1.128899,1.000000,0
0.000000,-0.019239,0.000000,1
0.000000,2.029716,2.000000,1
1.000000,1.914084,1.000000,1
2.000000,1.073960,2.000000,0
1.000000,0.099349,2.000000,0
1.000000,2.025099,0.000000,1
0.000000,2.008928,1.000000,1
1.000000,2.121848,0.000000,1
0.000000,-0.280499,1.000000,0
2.000000,1.155496,0.000000,1
2.000000,1.976956,1.000000,1
0.000000,0.869874,0.000000,1
1.000000,0.138314,2.000000,0
0.000000,-0.024114,1.000000,0
0.000000,0.984224,1.000000,0
1.000000,0.047510,0.000000,1
2.000000,-0.065811,1.000000,0
1.000000,0.025377,0.000000,1
0.000000,0.133479,2.000000,0
1.000000,2.124458,2.000000,1
2.000000,0.908525,2.000000,0
1.000000,-0.079350,1.000000,0
2.000000,2.100667,2.000000,1
2.000000,2.180067,1.000000,1
1.000000,1.990702,0.000000,1
2.000000,2.131042,0.000000,1
0.000000,-0.072829,1.000000,0
0.000000,2.010469,1.000000,1
2.000000,0.971838,1.000000,0
1.000000,2.106776,1.000000,1
0.000000,1.995329,1.000000,1
0.000000,2.187847,0.000000,1
1.000000,1.928844,0.000000,1
1.000000,-0.066618,0.000000,1
1.000000,1.060300,2.000000,0
1.000000,0.053915,1.000000,0
2.000000,0.919309,1.000000,0
2.000000,0.923893,0.000000,1
1.000000,1.012748,0.000000,1
2.000000,0.146584,2.000000,0
0.000000,0.032244,1.000000,0
1.000000,0.929387,0.000000,1
0.000000,-0.132233,1.000000,0
2.000000,0.016984,2.000000,0
2.000000,1.813061,2.000000,1
2.000000,0.112924,2.000000,0
2.000000,-0.109547,1.000000,0
2.000000,0.293686,0.000000,1
2.000000,1.847417,0.000000,1
1.000000,1.965465,1.000000,1
2.000000,-0.117981,0.000000,1
1.000000,-0.117864,1.000000,0
1.000000,2.023575,2.000000,1
0.000000,1.924577,1.000000,1
2.000000,0.834723,2.000000,0
0.000000,1.031286,2.000000,0
0.000000,2.160463,1.000000,1
0.000000,2.078443,0.000000,1
0.000000,1.960538,1.000000,1
1.000000,0.045962,1.000000,0
0.000000,1.978124,1.000000,1
1.000000,-0.152786,2.000000,0
2.000000,0.047791,2.000000,0
2.000000,-0.119199,1.000000,0
2.000000,-0.106849,1.000000,0
0.000000,0.049100,1.000000,0
2.000000,1.972392,2.000000,1
0.000000,1.026692,1.000000,0
1.000000,-0.073693,0.000000,1
2.000000,1.861288,0.000000,1
1.000000,0.941577,2.000000,0
1.000000,0.894779,2.000000,0
1.000000,1.847162,0.000000,1
2.000000,2.022289,1.000000,1
1.000000,1.017647,1.000000,0
2.000000,1.956050,1.000000,1
2.000000,0.908758,2.000000,0
2.000000,2.011235,1.000000,1
0.000000,2.205790,0.000000,1
2.000000,1.933433,0.000000,1
2.000000,0.119704,1.000000,0
1.000000,2.200514,2.000000,1
2.000000,0.042139,1.000000,0
2.000000,0.073098,1.000000,0
2.000000,0.133684,0.000000,1
1.000000,2.194074,0.000000,1
2.000000,0.014581,1.000000,0
2.000000,1.229165,2.000000,0
0.000000,1.026045,1.000000,0
0.000000,0.088424,1.000000,0
2.000000,-0.099420,0.000000,1
0.000000,0.895271,2.000000,0
2.000000,0.938618,0.000000,1
1.000000,2.021877,2.000000,1
0.000000,0.240522,1.000000,0
0.000000,0.964542,0.000000,1
0.000000,2.181113,2.000000,1
0.000000,-0.122152,2.000000,0
0.000000,1.013215,0.000000,1
0.000000,-0.000532,1.000000,0
0.000000,0.923200,1.000000,0
0.000000,2.134184,2.000000,1
2.000000,0.911513,0.000000,1
0.000000,2.157469,1.000000,1
1.000000,0.090930,2.000000,0
2.000000,1.023233,2.000000,0
2.000000,-0.053918,2.000000,0
0.000000,0.098047,2.000000,0
2.000000,2.058444,2.000000,1
1.000000,-0.086865,2.000000,0
1.000000,2.078946,0.000000,1
2.000000,-0.038663,1.000000,0
0.000000,0.081516,0.000000,1
2.000000,2.058468,2.000000,1
2.000000,-0.085680,0.000000,1
1.000000,0.152273,0.000000,1
0.000000,1.941782,1.000000,1
1.000000,0.028282,0.000000,1
0.000000,1.767606,1.000000,1
1.000000,1.865785,1.000000,1
1.000000,0.997340,0.000000,1
0.000000,2.011478,0.000000,1
2.000000,2.168426,2.000000,1
2.000000,0.955880,2.000000,0
2.000000,0.936566,2.000000,0
2.000000,2.039249,2.000000,1
0.000000,0.012536,2.000000,0
2.000000,0.068028,1.000000,0
1.000000,0.986269,1.000000,0
0.000000,2.011784,0.000000,1
0.000000,0.954703,1.000000,0
0.000000,1.871097,0.000000,1
2.000000,0.068002,0.000000,1
2.000000,2.172118,1.000000,1
1.000000,0.013589,1.000000,0
0.000000,0.066559,2.000000,0
0.000000,0.904414,0.000000,1
2.000000,1.157916,0.000000,1
2.000000,0.999869,0.000000,1
2.000000,1.850001,1.000000,1
2.000000,2.016665,2.000000,1
2.000000,-0.030294,0.000000,1
1.000000,-0.132943,0.000000,1
1.000000,2.156052,1.000000,1
0.000000,-0.022636,1.000000,0
1.000000,1.775662,0.000000,1
1.000000,0.836024,0.000000,1
0.000000,-0.091815,2.000000,0
1.000000,0.087198,1.000000,0
0.000000,0.932381,2.000000,0
2.000000,2.088457,2.000000,1
2.000000,0.960013,0.000000,1
2.000000,-0.091375,0.000000,1
0.000000,1.018332,1.000000,0
2.000000,-0.074757,2.000000,0
2.000000,0.096468,1.000000,0
0.000000,0.923090,1.000000,0
1.000000,-0.035760,0.000000,1
1.000000,0.959516,1.000000,0
2.000000,0.020495,0.000000,1
0.000000,-0.061035,2.000000,0
2.000000,2.094516,1.000000,1
2.000000,1.967305,2.000000,1
0.000000,0.970572,1.000000,0
2.000000,1.999485,1.000000,1
2.000000,0.993980,0.000000,1
2.000000,-0.138838,2.000000,0
0.000000,-0.017787,1.000000,0
0.000000,-0.078326,1.000000,0
1.000000,1.097801,0.000000,1
2.000000,0.953330,1.000000,0
1.000000,-0.027730,0.000000,1
0.000000,1.015782,0.000000,1
2.000000,1.202438,2.000000,0
2.000000,-0.209372,0.000000,1
2.000000,0.102460,1.000000,0
1.000000,0.040809,1.000000,0
0.000000,1.988546,2.000000,1
1.000000,1.973788,1.000000,1
1.000000,1.163674,1.000000,0
2.000000,-0.140684,2.000000,0
2.000000,2.083041,1.000000,1
2.000000,0.981226,2.000000,0
2.000000,0.070588,0.000000,1
2.000000,0.950240,2.000000,0
0.000000,0.911357,0.000000,1
1.000000,0.949024,1.000000,0
1.000000,-0.219244,0.000000,1
1.000000,1.037285,1.000000,0
2.000000,1.042703,1.000000,0
1.000000,1.993816,0.000000,1
0.000000,-0.052083,2.000000,0
0.000000,-0.269442,2.000000,0
1.000000,1.024039,2.000000,0
2.000000,-0.032716,0.000000,1
1.000000,1.950870,1.000000,1
2.000000,0.115245,2.000000,0
2.000000,-0.002392,2.000000,0
1.000000,1.149841,2.000000,0
2.000000,0.074209,2.000000,0
2.000000,1.013236,2.000000,0
2.000000,0.180112,1.000000,0
0.000000,2.153845,0.000000,1
0.000000,-0.081987,2.000000,0
1.000000,-0.046914,2.000000,0
2.000000,0.823336,2.000000,0
1.000000,-0.068775,1.000000,0
0.000000,1.106899,0.000000,1
2.000000,0.111332,1.000000,0
1.000000,1.077592,0.000000,1
2.000000,0.977642,1.000000,0
2.000000,-0.087224,2.000000,0
1.000000,-0.037247,0.000000,1
1.000000,1.082338,0.000000,1
2.000000,1.112979,1.000000,0
0.000000,2.074944,0.000000,1
0.000000,1.096817,0.000000,1
1.000000,1.008980,0.000000,1
2.000000,1.990359,0.000000,1
1.000000,1.123239,0.000000,1
2.000000,0.008950,0.000000,1
0.000000,-0.081078,2.000000,0
0.000000,-0.021554,1.000000,0
1.000000,0.184174,1.000000,0
0.000000,1.020410,2.000000,0
0.000000,2.017234,2.000000,1
0.000000,2.116540,2.000000,1
2.000000,0.076212,0.000000,1
2.000000,-0.102703,1.000000,0
1.000000,0.063923,0.000000,1
1.000000,0.001234,1.000000,0
1.000000,2.059101,0.000000,1
0.000000,2.024924,1.000000,1
2.000000,-0.073409,0.000000,1
0.000000,1.950795,1.000000,1
1.000000,-0.190112,0.000000,1
2.000000,1.127592,0.000000,1
0.000000,2.099493,0.000000,1
2.000000,1.802642,2.000000,1
1.000000,0.192854,1.000000,0
0.000000,2.071867,1.000000,1
0.000000,2.053907,0.000000,1
2.000000,0.035470,0.000000,1
2.000000,2.027978,1.000000,1
0.000000,2.224696,0.000000,1
0.000000,0.919898,1.000000,0
2.000000,-0.123847,2.000000,0
0.000000,0.819356,0.000000,1
2.000000,1.926730,0.000000,1
2.000000,2.030960,0.000000,1
2.000000,1.942356,2.000000,1
1.000000,0.975968,0.000000,1
2.000000,2.142569,1.000000,1
2.000000,0.920200,1.000000,0
0.000000,0.154469,0.000000,1
2.000000,2.177645,1.000000,1
0.000000,1.139187,1.000000,0
2.000000,0.796966,1.000000,0
0.000000,1.975590,2.000000,1
0.000000,1.074605,1.000000,0
2.000000,0.069248,0.000000,1
0.000000,0.861508,0.000000,1
2.000000,1.961274,2.000000,1
0.000000,-0.104633,2.000000,0
1.000000,0.996196,1.000000,0
2.000000,1.985414,1.000000,1
2.000000,0.879615,0.000000,1
1.000000,1.023389,1.000000,0
1.000000,-0.105668,2.000000,0
0.000000,0.986611,2.000000,0
0.000000,-0.013688,0.000000,1
0.000000,2.065391,2.000000,1
2.000000,0.124820,1.000000,0
2.000000,-0.145175,2.000000,0
0.000000,-0.154145,2.000000,0
2.000000,1.928033,1.000000,1
2.000000,-0.059952,1.000000,0
1.000000,-0.014620,1.000000,0
2.000000,0.044689,1.000000,0
1.000000,0.876248,1.000000,0
1.000000,0.822817,0.000000,1
0.000000,1.962139,0.000000,1
2.000000,1.046406,1.000000,0
2.000000,1.045636,1.000000,0
2.000000,1.024460,0.000000,1
0.000000,1.957827,0.000000,1
2.000000,-0.074582,2.000000,0
2.000000,0.038501,1.000000,0
2.000000,1.094236,2.000000,0
1.000000,1.218332,2.000000,0
2.000000,1.950486,2.000000,1
2.000000,-0.118284,2.000000,0
0.000000,0.910118,0.000000,1
2.000000,1.053181,1.000000,0
1.000000,1.874804,2.000000,1
0.000000,-0.048695,1.000000,0
0.000000,1.891926,2.000000,1
1.000000,2.178686,1.000000,1
1.000000,1.753393,2.000000,1
1.000000,1.847234,0.000000,1
2.000000,1.941126,2.000000,1
0.000000,-0.076215,1.000000,0
0.000000,1.998082,0.000000,1
1.000000,1.916802,0.000000,1
0.000000,2.019534,2.000000,1
2.000000,1.033318,2.000000,0
2.000000,0.067490,2.000000,0
2.000000,0.871032,2.000000,0
2.000000,0.852788,2.000000,0
0.000000,0.144715,2.000000,0
0.000000,2.075050,2.000000,1
1.000000,2.128732,1.000000,1
0.000000,0.070390,1.000000,0
1.000000,1.905108,2.000000,1
1.000000,1.876051,2.000000,1
0.000000,0.116184,0.000000,1
1.000000,-0.133992,0.000000,1
0.000000,1.157694,2.000000,0
1.000000,2.016264,2.000000,1
0.000000,1.823384,0.000000,1
0.000000,1.907843,0.000000,1
1.000000,2.050045,2.000000,1
1.000000,2.086482,1.000000,1
1.000000,-0.218577,2.000000,0
1.000000,1.095557,2.000000,0
1.000000,-0.057911,0.000000,1
0.000000,-0.122888,1.000000,0
2.000000,-0.137179,1.000000,0
2.000000,1.125017,1.000000,0
2.000000,1.870919,1.000000,1
0.000000,0.017563,0.000000,1
1.000000,2.027720,0.000000,1
0.000000,2.212464,1.000000,1
2.000000,1.975809,2.000000,1
1.000000,1.966455,2.000000,1
0.000000,1.165338,2.000000,0
1.000000,0.976932,2.000000,0
2.000000,-0.279545,0.000000,1
2.000000,0.930650,2.000000,0
2.000000,0.025972,1.000000,0
2.000000,1.108216,1.000000,0
1.000000,0.972628,1.000000,0
0.000000,0.945656,1.000000,0
0.000000,0.116210,2.000000,0
0.000000,0.067364,0.000000,1
0.000000,0.012364,2.000000,0
1.000000,-0.046110,0.000000,1
1.000000,1.009498,0.000000,1
2.000000,0.055055,1.000000,0
2.000000,-0.247633,2.000000,0
1.000000,0.020304,1.000000,0
1.000000,1.979026,2.000000,1
2.000000,0.124735,1.000000,0
2.000000,0.005236,1.000000,0
1.000000,1.781733,2.000000,1
0.000000,-0.149813,0.000000,1
1.000000,2.014869,0.000000,1
2.000000,2.069831,2.000000,1
0.000000,2.085110,2.000000,1
2.000000,0.065367,0.000000,1
2.000000,2.041125,2.000000,1
2.000000,-0.172370,2.000000,0
1.000000,-0.123069,1.000000,0
2.000000,-0.079075,2.000000,0
1.000000,0.834719,0.000000,1
2.000000,-0.205450,1.000000,0
0.000000,1.053916,1.000000,0
0.000000,0.912929,0.000000,1
2.000000,1.913751,1.000000,1
0.000000,1.942006,0.000000,1
0.000000,1.073848,1.000000,0
2.000000,0.064337,0.000000,1
0.000000,0.820500,0.000000,1
0.000000,1.067451,1.000000,0
2.000000,2.008879,2.000000,1
1.000000,0.949860,2.000000,0
1.000000,-0.078262,0.000000,1
2.000000,-0.080040,1.000000,0
1.000000,-0.132650,0.000000,1
2.000000,1.990248,2.000000,1
2.000000,1.960816,0.000000,1
0.000000,0.907303,2.000000,0
0.000000,0.135755,0.000000,1
1.000000,-0.063216,0.000000,1
1.000000,0.020121,1.000000,0
0.000000,1.045333,0.000000,1
2.000000,0.179752,2.000000,0
0.000000,-0.032871,1.000000,0
1.000000,1.980710,2.000000,1
0.000000,0.909116,0.000000,1
0.000000,-0.002068,1.000000,0
0.000000,1.076696,2.000000,0
2.000000,1.029953,1.000000,0
2.000000,-0.184374,2.000000,0
0.000000,-0.023275,0.000000,1
1.000000,0.858257,0.000000,1
1.000000,-0.160956,2.000000,0
0.000000,0.200399,1.000000,0
0.000000,2.210542,0.000000,1
0.000000,2.045536,1.000000,1
1.000000,0.915164,2.000000,0
1.000000,0.013972,0.000000,1
1.000000,1.005935,1.000000,0
0.000000,-0.042872,0.000000,1
2.000000,1.898224,1.000000,1
0.000000,-0.067924,2.000000,0
2.000000,1.124658,0.000000,1
1.000000,1.166123,0.000000,1
0.000000,0.098176,2.000000,0
0.000000,2.042167,2.000000,1
2.000000,1.056103,2.000000,0
2.000000,-0.125165,0.000000,1
1.000000,1.988391,1.000000,1
0.000000,-0.043929,0.000000,1
2.000000,1.013584,1.000000,0
1.000000,-0.034484,2.000000,0
2.000000,0.015537,0.000000,1
0.000000,-0.084973,0.000000,1
1.000000,1.882478,2.000000,1
0.000000,2.206631,1.000000,1
0.000000,0.966713,1.000000,0
0.000000,1.957767,0.000000,1
0.000000,1.916463,2.000000,1
0.000000,-0.028143,1.000000,0
2.000000,-0.078374,2.000000,0
1.000000,2.099967,0.000000,1
0.000000,0.872454,0.000000,1
2.000000,1.038236,2.000000,0
0.000000,2.008352,0.000000,1
2.000000,0.963598,0.000000,1
1.000000,1.084237,0.000000,1
0.000000,2.064230,2.000000,1
2.000000,2.104440,0.000000,1
1.000000,0.980647,1.000000,0
1.000000,2.034716,0.000000,1
2.000000,-0.009703,2.000000,0
1.000000,1.071851,0.000000,1
0.000000,2.087753,0.000000,1
2.000000,1.136999,1.000000,0
1.000000,0.036627,1.000000,0
0.000000,2.068255,2.000000,1
0.000000,0.061428,1.000000,0
2.000000,0.841164,1.000000,0
1.000000,0.985517,1.000000,0
1.000000,0.820492,0.000000,1
1.000000,1.986435,1.000000,1
2.000000,0.089877,2.000000,0
0.000000,1.043037,1.000000,0
0.000000,1.904544,1.000000,1
2.000000,0.925207,1.000000,0
1.000000,1.169282,2.000000,0
0.000000,-0.047523,1.000000,0
2.000000,1.970511,2.000000,1
0.000000,2.133998,0.000000,1
1.000000,0.950839,0.000000,1
2.000000,0.938920,2.000000,0
1.000000,1.869596,0.000000,1
0.000000,1.108835,2.000000,0
2.000000,0.802192,1.000000,0
0.000000,-0.138936,2.000000,0
1.000000,2.024392,1.000000,1
2.000000,0.215477,1.000000,0
1.000000,1.056230,1.000000,0
0.000000,0.049820,0.000000,1
0.000000,2.082525,0.000000,1
1.000000,-0.048392,1.000000,0
0.000000,1.899251,2.000000,1
0.000000,1.094293,0.000000,1
0.000000,1.032090,0.000000,1
0.000000,1.979147,0.000000,1
0.000000,-0.035475,1.000000,0
0.000000,0.934037,2.000000,0
0.000000,1.173120,0.000000,1
0.000000,0.958054,0.000000,1
1.000000,1.875348,2.000000,1
2.000000,2.051942,1.000000,1
2.000000,1.137263,2.000000,0
1.000000,1.989407,2.000000,1
1.000000,0.944486,2.000000,0
2.000000,1.101049,0.000000,1
2.000000,2.040209,0.000000,1
0.000000,1.950353,1.000000,1
0.000000,0.056054,0.000000,1
1.000000,1.807399,1.000000,1
2.000000,-0.151199,2.000000,0
2.000000,0.052313,0.000000,1
2.000000,1.026697,2.000000,0
1.000000,2.009640,0.000000,1
0.000000,2.093101,0.000000,1
0.000000,1.188526,1.000000,0
0.000000,0.084657,1.000000,0
2.000000,0.010247,1.000000,0
0.000000,1.807857,1.000000,1
2.000000,0.934531,1.000000,0
1.000000,0.942079,0.000000,1
1.000000,1.914521,2.000000,1
2.000000,0.113020,1.000000,0
0.000000,1.899011,0.000000,1
0.000000,0.039185,0.000000,1
1.000000,0.002758,1.000000,0
0.000000,0.985741,0.000000,1
0.000000,0.049948,2.000000,0
0.000000,1.947452,1.000000,1
1.000000,0.042545,1.000000,0
2.000000,1.862046,1.000000,1
0.000000,2.145638,1.000000,1
2.000000,1.963251,1.000000,1
0.000000,0.019069,0.000000,1
2.000000,-0.056981,1.000000,0
2.000000,2.090455,2.000000,1
1.000000,1.070984,1.000000,0
0.000000,1.905529,1.000000,1
2.000000,0.052058,0.000000,1
2.000000,0.846567,0.000000,1
0.000000,-0.107483,2.000000,0
1.000000,0.098471,2.000000,0
1.000000,0.050747,0.000000,1
0.000000,-0.106942,2.000000,0
2.000000,1.996812,0.000000,1
0.000000,0.018295,1.000000,0
2.000000,0.847239,1.000000,0
1.000000,0.010852,0.000000,1
1.000000,0.820414,1.000000,0
1.000000,1.953999,0.000000,1
0.000000,1.931294,1.000000,1
1.000000,0.101958,2.000000,0
0.000000,2.079028,0.000000,1
2.000000,0.157231,2.000000,0
2.000000,1.015346,2.000000,0
1.000000,1.004380,2.000000,0
0.000000,2.123729,2.000000,1
0.000000,1.883155,2.000000,1
0.000000,1.948006,0.000000,1
0.000000,0.874941,0.000000,1
1.000000,1.975578,1.000000,1
2.000000,0.116507,1.000000,0
1.000000,1.679547,0.000000,1
2.000000,1.028035,2.000000,0
0.000000,-0.042042,0.000000,1
0.000000,1.022654,0.000000,1
1.000000,1.212076,0.000000,1
0.000000,0.123766,1.000000,0
0.000000,1.024330,1.000000,0
2.000000,2.010661,1.000000,1
2.000000,-0.028918,0.000000,1
0.000000,0.084565,1.000000,0
2.000000,0.854746,2.000000,0
0.000000,0.059502,2.000000,0
2.000000,1.090084,0.000000,1
1.000000,1.082642,0.000000,1
1.000000,1.989796,1.000000,1
1.000000,0.872355,0.000000,1
2.000000,0.031298,1.000000,0
2.000000,0.217948,2.000000,0
1.000000,-0.028344,1.000000,0
1.000000,-0.133454,2.000000,0
1.000000,2.041340,1.000000,1
2.000000,2.017735,0.000000,1
1.000000,2.230709,2.000000,1
1.000000,0.046948,2.000000,0
2.000000,1.001167,0.000000,1
1.000000,0.111721,0.000000,1
0.000000,0.946195,0.000000,1
0.000000,-0.117360,1.000000,0
0.000000,1.035492,0.000000,1
2.000000,2.075593,2.000000,1
0.000000,2.016586,1.000000,1
2.000000,-0.006241,0.000000,1
2.000000,2.290495,2.000000,1
2.000000,0.960852,1.000000,0
2.000000,1.918697,2.000000,1
2.000000,1.969141,2.000000,1
2.000000,2.046355,0.000000,1
0.000000,0.859416,2.000000,0
2.000000,1.871694,0.000000,1
1.000000,1.027594,0.000000,1
1.000000,1.981875,2.000000,1
1.000000,1.135365,0.000000,1
1.000000,1.907250,2.000000,1
2.000000,0.990921,2.000000,0
1.000000,1.107252,1.000000,0
1.000000,-0.104544,0.000000,1
1.000000,0.975936,2.000000,0
0.000000,1.033803,1.000000,0
2.000000,0.015843,2.000000,0
2.000000,2.142124,0.000000,1
2.000000,-0.092632,1.000000,0
2.000000,0.890301,2.000000,0
1.000000,-0.067580,0.000000,1
2.000000,1.982019,0.000000,1
