@RELATION STAGGER_Abrupt_Chain_Noise

@ATTRIBUTE size NUMERIC
@ATTRIBUTE color NUMERIC
@ATTRIBUTE shape NUMERIC
@ATTRIBUTE class {0,1}

@DATA
2.000000,1.160044,2.000000,0
1.000000,-0.039412,2.000000,0
2.000000,1.827631,0.000000,0
0.000000,0.120968,0.000000,1
2.000000,0.868338,1.000000,0
1.000000,0.101227,0.000000,0
2.000000,1.999242,1.000000,0
1.000000,2.032687,0.000000,0
1.000000,-0.081628,2.000000,0
2.000000,0.056442,1.000000,0
2.000000,0.944655,0.000000,0
2.000000,1.044416,1.000000,0
2.000000,0.741823,0.000000,0
2.000000,-0.245920,1.000000,0
1.000000,0.857764,2.000000,0
1.000000,1.992467,2.000000,0
0.000000,1.109011,0.000000,0
1.000000,0.973979,1.000000,0
1.000000,0.196782,2.000000,0
2.000000,2.027753,1.000000,0
0.000000,0.103254,2.000000,1
0.000000,0.989293,1.000000,0
1.000000,0.869716,0.000000,0
2.000000,1.032587,2.000000,0
1.000000,1.935703,1.000000,0
2.000000,1.058030,1.000000,0
0.000000,1.122929,0.000000,0
1.000000,1.070999,2.000000,0
0.000000,-0.091402,0.000000,1
2.000000,1.958085,2.000000,0
1.000000,1.917596,2.000000,0
1.000000,-0.030268,1.000000,0
1.000000,0.803573,2.000000,0
2.000000,2.028268,1.000000,0
2.000000,2.013900,0.000000,0
0.000000,1.885716,0.000000,0
0.000000,0.117139,1.000000,1
0.000000,2.045197,1.000000,0
2.000000,0.060230,1.000000,0
1.000000,2.063747,0.000000,0
0.000000,0.128313,0.000000,1
2.000000,1.076650,0.000000,0
0.000000,0.976518,1.000000,0
2.000000,2.062469,0.000000,0
2.000000,0.926628,1.000000,0
1.000000,0.934957,1.000000,0
1.000000,1.841064,1.000000,0
2.000000,0.062598,1.000000,0
2.000000,-0.001928,0.000000,0
1.000000,2.051217,1.000000,0
2.000000,2.011461,2.000000,0
2.000000,2.018460,1.000000,0
2.000000,0.144934,0.000000,0
0.000000,0.746481,2.000000,0
2.000000,0.024582,0.000000,0
1.000000,-0.043874,0.000000,0
2.000000,0.926590,1.000000,0
2.000000,-0.289860,2.000000,0
2.000000,-0.059168,0.000000,0
2.000000,0.914418,2.000000,0
2.000000,1.138592,2.000000,0
2.000000,1.071844,0.000000,0
2.000000,-0.023009,0.000000,0
2.000000,-0.037653,0.000000,0
1.000000,0.015239,1.000000,0
0.000000,2.000330,1.000000,0
0.000000,-0.103598,1.000000,1
2.000000,0.836581,2.000000,0
0.000000,0.941437,0.000000,0
1.000000,1.005783,1.000000,0
2.000000,0.155514,1.000000,0
0.000000,-0.097651,2.000000,1
2.000000,-0.141768,0.000000,0
1.000000,1.128365,2.000000,0
1.000000,-0.055656,2.000000,0
0.000000,1.244443,1.000000,0
1.000000,-0.000109,2.000000,0
2.000000,0.968692,2.000000,0
0.000000,0.952189,1.000000,0
0.000000,1.040820,2.000000,0
2.000000,1.200784,0.000000,0
0.000000,1.023452,2.000000,0
1.000000,0.045953,0.000000,0
1.000000,1.125752,2.000000,0
1.000000,1.964678,1.000000,0
1.000000,1.936791,1.000000,0
1.000000,0.927776,1.000000,0
0.000000,2.005076,1.000000,0
1.000000,2.054460,0.000000,0
0.000000,0.070767,1.000000,1
1.000000,-0.019727,2.000000,0
2.000000,0.908908,2.000000,0
1.000000,1.083251,0.000000,0
0.000000,-0.082789,2.000000,1
1.000000,2.048184,1.000000,0
0.000000,1.897383,1.000000,0
0.000000,0.096637,0.000000,1
2.000000,0.943851,1.000000,0
1.000000,1.993934,0.000000,0
2.000000,1.150520,0.000000,0
0.000000,-0.144499,1.000000,1
0.000000,2.102592,1.000000,0
2.000000,0.141926,0.000000,0
1.000000,2.157418,0.000000,0
1.000000,1.802236,0.000000,0
0.000000,2.030510,1.000000,0
2.000000,-0.027394,1.000000,0
0.000000,0.035261,0.000000,1
2.000000,1.986759,1.000000,0
1.000000,1.921528,2.000000,0
0.000000,-0.083428,0.000000,1
1.000000,-0.114419,1.000000,0
0.000000,1.920380,1.000000,0
0.000000,1.007082,0.000000,0
2.000000,2.107168,2.000000,0
2.000000,0.134460,1.000000,0
2.000000,-0.019505,0.000000,0
2.000000,-0.024365,1.000000,0
2.000000,0.942885,1.000000,0
1.000000,-0.052933,2.000000,0
1.000000,1.870328,2.000000,0
0.000000,-0.094049,2.000000,1
0.000000,0.117824,2.000000,1
1.000000,0.012663,0.000000,0
0.000000,1.143167,2.000000,0
1.000000,0.127897,1.000000,0
2.000000,0.047725,1.000000,0
1.000000,0.084450,1.000000,0
1.000000,1.062049,1.000000,0
0.000000,1.024157,1.000000,0
0.000000,2.065008,1.000000,0
0.000000,-0.199623,1.000000,1
1.000000,0.971846,2.000000,0
1.000000,1.810153,1.000000,0
2.000000,0.988375,1.000000,0
1.000000,2.076292,2.000000,0
1.000000,0.016861,0.000000,0
0.000000,2.016640,1.000000,0
1.000000,1.049442,0.000000,0
0.000000,1.962895,2.000000,0
2.000000,-0.135534,1.000000,0
0.000000,1.077332,1.000000,0
1.000000,2.037142,1.000000,0
2.000000,-0.008705,0.000000,0
1.000000,1.879538,1.000000,0
2.000000,1.086645,2.000000,0
2.000000,0.067223,2.000000,0
0.000000,-0.036753,2.000000,1
0.000000,-0.115911,0.000000,1
2.000000,1.101397,0.000000,0
1.000000,0.948174,0.000000,0
1.000000,1.035594,2.000000,0
2.000000,0.104657,1.000000,0
0.000000,1.901784,1.000000,0
1.000000,1.903231,2.000000,0
2.000000,0.175303,2.000000,0
1.000000,0.044520,0.000000,0
2.000000,1.907367,1.000000,0
2.000000,0.876663,2.000000,0
1.000000,0.953793,1.000000,0
2.000000,1.087102,2.000000,0
1.000000,0.025707,2.000000,0
0.000000,1.971608,1.000000,0
2.000000,0.119170,0.000000,0
1.000000,1.953793,0.000000,0
2.000000,2.075323,0.000000,0
2.000000,-0.123387,1.000000,0
1.000000,0.010743,1.000000,0
1.000000,1.934105,1.000000,0
2.000000,2.075843,2.000000,0
1.000000,0.035330,1.000000,0
0.000000,1.005277,0.000000,0
2.000000,0.010056,1.000000,0
0.000000,0.959534,2.000000,0
2.000000,1.964711,0.000000,0
1.000000,0.975893,1.000000,0
0.000000,0.053935,1.000000,1
1.000000,1.996068,1.000000,0
0.000000,1.155565,0.000000,0
1.000000,2.078626,1.000000,0
2.000000,2.090978,2.000000,0
2.000000,0.869728,0.000000,0
0.000000,2.140036,1.000000,0
2.000000,0.792828,0.000000,0
0.000000,-0.046835,2.000000,1
0.000000,0.915312,0.000000,0
1.000000,1.048282,2.000000,0
2.000000,0.040066,0.000000,0
1.000000,-0.086720,0.000000,0
2.000000,1.900380,1.000000,0
2.000000,1.050900,2.000000,0
1.000000,0.948372,0.000000,0
0.000000,1.108586,2.000000,0
0.000000,0.159099,0.000000,1
1.000000,0.088116,1.000000,0
1.000000,0.073785,2.000000,0
0.000000,0.930294,1.000000,0
0.000000,2.099829,2.000000,0
2.000000,0.120502,1.000000,0
0.000000,0.102546,0.000000,1
1.000000,-0.094179,0.000000,0
0.000000,-0.126183,0.000000,1
0.000000,0.897844,1.000000,0
2.000000,1.027051,2.000000,0
1.000000,2.037270,2.000000,0
2.000000,-0.057082,2.000000,0
1.000000,2.026341,0.000000,0
0.000000,1.984724,2.000000,0
0.000000,0.069297,1.000000,1
2.000000,1.998808,0.000000,0
1.000000,1.816256,2.000000,0
2.000000,2.069736,2.000000,0
1.000000,0.077539,2.000000,0
2.000000,-0.097102,2.000000,0
0.000000,0.029084,0.000000,1
0.000000,2.073647,0.000000,0
2.000000,2.005043,2.000000,0
2.000000,2.089915,2.000000,0
2.000000,0.029690,1.000000,0
0.000000,0.102283,0.000000,1
1.000000,1.773363,1.000000,0
1.000000,-0.039620,2.000000,0
2.000000,0.029961,0.000000,0
0.000000,1.907520,1.000000,0
2.000000,1.057987,1.000000,0
1.000000,0.974830,1.000000,0
2.000000,2.049298,2.000000,0
2.000000,1.076877,0.000000,0
1.000000,0.226242,2.000000,0
1.000000,1.057397,1.000000,0
1.000000,1.034377,0.000000,0
1.000000,0.049454,0.000000,0
0.000000,2.128857,0.000000,0
2.000000,0.065340,0.000000,0
0.000000,1.084315,0.000000,0
2.000000,1.970370,1.000000,0
0.000000,2.064000,2.000000,0
1.000000,1.111832,1.000000,0
2.000000,2.158080,0.000000,0
1.000000,0.061057,1.000000,0
0.000000,1.104154,2.000000,0
2.000000,1.965452,1.000000,0
0.000000,-0.103392,1.000000,1
1.000000,0.945478,0.000000,0
2.000000,0.843892,0.000000,0
2.000000,0.988307,1.000000,0
1.000000,-0.038818,1.000000,0
0.000000,1.068198,2.000000,0
2.000000,1.978767,0.000000,0
2.000000,-0.067249,1.000000,0
0.000000,2.030289,0.000000,0
1.000000,-0.076027,0.000000,0
0.000000,1.780090,2.000000,0
2.000000,1.123245,2.000000,0
2.000000,2.078220,1.000000,0
0.000000,0.017856,0.000000,1
0.000000,1.771657,2.000000,0
1.000000,0.999331,2.000000,0
1.000000,2.041397,0.000000,0
2.000000,1.057629,0.000000,0
0.000000,0.833260,0.000000,0
0.000000,-0.110980,1.000000,1
1.000000,1.074161,0.000000,0
2.000000,0.090328,1.000000,0
0.000000,-0.128441,0.000000,1
2.000000,-0.010073,1.000000,0
0.000000,-0.087405,0.000000,1
0.000000,0.028112,0.000000,1
2.000000,0.018740,0.000000,0
0.000000,1.063433,0.000000,0
0.000000,1.095575,2.000000,0
1.000000,0.944025,0.000000,0
1.000000,2.060433,1.000000,0
1.000000,0.869552,0.000000,0
1.000000,1.098307,0.000000,0
2.000000,1.003837,2.000000,0
0.000000,1.056104,0.000000,0
0.000000,1.969172,1.000000,0
2.000000,1.986437,1.000000,0
0.000000,-0.100156,1.000000,1
1.000000,0.936063,1.000000,0
1.000000,2.141324,2.000000,0
1.000000,1.886972,0.000000,0
2.000000,1.148011,1.000000,0
2.000000,0.947624,0.000000,0
2.000000,1.970819,1.000000,0
2.000000,-0.116010,1.000000,0
1.000000,0.088407,1.000000,0
1.000000,1.954699,1.000000,0
2.000000,0.978626,0.000000,0
0.000000,-0.189707,2.000000,1
2.000000,-0.062538,0.000000,0
1.000000,1.012118,1.000000,0
0.000000,0.946238,0.000000,0
0.000000,-0.110031,2.000000,1
2.000000,2.081448,2.000000,0
1.000000,-0.190800,2.000000,0
2.000000,1.188123,1.000000,0
0.000000,1.122015,2.000000,0
0.000000,1.019635,0.000000,0
1.000000,0.019174,2.000000,0
1.000000,-0.165509,2.000000,0
0.000000,0.892332,0.000000,0
2.000000,2.033735,2.000000,0
1.000000,0.104710,0.000000,0
1.000000,1.956332,2.000000,0
1.000000,0.985359,0.000000,0
1.000000,0.901235,0.000000,0
0.000000,0.051950,2.000000,1
0.000000,0.170949,2.000000,1
2.000000,2.060752,2.000000,0
1.000000,1.024002,1.000000,0
1.000000,2.132717,2.000000,0
2.000000,2.125774,0.000000,0
2.000000,0.034464,0.000000,0
1.000000,-0.126562,2.000000,0
2.000000,2.014994,0.000000,0
2.000000,0.775125,1.000000,0
1.000000,0.855660,0.000000,0
1.000000,-0.088675,0.000000,0
2.000000,-0.064776,0.000000,0
1.000000,0.918678,0.000000,0
0.000000,-0.115888,0.000000,1
1.000000,2.047740,1.000000,0
2.000000,-0.007618,0.000000,0
0.000000,2.135576,2.000000,0
0.000000,0.831661,0.000000,0
0.000000,1.976950,2.000000,0
2.000000,-0.070776,2.000000,0
1.000000,1.897598,1.000000,0
0.000000,-0.034335,0.000000,1
0.000000,-0.129354,1.000000,1
2.000000,-0.007426,0.000000,0
2.000000,2.037427,0.000000,0
0.000000,0.004728,2.000000,1
2.000000,0.126122,1.000000,0
1.000000,1.132533,2.000000,0
1.000000,0.996323,0.000000,0
1.000000,1.884310,1.000000,0
0.000000,1.816596,1.000000,0
2.000000,2.049676,1.000000,0
1.000000,-0.127452,0.000000,0
0.000000,0.818704,0.000000,0
0.000000,0.004357,2.000000,1
2.000000,2.025872,1.000000,0
1.000000,2.006704,0.000000,0
2.000000,2.034471,2.000000,0
2.000000,0.061816,0.000000,0
2.000000,2.148783,1.000000,0
1.000000,1.047976,2.000000,0
1.000000,0.010403,1.000000,0
0.000000,1.892502,1.000000,0
0.000000,0.849527,0.000000,0
1.000000,2.023756,2.000000,0
0.000000,0.016762,0.000000,1
2.000000,2.061379,0.000000,0
2.000000,0.131951,0.000000,0
1.000000,0.125560,0.000000,0
2.000000,1.064566,0.000000,0
1.000000,-0.056120,2.000000,0
2.000000,2.006453,1.000000,0
1.000000,2.077932,0.000000,0
0.000000,1.817965,1.000000,0
1.000000,0.018231,0.000000,0
1.000000,0.961027,0.000000,0
0.000000,1.868500,2.000000,0
2.000000,0.876452,2.000000,0
2.000000,1.074354,1.000000,0
0.000000,0.921365,0.000000,0
1.000000,0.932867,0.000000,0
1.000000,-0.057146,1.000000,0
0.000000,-0.139834,0.000000,1
1.000000,0.065477,0.000000,0
2.000000,-0.153790,0.000000,0
1.000000,0.158643,0.000000,0
0.000000,1.940005,1.000000,0
0.000000,-0.033386,2.000000,1
1.000000,1.058866,1.000000,0
0.000000,0.089906,1.000000,1
1.000000,0.073593,0.000000,0
0.000000,-0.306814,2.000000,1
1.000000,0.065288,1.000000,0
2.000000,0.991118,1.000000,0
2.000000,1.149790,1.000000,0
1.000000,1.024402,1.000000,0
2.000000,0.071830,0.000000,0
0.000000,2.003106,0.000000,0
0.000000,0.043266,0.000000,1
1.000000,-0.119572,0.000000,0
2.000000,1.983542,1.000000,0
1.000000,1.949826,2.000000,0
2.000000,-0.057772,2.000000,0
1.000000,1.073962,1.000000,0
2.000000,2.091813,1.000000,0
0.000000,0.122363,1.000000,1
0.000000,1.115839,1.000000,0
0.000000,2.085925,1.000000,0
0.000000,2.111950,2.000000,0
2.000000,0.946977,1.000000,0
0.000000,-0.141825,2.000000,1
1.000000,2.026906,0.000000,0
0.000000,0.018802,0.000000,1
0.000000,-0.083638,2.000000,1
0.000000,1.992542,2.000000,0
0.000000,0.960294,2.000000,0
2.000000,2.030558,0.000000,0
0.000000,1.000829,2.000000,0
2.000000,0.964634,0.000000,0
0.000000,-0.021868,2.000000,1
1.000000,1.883267,1.000000,0
1.000000,0.976463,1.000000,0
1.000000,-0.277204,0.000000,0
1.000000,2.045224,0.000000,0
1.000000,0.963058,1.000000,0
1.000000,2.063918,1.000000,0
0.000000,0.164018,2.000000,1
2.000000,1.059194,2.000000,0
2.000000,2.140034,1.000000,0
0.000000,-0.119357,2.000000,1
2.000000,1.954821,2.000000,0
0.000000,1.005908,2.000000,0
1.000000,2.054122,1.000000,0
2.000000,2.161330,2.000000,0
1.000000,0.078943,0.000000,0
1.000000,1.122440,1.000000,0
1.000000,0.031622,2.000000,0
0.000000,0.874628,0.000000,0
0.000000,1.896728,0.000000,0
2.000000,1.995570,0.000000,0
2.000000,0.068061,2.000000,0
1.000000,0.123815,1.000000,0
1.000000,0.976836,2.000000,0
0.000000,0.078232,0.000000,1
2.000000,0.037542,0.000000,0
2.000000,2.073662,1.000000,0
1.000000,1.975424,0.000000,0
2.000000,0.940223,2.000000,0
1.000000,1.068249,2.000000,0
0.000000,-0.009924,0.000000,1
1.000000,-0.090282,0.000000,0
1.000000,-0.045303,1.000000,0
2.000000,2.030322,0.000000,0
2.000000,1.985045,2.000000,0
1.000000,1.123956,2.000000,0
1.000000,-0.060184,1.000000,0
0.000000,2.031526,2.000000,0
1.000000,1.179896,0.000000,0
0.000000,0.937914,2.000000,0
2.000000,0.049462,0.000000,0
1.000000,0.143762,1.000000,0
2.000000,0.946321,1.000000,0
1.000000,0.205667,2.000000,0
1.000000,-0.150865,1.000000,0
0.000000,1.024272,2.000000,0
1.000000,-0.076147,2.000000,0
0.000000,2.107000,2.000000,0
2.000000,0.010363,2.000000,0
1.000000,0.747637,0.000000,0
2.000000,0.119452,1.000000,0
1.000000,1.147923,0.000000,0
2.000000,2.078594,2.000000,0
0.000000,2.149809,1.000000,0
0.000000,-0.037336,1.000000,1
1.000000,1.936021,1.000000,0
0.000000,0.945945,1.000000,0
2.000000,2.076213,0.000000,0
0.000000,0.148475,1.000000,1
1.000000,2.107949,1.000000,0
0.000000,2.050347,1.000000,0
1.000000,2.041266,1.000000,0
0.000000,1.253109,0.000000,0
1.000000,0.866031,2.000000,0
1.000000,1.007417,2.000000,0
0.000000,0.916033,1.000000,0
2.000000,2.050765,0.000000,0
2.000000,1.081201,2.000000,0
1.000000,0.050136,1.000000,0
0.000000,2.162783,2.000000,0
1.000000,1.170232,2.000000,0
0.000000,1.946797,2.000000,0
2.000000,1.063550,2.000000,0
1.000000,0.049054,2.000000,0
1.000000,1.984875,2.000000,0
0.000000,1.770978,0.000000,0
1.000000,0.883428,1.000000,0
1.000000,-0.059800,0.000000,0
2.000000,1.060669,2.000000,0
2.000000,1.973007,1.000000,0
0.000000,2.063116,2.000000,0
0.000000,-0.261699,1.000000,1
2.000000,2.252578,1.000000,0
1.000000,1.008818,2.000000,0
0.000000,1.960965,1.000000,0
1.000000,2.131543,2.000000,0
2.000000,1.975499,1.000000,0
2.000000,-0.113698,1.000000,0
0.000000,1.127640,1.000000,0
2.000000,0.943919,1.000000,0
2.000000,1.924212,2.000000,0
0.000000,1.926580,2.000000,0
1.000000,1.071567,0.000000,0
0.000000,1.959737,1.000000,0
2.000000,2.052210,2.000000,0
0.000000,1.787463,1.000000,0
0.000000,1.920631,1.000000,0
2.000000,0.131562,1.000000,0
2.000000,1.857841,0.000000,0
0.000000,-0.104067,0.000000,1
0.000000,2.077832,2.000000,0
2.000000,-0.004508,0.000000,0
0.000000,1.934922,2.000000,0
2.000000,2.211420,0.000000,0
0.000000,0.058337,0.000000,1
0.000000,0.973881,0.000000,0
0.000000,-0.135171,0.000000,1
1.000000,1.989683,1.000000,0
2.000000,1.902468,2.000000,0
0.000000,0.159057,2.000000,1
1.000000,0.079629,0.000000,0
0.000000,2.179686,1.000000,0
2.000000,0.979882,0.000000,0
0.000000,1.089511,2.000000,0
2.000000,1.066313,1.000000,0
2.000000,2.123501,1.000000,0
2.000000,1.857857,1.000000,0
0.000000,-0.045120,1.000000,1
2.000000,0.075613,2.000000,0
1.000000,1.195481,0.000000,0
1.000000,2.018140,1.000000,0
0.000000,1.934166,0.000000,0
2.000000,0.209522,2.000000,0
2.000000,-0.041064,1.000000,0
2.000000,0.025203,1.000000,0
1.000000,0.064575,2.000000,0
1.000000,1.831031,0.000000,0
2.000000,2.096709,0.000000,0
0.000000,2.091075,0.000000,0
0.000000,0.945483,1.000000,0
2.000000,2.001316,2.000000,0
1.000000,0.057847,0.000000,0
2.000000,1.007113,2.000000,0
2.000000,1.881616,2.000000,0
0.000000,0.086133,0.000000,1
2.000000,-0.047912,1.000000,0
1.000000,0.044876,0.000000,0
2.000000,1.017538,1.000000,0
2.000000,0.190346,2.000000,0
0.000000,1.984383,1.000000,0
1.000000,0.024025,0.000000,0
0.000000,-0.020200,0.000000,1
2.000000,1.007026,0.000000,0
0.000000,0.974293,0.000000,0
2.000000,1.033335,2.000000,0
1.000000,1.226483,0.000000,0
0.000000,-0.025625,0.000000,1
0.000000,-0.101253,0.000000,1
0.000000,0.997068,1.000000,0
1.000000,0.044674,0.000000,0
0.000000,1.826919,0.000000,0
0.000000,1.006676,1.000000,0
2.000000,0.048789,0.000000,0
1.000000,0.889228,2.000000,0
1.000000,0.136981,2.000000,0
1.000000,1.021777,0.000000,0
2.000000,0.117845,1.000000,0
0.000000,0.061507,1.000000,1
2.000000,2.002198,0.000000,0
1.000000,0.000646,1.000000,0
1.000000,1.164631,0.000000,0
2.000000,0.849283,0.000000,0
2.000000,0.932794,0.000000,0
2.000000,1.019521,2.000000,0
2.000000,1.986308,0.000000,0
1.000000,0.850912,0.000000,0
2.000000,2.092659,1.000000,0
1.000000,0.104811,0.000000,0
2.000000,0.984687,0.000000,0
0.000000,-0.091341,1.000000,1
0.000000,1.888042,0.000000,0
1.000000,1.985070,0.000000,0
1.000000,-0.095498,1.000000,0
2.000000,0.093307,2.000000,0
1.000000,0.752687,1.000000,0
0.000000,1.917965,2.000000,0
1.000000,0.062703,0.000000,0
1.000000,1.019164,2.000000,0
2.000000,1.007256,0.000000,0
1.000000,-0.098600,1.000000,0
2.000000,0.018128,0.000000,0
1.000000,1.021136,0.000000,0
1.000000,2.195141,0.000000,0
1.000000,-0.025246,1.000000,0
1.000000,0.933463,1.000000,0
2.000000,1.332368,0.000000,0
2.000000,1.952565,2.000000,0
1.000000,-0.210656,0.000000,0
0.000000,1.910423,0.000000,0
1.000000,2.037797,2.000000,0
1.000000,1.998968,1.000000,0
1.000000,1.283471,1.000000,0
1.000000,0.954426,2.000000,0
1.000000,1.902951,1.000000,0
1.000000,-0.123266,0.000000,0
0.000000,1.921717,0.000000,0
1.000000,1.056016,1.000000,0
1.000000,1.150302,1.000000,0
0.000000,0.949948,0.000000,0
1.000000,0.080903,0.000000,0
2.000000,-0.013015,1.000000,0
1.000000,-0.103540,1.000000,0
0.000000,0.084683,0.000000,1
1.000000,0.005568,1.000000,0
2.000000,-0.033653,1.000000,0
2.000000,1.135075,2.000000,0
2.000000,2.104566,1.000000,0
2.000000,2.045272,2.000000,0
1.000000,-0.077048,2.000000,0
1.000000,0.090452,0.000000,0
0.000000,1.078999,0.000000,0
2.000000,-0.044970,1.000000,0
1.000000,-0.054246,0.000000,0
0.000000,0.979187,1.000000,0
2.000000,0.054985,0.000000,0
2.000000,0.035320,0.000000,0
0.000000,1.898520,0.000000,0
0.000000,2.139628,0.000000,0
1.000000,0.169746,1.000000,0
2.000000,1.863988,1.000000,0
2.000000,-0.039731,2.000000,0
0.000000,1.232989,0.000000,0
1.000000,-0.160801,2.000000,0
0.000000,2.033980,0.000000,0
0.000000,1.081209,1.000000,0
0.000000,1.015648,2.000000,0
1.000000,-0.145620,0.000000,0
0.000000,1.940997,1.000000,0
2.000000,1.920872,0.000000,0
2.000000,2.104520,1.000000,0
0.000000,0.843682,0.000000,0
0.000000,2.123993,2.000000,0
1.000000,1.129004,0.000000,0
2.000000,0.057267,0.000000,0
0.000000,-0.036008,2.000000,1
2.000000,1.961698,1.000000,0
2.000000,0.063743,1.000000,0
2.000000,2.004942,1.000000,0
1.000000,2.046491,1.000000,0
2.000000,2.106710,1.000000,0
2.000000,-0.038227,1.000000,0
2.000000,2.284909,1.000000,0
0.000000,0.124644,0.000000,1
0.000000,0.014833,0.000000,1
1.000000,0.956099,1.000000,0
2.000000,0.262966,0.000000,0
0.000000,-0.071506,1.000000,1
2.000000,-0.171735,2.000000,0
0.000000,2.109957,2.000000,0
1.000000,1.144358,2.000000,0
0.000000,1.967690,1.000000,0
0.000000,2.021233,0.000000,0
2.000000,1.879853,0.000000,0
0.000000,-0.016144,0.000000,1
1.000000,-0.120674,2.000000,0
1.000000,1.208100,1.000000,0
2.000000,2.153825,1.000000,0
2.000000,0.940273,1.000000,0
1.000000,2.068965,0.000000,0
2.000000,0.953856,2.000000,0
0.000000,1.951237,2.000000,0
2.000000,-0.016195,2.000000,0
2.000000,2.082979,0.000000,0
0.000000,-0.011464,0.000000,1
2.000000,0.733716,1.000000,0
1.000000,0.018361,2.000000,0
1.000000,1.938334,0.000000,0
0.000000,0.841367,2.000000,0
1.000000,0.111544,0.000000,0
1.000000,-0.070027,0.000000,0
2.000000,2.086040,2.000000,0
2.000000,0.051640,1.000000,0
0.000000,0.969168,1.000000,0
