@RELATION STAGGER_Abrupt_Chain_Noise

@ATTRIBUTE size NUMERIC
@ATTRIBUTE color NUMERIC
@ATTRIBUTE shape NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.000000,2.064319,0.000000,0
0.000000,0.300828,2.000000,0
1.000000,2.201897,0.000000,1
2.000000,-0.140386,2.000000,1
1.000000,1.157726,0.000000,1
2.000000,1.017529,2.000000,1
2.000000,0.923377,1.000000,1
1.000000,-0.023520,2.000000,1
2.000000,-0.000576,0.000000,1
1.000000,1.026699,0.000000,1
0.000000,-0.090630,1.000000,0
1.000000,0.050241,0.000000,1
0.000000,1.139715,2.000000,0
1.000000,0.987060,2.000000,1
1.000000,-0.042034,2.000000,1
2.000000,0.998351,1.000000,1
0.000000,-0.068886,1.000000,0
1.000000,0.847406,1.000000,1
1.000000,0.947647,1.000000,1
0.000000,1.960456,2.000000,0
1.000000,0.092913,2.000000,1
1.000000,1.045060,0.000000,1
1.000000,1.983232,1.000000,1
1.000000,0.934398,1.000000,1
2.000000,0.920263,2.000000,1
0.000000,-0.041822,0.000000,0
0.000000,2.088961,0.000000,0
1.000000,2.234763,2.000000,1
1.000000,2.171067,1.000000,1
1.000000,-0.108253,0.000000,1
1.000000,0.053673,1.000000,1
2.000000,-0.050878,2.000000,1
0.000000,0.108575,1.000000,0
2.000000,1.938754,1.000000,1
1.000000,1.155920,1.000000,1
1.000000,1.145467,1.000000,1
1.000000,-0.041456,2.000000,1
1.000000,1.809727,1.000000,1
2.000000,0.829861,1.000000,1
2.000000,2.029559,1.000000,1
0.000000,2.003380,2.000000,0
1.000000,1.099995,1.000000,1
1.000000,0.022970,0.000000,1
0.000000,0.968763,2.000000,0
0.000000,1.011897,1.000000,0
0.000000,1.778056,1.000000,0
1.000000,1.868504,2.000000,1
2.000000,0.077534,1.000000,1
2.000000,-0.138719,0.000000,1
2.000000,0.987961,0.000000,1
0.000000,0.121148,0.000000,0
0.000000,-0.092265,2.000000,0
0.000000,0.036202,2.000000,0
1.000000,1.063199,0.000000,1
1.000000,2.028118,1.000000,1
0.000000,2.115361,0.000000,0
2.000000,-0.141791,2.000000,1
1.000000,1.195867,2.000000,1
2.000000,-0.095416,1.000000,1
1.000000,0.958894,0.000000,1
0.000000,0.927525,2.000000,0
2.000000,0.084400,1.000000,1
2.000000,-0.126876,2.000000,1
2.000000,1.105141,2.000000,1
0.000000,2.015022,0.000000,0
1.000000,0.104346,2.000000,1
2.000000,-0.030905,1.000000,1
1.000000,2.121013,2.000000,1
0.000000,2.057412,0.000000,0
1.000000,-0.128861,0.000000,1
1.000000,0.795853,1.000000,1
0.000000,-0.136611,2.000000,0
2.000000,-0.177878,2.000000,1
0.000000,1.895703,2.000000,0
2.000000,1.909046,0.000000,1
0.000000,1.939803,1.000000,0
0.000000,1.066233,1.000000,0
2.000000,1.885725,1.000000,1
2.000000,0.958625,2.000000,1
1.000000,-0.091136,2.000000,1
0.000000,2.026570,1.000000,0
2.000000,1.138737,0.000000,1
0.000000,2.045270,0.000000,0
0.000000,2.081053,2.000000,0
2.000000,1.012822,0.000000,1
1.000000,-0.148304,2.000000,1
0.000000,0.881917,2.000000,0
1.000000,1.029440,2.000000,1
1.000000,-0.017395,1.000000,1
1.000000,1.972283,0.000000,1
0.000000,0.034522,2.000000,0
2.000000,1.143182,0.000000,1
0.000000,2.104678,2.000000,0
0.000000,1.026204,1.000000,0
0.000000,0.106241,1.000000,0
0.000000,1.859703,1.000000,0
2.000000,1.675446,1.000000,1
1.000000,1.920766,1.000000,1
0.000000,2.001407,2.000000,0
1.000000,-0.031671,0.000000,1
0.000000,1.986286,0.000000,0
2.000000,0.916920,2.000000,1
2.000000,-0.219338,1.000000,1
1.000000,0.060504,2.000000,1
0.000000,1.024977,0.000000,0
1.000000,2.104838,0.000000,1
2.000000,0.988416,2.000000,1
2.000000,2.124660,0.000000,1
1.000000,-0.049877,1.000000,1
1.000000,2.214392,1.000000,1
0.000000,2.047826,0.000000,0
1.000000,-0.043112,0.000000,1
2.000000,1.113298,0.000000,1
1.000000,-0.165205,2.000000,1
2.000000,-0.036649,2.000000,1
0.000000,0.890939,2.000000,0
2.000000,1.940223,1.000000,1
2.000000,0.020559,0.000000,1
0.000000,0.054202,2.000000,0
0.000000,0.069052,1.000000,0
1.000000,0.991718,0.000000,1
0.000000,1.900954,1.000000,0
2.000000,-0.001418,2.000000,1
1.000000,-0.007878,0.000000,1
1.000000,1.923024,0.000000,1
1.000000,-0.196334,2.000000,1
2.000000,2.079318,2.000000,1
1.000000,0.046625,2.000000,1
0.000000,0.108829,2.000000,0
2.000000,0.934342,2.000000,1
2.000000,0.057459,2.000000,1
1.000000,-0.009492,0.000000,1
0.000000,1.019933,0.000000,0
2.000000,2.101624,1.000000,1
2.000000,0.830801,1.000000,1
2.000000,0.086904,0.000000,1
1.000000,2.005244,0.000000,1
1.000000,-0.084754,2.000000,1
2.000000,-0.179088,2.000000,1
2.000000,-0.020359,2.000000,1
0.000000,2.037967,0.000000,0
2.000000,0.004400,1.000000,1
2.000000,2.122629,0.000000,1
1.000000,1.020568,0.000000,1
1.000000,2.186762,0.000000,1
0.000000,2.076598,2.000000,0
1.000000,0.064158,1.000000,1
1.000000,-0.079959,2.000000,1
1.000000,-0.083523,1.000000,1
0.000000,1.954206,1.000000,0
0.000000,0.108875,2.000000,0
0.000000,-0.033416,1.000000,0
0.000000,-0.015722,1.000000,0
2.000000,1.989905,1.000000,1
1.000000,1.050998,2.000000,1
1.000000,1.235230,0.000000,1
0.000000,1.005257,2.000000,0
2.000000,0.021336,1.000000,1
2.000000,-0.103103,1.000000,1
0.000000,-0.058489,0.000000,0
2.000000,1.032358,2.000000,1
0.000000,-0.049594,1.000000,0
0.000000,-0.098833,0.000000,0
1.000000,-0.170091,0.000000,1
2.000000,1.997243,2.000000,1
2.000000,0.906023,2.000000,1
2.000000,1.074196,2.000000,1
0.000000,1.133096,0.000000,0
2.000000,0.020559,2.000000,1
1.000000,1.911787,1.000000,1
2.000000,0.015342,2.000000,1
2.000000,-0.036678,0.000000,1
2.000000,0.109050,0.000000,1
0.000000,0.976290,0.000000,0
2.000000,2.036869,2.000000,1
2.000000,0.098362,2.000000,1
2.000000,1.054415,0.000000,1
2.000000,1.059671,0.000000,1
1.000000,2.006163,1.000000,1
0.000000,0.917471,2.000000,0
0.000000,-0.085424,0.000000,0
1.000000,0.219732,1.000000,1
0.000000,1.216706,2.000000,0
2.000000,-0.049912,0.000000,1
0.000000,1.065479,2.000000,0
1.000000,-0.015109,1.000000,1
2.000000,-0.014268,2.000000,1
1.000000,1.978586,1.000000,1
0.000000,-0.057491,0.000000,0
1.000000,0.047773,2.000000,1
1.000000,0.022156,0.000000,1
1.000000,0.988902,0.000000,1
0.000000,2.040318,2.000000,0
2.000000,-0.048006,1.000000,1
1.000000,1.012181,0.000000,1
1.000000,0.887959,0.000000,1
1.000000,1.911260,2.000000,1
0.000000,2.081361,1.000000,0
2.000000,-0.004459,0.000000,1
1.000000,1.934333,2.000000,1
0.000000,1.998771,2.000000,0
1.000000,2.063565,2.000000,1
0.000000,1.035708,0.000000,0
0.000000,0.015400,0.000000,0
2.000000,2.128507,1.000000,1
0.000000,1.865336,2.000000,0
0.000000,-0.052166,2.000000,0
1.000000,0.978369,0.000000,1
0.000000,0.011609,2.000000,0
1.000000,2.010500,1.000000,1
1.000000,1.935528,1.000000,1
2.000000,-0.028883,2.000000,1
1.000000,0.006132,2.000000,1
1.000000,2.062758,1.000000,1
2.000000,0.145339,0.000000,1
2.000000,-0.111260,2.000000,1
1.000000,2.048020,1.000000,1
1.000000,1.146811,1.000000,1
1.000000,1.051093,1.000000,1
0.000000,1.869852,1.000000,0
0.000000,0.910468,2.000000,0
0.000000,-0.078065,1.000000,0
2.000000,0.015355,2.000000,1
0.000000,-0.007926,2.000000,0
0.000000,-0.080572,0.000000,0
0.000000,-0.101197,1.000000,0
1.000000,1.961693,0.000000,1
1.000000,0.012652,1.000000,1
0.000000,2.012948,1.000000,0
1.000000,2.041207,1.000000,1
0.000000,0.061822,1.000000,0
0.000000,0.978230,2.000000,0
2.000000,-0.131999,0.000000,1
2.000000,2.108920,2.000000,1
2.000000,1.259519,0.000000,1
0.000000,2.119403,2.000000,0
1.000000,-0.092895,2.000000,1
1.000000,0.952315,2.000000,1
0.000000,1.177588,1.000000,0
0.000000,0.022806,0.000000,0
2.000000,2.058887,0.000000,1
0.000000,1.940524,1.000000,0
0.000000,1.048771,2.000000,0
2.000000,1.096642,0.000000,1
2.000000,1.894758,2.000000,1
0.000000,1.986012,1.000000,0
2.000000,1.859674,2.000000,1
1.000000,2.121154,0.000000,1
1.000000,0.972770,1.000000,1
2.000000,1.951279,2.000000,1
2.000000,0.894691,0.000000,1
0.000000,-0.027765,1.000000,0
2.000000,1.055032,0.000000,1
2.000000,1.106977,0.000000,1
1.000000,0.050904,2.000000,1
1.000000,-0.184089,2.000000,1
0.000000,0.965249,1.000000,0
0.000000,2.207163,1.000000,0
0.000000,2.062149,0.000000,0
1.000000,2.213179,1.000000,1
2.000000,1.840080,2.000000,1
1.000000,1.052942,0.000000,1
0.000000,1.885094,2.000000,0
0.000000,0.025701,1.000000,0
2.000000,0.129043,2.000000,1
1.000000,2.148998,1.000000,1
0.000000,2.047980,0.000000,0
2.000000,2.166691,0.000000,1
2.000000,1.901219,2.000000,1
0.000000,1.076477,1.000000,0
1.000000,0.247668,2.000000,1
0.000000,-0.035003,1.000000,0
0.000000,0.064559,1.000000,0
1.000000,0.031144,0.000000,1
2.000000,2.110647,2.000000,1
0.000000,0.052538,0.000000,0
2.000000,0.042700,0.000000,1
1.000000,0.120586,2.000000,1
0.000000,1.033882,1.000000,0
0.000000,-0.187533,0.000000,0
2.000000,0.077745,2.000000,1
0.000000,2.164066,1.000000,0
1.000000,1.107454,1.000000,1
2.000000,0.878513,1.000000,1
0.000000,2.074740,2.000000,0
1.000000,1.969933,1.000000,1
1.000000,2.036753,2.000000,1
0.000000,1.123894,1.000000,0
2.000000,1.023885,2.000000,1
1.000000,2.001306,0.000000,1
0.000000,0.839854,2.000000,0
2.000000,-0.002196,0.000000,1
0.000000,1.970313,1.000000,0
1.000000,0.043730,1.000000,1
0.000000,1.229783,0.000000,0
2.000000,2.116963,1.000000,1
0.000000,-0.139267,0.000000,0
2.000000,1.910558,2.000000,1
0.000000,2.194533,1.000000,0
2.000000,2.026456,2.000000,1
2.000000,0.033455,2.000000,1
0.000000,2.003712,1.000000,0
2.000000,0.953381,1.000000,1
1.000000,-0.022342,2.000000,1
0.000000,2.096817,1.000000,0
0.000000,-0.123217,2.000000,0
2.000000,1.947345,2.000000,1
1.000000,-0.032926,2.000000,1
0.000000,1.866248,0.000000,0
2.000000,0.989672,2.000000,1
2.000000,0.960877,0.000000,1
0.000000,0.112083,1.000000,0
0.000000,2.072259,2.000000,0
0.000000,0.060263,2.000000,0
1.000000,0.113174,2.000000,1
0.000000,2.030577,2.000000,0
2.000000,-0.077800,0.000000,1
2.000000,2.044426,1.000000,1
2.000000,0.122453,1.000000,1
2.000000,0.114733,1.000000,1
1.000000,2.065975,2.000000,1
0.000000,0.937828,0.000000,0
2.000000,-0.128444,2.000000,1
0.000000,1.058973,1.000000,0
1.000000,-0.059276,1.000000,1
2.000000,-0.084203,0.000000,1
1.000000,2.117514,0.000000,1
2.000000,-0.000783,0.000000,1
0.000000,2.047093,0.000000,0
2.000000,2.053419,2.000000,1
2.000000,2.005729,1.000000,1
0.000000,0.940347,1.000000,0
0.000000,1.024305,0.000000,0
0.000000,2.008280,1.000000,0
1.000000,0.971229,0.000000,1
2.000000,0.085370,1.000000,1
0.000000,1.016753,1.000000,0
0.000000,0.007378,0.000000,0
0.000000,1.113887,0.000000,0
0.000000,1.646980,0.000000,0
1.000000,1.015901,0.000000,1
1.000000,1.033393,1.000000,1
0.000000,1.030135,1.000000,0
0.000000,2.025161,2.000000,0
1.000000,1.908680,1.000000,1
0.000000,2.144097,1.000000,0
0.000000,1.894765,0.000000,0
2.000000,2.040030,0.000000,1
1.000000,1.001874,2.000000,1
2.000000,2.136358,0.000000,1
2.000000,0.874551,1.000000,1
2.000000,2.007825,1.000000,1
0.000000,0.060411,0.000000,0
0.000000,-0.004233,2.000000,0
1.000000,1.967253,0.000000,1
1.000000,-0.007502,2.000000,1
1.000000,0.992147,2.000000,1
1.000000,1.095765,0.000000,1
2.000000,1.932399,2.000000,1
0.000000,2.329170,2.000000,0
2.000000,0.967059,1.000000,1
2.000000,2.038121,2.000000,1
2.000000,0.208210,2.000000,1
1.000000,-0.067219,0.000000,1
0.000000,0.082681,0.000000,0
0.000000,1.959179,0.000000,0
0.000000,-0.029581,1.000000,0
0.000000,2.010445,1.000000,0
0.000000,0.085953,0.000000,0
0.000000,1.970357,1.000000,0
1.000000,1.028019,2.000000,1
0.000000,1.027055,2.000000,0
1.000000,-0.007814,2.000000,1
0.000000,1.954951,2.000000,0
0.000000,-0.090437,2.000000,0
2.000000,0.105444,1.000000,1
0.000000,-0.004439,1.000000,0
0.000000,1.052459,1.000000,0
1.000000,0.041640,1.000000,1
1.000000,0.876069,2.000000,1
0.000000,1.086930,2.000000,0
2.000000,2.053123,0.000000,1
0.000000,0.136346,0.000000,0
2.000000,-0.070495,2.000000,1
2.000000,0.982464,0.000000,1
0.000000,2.037833,0.000000,0
2.000000,1.040532,0.000000,1
2.000000,0.243115,2.000000,1
2.000000,1.970429,2.000000,1
1.000000,-0.168787,1.000000,1
0.000000,2.011231,0.000000,0
2.000000,1.796425,0.000000,1
1.000000,-0.139463,0.000000,1
2.000000,2.061645,2.000000,1
1.000000,2.067611,1.000000,1
2.000000,-0.139605,0.000000,1
0.000000,0.073764,2.000000,0
1.000000,2.095135,2.000000,1
0.000000,1.021514,1.000000,0
1.000000,0.965526,1.000000,1
2.000000,0.048855,2.000000,1
1.000000,1.013555,1.000000,1
0.000000,-0.109471,1.000000,0
2.000000,0.922472,0.000000,1
0.000000,0.096500,1.000000,0
1.000000,0.060762,1.000000,1
1.000000,0.886417,1.000000,1
1.000000,1.984513,0.000000,1
1.000000,2.038590,2.000000,1
0.000000,1.908511,2.000000,0
0.000000,1.083901,0.000000,0
1.000000,1.880657,1.000000,1
0.000000,2.030350,0.000000,0
0.000000,1.104587,0.000000,0
1.000000,0.847362,0.000000,1
0.000000,1.998511,1.000000,0
1.000000,-0.137453,0.000000,1
1.000000,2.031210,1.000000,1
0.000000,0.001988,0.000000,0
0.000000,1.919941,2.000000,0
0.000000,0.914088,2.000000,0
0.000000,1.039837,1.000000,0
1.000000,0.065196,2.000000,1
0.000000,1.232866,0.000000,0
1.000000,2.028260,1.000000,1
2.000000,-0.059748,0.000000,1
0.000000,0.974129,2.000000,0
2.000000,1.020562,0.000000,1
2.000000,-0.039624,0.000000,1
0.000000,-0.235221,0.000000,0
1.000000,-0.014752,2.000000,1
1.000000,-0.111564,1.000000,1
2.000000,-0.203954,1.000000,1
0.000000,0.127314,2.000000,0
0.000000,-0.098153,1.000000,0
1.000000,1.992938,0.000000,1
2.000000,1.887913,0.000000,1
0.000000,1.898108,1.000000,0
1.000000,0.027301,1.000000,1
1.000000,1.881120,1.000000,1
1.000000,2.012869,0.000000,1
0.000000,0.193128,1.000000,0
1.000000,1.997315,0.000000,1
1.000000,-0.139397,2.000000,1
1.000000,2.057018,2.000000,1
1.000000,0.152809,1.000000,1
0.000000,1.191721,0.000000,0
0.000000,0.037593,0.000000,0
2.000000,0.076657,2.000000,1
2.000000,1.989387,1.000000,1
0.000000,0.975715,2.000000,0
0.000000,0.112452,1.000000,0
0.000000,1.158211,0.000000,0
0.000000,0.916741,0.000000,0
1.000000,0.056202,2.000000,1
0.000000,0.941708,1.000000,0
0.000000,-0.025795,2.000000,0
1.000000,2.075417,1.000000,1
1.000000,0.051313,2.000000,1
1.000000,1.991201,2.000000,1
0.000000,0.026091,2.000000,0
0.000000,0.896500,2.000000,0
0.000000,2.033857,0.000000,0
0.000000,1.204163,1.000000,0
0.000000,-0.170411,2.000000,0
2.000000,1.952075,2.000000,1
2.000000,1.100906,1.000000,1
0.000000,0.932877,0.000000,0
2.000000,0.857505,0.000000,1
1.000000,0.030139,0.000000,1
1.000000,0.915083,2.000000,1
2.000000,-0.013954,1.000000,1
2.000000,1.080284,0.000000,1
1.000000,-0.007870,0.000000,1
2.000000,-0.140957,2.000000,1
2.000000,1.900254,0.000000,1
0.000000,-0.031179,2.000000,0
0.000000,-0.070054,0.000000,0
0.000000,1.846942,0.000000,0
1.000000,1.144806,0.000000,1
1.000000,0.951828,1.000000,1
1.000000,0.826264,2.000000,1
0.000000,0.906058,0.000000,0
0.000000,1.068455,1.000000,0
2.000000,1.631468,2.000000,1
2.000000,1.081149,1.000000,1
1.000000,1.994959,1.000000,1
1.000000,2.059421,1.000000,1
1.000000,1.952338,1.000000,1
1.000000,0.852640,1.000000,1
0.000000,2.144584,1.000000,0
2.000000,0.966903,2.000000,1
2.000000,-0.122427,2.000000,1
2.000000,1.029969,0.000000,1
2.000000,1.065267,0.000000,1
2.000000,1.202255,1.000000,1
0.000000,1.164902,2.000000,0
0.000000,1.058275,2.000000,0
2.000000,1.055569,0.000000,1
2.000000,1.082209,0.000000,1
2.000000,0.002598,2.000000,1
1.000000,-0.100880,0.000000,1
1.000000,1.164479,2.000000,1
2.000000,1.931169,2.000000,1
2.000000,-0.047842,1.000000,1
0.000000,0.980529,0.000000,0
2.000000,1.038381,0.000000,1
1.000000,0.824942,2.000000,1
1.000000,0.103875,1.000000,1
2.000000,1.141950,1.000000,1
2.000000,2.098049,2.000000,1
2.000000,0.929051,0.000000,1
0.000000,0.993715,0.000000,0
0.000000,1.952651,0.000000,0
2.000000,1.101878,0.000000,1
2.000000,-0.088214,2.000000,1
2.000000,0.082099,2.000000,1
1.000000,-0.243540,0.000000,1
0.000000,1.972384,0.000000,0
1.000000,0.934681,2.000000,1
1.000000,2.024419,2.000000,1
1.000000,2.057367,2.000000,1
1.000000,-0.007885,0.000000,1
0.000000,0.803711,2.000000,0
2.000000,0.900987,0.000000,1
2.000000,2.047789,0.000000,1
2.000000,0.961686,1.000000,1
2.000000,0.118005,2.000000,1
2.000000,1.959924,2.000000,1
2.000000,1.084677,0.000000,1
0.000000,1.879755,1.000000,0
2.000000,1.986305,0.000000,1
0.000000,0.019134,2.000000,0
0.000000,0.921867,0.000000,0
2.000000,-0.043903,1.000000,1
2.000000,1.997883,0.000000,1
1.000000,-0.042145,2.000000,1
0.000000,-0.011649,0.000000,0
1.000000,0.973325,2.000000,1
1.000000,-0.050847,0.000000,1
2.000000,-0.022921,0.000000,1
0.000000,2.054974,2.000000,0
1.000000,2.107117,2.000000,1
0.000000,0.854890,1.000000,0
0.000000,1.818355,0.000000,0
2.000000,0.132893,2.000000,1
1.000000,-0.120968,1.000000,1
2.000000,1.965901,2.000000,1
2.000000,0.991201,0.000000,1
2.000000,1.879244,1.000000,1
2.000000,0.032575,2.000000,1
1.000000,-0.221290,1.000000,1
2.000000,0.054455,1.000000,1
2.000000,0.053402,2.000000,1
1.000000,0.984076,1.000000,1
0.000000,-0.092354,1.000000,0
1.000000,-0.049072,1.000000,1
2.000000,1.989506,1.000000,1
2.000000,0.912145,2.000000,1
2.000000,1.077533,0.000000,1
1.000000,0.084378,2.000000,1
1.000000,0.035636,1.000000,1
1.000000,-0.043627,2.000000,1
1.000000,-0.099222,1.000000,1
0.000000,1.913355,0.000000,0
0.000000,1.946256,2.000000,0
2.000000,0.050821,0.000000,1
1.000000,-0.130946,2.000000,1
0.000000,2.086205,0.000000,0
1.000000,1.981570,2.000000,1
1.000000,2.027999,2.000000,1
0.000000,0.875235,0.000000,0
2.000000,2.071191,2.000000,1
2.000000,1.887178,2.000000,1
1.000000,0.130409,2.000000,1
1.000000,1.000282,2.000000,1
0.000000,0.948147,1.000000,0
1.000000,1.065556,2.000000,1
2.000000,0.039905,0.000000,1
2.000000,0.048083,0.000000,1
2.000000,0.834949,2.000000,1
1.000000,0.072778,2.000000,1
0.000000,1.096260,2.000000,0
1.000000,1.937451,0.000000,1
0.000000,1.843261,1.000000,0
0.000000,0.944092,0.000000,0
0.000000,0.118383,0.000000,0
2.000000,0.758698,0.000000,1
1.000000,1.043286,1.000000,1
2.000000,0.974205,0.000000,1
0.000000,1.081211,0.000000,0
1.000000,2.061912,1.000000,1
1.000000,2.093173,2.000000,1
0.000000,1.960472,2.000000,0
0.000000,-0.048515,0.000000,0
0.000000,1.031079,0.000000,0
2.000000,1.176906,1.000000,1
0.000000,-0.019020,2.000000,0
1.000000,-0.031185,0.000000,1
0.000000,1.989814,2.000000,0
0.000000,0.836929,2.000000,0
0.000000,-0.085997,1.000000,0
1.000000,2.002715,2.000000,1
2.000000,1.893904,0.000000,1
0.000000,0.978564,1.000000,0
0.000000,1.933993,0.000000,0
2.000000,1.973677,0.000000,1
1.000000,-0.019191,1.000000,1
1.000000,1.030414,2.000000,1
