Command: java -Xmx4g -cp /content/drive/Othercomputers/Laptop-CIn/Downloads/DSL-AG-hybrid/erulesd2s.jar:/content/drive/Othercomputers/Laptop-CIn/Downloads/DSL-AG-hybrid/lib/JCLEC4-base-1.0-jar-with-dependencies.jar moa.DoTask EvaluateInterleavedTestThenTrain -s (ArffFileStream -f /content/drive/Othercomputers/Laptop-CIn/Downloads/DSL-AG-hybrid/experiments_balanced_phase1/batch_4/WAVEFORM_Abrupt_Simple/run_1/erulesd2s_arff/WAVEFORM_Abrupt_Simple.arff) -l (moa.classifiers.evolutionary.EvolutionaryRuleLearner -s 25 -g 50 -r 5) -f 2000 -d /content/drive/Othercomputers/Laptop-CIn/Downloads/DSL-AG-hybrid/experiments_balanced_phase1/batch_4/WAVEFORM_Abrupt_Simple/run_1/erulesd2s_run/erulesd2s_output.csv

Duration: 416.4s

Return code: 0

STDOUT:

Dataset metadata
Attributes: 41
Classes:    3
populationSize 25
numberGenerations 50
numberRulesClass 5
numberWindows 5
fadingFactor 0.5
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),NumberRules,NumberConditions,NumberNodes
2000.0,55.660747531,0.0,2000.0,39.6,9.522630764327799,7.005388760585072,7.219662058371743,2000.0,0.0,15.0,20.0,66.0
4000.0,110.358144945,0.0,4000.0,38.525,7.925700646008484,7.067271352985633,5.495772482705611,4000.0,0.0,15.0,23.0,77.0
6000.0,164.872475928,0.0,6000.0,38.93333333333333,8.426819495240327,9.351806036615537,7.451376610255112,6000.0,0.0,15.0,22.0,73.0
8000.0,219.043786474,0.0,8000.0,38.800000000000004,8.146673403077573,8.639671580518755,6.725090493427323,8000.0,0.0,15.0,26.0,89.0
10000.0,272.929050238,0.0,10000.0,38.92,8.402419423821824,8.329581269698332,6.961157654226955,10000.0,0.0,15.0,25.0,85.0


STDERR:

{M}assive {O}nline {A}nalysis
Version:  20.07 July 2020
Copyright: (C) 2007-2020 University of Waikato, Hamilton, New Zealand
Web: http://moa.cms.waikato.ac.nz/

- 0.00s [running] Preparing option stream...                                   
/ 54.76s [running] 19.76% Evaluating learner...                                
- 55.42s [running] 19.98% Evaluating learner...                                
Can not access instrumentation environment.
Please check if jar file containing SizeOfAgent class is 
specified in the java's "-javaagent" command line argument.
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by sizeof.agent.SizeOfAgent (file:/content/drive/Othercomputers/Laptop-CIn/Downloads/DSL-AG-hybrid/erulesd2s.jar) to field java.util.LinkedList.first
WARNING: Please consider reporting this to the maintainers of sizeof.agent.SizeOfAgent
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
\ 56.12s [running] 20.30% Evaluating learner...                                
| 56.77s [running] 20.51% Evaluating learner...                                
/ 57.42s [running] 20.73% Evaluating learner...                                
- 58.07s [running] 20.95% Evaluating learner...                                
\ 58.73s [running] 21.27% Evaluating learner...                                
| 59.38s [running] 21.48% Evaluating learner...                                
/ 1m0s [running] 21.80% Evaluating learner...                                  
- 1m0s [running] 21.91% Evaluating learner...                                  
\ 1m1s [running] 22.24% Evaluating learner...                                  
| 1m2s [running] 22.45% Evaluating learner...                                  
/ 1m2s [running] 22.77% Evaluating learner...                                  
- 1m3s [running] 22.99% Evaluating learner...                                  
\ 1m4s [running] 23.31% Evaluating learner...                                  
| 1m4s [running] 23.42% Evaluating learner...                                  
/ 1m5s [running] 23.74% Evaluating learner...                                  
- 1m5s [running] 23.96% Evaluating learner...                                  
\ 1m6s [running] 24.28% Evaluating learner...                                  
| 1m7s [running] 24.49% Evaluating learner...                                  
/ 1m7s [running] 24.49% Evaluating learner...                                  
- 1m8s [running] 24.81% Evaluating learner...                                  
\ 1m9s [running] 24.92% Evaluating learner...                                  
| 1m9s [running] 25.24% Evaluating learner...                                  
/ 1m10s [running] 25.46% Evaluating learner...                                 
- 1m11s [running] 25.78% Evaluating learner...                                 
\ 1m11s [running] 26.00% Evaluating learner...                                 
| 1m12s [running] 26.32% Evaluating learner...                                 
/ 1m13s [running] 26.43% Evaluating learner...                                 
- 1m13s [running] 26.75% Evaluating learner...                                 
\ 1m14s [running] 26.96% Evaluating learner...                                 
| 1m15s [running] 27.28% Evaluating learner...                                 
/ 1m15s [running] 27.50% Evaluating learner...                                 
- 1m16s [running] 27.72% Evaluating learner...                                 
\ 1m17s [running] 27.93% Evaluating learner...                                 
| 1m17s [running] 28.25% Evaluating learner...                                 
/ 1m18s [running] 28.47% Evaluating learner...                                 
- 1m19s [running] 28.79% Evaluating learner...                                 
\ 1m19s [running] 29.00% Evaluating learner...                                 
| 1m20s [running] 29.22% Evaluating learner...                                 
/ 1m21s [running] 29.44% Evaluating learner...                                 
- 1m21s [running] 29.76% Evaluating learner...                                 
\ 1m22s [running] 29.97% Evaluating learner...                                 
| 1m23s [running] 30.29% Evaluating learner...                                 
/ 1m23s [running] 30.51% Evaluating learner...                                 
- 1m24s [running] 30.72% Evaluating learner...                                 
\ 1m25s [running] 30.94% Evaluating learner...                                 
| 1m25s [running] 30.94% Evaluating learner...                                 
/ 1m26s [running] 31.26% Evaluating learner...                                 
- 1m27s [running] 31.48% Evaluating learner...                                 
\ 1m27s [running] 31.80% Evaluating learner...                                 
| 1m28s [running] 32.02% Evaluating learner...                                 
/ 1m29s [running] 32.23% Evaluating learner...                                 
- 1m29s [running] 32.45% Evaluating learner...                                 
\ 1m30s [running] 32.77% Evaluating learner...                                 
| 1m31s [running] 32.98% Evaluating learner...                                 
/ 1m31s [running] 33.30% Evaluating learner...                                 
- 1m32s [running] 33.52% Evaluating learner...                                 
\ 1m33s [running] 33.73% Evaluating learner...                                 
| 1m33s [running] 33.95% Evaluating learner...                                 
/ 1m34s [running] 34.27% Evaluating learner...                                 
- 1m35s [running] 34.49% Evaluating learner...                                 
\ 1m35s [running] 34.81% Evaluating learner...                                 
| 1m36s [running] 35.02% Evaluating learner...                                 
/ 1m37s [running] 35.24% Evaluating learner...                                 
- 1m37s [running] 35.45% Evaluating learner...                                 
\ 1m38s [running] 35.78% Evaluating learner...                                 
| 1m39s [running] 35.99% Evaluating learner...                                 
/ 1m39s [running] 36.31% Evaluating learner...                                 
- 1m40s [running] 36.42% Evaluating learner...                                 
\ 1m40s [running] 36.74% Evaluating learner...                                 
| 1m41s [running] 36.96% Evaluating learner...                                 
/ 1m42s [running] 37.28% Evaluating learner...                                 
- 1m42s [running] 37.28% Evaluating learner...                                 
\ 1m43s [running] 37.49% Evaluating learner...                                 
| 1m44s [running] 37.82% Evaluating learner...                                 
/ 1m44s [running] 37.93% Evaluating learner...                                 
- 1m45s [running] 38.25% Evaluating learner...                                 
\ 1m46s [running] 38.46% Evaluating learner...                                 
| 1m46s [running] 38.79% Evaluating learner...                                 
/ 1m47s [running] 39.00% Evaluating learner...                                 
- 1m48s [running] 39.32% Evaluating learner...                                 
\ 1m48s [running] 39.43% Evaluating learner...                                 
| 1m49s [running] 39.75% Evaluating learner...                                 
/ 1m50s [running] 39.97% Evaluating learner...                                 
- 1m50s [running] 40.29% Evaluating learner...                                 
\ 1m51s [running] 40.51% Evaluating learner...                                 
| 1m52s [running] 40.72% Evaluating learner...                                 
/ 1m52s [running] 40.93% Evaluating learner...                                 
- 1m53s [running] 41.26% Evaluating learner...                                 
\ 1m54s [running] 41.47% Evaluating learner...                                 
| 1m54s [running] 41.79% Evaluating learner...                                 
/ 1m55s [running] 42.01% Evaluating learner...                                 
- 1m56s [running] 42.23% Evaluating learner...                                 
\ 1m56s [running] 42.44% Evaluating learner...                                 
| 1m57s [running] 42.76% Evaluating learner...                                 
/ 1m58s [running] 42.98% Evaluating learner...                                 
- 1m58s [running] 43.30% Evaluating learner...                                 
\ 1m59s [running] 43.51% Evaluating learner...                                 
| 2m0s [running] 43.73% Evaluating learner...                                  
/ 2m0s [running] 43.94% Evaluating learner...                                  
- 2m1s [running] 44.27% Evaluating learner...                                  
\ 2m2s [running] 44.48% Evaluating learner...                                  
| 2m2s [running] 44.80% Evaluating learner...                                  
/ 2m3s [running] 44.80% Evaluating learner...                                  
- 2m4s [running] 45.02% Evaluating learner...                                  
\ 2m4s [running] 45.23% Evaluating learner...                                  
| 2m5s [running] 45.45% Evaluating learner...                                  
/ 2m5s [running] 45.77% Evaluating learner...                                  
- 2m6s [running] 45.98% Evaluating learner...                                  
\ 2m7s [running] 46.31% Evaluating learner...                                  
| 2m7s [running] 46.52% Evaluating learner...                                  
/ 2m8s [running] 46.74% Evaluating learner...                                  
- 2m9s [running] 46.95% Evaluating learner...                                  
\ 2m9s [running] 47.28% Evaluating learner...                                  
| 2m10s [running] 47.49% Evaluating learner...                                 
/ 2m11s [running] 47.81% Evaluating learner...                                 
- 2m11s [running] 47.92% Evaluating learner...                                 
\ 2m12s [running] 48.24% Evaluating learner...                                 
| 2m13s [running] 48.46% Evaluating learner...                                 
/ 2m13s [running] 48.78% Evaluating learner...                                 
- 2m14s [running] 48.99% Evaluating learner...                                 
\ 2m15s [running] 49.32% Evaluating learner...                                 
| 2m15s [running] 49.42% Evaluating learner...                                 
/ 2m16s [running] 49.74% Evaluating learner...                                 
- 2m17s [running] 49.96% Evaluating learner...                                 
\ 2m17s [running] 50.29% Evaluating learner...                                 
| 2m18s [running] 50.50% Evaluating learner...                                 
/ 2m19s [running] 50.82% Evaluating learner...                                 
- 2m19s [running] 50.93% Evaluating learner...                                 
\ 2m20s [running] 51.25% Evaluating learner...                                 
| 2m21s [running] 51.47% Evaluating learner...                                 
/ 2m21s [running] 51.79% Evaluating learner...                                 
- 2m22s [running] 51.79% Evaluating learner...                                 
\ 2m23s [running] 52.00% Evaluating learner...                                 
| 2m23s [running] 52.33% Evaluating learner...                                 
/ 2m24s [running] 52.43% Evaluating learner...                                 
- 2m25s [running] 52.75% Evaluating learner...                                 
\ 2m25s [running] 52.97% Evaluating learner...                                 
| 2m26s [running] 53.29% Evaluating learner...                                 
/ 2m27s [running] 53.51% Evaluating learner...                                 
- 2m27s [running] 53.72% Evaluating learner...                                 
\ 2m28s [running] 53.94% Evaluating learner...                                 
| 2m29s [running] 54.26% Evaluating learner...                                 
/ 2m29s [running] 54.48% Evaluating learner...                                 
- 2m30s [running] 54.80% Evaluating learner...                                 
\ 2m31s [running] 55.01% Evaluating learner...                                 
| 2m31s [running] 55.23% Evaluating learner...                                 
/ 2m32s [running] 55.44% Evaluating learner...                                 
- 2m33s [running] 55.76% Evaluating learner...                                 
\ 2m33s [running] 55.98% Evaluating learner...                                 
| 2m34s [running] 56.30% Evaluating learner...                                 
/ 2m35s [running] 56.52% Evaluating learner...                                 
- 2m35s [running] 56.73% Evaluating learner...                                 
\ 2m36s [running] 56.95% Evaluating learner...                                 
| 2m36s [running] 57.27% Evaluating learner...                                 
/ 2m37s [running] 57.48% Evaluating learner...                                 
- 2m38s [running] 57.80% Evaluating learner...                                 
\ 2m38s [running] 58.02% Evaluating learner...                                 
| 2m39s [running] 58.23% Evaluating learner...                                 
/ 2m40s [running] 58.45% Evaluating learner...                                 
- 2m40s [running] 58.77% Evaluating learner...                                 
\ 2m41s [running] 58.99% Evaluating learner...                                 
| 2m42s [running] 59.31% Evaluating learner...                                 
/ 2m42s [running] 59.53% Evaluating learner...                                 
- 2m43s [running] 59.53% Evaluating learner...                                 
\ 2m44s [running] 59.74% Evaluating learner...                                 
| 2m44s [running] 59.95% Evaluating learner...                                 
/ 2m45s [running] 60.28% Evaluating learner...                                 
- 2m46s [running] 60.49% Evaluating learner...                                 
\ 2m46s [running] 60.82% Evaluating learner...                                 
| 2m47s [running] 60.92% Evaluating learner...                                 
/ 2m48s [running] 61.24% Evaluating learner...                                 
- 2m48s [running] 61.46% Evaluating learner...                                 
\ 2m49s [running] 61.78% Evaluating learner...                                 
| 2m50s [running] 62.00% Evaluating learner...                                 
/ 2m50s [running] 62.32% Evaluating learner...                                 
- 2m51s [running] 62.42% Evaluating learner...                                 
\ 2m52s [running] 62.75% Evaluating learner...                                 
| 2m52s [running] 62.96% Evaluating learner...                                 
/ 2m53s [running] 63.29% Evaluating learner...                                 
- 2m54s [running] 63.50% Evaluating learner...                                 
\ 2m54s [running] 63.82% Evaluating learner...                                 
| 2m55s [running] 63.93% Evaluating learner...                                 
/ 2m56s [running] 64.25% Evaluating learner...                                 
- 2m56s [running] 64.47% Evaluating learner...                                 
\ 2m57s [running] 64.79% Evaluating learner...                                 
| 2m58s [running] 65.00% Evaluating learner...                                 
/ 2m58s [running] 65.22% Evaluating learner...                                 
- 2m59s [running] 65.43% Evaluating learner...                                 
\ 3m0s [running] 65.76% Evaluating learner...                                  
| 3m0s [running] 65.97% Evaluating learner...                                  
/ 3m1s [running] 66.29% Evaluating learner...                                  
- 3m2s [running] 66.29% Evaluating learner...                                  
\ 3m2s [running] 66.51% Evaluating learner...                                  
| 3m3s [running] 66.73% Evaluating learner...                                  
/ 3m4s [running] 66.94% Evaluating learner...                                  
- 3m4s [running] 67.26% Evaluating learner...                                  
\ 3m5s [running] 67.47% Evaluating learner...                                  
| 3m5s [running] 67.80% Evaluating learner...                                  
/ 3m6s [running] 68.02% Evaluating learner...                                  
- 3m7s [running] 68.23% Evaluating learner...                                  
\ 3m7s [running] 68.45% Evaluating learner...                                  
| 3m8s [running] 68.77% Evaluating learner...                                  
/ 3m9s [running] 68.98% Evaluating learner...                                  
- 3m9s [running] 69.30% Evaluating learner...                                  
\ 3m10s [running] 69.52% Evaluating learner...                                 
| 3m11s [running] 69.73% Evaluating learner...                                 
/ 3m11s [running] 69.95% Evaluating learner...                                 
- 3m12s [running] 70.27% Evaluating learner...                                 
\ 3m13s [running] 70.48% Evaluating learner...                                 
| 3m13s [running] 70.81% Evaluating learner...                                 
/ 3m14s [running] 70.91% Evaluating learner...                                 
- 3m15s [running] 71.24% Evaluating learner...                                 
\ 3m15s [running] 71.46% Evaluating learner...                                 
| 3m16s [running] 71.78% Evaluating learner...                                 
/ 3m17s [running] 71.99% Evaluating learner...                                 
- 3m17s [running] 72.32% Evaluating learner...                                 
\ 3m18s [running] 72.42% Evaluating learner...                                 
| 3m19s [running] 72.74% Evaluating learner...                                 
/ 3m19s [running] 72.96% Evaluating learner...                                 
- 3m20s [running] 73.28% Evaluating learner...                                 
\ 3m21s [running] 73.50% Evaluating learner...                                 
| 3m21s [running] 73.82% Evaluating learner...                                 
/ 3m22s [running] 73.92% Evaluating learner...                                 
- 3m23s [running] 74.24% Evaluating learner...                                 
\ 3m23s [running] 74.46% Evaluating learner...                                 
| 3m24s [running] 74.78% Evaluating learner...                                 
/ 3m25s [running] 75.00% Evaluating learner...                                 
- 3m25s [running] 75.00% Evaluating learner...                                 
\ 3m26s [running] 75.22% Evaluating learner...                                 
| 3m26s [running] 75.43% Evaluating learner...                                 
/ 3m27s [running] 75.75% Evaluating learner...                                 
- 3m28s [running] 75.97% Evaluating learner...                                 
\ 3m28s [running] 76.29% Evaluating learner...                                 
| 3m29s [running] 76.51% Evaluating learner...                                 
/ 3m30s [running] 76.72% Evaluating learner...                                 
- 3m30s [running] 76.93% Evaluating learner...                                 
\ 3m31s [running] 77.25% Evaluating learner...                                 
| 3m32s [running] 77.47% Evaluating learner...                                 
/ 3m32s [running] 77.79% Evaluating learner...                                 
- 3m33s [running] 78.01% Evaluating learner...                                 
\ 3m34s [running] 78.22% Evaluating learner...                                 
| 3m34s [running] 78.44% Evaluating learner...                                 
/ 3m35s [running] 78.76% Evaluating learner...                                 
- 3m36s [running] 78.98% Evaluating learner...                                 
\ 3m36s [running] 79.30% Evaluating learner...                                 
| 3m37s [running] 79.51% Evaluating learner...                                 
/ 3m38s [running] 79.73% Evaluating learner...                                 
- 3m38s [running] 79.94% Evaluating learner...                                 
\ 3m39s [running] 80.26% Evaluating learner...                                 
| 3m39s [running] 80.48% Evaluating learner...                                 
/ 3m40s [running] 80.81% Evaluating learner...                                 
- 3m41s [running] 81.02% Evaluating learner...                                 
\ 3m41s [running] 81.02% Evaluating learner...                                 
| 3m42s [running] 81.23% Evaluating learner...                                 
/ 3m43s [running] 81.45% Evaluating learner...                                 
- 3m43s [running] 81.77% Evaluating learner...                                 
\ 3m44s [running] 81.98% Evaluating learner...                                 
| 3m44s [running] 82.31% Evaluating learner...                                 
/ 3m45s [running] 82.42% Evaluating learner...                                 
- 3m46s [running] 82.74% Evaluating learner...                                 
\ 3m46s [running] 82.95% Evaluating learner...                                 
| 3m47s [running] 83.27% Evaluating learner...                                 
/ 3m48s [running] 83.49% Evaluating learner...                                 
- 3m48s [running] 83.81% Evaluating learner...                                 
\ 3m49s [running] 83.92% Evaluating learner...                                 
| 3m50s [running] 84.24% Evaluating learner...                                 
/ 3m50s [running] 84.46% Evaluating learner...                                 
- 3m51s [running] 84.78% Evaluating learner...                                 
\ 3m52s [running] 84.99% Evaluating learner...                                 
| 3m52s [running] 85.32% Evaluating learner...                                 
/ 3m53s [running] 85.43% Evaluating learner...                                 
- 3m54s [running] 85.74% Evaluating learner...                                 
\ 3m54s [running] 85.96% Evaluating learner...                                 
| 3m55s [running] 86.29% Evaluating learner...                                 
/ 3m56s [running] 86.50% Evaluating learner...                                 
- 3m56s [running] 86.82% Evaluating learner...                                 
\ 3m57s [running] 86.93% Evaluating learner...                                 
| 3m58s [running] 87.25% Evaluating learner...                                 
/ 3m58s [running] 87.47% Evaluating learner...                                 
- 3m59s [running] 87.47% Evaluating learner...                                 
\ 4m0s [running] 87.79% Evaluating learner...                                  
| 4m0s [running] 88.01% Evaluating learner...                                  
/ 4m1s [running] 88.22% Evaluating learner...                                  
- 4m2s [running] 88.44% Evaluating learner...                                  
\ 4m2s [running] 88.75% Evaluating learner...                                  
| 4m3s [running] 88.97% Evaluating learner...                                  
/ 4m3s [running] 89.29% Evaluating learner...                                  
- 4m4s [running] 89.51% Evaluating learner...                                  
\ 4m5s [running] 89.73% Evaluating learner...                                  
| 4m5s [running] 89.94% Evaluating learner...                                  
/ 4m6s [running] 90.26% Evaluating learner...                                  
- 4m7s [running] 90.47% Evaluating learner...                                  
\ 4m7s [running] 90.80% Evaluating learner...                                  
| 4m8s [running] 91.01% Evaluating learner...                                  
/ 4m9s [running] 91.23% Evaluating learner...                                  
- 4m9s [running] 91.45% Evaluating learner...                                  
\ 4m10s [running] 91.76% Evaluating learner...                                 
| 4m11s [running] 91.98% Evaluating learner...                                 
/ 4m11s [running] 92.30% Evaluating learner...                                 
- 4m12s [running] 92.52% Evaluating learner...                                 
\ 4m13s [running] 92.73% Evaluating learner...                                 
| 4m13s [running] 92.95% Evaluating learner...                                 
/ 4m14s [running] 93.27% Evaluating learner...                                 
- 4m15s [running] 93.48% Evaluating learner...                                 
\ 4m15s [running] 93.80% Evaluating learner...                                 
| 4m16s [running] 93.91% Evaluating learner...                                 
/ 4m17s [running] 94.24% Evaluating learner...                                 
- 4m17s [running] 94.45% Evaluating learner...                                 
\ 4m18s [running] 94.78% Evaluating learner...                                 
| 4m19s [running] 94.99% Evaluating learner...                                 
/ 4m19s [running] 95.31% Evaluating learner...                                 
- 4m20s [running] 95.42% Evaluating learner...                                 
\ 4m21s [running] 95.74% Evaluating learner...                                 
| 4m21s [running] 95.96% Evaluating learner...                                 
/ 4m22s [running] 96.28% Evaluating learner...                                 
- 4m22s [running] 96.50% Evaluating learner...                                 
\ 4m23s [running] 96.82% Evaluating learner...                                 
| 4m24s [running] 96.92% Evaluating learner...                                 
/ 4m24s [running] 97.25% Evaluating learner...                                 
- 4m25s [running] 97.46% Evaluating learner...                                 
\ 4m26s [running] 97.78% Evaluating learner...                                 
| 4m26s [running] 98.00% Evaluating learner...                                 
/ 4m27s [running] 98.32% Evaluating learner...                                 
- 4m28s [running] 98.43% Evaluating learner...                                 
\ 4m28s [running] 98.75% Evaluating learner...                                 
| 4m29s [running] 98.97% Evaluating learner...                                 
/ 4m30s [running] 99.29% Evaluating learner...                                 
- 4m30s [running] 99.29% Evaluating learner...                                 
\ 4m31s [running] 99.50% Evaluating learner...                                 
| 4m32s [running] 99.72% Evaluating learner...                                 
/ 4m32s [running] 99.93% Evaluating learner...                                 
                                                                               
Task completed in 4m33s (CPU time)


