@RELATION Electricity

@ATTRIBUTE date NUMERIC
@ATTRIBUTE day NUMERIC
@ATTRIBUTE period NUMERIC
@ATTRIBUTE nswprice NUMERIC
@ATTRIBUTE nswdemand NUMERIC
@ATTRIBUTE vicprice NUMERIC
@ATTRIBUTE vicdemand NUMERIC
@ATTRIBUTE transfer NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.004956,3.000000,0.297872,0.056323,0.533323,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.319149,0.056323,0.608301,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.340426,0.042572,0.622583,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.361702,0.042572,0.603094,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.382979,0.043023,0.628384,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.404255,0.042692,0.632104,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.425532,0.050108,0.609194,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.446809,0.042572,0.582713,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.468085,0.042572,0.562333,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.489362,0.042572,0.549985,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.510638,0.042422,0.538084,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.531915,0.042422,0.518447,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.553191,0.042422,0.512794,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.574468,0.042392,0.502827,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.595745,0.042422,0.491669,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.617021,0.042272,0.481256,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.638298,0.042422,0.481404,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.659574,0.042422,0.498661,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.680851,0.042422,0.524249,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.702128,0.042572,0.578846,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.723404,0.042572,0.671824,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.744681,0.056323,0.740405,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.765957,0.056323,0.730437,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.787234,0.044824,0.703362,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.808511,0.056323,0.665129,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.829787,0.042572,0.632699,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.851064,0.042692,0.612913,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.872340,0.042572,0.587176,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.893617,0.042422,0.536596,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.914894,0.042422,0.485719,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.936170,0.056323,0.524249,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.957447,0.042692,0.526034,0.003467,0.422915,0.414912,0
0.004956,3.000000,0.978723,0.056323,0.537638,0.003467,0.422915,0.414912,1
0.004956,3.000000,1.000000,0.056323,0.533918,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.000000,0.042692,0.528712,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.021277,0.056323,0.504165,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.042553,0.042572,0.479768,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.063830,0.042572,0.414609,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.085106,0.042422,0.356739,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.106383,0.056323,0.312407,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.127660,0.056323,0.263612,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.148936,0.042272,0.228503,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.170213,0.056173,0.210205,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.191489,0.056173,0.212288,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.212766,0.042272,0.236090,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.234043,0.056173,0.286968,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.255319,0.086075,0.390806,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.276596,0.074817,0.500893,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.297872,0.042422,0.522910,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.319149,0.042572,0.594168,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.340426,0.042572,0.612913,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.361702,0.042422,0.600417,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.382979,0.050859,0.621988,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.404255,0.050859,0.624814,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.425532,0.050859,0.600714,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.446809,0.050859,0.570663,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.468085,0.050859,0.545820,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.489362,0.050859,0.526480,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.510638,0.050859,0.513984,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.531915,0.050859,0.500298,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.553191,0.042572,0.494496,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.574468,0.050859,0.490181,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.595745,0.042572,0.481256,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.617021,0.042452,0.467272,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.638298,0.042752,0.462511,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.659574,0.042422,0.467272,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.680851,0.042422,0.484082,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.702128,0.050408,0.534216,0.003467,0.422915,0.414912,1
0.005000,4.000000,0.723404,0.042692,0.625558,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.744681,0.042692,0.693990,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.765957,0.042572,0.689676,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.787234,0.042572,0.668997,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.808511,0.042422,0.641773,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.829787,0.042422,0.623178,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.851064,0.042572,0.613359,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.872340,0.042422,0.583309,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.893617,0.042272,0.536150,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.914894,0.042122,0.485272,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.936170,0.042572,0.521422,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.957447,0.042572,0.530794,0.003467,0.422915,0.414912,0
0.005000,4.000000,0.978723,0.042572,0.535852,0.003467,0.422915,0.414912,0
0.005000,4.000000,1.000000,0.042572,0.527224,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.000000,0.042572,0.519191,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.021277,0.042572,0.495537,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.042553,0.042422,0.466825,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.063830,0.042272,0.408212,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.085106,0.042272,0.351086,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.106383,0.042272,0.301696,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.127660,0.042122,0.255281,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.148936,0.042122,0.221660,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.170213,0.056173,0.201279,0.003467,0.422915,0.414912,1
0.005044,5.000000,0.191489,0.056173,0.201726,0.003467,0.422915,0.414912,1
0.005044,5.000000,0.212766,0.075958,0.229694,0.003467,0.422915,0.414912,1
0.005044,5.000000,0.234043,0.076438,0.278786,0.003467,0.422915,0.414912,1
0.005044,5.000000,0.255319,0.086075,0.380988,0.003467,0.422915,0.414912,1
0.005044,5.000000,0.276596,0.092080,0.498959,0.003467,0.422915,0.414912,1
0.005044,5.000000,0.297872,0.047886,0.525141,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.319149,0.047886,0.606813,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.340426,0.047886,0.631062,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.361702,0.042572,0.615144,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.382979,0.047886,0.642071,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.404255,0.047886,0.642963,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.425532,0.042572,0.623326,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.446809,0.047886,0.594020,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.468085,0.047886,0.567539,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.489362,0.047886,0.549985,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.510638,0.047886,0.537638,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.531915,0.042572,0.528414,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.553191,0.042422,0.517852,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.574468,0.042422,0.506694,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.595745,0.042422,0.495686,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.617021,0.042422,0.473073,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.638298,0.042422,0.459685,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.659574,0.042422,0.471586,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.680851,0.042572,0.497471,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.702128,0.047886,0.553407,0.003467,0.422915,0.414912,1
0.005044,5.000000,0.723404,0.047886,0.635228,0.003467,0.422915,0.414912,1
0.005044,5.000000,0.744681,0.047886,0.694287,0.003467,0.422915,0.414912,1
0.005044,5.000000,0.765957,0.047886,0.682684,0.003467,0.422915,0.414912,1
0.005044,5.000000,0.787234,0.047886,0.664981,0.003467,0.422915,0.414912,1
0.005044,5.000000,0.808511,0.042482,0.624517,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.829787,0.042422,0.597739,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.851064,0.047886,0.579143,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.872340,0.042572,0.554002,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.893617,0.042422,0.518744,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.914894,0.042272,0.471288,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.936170,0.056323,0.509223,0.003467,0.422915,0.414912,1
0.005044,5.000000,0.957447,0.042512,0.522761,0.003467,0.422915,0.414912,0
0.005044,5.000000,0.978723,0.056323,0.528860,0.003467,0.422915,0.414912,1
0.005044,5.000000,1.000000,0.047886,0.514281,0.003467,0.422915,0.414912,0
0.005088,6.000000,0.000000,0.071815,0.507289,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.021277,0.086075,0.477388,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.042553,0.056323,0.446147,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.063830,0.042422,0.391550,0.003467,0.422915,0.414912,0
0.005088,6.000000,0.085106,0.056323,0.332937,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.106383,0.075958,0.284588,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.127660,0.056323,0.237429,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.148936,0.056173,0.205891,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.170213,0.061637,0.178816,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.191489,0.060886,0.165129,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.212766,0.060886,0.166468,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.234043,0.060886,0.174502,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.255319,0.062598,0.209164,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.276596,0.068362,0.250372,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.297872,0.075267,0.307944,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.319149,0.075357,0.406724,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.340426,0.075357,0.492115,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.361702,0.075357,0.545671,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.382979,0.075357,0.580184,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.404255,0.075357,0.571705,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.425532,0.075267,0.547307,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.446809,0.071815,0.508033,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.468085,0.075267,0.474859,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.489362,0.075267,0.443469,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.510638,0.071815,0.421898,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.531915,0.062598,0.398840,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.553191,0.056323,0.375632,0.003467,0.422915,0.414912,0
0.005088,6.000000,0.574468,0.056323,0.352425,0.003467,0.422915,0.414912,0
0.005088,6.000000,0.595745,0.056323,0.346623,0.003467,0.422915,0.414912,0
0.005088,6.000000,0.617021,0.056323,0.338441,0.003467,0.422915,0.414912,0
0.005088,6.000000,0.638298,0.062598,0.338292,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.659574,0.068362,0.355103,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.680851,0.075357,0.394228,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.702128,0.108292,0.475007,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.723404,0.117840,0.559209,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.744681,0.119731,0.627492,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.765957,0.116969,0.627641,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.787234,0.103188,0.595061,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.808511,0.075357,0.551175,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.829787,0.075267,0.510562,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.851064,0.075267,0.485719,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.872340,0.071815,0.465784,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.893617,0.068362,0.422642,0.003467,0.422915,0.414912,0
0.005088,6.000000,0.914894,0.068362,0.388277,0.003467,0.422915,0.414912,0
0.005088,6.000000,0.936170,0.071815,0.406575,0.003467,0.422915,0.414912,1
0.005088,6.000000,0.957447,0.042572,0.403451,0.003467,0.422915,0.414912,0
0.005088,6.000000,0.978723,0.042572,0.408509,0.003467,0.422915,0.414912,0
0.005088,6.000000,1.000000,0.042422,0.389021,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.000000,0.042422,0.366706,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.021277,0.042422,0.318358,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.042553,0.042272,0.296935,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.063830,0.042272,0.247397,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.085106,0.042272,0.202023,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.106383,0.042122,0.164981,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.127660,0.042122,0.139839,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.148936,0.042122,0.115293,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.170213,0.041942,0.097292,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.191489,0.041942,0.090301,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.212766,0.042122,0.096846,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.234043,0.042122,0.106070,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.255319,0.056173,0.122136,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.276596,0.056173,0.140286,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.297872,0.068362,0.168253,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.319149,0.068362,0.231627,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.340426,0.068362,0.300952,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.361702,0.075357,0.358078,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.382979,0.075357,0.414460,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.404255,0.075207,0.446742,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.425532,0.073406,0.455965,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.446809,0.075267,0.458792,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.468085,0.079651,0.473371,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.489362,0.075267,0.468462,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.510638,0.075267,0.449866,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.531915,0.075267,0.421303,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.553191,0.069893,0.385004,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.574468,0.071815,0.364624,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.595745,0.071815,0.342309,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.617021,0.068542,0.335019,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.638298,0.071815,0.337995,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.659574,0.075267,0.350491,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.680851,0.076438,0.370128,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.702128,0.079651,0.443618,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.723404,0.077429,0.537935,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.744681,0.075357,0.615888,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.765957,0.075267,0.634484,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.787234,0.075267,0.614400,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.808511,0.075267,0.590896,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.829787,0.075267,0.558167,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.851064,0.075267,0.528117,0.003467,0.422915,0.414912,1
0.005133,7.000000,0.872340,0.056323,0.501636,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.893617,0.056323,0.456709,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.914894,0.056323,0.414758,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.936170,0.042572,0.429783,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.957447,0.042572,0.414906,0.003467,0.422915,0.414912,0
0.005133,7.000000,0.978723,0.042422,0.402856,0.003467,0.422915,0.414912,0
0.005133,7.000000,1.000000,0.042422,0.381285,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.000000,0.042422,0.362095,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.021277,0.042422,0.321035,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.042553,0.042272,0.307498,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.063830,0.042272,0.264653,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.085106,0.042272,0.220619,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.106383,0.042272,0.198007,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.127660,0.042272,0.171675,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.148936,0.056173,0.146831,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.170213,0.042122,0.140137,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.191489,0.042122,0.148468,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.212766,0.075958,0.178072,0.003467,0.422915,0.414912,1
0.005177,1.000000,0.234043,0.074817,0.229545,0.003467,0.422915,0.414912,1
0.005177,1.000000,0.255319,0.082473,0.336358,0.003467,0.422915,0.414912,1
0.005177,1.000000,0.276596,0.099616,0.442130,0.003467,0.422915,0.414912,1
0.005177,1.000000,0.297872,0.050859,0.481702,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.319149,0.050859,0.552514,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.340426,0.050859,0.577060,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.361702,0.050859,0.576912,0.003467,0.422915,0.414912,0
0.005177,1.000000,0.382979,0.074817,0.603392,0.003467,0.422915,0.414912,1
0.005177,1.000000,0.404255,0.074817,0.610830,0.003467,0.422915,0.414912,1
