@RELATION RBF_Abrupt_Severe

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.478938,0.149032,0.578166,1.068042,1.109792,0.349322,0.740119,1.093235,0.916921,1.249591,1
0.458101,0.026052,0.430034,0.230201,0.942267,0.319333,0.980158,0.349644,0.381418,0.015638,0
0.723269,0.857092,-0.151790,-0.140133,1.042982,0.186783,0.285348,0.503147,0.591601,0.721603,0
0.670838,1.083454,0.827579,0.242364,0.254506,0.342854,0.698993,0.066064,0.727930,-0.182379,1
0.038862,0.371724,0.931341,-0.071024,0.512974,0.308480,0.536992,0.174874,0.290976,0.690259,0
0.431939,0.963387,0.427222,0.339373,0.801103,0.318629,0.646696,0.187832,0.751697,0.127792,0
0.811408,0.505476,0.043619,0.247804,0.386034,0.084528,0.432657,0.699637,0.192414,0.684634,0
0.763685,0.456173,0.856171,0.577913,0.711912,0.333893,0.731374,0.159980,0.607044,0.222282,0
1.076618,0.365278,-0.263607,0.611005,0.339793,0.645042,-0.388963,1.116612,0.612348,0.455874,1
0.782672,0.423579,1.264097,1.050673,1.064746,0.874693,1.110647,0.706842,-0.040543,0.280471,1
0.386091,0.991955,0.241854,0.706133,0.754242,0.418813,0.665626,0.597492,0.986102,0.086014,0
0.981588,1.040717,1.001589,0.833032,0.551831,0.399149,0.733635,0.397115,0.316669,0.818417,0
0.944778,0.641692,0.131200,0.170037,0.731186,0.413069,0.428065,-0.180777,-0.533910,0.135519,1
0.767535,0.447491,0.845968,0.583868,0.715224,0.344842,0.732302,0.166168,0.607156,0.217094,0
0.386157,0.991981,0.241833,0.706145,0.754118,0.418667,0.665800,0.597517,0.986170,0.086177,0
0.243150,0.973391,0.103817,0.015434,0.140988,0.141471,0.423389,0.843936,0.290833,0.911604,0
0.766574,0.472063,-0.027873,0.840879,0.743876,0.748895,0.485116,0.407046,0.714388,0.395218,1
0.337576,0.557287,0.994914,0.984269,0.916311,0.082690,0.823966,0.115350,0.172548,0.886176,1
0.497108,-0.009828,0.440538,0.275337,0.994276,0.286893,0.953235,0.383804,0.402176,-0.013561,0
0.115990,0.653701,0.068715,0.078676,0.240999,0.941916,0.346479,0.750167,0.994857,0.153843,0
0.619963,0.422097,0.562584,0.668486,-0.223829,0.758209,0.116171,1.188641,0.349357,0.340746,1
0.521931,0.000447,0.995848,0.788253,0.475728,0.094415,0.357112,0.248156,0.484795,0.478669,1
0.601467,-0.047346,0.770643,0.362823,0.519602,0.675436,0.545642,0.127111,0.320464,0.504794,0
0.853256,0.147880,0.239101,0.677315,0.241016,0.855720,0.785756,0.218906,0.469458,0.637229,0
0.689324,0.485543,0.012841,0.794795,0.698638,0.455596,0.178786,0.348189,0.178716,0.552514,1
0.853079,0.148192,0.242017,0.677139,0.242729,0.855363,0.786234,0.221049,0.468164,0.636710,0
0.385914,0.992452,0.241954,0.706145,0.754377,0.417946,0.665356,0.597725,0.986122,0.086267,0
0.533499,1.567432,1.461268,-0.270441,0.433518,0.182775,0.249549,1.057717,0.221138,1.056004,1
0.337372,0.989691,0.644931,0.370970,1.081134,0.270411,0.907803,-0.049861,0.714280,-0.255832,0
0.766161,-0.084531,0.603346,0.325642,0.233531,-0.038821,-0.138554,0.302855,0.432660,-0.039020,1
0.372686,0.964137,0.508755,0.306984,0.874434,0.101512,0.553318,0.457832,0.320605,0.824394,0
0.711115,0.225881,0.108264,0.930597,0.958410,1.087138,0.485257,0.535659,0.974650,0.356369,1
1.426978,0.291019,0.243063,-0.004285,0.501369,-0.051215,1.416172,0.188994,0.875396,-0.326809,1
0.508135,0.450472,0.974380,1.031805,0.708728,0.294527,0.631366,0.131391,0.244761,0.844991,1
0.388032,0.584043,0.873050,0.917922,0.897192,-0.040553,0.737057,-0.021515,0.318737,1.009278,1
0.907757,0.857105,0.555953,-0.472516,1.119918,-0.181632,0.454044,0.031853,0.067778,0.953238,0
0.072581,0.084489,0.008094,-0.087603,1.206398,0.184244,1.189172,0.480476,0.372696,0.220122,0
0.680057,0.218024,0.261834,1.089329,0.957338,0.631377,0.284591,0.903314,1.041735,0.958094,1
0.291362,0.659922,0.720822,0.526286,0.598267,0.496764,0.495479,0.173614,0.397522,0.041653,1
0.790112,0.969196,0.430597,0.557647,0.621669,0.651404,0.852761,0.105290,0.482154,0.231567,1
1.159703,1.528742,0.395861,1.622644,-0.922265,0.484473,-0.572099,1.503809,-0.437596,1.304841,1
0.852380,0.736570,0.123603,0.640690,0.959613,0.724811,0.206316,0.869204,0.584738,0.147210,1
0.385600,0.963248,0.495031,0.326541,0.857989,0.095378,0.532892,0.443550,0.304230,0.842062,0
0.705090,0.142662,0.536363,1.043935,1.008456,0.760276,1.286240,0.420621,-0.091158,0.721058,1
0.838479,0.860022,1.054871,0.584973,0.681032,0.198149,0.840677,0.389399,0.254464,0.859987,0
0.279178,0.764810,0.766387,1.115246,1.201317,0.163687,0.534220,0.497720,0.322833,0.471055,1
0.068334,0.335136,0.939855,0.105991,0.776187,0.352073,0.889492,0.037713,0.053291,0.562079,0
0.906557,0.320763,0.667698,0.676621,0.837596,0.066272,0.932041,1.036539,0.592736,1.037358,1
0.592187,-0.108734,0.844380,1.824720,0.570636,-0.417666,0.742990,-0.002719,1.160736,0.188746,1
0.879167,0.946695,1.037046,0.187641,0.151192,0.224306,-0.034657,0.527132,0.431014,0.329916,1
0.004939,0.013087,0.276144,0.108534,0.218086,0.718174,0.177165,0.476816,0.237974,0.620166,1
0.879361,1.183692,1.008711,0.467596,0.646158,0.532404,0.880327,0.047220,0.344464,0.672633,0
0.762193,0.997896,0.718670,0.971349,0.444686,0.846471,0.911152,0.393287,0.859138,0.524413,1
0.223171,0.731167,-0.214895,0.128546,-0.016949,-0.158433,0.217625,0.822019,0.316772,1.159164,0
1.243248,0.204198,1.011615,0.815371,0.994664,1.165860,0.673052,0.803428,-0.171582,-0.193361,1
0.699770,1.114697,1.027037,0.808549,0.629243,0.497797,0.575168,0.104595,0.379653,0.862658,0
0.101741,0.415498,0.158761,0.452393,0.860929,0.616628,0.267692,0.701598,0.594340,0.485514,1
0.153548,-0.139131,0.735626,-0.090262,0.050045,0.399361,0.631480,0.460757,0.691439,0.268930,0
0.923015,0.800699,1.101623,0.917269,0.843300,0.908879,0.927122,0.100004,0.352068,0.166460,1
0.200161,0.114059,0.791758,-0.109862,1.034995,0.381680,0.868261,0.423308,-0.128924,0.404150,0
0.387316,0.992134,0.241891,0.705196,0.754968,0.419468,0.666148,0.597124,0.986655,0.087507,0
0.791476,1.159408,0.660810,1.545098,-0.337432,1.307331,-0.400411,0.727659,0.996207,-0.279345,0
0.836834,-0.271864,0.785178,0.471990,0.239928,0.703964,-0.153121,0.199631,0.315273,0.813822,0
1.101224,0.593452,0.952508,0.667291,0.885932,0.771427,0.845778,0.248732,0.263317,0.266173,1
0.695068,0.413207,0.013361,0.737772,0.715887,0.409738,0.225567,0.363872,0.077076,0.445312,1
0.160682,0.843455,0.860087,0.776819,0.946832,0.183883,0.619852,-0.030275,0.321748,0.843541,1
0.561742,0.208422,-0.038623,0.777203,0.207863,0.070775,0.201154,0.748423,0.727624,0.428490,0
0.829318,0.609316,0.256161,0.552350,0.989021,0.823413,0.189304,0.963736,0.422600,0.243363,1
0.425504,0.656432,0.698110,0.890727,0.186284,0.533473,0.565192,0.590739,0.341031,0.377579,0
0.472992,0.700447,0.747691,0.921504,0.183361,0.508221,0.509989,0.564890,0.390646,0.330888,0
0.940725,0.692702,0.179729,0.641554,0.690173,0.512114,1.029056,0.073515,0.270220,0.181819,1
-0.085379,0.376857,0.656026,0.583456,0.316675,0.806588,-0.104625,0.025960,0.274721,0.631574,1
0.402387,0.531921,0.896918,0.930624,0.842796,0.114446,0.773311,0.161302,0.184820,0.857220,1
0.260422,0.637488,0.970383,0.438079,0.710317,0.244842,0.700652,0.259500,0.187632,0.102338,1
-0.054654,0.854749,0.583485,0.981328,0.948395,0.084429,0.301792,0.684539,1.076274,0.770644,0
0.815885,-0.026033,-0.286759,0.260278,-0.417284,0.371011,1.891081,-0.124666,-0.129509,-0.805473,1
0.093383,0.449686,0.516180,0.321285,0.308904,0.900999,0.298701,0.329206,0.432058,0.532513,0
0.632051,0.103040,0.763985,0.550806,0.421433,0.460910,0.467451,0.182362,0.489625,0.160102,0
0.711151,0.909523,0.069604,0.030494,1.006641,0.347492,0.172422,0.505761,0.529803,0.744069,0
0.388776,0.532877,0.932229,0.999895,0.821626,0.177855,0.712373,0.189198,0.114556,0.843652,1
0.518213,-0.113441,0.898716,0.423181,0.721478,0.643362,0.430815,0.290322,0.459523,0.500612,0
-0.221614,1.203507,0.598046,0.628543,1.061645,-0.246900,0.969187,0.669515,0.623554,0.412629,1
0.661045,0.359207,0.050755,1.010658,0.965703,0.962491,0.403458,0.595687,0.702905,0.306408,1
0.954624,0.919924,0.106632,0.827851,1.067344,0.581371,0.455668,1.001338,0.653153,0.062305,1
0.301609,0.744492,0.363053,0.118002,0.009521,0.259648,0.246269,0.428794,0.949764,0.683310,0
0.862417,0.935977,0.886574,0.731861,0.656695,0.284778,0.747549,0.290352,0.331996,0.872784,0
0.224142,0.454404,0.847597,0.221711,0.616998,0.371468,0.772929,0.448376,0.330953,0.183022,1
0.434938,1.040230,0.552787,0.451934,0.974221,0.150386,0.850096,0.009861,0.726361,0.084661,0
0.926406,0.149264,0.678669,1.006302,0.866252,0.031799,0.982385,0.436983,0.235772,0.935341,0
0.933259,0.232998,0.718524,0.740327,1.115969,0.038751,0.814579,1.019475,0.554203,0.888765,1
0.729479,0.628421,0.848013,0.464383,0.171416,0.575171,0.675180,0.201020,0.474056,0.341510,1
0.019232,0.874477,0.283777,0.925264,2.218099,0.730107,0.332834,-0.420343,1.756643,1.356424,0
0.620495,0.127038,0.376223,0.862912,0.243550,0.408951,0.516694,0.164358,-0.008415,0.147964,0
0.084781,0.851260,0.674501,0.930179,1.129446,0.028819,0.793160,0.394388,0.357426,0.556052,1
-0.023597,1.089098,0.238083,0.285237,-0.179438,-0.058286,0.296607,0.209033,0.876272,0.413502,0
1.257911,0.784790,0.993298,0.350341,1.041782,-0.188281,0.223923,1.413923,0.672362,-0.562113,1
0.355839,0.289321,0.549203,0.135449,0.724118,0.483583,0.446666,0.625010,0.698000,0.430832,1
0.782223,0.981328,0.399470,0.524522,0.660688,0.695043,0.942624,0.112360,0.482162,0.283478,1
-0.033992,0.902840,-0.322014,0.113402,0.157788,-0.145442,0.547195,0.775531,0.574210,0.798646,0
0.642038,1.127861,0.930014,1.084209,0.548981,0.847855,0.882429,0.432451,0.656027,0.715336,1
0.216095,0.963228,0.720303,0.985855,1.064201,0.012981,0.619458,0.315627,0.414967,0.649545,1
0.872348,0.920948,0.898828,0.721269,0.673111,0.270283,0.765363,0.291583,0.345942,0.866693,0
0.607397,0.748470,0.614616,0.826620,0.252809,0.674327,0.643965,0.602573,0.335132,0.170756,0
0.813136,0.504122,0.042807,0.249654,0.387069,0.084276,0.433159,0.699719,0.190998,0.685723,0
0.561330,0.041651,0.755914,0.325005,0.676413,0.724292,0.605118,0.244124,0.450983,0.534946,0
0.940391,1.089866,0.793803,0.998847,0.454686,0.996240,0.911832,0.252782,0.713712,0.494928,1
0.405012,0.027097,0.311970,0.021172,0.817752,0.691562,0.418541,0.435761,0.384474,0.234060,0
0.857022,0.156214,0.245917,0.662244,0.230269,0.857137,0.769309,0.220634,0.462532,0.653843,0
0.733043,0.833662,1.017953,0.207451,0.025238,0.303608,0.069975,0.414619,0.322022,0.275832,1
0.757365,0.842297,0.732477,0.768817,0.250656,0.635528,0.916635,0.225611,0.789940,0.600407,1
0.036400,0.672805,0.105701,0.044571,0.219602,1.031807,0.414791,0.677259,0.925860,0.108011,0
0.024451,1.174641,0.190077,0.022452,0.410981,-0.163374,0.648742,0.417880,1.212961,0.421019,0
0.920155,1.136756,0.275990,0.412327,0.530461,0.563265,1.035364,-0.051701,0.421274,0.329962,1
0.353695,0.444735,0.963850,0.155619,0.493704,0.224101,0.585049,-0.210112,0.331477,0.259768,0
0.571092,0.608808,0.630754,0.018456,-0.077985,0.281903,0.173603,0.359595,0.703790,0.519400,1
0.846203,0.147092,0.241050,0.672916,0.234449,0.851972,0.780371,0.219286,0.468330,0.644181,0
0.792107,0.429243,1.155480,0.227539,0.963620,-0.010004,0.729446,0.510969,0.421039,-0.321738,1
0.879992,0.118658,0.789882,0.925901,0.382182,0.324608,0.073526,0.005444,0.987649,0.852673,0
0.555778,0.290310,0.822557,0.435312,1.258945,0.450553,0.741875,0.831915,0.410197,0.582206,1
0.961758,0.351245,1.036043,0.912307,1.126483,0.576450,0.740336,0.100198,0.089980,0.362247,1
-0.036534,-0.292248,0.036036,-0.011539,0.393050,0.485788,0.060337,0.245051,0.349354,-0.048615,0
-0.057923,0.423562,1.041223,0.312990,0.478361,0.369079,1.118104,0.311723,0.028318,0.660938,0
0.717708,0.706707,0.908773,0.493306,0.462217,0.486397,0.932269,0.168215,0.552494,1.052929,0
0.021279,0.581339,0.801207,0.381740,0.062917,0.706473,0.110951,0.792693,0.181338,1.028731,0
0.386173,0.992291,0.241775,0.706474,0.753632,0.418171,0.665464,0.597285,0.986565,0.086085,0
0.297265,0.163680,0.301486,-0.090180,0.708007,0.682861,0.397406,0.382088,0.539695,0.165978,0
0.903215,0.129192,0.798385,0.924916,0.363562,0.338929,-0.021689,-0.039695,0.928340,0.895264,0
0.133578,0.398140,-0.250364,0.479202,1.261681,1.421571,-0.025749,1.163011,0.650150,0.478255,1
0.813525,0.504466,0.042388,0.248086,0.386434,0.083688,0.432041,0.700050,0.191445,0.685460,0
0.148307,0.502970,0.877489,0.402850,0.626129,0.340869,0.680040,0.364501,0.271638,-0.004995,1
0.837319,0.164728,0.235295,0.682395,0.266030,0.830934,0.787407,0.211436,0.486149,0.631425,0
0.392296,0.356052,0.471927,0.180389,0.897197,0.383802,1.038275,0.711330,1.104611,0.833894,1
0.765635,0.453758,0.851985,0.581589,0.711901,0.342496,0.734981,0.164012,0.599807,0.214603,0
0.858511,-0.065733,0.660581,0.699983,0.287116,0.184620,0.300978,-0.190516,1.191491,1.128134,0
-0.215936,0.618210,1.304640,-0.341599,1.128650,0.542764,1.148258,0.424272,0.287961,0.427326,0
0.072109,0.762637,0.659401,0.843957,0.872377,0.079981,0.393332,0.717032,0.912432,0.932215,0
-0.136338,1.057356,-0.022406,0.157824,-0.373778,0.014590,0.242485,0.695517,1.292416,0.248119,0
0.892147,0.745654,0.093353,0.659303,0.965085,0.709225,0.208821,0.868197,0.561493,0.126119,1
0.386257,0.992045,0.242149,0.705942,0.754139,0.418713,0.665291,0.597767,0.985790,0.086460,0
1.038130,0.809501,0.079281,0.168442,0.535821,1.042124,-0.054441,0.577168,0.641529,0.185870,1
0.078710,0.638141,0.058119,0.102415,0.231732,0.968065,0.338559,0.727362,0.953238,0.160484,0
0.076694,0.454886,0.958937,0.335839,0.648548,0.285989,0.638412,0.311152,0.332061,-0.037167,1
0.095315,0.642158,0.145189,0.045130,0.346062,0.903411,0.443905,0.847636,0.828217,0.307958,0
0.861285,0.931273,0.882711,0.732536,0.693518,0.270922,0.756677,0.306911,0.339694,0.865601,0
0.361800,0.148358,0.262592,0.111063,0.847823,0.657977,0.397885,0.487665,0.350741,0.173316,0
0.084628,0.610793,0.026476,0.100791,0.232678,0.980517,0.344271,0.725565,0.954730,0.153489,0
0.048938,0.679467,0.116203,0.201440,0.187409,0.878132,0.244185,0.673735,0.870858,0.162179,0
0.385790,0.991960,0.241667,0.706591,0.753721,0.418737,0.665196,0.597254,0.985931,0.085851,0
0.148349,0.825892,-0.107754,-0.117492,0.212352,0.175773,0.133089,0.857875,0.405392,1.031775,0
-0.145031,0.949878,0.395610,0.599622,0.327055,-0.025114,0.715833,0.687049,0.786988,0.309254,1
0.892709,0.576534,0.592715,0.585288,1.121568,0.182998,0.678796,0.933591,0.654214,1.148837,1
0.884052,0.667891,1.114854,0.811901,0.931690,0.867410,0.913621,0.320361,0.128848,0.200404,1
0.763386,0.266016,0.465702,0.430484,0.739363,0.713857,0.476558,0.183971,0.205835,0.313235,0
0.327780,0.706536,0.157229,0.239102,0.347015,0.393190,0.257973,0.629900,0.902986,0.876887,0
0.415656,-0.018498,0.480056,0.271623,0.898530,0.282698,0.997049,0.317410,0.400881,0.008178,0
0.208410,0.488874,0.970348,0.309185,0.647425,0.347592,0.717215,0.300284,0.187274,0.011924,1
0.428955,1.051365,0.278846,-0.030438,1.002911,0.115261,-0.088644,0.397988,0.348586,0.863131,0
0.235384,0.942308,0.395914,0.175214,0.034265,0.117889,0.395217,0.481150,0.971345,0.652751,0
0.410410,0.974063,0.499431,0.324712,0.837262,0.076451,0.519230,0.447298,0.305014,0.844621,0
0.799379,0.359896,1.160948,0.505174,1.181117,1.031840,0.824408,-0.089010,-0.081883,0.131290,1
0.654826,1.039781,0.313517,-0.313114,0.328149,0.433870,0.540655,0.881128,-0.501735,0.442705,1
-0.087254,0.684039,0.290724,0.616450,0.320395,0.258200,0.743804,0.391334,0.827759,0.323750,1
0.944842,0.752670,-0.145616,-0.167525,0.495342,0.177735,0.468048,0.965327,0.340168,0.212565,0
0.316588,0.452309,0.318809,0.043718,0.829266,0.410110,0.910856,0.744702,0.864739,0.788043,1
0.053453,0.283997,0.936056,0.158683,0.730375,0.221543,0.946708,0.083130,0.111513,0.553655,0
1.273689,0.340930,0.619508,1.417306,-0.475939,0.680956,-0.132883,0.108428,0.681611,0.621094,0
0.849204,0.158092,0.238758,0.688763,0.234399,0.858791,0.785495,0.221741,0.482014,0.630361,0
-0.095542,1.024402,0.974541,0.872489,0.873401,-0.303807,0.030363,0.912036,1.067579,0.579413,0
0.305376,0.985837,0.574061,0.401122,0.844792,0.327010,0.659827,-0.111563,0.578115,0.012652,0
0.469411,0.903215,0.444226,0.939080,1.117935,0.306573,1.007103,0.105606,0.605353,0.526665,1
1.270080,0.165717,0.840779,0.841408,1.354172,-0.098794,0.659738,1.106672,0.631487,1.157123,1
0.583951,0.309308,0.061042,0.892222,0.836941,1.059401,0.319286,0.467886,0.676029,0.443263,1
0.302983,0.928540,0.629429,0.446343,0.985434,0.338352,0.795629,0.076177,0.680270,0.026744,0
0.836296,1.072894,0.702192,0.998583,0.531173,0.909791,0.859601,0.321717,0.791017,0.448240,1
0.142843,1.029617,0.413335,-0.125842,-0.244953,0.358164,0.276145,0.293585,0.820820,0.614025,0
0.812608,0.504254,0.043159,0.248931,0.387450,0.083856,0.432704,0.699901,0.191870,0.684935,0
0.592224,0.168229,0.067212,1.081691,0.996737,0.771407,0.471503,0.500116,0.716932,0.359384,1
0.972568,0.602271,1.023749,0.639629,0.974592,0.721468,1.036777,0.420315,0.129987,0.297964,1
1.626817,0.452227,0.619301,0.979881,1.691450,-0.280352,0.596265,0.592611,-0.126450,0.809436,1
0.314311,0.509741,0.359287,0.155743,0.907812,0.279799,0.978634,0.712986,0.941322,0.741357,1
-0.624123,0.559965,1.344887,0.149541,1.236060,-0.071090,0.082974,0.708121,1.371905,0.634416,0
0.918788,0.685550,0.060802,0.604540,0.986521,0.702979,0.239009,0.942813,0.614207,0.116772,1
0.053949,0.296821,0.908897,0.420800,0.849659,0.798476,0.417144,0.042303,0.555147,0.253418,1
0.850326,0.142065,0.243801,0.672471,0.246012,0.853558,0.789141,0.223592,0.474040,0.642704,0
0.301638,0.938110,0.726244,0.969933,0.938986,-0.076014,0.799530,0.419840,0.517828,0.758899,1
0.957946,1.218906,0.179690,0.717829,0.677604,0.890174,0.857677,0.012989,0.474487,0.439884,1
1.140864,0.267962,0.957965,0.702135,1.035827,0.755282,0.792773,0.326395,0.238541,0.208172,1
1.000539,0.391509,0.557067,0.835825,0.935784,0.230140,0.909546,0.953010,0.822114,0.869421,1
0.224487,0.230157,0.324030,0.091649,0.899234,0.273987,0.692520,0.928145,0.729114,0.837174,1
0.349685,0.926057,0.533661,0.326330,0.867078,0.078878,0.504730,0.461815,0.291025,0.863879,0
0.868070,0.336450,0.092841,0.917708,0.939893,0.967533,0.565852,0.467412,0.865845,0.283704,1
0.374585,0.985845,0.463796,0.303538,0.858747,0.063477,0.508038,0.425621,0.282746,0.817498,0
0.158382,0.550279,0.844629,0.292561,0.565829,0.375568,0.586364,0.290412,0.293899,0.056761,1
0.811700,0.504610,0.043958,0.248392,0.387556,0.083595,0.433230,0.699543,0.192280,0.685502,0
-0.029248,0.661850,0.100436,0.384564,0.045733,0.408769,0.723418,0.471442,0.292016,0.524832,1
-0.130223,0.219185,0.158877,0.708913,0.962348,0.648544,0.448989,0.910410,0.302484,0.278900,1
0.336009,0.574343,0.972807,1.012088,0.895864,0.114348,0.817233,0.080798,0.259565,0.893403,1
0.409635,0.262460,-0.135614,0.850832,0.670615,0.341721,0.404707,0.550769,0.308811,0.603224,1
0.386219,0.992192,0.241497,0.706919,0.752998,0.419498,0.665825,0.598387,0.985062,0.087119,0
0.387262,0.991834,0.242208,0.706839,0.755039,0.418188,0.665621,0.596808,0.986982,0.085555,0
0.743784,0.924638,0.980699,0.063404,0.110294,0.257807,0.106932,0.425875,0.363781,0.422361,1
1.222534,-0.078983,0.825366,0.942202,0.323769,0.141219,1.484914,0.496915,0.311579,1.276576,1
0.342687,-0.101050,0.206187,0.090923,0.904505,0.678937,0.351630,0.250117,0.190786,0.303809,0
0.504742,0.363762,-0.048799,0.900663,0.319869,0.473159,0.064479,0.543216,0.439600,-0.048505,0
0.502115,-0.003444,0.611832,0.275847,0.564380,0.481036,0.308287,0.372105,0.553912,0.630282,0
0.832054,0.312526,0.185066,1.055129,0.085373,0.501199,0.112721,0.995962,0.034711,0.455523,1
0.966013,0.701948,0.021737,0.669675,0.890558,0.715101,0.216301,0.938099,0.587141,0.054336,1
0.357424,0.019946,0.262279,-0.022619,0.756128,0.730313,0.350460,0.501959,0.407618,0.240183,0
0.754353,0.970080,0.171090,1.034421,0.102737,0.967217,0.238230,0.171650,0.464664,1.016305,1
0.285847,0.291704,0.921376,0.341631,-0.046909,0.654456,0.246453,0.080575,0.119175,0.661885,1
0.869147,0.461475,-0.235424,0.375341,0.148873,0.250902,0.553064,0.199125,-0.084546,0.312195,0
1.259990,1.046432,1.603856,0.847069,0.582921,1.015346,0.705613,-0.148336,0.759973,0.152003,1
0.085981,0.299637,0.792716,0.701677,0.621559,0.709497,0.878809,0.117609,-0.023971,0.260977,0
0.746198,0.906578,0.639911,0.931322,0.566241,0.963798,0.986506,0.530366,0.855198,0.438093,1
0.778079,1.038170,0.765233,0.937608,0.512219,0.764865,0.976457,0.419851,0.886995,0.561749,1
1.016118,0.142752,0.738280,1.037213,0.823357,0.093041,0.960692,0.515763,0.243945,0.980590,0
0.704229,0.442718,-0.199480,1.320253,1.882238,0.051116,-0.021895,1.015901,1.238901,0.097285,1
0.284108,0.463972,1.002828,0.733600,0.099939,0.862883,0.027708,0.047230,-0.239459,0.540229,1
0.339907,1.019583,0.188348,0.293083,0.118372,0.087198,0.232335,0.390908,0.901813,0.729605,0
0.812905,0.504479,0.043103,0.249041,0.387120,0.083844,0.432144,0.699770,0.191810,0.684850,0
0.352444,1.058042,0.519492,0.391859,0.992473,0.119899,0.693704,-0.040129,0.797323,0.157215,0
-0.262453,0.764531,0.622287,1.554456,0.678054,-0.534852,0.000508,0.674921,0.294341,0.022536,1
0.334667,0.522185,0.916842,0.915868,0.892669,0.170739,0.835924,0.148986,0.194365,0.904673,1
0.318142,0.901072,0.559397,0.387210,0.860582,0.179343,0.465680,0.373835,0.350711,0.942605,0
0.338670,0.708227,0.846930,0.616151,1.019625,-0.097852,0.420343,0.452547,1.005016,1.052754,0
0.839969,0.656654,-0.003597,0.680044,1.092777,0.876897,0.357979,1.027078,0.444688,0.006870,1
0.854978,0.157844,0.232649,0.679617,0.239684,0.845158,0.790651,0.211418,0.465294,0.632580,0
-0.067390,0.440856,0.247478,0.397063,0.431998,1.363869,0.414536,0.803335,0.782281,0.872117,0
0.631375,0.543969,-0.076058,0.746360,0.136873,0.302159,0.203024,0.302578,0.284280,0.194800,0
0.000770,1.077917,0.592528,0.801257,1.141308,-0.126187,0.319073,0.729149,0.829171,0.884001,0
0.041121,0.609707,0.446431,0.766938,0.694550,0.244056,0.400607,0.627193,1.185176,1.155216,0
0.237550,0.081545,0.902053,0.894586,0.717850,0.617228,0.941965,0.305362,0.161044,0.030341,0
1.001244,0.947284,0.263721,0.712344,0.768200,0.532711,0.251647,0.980443,0.753680,0.280287,1
0.509666,-0.065699,0.188187,-0.070682,0.880181,0.775491,0.323152,0.455395,0.480518,0.204307,0
1.065205,1.008578,0.595185,0.741187,0.320921,0.732461,0.857814,-0.261158,0.796948,0.233309,1
0.629490,0.733859,0.812121,1.033449,0.587076,0.335169,0.485839,0.386552,0.298971,1.126365,0
