@RELATION RBF_Abrupt_Severe

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.158076,0.724013,0.416765,-0.070854,-0.239847,0.092276,0.064048,0.556759,1.045585,0.416960,1
0.322766,0.163665,0.108213,0.991070,0.650135,0.812113,0.751487,0.701357,1.004599,0.306869,1
0.649741,1.320234,0.068040,0.682964,0.008237,0.479693,-0.222599,0.763459,0.111628,0.396178,0
-0.820122,0.086095,0.304714,0.192489,0.222382,1.073222,0.620782,0.374055,1.077489,0.623666,0
0.676882,0.239687,0.114132,0.911832,0.570339,0.498065,0.799831,0.798162,0.196565,0.097973,1
0.214022,0.893941,0.440121,0.840030,0.545339,0.076823,0.966690,0.830252,0.938505,0.932474,0
0.982003,0.621840,0.712094,0.118172,0.813901,0.452161,0.589567,0.278625,0.604113,0.492667,0
0.618519,0.010355,0.254147,0.240194,0.726374,0.669924,0.904535,0.086581,0.430498,0.017958,0
0.401781,0.576292,0.246276,0.724467,-0.018300,0.926799,0.531382,0.724185,0.757930,0.678476,1
0.724005,0.982144,0.853493,0.686379,0.344896,0.519583,-0.099895,1.006552,0.513944,0.628115,0
0.775907,1.085112,0.537888,0.735011,-0.448248,0.431740,0.596956,0.367249,0.914402,0.671280,1
0.868795,0.830936,0.324278,0.055875,0.888404,0.944550,0.074909,0.495969,0.056996,0.747402,0
0.296878,0.416119,-0.001780,0.401933,1.039810,0.182920,0.754326,0.438919,0.412905,1.015951,1
0.702935,0.870841,0.842725,0.887583,0.740771,0.185996,0.840395,0.701058,0.476350,0.521430,0
0.745260,0.965198,0.243602,0.834285,0.512761,0.492002,0.455982,0.747785,0.275148,0.839997,0
0.813700,0.545660,0.612581,0.216125,0.757810,0.557090,0.232867,0.560056,0.209698,0.854912,0
0.772413,0.746314,1.272648,0.500738,-0.256405,0.467583,0.132597,1.187026,1.409160,0.105506,1
0.289524,0.938415,0.402211,0.865867,0.563016,0.094661,0.978200,0.874112,0.930814,0.977822,0
0.747210,0.798284,0.961393,0.999177,0.853863,0.362137,0.917355,0.658439,0.551529,0.417283,0
0.146193,0.564494,0.285243,0.454518,-0.169717,1.168820,0.690101,0.940309,0.627171,0.560057,1
0.899048,0.221149,0.244597,0.266593,0.481596,0.295703,0.881235,0.275121,0.921330,0.426658,0
1.383752,1.557403,1.283094,0.868020,0.320653,0.884101,0.711350,1.608239,1.285275,0.915704,0
0.093279,0.237710,0.367383,1.325378,0.159885,1.081334,0.808279,0.619224,0.753693,0.497856,1
0.747176,0.190547,0.320849,0.019968,0.457268,0.129505,0.706842,0.689183,0.121503,0.078204,1
0.745675,0.801029,0.460181,0.291181,0.950691,0.691414,0.667235,0.548768,0.892218,0.605943,0
0.566466,0.354529,1.405328,0.806614,1.304395,-0.047396,0.739143,0.665665,0.028007,0.696331,0
0.117458,0.232445,0.338468,0.576539,0.241503,0.221614,0.084395,0.625046,0.239364,0.898995,1
1.391712,0.520709,0.287130,-0.047809,0.612196,0.279258,1.315775,0.868006,0.201601,0.525516,1
0.569115,0.205731,0.706035,0.769511,0.179995,0.611774,0.747753,0.119661,0.819021,0.948083,0
0.934370,0.591716,0.615395,0.128919,0.932556,0.460848,0.708542,0.299217,0.702364,0.512827,0
0.837931,0.593894,0.908700,0.154500,0.405963,0.117981,0.276605,0.632655,0.136466,0.045564,1
0.886625,0.043485,0.659728,0.610517,0.026849,0.694022,0.784949,0.152491,0.190235,0.573850,0
0.706707,0.886639,0.875053,0.922265,0.797692,0.213045,0.778481,0.658017,0.445934,0.590905,0
0.871209,-0.415461,0.659131,1.130373,0.430256,0.537750,1.204425,0.214100,1.484648,0.810776,0
0.730968,0.339109,0.930537,0.791571,0.869993,0.802673,0.271611,0.796316,0.102284,0.870192,1
0.594761,0.929414,0.701829,0.321675,0.436714,0.096136,0.269098,0.458204,0.483917,0.640971,1
0.001935,1.018295,0.262119,0.063661,0.970581,-0.032468,0.098360,0.311817,0.880429,0.648921,0
0.604187,0.743348,0.604014,0.014409,0.603791,0.563699,0.299488,0.526880,0.200330,0.869050,0
0.683993,0.628815,0.729942,0.294990,0.476221,0.350666,0.464531,0.299548,0.331363,0.272812,1
0.531650,0.004773,0.180711,0.843108,0.464849,0.656310,0.938096,0.982773,0.258402,-0.088816,1
0.799677,0.277909,0.858590,0.740211,0.896368,0.824873,0.198919,0.871492,0.042002,0.822950,1
0.496907,0.002346,0.401167,1.134025,0.830890,0.540843,0.562682,0.241724,0.566097,0.049561,1
0.728439,1.015627,0.266034,0.858032,0.518488,0.547144,0.379598,0.780241,0.326469,0.851270,0
0.383815,0.558933,0.275102,0.692371,0.000306,0.937973,0.533424,0.735251,0.738461,0.649071,1
0.467875,0.654915,0.605111,0.421116,0.496402,0.341430,0.799741,0.763603,0.124703,0.418753,1
0.606200,0.290920,0.654379,0.806488,0.173463,0.639634,0.682974,0.038819,0.847994,1.016994,0
0.759879,0.125312,0.179198,0.997713,0.529619,0.504097,0.843681,0.820311,0.234526,0.036439,1
0.019353,0.525191,0.269273,0.972517,0.552063,0.706524,0.136209,0.855637,0.507760,0.873373,1
0.430064,-0.084083,0.172369,0.478379,0.195458,0.777355,0.585440,0.204051,1.046114,0.015951,0
0.765122,0.225898,0.852434,0.853167,0.803550,0.800474,0.363981,0.833859,0.155093,0.781330,1
0.857986,0.910561,0.398018,0.045373,0.954795,0.879685,0.009743,0.406209,0.073631,0.825363,0
0.881186,0.566902,0.619701,0.161285,0.989189,0.608095,0.715798,0.236922,0.742414,0.528524,0
0.880290,0.568986,0.724022,0.044185,0.227451,0.308195,0.074701,0.226911,0.106509,0.295117,1
0.507849,0.142016,0.865316,0.831293,0.055144,0.567311,0.916706,0.243398,0.919092,1.048025,0
0.103767,0.873880,0.191360,0.173448,0.843309,0.066560,-0.064845,0.320620,0.939109,0.557491,0
0.817618,0.242206,0.315338,0.352836,0.400107,0.380684,0.826732,0.251343,0.912091,0.380812,0
0.715017,0.507627,0.549325,-0.133926,0.168420,0.213437,-0.004294,0.363451,0.116484,0.342952,1
0.476943,0.730283,1.132501,0.182338,0.810907,0.283035,-0.114330,0.452360,0.470048,0.475251,0
0.240191,0.435957,0.084055,0.382268,1.022383,0.263854,0.783207,0.470341,0.406058,0.920999,1
0.307648,1.168820,1.074888,1.184547,0.138058,-0.177012,1.106765,0.382930,0.736236,0.897996,0
0.232735,0.701566,0.095901,0.873825,0.184841,0.672424,0.781809,0.633448,1.003089,0.867330,1
0.045889,0.919874,0.182147,0.033819,0.910594,0.016504,0.026654,0.201088,0.868935,0.664796,0
0.530397,0.731063,0.914358,0.955986,0.963420,0.164560,0.708175,0.611422,0.488846,0.502128,0
0.041821,0.974661,0.268682,0.047741,0.968648,0.073902,-0.004904,0.241282,0.786938,0.604102,0
0.189771,0.297417,0.299090,1.016662,0.750434,0.920059,-0.053940,0.835210,0.567425,1.069276,1
0.764363,0.586826,0.650743,0.353944,0.832388,0.292038,0.619612,-0.058943,0.608748,0.382211,0
0.467697,0.628213,0.677401,0.446039,0.387362,0.210606,0.903503,0.738577,0.126680,0.561348,1
0.174679,0.875152,0.799122,0.953154,0.314675,0.180354,0.857924,0.778616,0.653651,0.912864,0
0.612865,0.835904,0.489899,0.203434,0.380498,0.179423,0.942089,0.922454,0.923993,0.601271,1
0.690197,1.634046,0.671417,1.293590,0.171670,-0.309479,-0.054630,0.786349,0.397866,0.337713,1
0.624866,0.885914,0.566905,0.369261,0.469483,-0.010388,0.330388,0.415735,0.569948,0.608619,1
0.539166,0.133705,0.630612,0.588619,0.061200,0.841324,0.848350,-0.154196,0.997141,0.733029,0
0.198613,0.095259,0.674945,0.619917,0.663850,0.400795,0.559035,0.323730,1.054519,0.104249,1
0.146917,0.059647,0.545744,0.533572,0.400093,0.371043,0.631332,0.390431,-0.052137,-0.007905,1
0.585230,0.761174,0.686494,0.402058,0.393531,0.274769,0.878478,0.816514,0.145663,0.385684,1
0.751820,0.548710,0.669314,0.348203,0.475572,0.326935,0.494789,0.367568,0.265700,0.270688,1
0.648355,0.395500,0.537017,0.376320,0.687309,0.316986,0.776141,0.201314,0.315241,0.034560,0
0.506731,0.794704,0.569615,0.229071,0.437866,0.230334,0.603468,0.489504,0.763553,0.330507,1
0.675910,0.155957,-0.165257,0.840107,-0.097120,-0.089626,0.820292,1.413233,0.665930,0.759651,1
0.413925,0.270103,0.834669,0.243591,0.057360,0.255930,0.392599,0.898243,1.006150,0.211781,1
0.974077,0.075968,0.253041,0.388400,0.295735,0.279268,0.708779,0.760270,0.109997,0.566319,1
1.293385,1.395347,1.216671,0.788450,0.801070,0.530413,-0.074088,1.189446,-0.532475,0.650220,0
0.704025,0.237040,0.379584,0.675517,0.301923,0.297410,0.770033,0.065308,0.469678,0.996805,0
0.580113,0.698762,0.691896,0.420585,0.460163,0.275709,0.859042,0.744596,0.171613,0.421123,1
0.629438,0.661754,0.576942,0.522630,0.541087,0.178652,0.924408,0.751719,0.108260,0.346394,1
0.710074,0.933190,0.822350,0.931382,0.725663,0.163112,0.821127,0.666748,0.425953,0.528160,0
0.040399,0.720568,0.509242,0.841711,0.522573,0.588158,0.135112,-0.012455,0.497550,0.464498,1
0.653251,0.038912,0.297596,0.203286,0.755353,0.670798,0.902831,0.076729,0.436053,0.039366,0
0.733161,0.957913,0.801172,0.739715,0.879764,0.052728,0.712481,0.581114,0.423673,0.609075,0
0.118092,0.233658,0.316600,0.600095,0.255001,0.221991,0.075035,0.648553,0.234117,0.898065,1
0.383914,0.855345,0.259786,0.789391,0.232234,0.633962,1.100026,0.073804,0.711286,0.012782,0
0.598660,0.053604,0.243676,0.191929,0.741411,0.718117,0.915922,0.047045,0.392872,0.068908,0
0.604145,0.877286,0.400981,0.915965,0.167426,0.578087,0.804429,0.222070,0.677324,0.281464,0
0.846716,0.035264,0.617580,0.673832,0.034800,0.739681,0.794961,0.142212,0.193686,0.541989,0
0.543596,0.811016,0.385593,1.235917,1.028233,0.593904,1.009048,0.627104,0.582389,0.662264,0
1.122211,0.443340,0.187105,-0.018511,0.274976,0.293340,0.339604,-0.016141,0.430364,0.672498,0
0.588610,0.422554,0.768393,0.833787,0.725922,0.762025,0.212149,0.907804,0.149239,0.800129,1
0.916036,0.048170,0.626437,0.822966,0.048984,0.326143,0.125146,0.980505,0.163359,0.438257,1
0.920140,0.615770,0.668969,0.123219,0.895442,0.514417,0.655394,0.323357,0.688056,0.562378,0
0.818504,-0.141198,1.131668,0.386990,0.889221,0.870832,0.112761,0.173594,0.025121,0.161020,1
-0.156850,0.864381,0.181576,0.093513,1.125066,-0.048627,0.064443,0.243058,0.839596,0.532935,0
0.891991,0.819374,0.340989,0.003669,0.870410,0.908015,0.028244,0.502733,0.029582,0.709026,0
0.609542,0.292256,0.733631,0.843739,0.083101,0.556803,0.770847,0.066266,0.822944,0.988205,0
0.641294,0.720825,0.518094,-0.043325,0.690017,0.520396,0.361084,0.373334,0.100275,1.036200,0
0.880785,0.451979,0.414907,0.646658,0.013754,0.394746,0.433170,0.896930,0.332901,1.064024,0
0.539311,0.693077,0.389554,0.687489,0.211671,0.866533,0.697779,0.748964,0.760970,0.426579,1
0.854086,0.848375,0.256229,0.021606,0.814841,0.916528,0.090673,0.515376,0.070810,0.766804,0
0.189953,0.364350,0.021836,0.392089,1.070732,0.303695,0.839278,0.391049,0.454261,0.947259,1
0.145672,0.217889,1.095599,0.068386,0.730122,0.729086,0.217689,0.820073,0.224447,0.826761,1
0.590628,0.712751,0.721765,0.390154,0.466766,0.299812,0.893131,0.742591,0.184020,0.413700,1
0.792893,0.305867,0.946108,0.801407,0.917846,0.828213,0.311640,0.798942,0.141667,0.926603,1
0.466979,1.304238,1.300114,0.459195,0.453576,-0.259879,0.255301,0.265964,0.919095,0.843995,0
0.969808,0.086436,0.273150,0.250341,0.538484,0.292993,0.793529,0.170716,0.847467,0.393852,0
0.672795,0.698939,0.681491,0.072130,0.632114,0.533907,0.244046,0.461952,0.272292,0.922959,0
0.479674,0.147972,0.606988,0.822467,0.141768,0.525643,0.814848,0.145997,0.835092,0.933661,0
0.908058,0.618332,0.701257,0.028699,0.213739,0.320796,0.093502,0.262266,0.053283,0.276292,1
0.699126,-0.033997,0.075000,0.982955,0.751831,0.263821,1.008864,0.712548,0.019946,-0.142695,1
0.204638,0.404888,0.037642,0.387612,0.966879,0.260937,0.767761,0.472261,0.405918,0.965825,1
0.484402,0.388573,0.667384,0.798514,0.724964,0.839015,0.920055,0.980813,0.534317,0.905515,0
0.126591,0.221954,0.339713,0.584892,0.227335,0.220164,0.075871,0.636549,0.225785,0.908306,1
0.845199,0.871371,0.673411,0.488412,0.610560,-0.133315,0.192473,0.304445,0.494597,0.645074,1
0.559741,0.714861,0.702099,0.419089,0.448699,0.276812,0.868813,0.759443,0.160840,0.422879,1
0.644678,0.874028,0.843149,0.881069,0.794641,0.229395,0.825065,0.656816,0.469915,0.576290,0
0.380427,0.030609,0.410652,0.756663,0.900918,0.926918,0.473956,0.803948,0.553133,0.639099,0
0.847480,0.574301,0.513327,0.103547,0.802493,0.337785,0.345081,0.571064,0.332897,0.895002,0
0.274940,1.023069,1.357757,0.331324,-0.227326,0.534317,1.353439,0.351465,0.763885,0.442569,0
0.171381,0.105524,0.714885,0.538622,0.727811,0.414297,0.615817,0.353213,1.023041,0.112960,1
0.723823,0.222768,0.391509,0.658101,0.314265,0.336297,0.768723,0.051753,0.438044,0.991498,0
0.815126,0.327753,-0.245322,0.408729,0.625859,0.314898,1.229470,0.763367,0.343980,0.556134,1
1.017011,0.010069,0.149482,0.388121,0.303666,0.405412,0.882687,0.410842,0.992664,0.379469,0
0.919405,0.002206,0.941811,0.238939,0.865986,0.704414,0.298018,0.413238,0.224317,0.486349,1
0.565697,0.558093,0.373191,0.376696,0.726107,0.274860,0.340566,0.506578,-0.073825,0.413063,1
1.096089,0.368038,0.494543,0.784915,-0.243010,0.450005,0.729298,0.220124,0.485516,0.369279,0
0.923715,0.638266,0.250480,0.050246,0.348773,0.485873,0.443460,-0.065208,0.476232,0.822598,0
0.777913,0.214825,0.681365,0.642351,0.530917,0.533661,0.664740,0.099129,0.241136,0.356636,0
0.290700,0.907548,0.877275,0.882458,0.391637,0.167054,0.832377,0.727970,0.626193,0.954758,0
0.630694,0.838715,0.515426,0.209662,0.371423,0.165538,0.956429,0.927074,0.913883,0.591780,1
0.537133,0.484580,0.551274,0.409513,0.797474,0.324839,0.760364,0.207668,0.166041,0.049321,0
0.246936,-0.007617,0.229218,0.667201,0.742981,0.885658,0.421009,0.626751,0.717470,0.538045,0
0.467954,0.343919,0.650889,0.756722,0.762956,0.875016,0.953426,1.022365,0.485789,0.913036,0
0.773142,0.380541,0.948479,0.816828,0.855560,0.851025,0.276639,0.752160,0.162427,0.915104,1
0.622699,0.885970,0.794198,0.931382,0.815680,0.185689,0.817375,0.621948,0.487110,0.505333,0
0.491518,0.381181,0.666259,0.794194,0.730746,0.843597,0.929166,0.979032,0.537247,0.901155,0
0.910678,0.580646,0.673361,0.167317,0.789741,0.491053,0.562536,0.298839,0.606340,0.572550,0
0.698281,0.060971,1.049559,0.087357,0.209755,0.328399,0.241314,0.674668,1.246927,0.255073,1
0.681226,0.909874,0.235254,0.805263,0.507877,0.451305,0.454536,0.769787,0.227939,0.809529,0
0.323256,0.587790,0.472826,0.460880,0.413414,-0.468868,-0.199862,0.313381,0.859970,0.867656,1
0.623870,0.843336,0.509692,0.198793,0.371583,0.163373,0.954439,0.920277,0.920337,0.596929,1
0.531705,0.945272,0.667030,0.180574,0.409211,-0.063619,0.376823,0.513194,0.491085,0.591906,1
0.630174,0.836026,0.502155,0.193325,0.371012,0.167131,0.949136,0.916866,0.912821,0.593636,1
0.171561,0.899285,0.091714,0.005993,0.860476,0.099999,0.005433,0.287377,0.790455,0.624851,0
0.628821,0.145178,0.469758,0.980779,1.338865,-0.190828,-0.634825,0.152833,-0.068695,-0.214731,1
0.778043,0.189994,0.052546,0.282352,0.268332,0.192660,0.957372,0.855427,0.324098,0.632634,1
0.869444,0.064356,0.639347,0.637763,0.042395,0.750090,0.793411,0.081165,0.164450,0.532216,0
0.487704,0.200205,0.630343,0.697497,0.080184,0.567633,0.704528,0.099110,0.797284,1.101024,0
-0.110745,-0.100858,0.904006,-0.118927,-0.430274,0.569443,0.075842,0.692996,1.455361,-0.147638,1
0.486538,0.442799,0.688043,0.803131,0.760586,0.794489,0.917816,0.925988,0.541622,0.855029,0
0.653511,0.780493,0.137186,0.963424,-0.130134,1.084517,0.186558,0.416007,1.021911,0.916730,1
0.966373,0.194025,0.918806,0.790379,-0.125882,0.657837,1.022916,0.327696,0.205676,0.286828,0
0.693257,0.543864,0.530502,0.487552,0.680402,0.306080,0.813841,0.197023,0.140963,0.032959,0
1.096954,0.715269,0.116735,0.607866,0.731681,0.136015,-0.083889,0.698384,0.469289,0.859840,0
0.760679,0.521532,1.120321,0.963897,0.802377,1.000506,0.155871,0.581802,-0.019112,0.687956,1
0.839357,0.111334,0.273124,0.461651,0.287134,0.209418,1.039101,0.210551,0.912725,0.451092,0
0.081553,0.889061,0.291736,-0.014352,0.906108,0.044296,0.116334,0.251254,0.889075,0.596583,0
-0.007788,0.562990,0.527726,0.886183,0.118627,-0.005373,1.000033,0.663734,0.747402,1.346452,0
1.343305,0.889814,0.836097,-0.017121,0.664071,0.400810,0.605207,0.631906,1.030370,0.321409,0
0.692284,0.989122,0.285142,0.795886,0.527312,0.452196,0.406964,0.789114,0.236766,0.869790,0
0.911661,0.229864,1.028863,0.365890,0.999159,0.598622,0.051840,0.271404,0.244888,0.405075,1
0.546166,-0.058784,0.522848,0.276953,0.839683,0.548503,0.832970,-0.129234,0.139572,0.116604,0
0.599802,0.039293,0.264411,0.153840,0.708376,0.724290,0.874584,0.097852,0.449930,0.013868,0
0.606133,0.717643,0.766573,0.376405,0.402788,0.270362,0.828146,0.675657,0.139266,0.473547,1
-0.422545,0.550058,0.082439,0.905866,0.626849,0.954744,0.235085,-0.333602,0.778744,0.882705,1
-0.246262,0.454762,0.331167,0.512837,0.657421,0.292927,0.186306,0.392273,1.149647,0.576837,0
0.639489,0.033667,0.265683,0.211089,0.718749,0.668909,0.858527,0.036067,0.413767,0.076129,0
0.345540,0.012708,0.684452,0.467947,0.215148,0.652916,0.616983,0.402920,0.500489,0.893365,1
0.362358,0.190831,0.692216,0.060627,0.390973,0.745930,0.061944,0.506559,0.161497,0.936043,1
0.453133,0.553995,0.240838,0.661903,0.016834,0.971445,0.529404,0.627057,0.765774,0.606893,1
0.279631,0.404772,0.765503,0.281436,0.541365,0.011434,0.374622,0.730693,0.648550,0.438272,1
0.254528,0.732738,1.150506,0.485578,0.007467,0.609573,1.291274,0.271215,1.272414,1.051584,0
0.366770,0.616705,0.552692,0.591291,0.633372,0.583506,0.337427,0.720260,0.098018,0.263457,1
0.884840,0.660714,0.867274,0.756724,0.606756,0.393074,0.829038,0.555814,0.563406,0.778178,0
0.733305,0.345439,0.919557,0.803312,0.867054,0.797991,0.256043,0.788161,0.108385,0.870849,1
0.619174,0.849490,0.507490,0.207439,0.371507,0.153558,0.950293,0.925421,0.926916,0.605888,1
0.970574,-0.015433,0.747515,0.464609,0.774112,0.774984,0.165534,0.491504,0.097206,0.387879,1
0.839305,0.811881,0.464613,0.260900,0.060562,0.602905,0.224198,0.425653,0.173069,0.529801,1
0.986402,0.726961,0.171781,0.733382,0.257302,0.625992,0.763501,0.575013,0.992304,0.864943,1
0.010886,0.906791,0.295895,0.021106,0.936637,0.055629,0.016945,0.196568,0.838307,0.680439,0
0.037627,0.907376,0.748111,1.053228,0.315123,0.242615,0.903239,0.946648,0.662150,1.234154,0
0.574416,0.710775,0.696197,0.423042,0.436594,0.272421,0.884746,0.753588,0.160455,0.415458,1
