@RELATION SEA_Abrupt_Simple

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.341413,9.553703,6.698441,1
3.405132,4.637190,2.832383,1
9.621301,2.999188,0.806099,1
6.107331,7.645966,4.806751,1
5.764352,9.057062,8.228459,1
0.081045,6.404655,8.094687,0
3.764071,1.273793,2.467988,0
9.891749,9.759179,5.233195,1
7.871902,9.089211,1.976961,1
4.216582,5.210243,5.098053,1
6.249728,9.441357,1.297368,1
2.965911,0.290409,8.965259,0
6.591387,7.119521,1.126867,1
6.226871,7.968959,2.637630,1
5.680714,6.087596,6.547751,1
0.575153,7.592406,1.894527,1
7.110753,4.048827,9.971364,1
5.961980,6.067538,8.190471,1
7.137780,0.001629,5.927772,0
8.467432,4.507291,2.742792,1
1.187684,4.932708,0.923598,0
2.155170,0.266819,1.446950,0
2.796073,9.597959,0.685090,1
9.402173,1.166439,9.818409,1
8.678923,5.141558,9.965393,1
8.849704,7.147764,4.109332,1
4.315029,5.692593,8.155884,1
2.347085,8.864768,0.527257,1
9.733198,3.288570,2.291920,1
6.563046,1.348877,6.460849,0
5.020827,7.672015,1.993625,1
7.411704,3.916683,2.746808,1
9.325772,4.625617,0.261679,1
3.891036,8.330378,7.969582,1
5.227387,1.325858,5.003916,0
2.670271,6.544561,3.871950,1
1.007979,3.256508,8.512296,0
1.059538,8.313835,6.105093,1
6.431909,2.351888,5.468165,1
0.422727,5.885880,1.532841,0
0.258581,3.840957,9.492120,0
7.794729,1.203772,0.674908,1
3.945010,5.162895,3.441936,1
7.685064,4.206304,5.873859,1
3.640008,1.901778,9.066797,0
8.265303,1.905790,1.474078,1
0.080512,3.689176,0.417509,0
4.092428,1.890745,2.058992,0
2.656749,1.722076,8.473046,0
9.266025,5.742313,4.609111,1
4.508242,5.110221,4.812548,1
3.539803,2.552261,8.087236,0
7.651018,3.205333,6.335432,1
4.920365,9.767673,0.138205,1
5.597461,6.057964,4.410750,1
9.022580,9.734656,9.166229,1
0.349184,9.892170,0.763825,1
7.275754,0.713829,2.714497,0
4.628327,3.137389,5.914389,0
0.607293,5.871260,4.716373,0
5.261260,5.659788,3.037631,1
7.290617,9.409459,1.701197,1
2.340514,1.886060,4.809607,0
1.311120,0.957601,2.204727,0
6.644540,9.485255,0.313407,1
4.921516,3.875280,1.327424,1
2.818685,1.340711,6.837825,0
5.551196,8.272804,9.086359,1
7.564734,5.737423,4.551373,1
3.134564,9.892738,3.271193,1
8.758990,2.479655,5.158125,1
1.117330,1.693426,0.648965,0
9.139294,5.449835,1.007062,1
9.985079,6.380953,9.641059,1
4.030751,1.602838,8.022260,0
0.278474,8.952786,9.252166,1
0.587062,8.118040,0.274819,1
6.645022,0.386926,8.227522,0
4.964788,6.482107,5.635644,1
3.017349,0.194726,8.820805,0
4.858436,5.083227,4.834299,1
8.749982,5.932515,2.658553,1
6.277755,9.245739,9.927090,1
6.287593,9.842888,5.871157,1
4.340676,7.621834,9.750091,1
7.294879,9.962820,4.923661,1
8.607278,3.926390,7.281699,1
6.557534,2.235678,8.917775,1
3.294779,0.946645,1.069449,0
6.142356,2.059226,3.514040,1
5.129390,9.212838,5.176791,1
7.025123,5.365023,4.079972,1
6.970599,5.366237,0.707865,1
8.951420,0.958699,8.371821,1
2.121421,1.615677,9.339475,0
8.971864,1.973759,8.545275,1
5.443919,0.786240,8.103356,0
7.709285,5.877632,2.143413,1
8.751728,5.521878,8.645256,1
6.340280,7.812363,7.512151,1
5.878039,4.757324,0.340346,1
6.769989,5.767237,0.986866,1
5.808961,2.440836,3.360607,1
4.475774,7.668116,9.035028,1
2.438603,4.639201,9.825459,0
2.377763,4.045591,7.852649,0
4.300276,9.957178,1.443092,1
8.208621,9.165842,4.769335,1
8.065692,9.874533,1.457498,1
8.156376,7.096876,0.301706,1
1.526884,7.388261,8.300863,1
6.685522,9.002488,4.206214,1
8.771798,8.191626,8.436274,1
8.839575,9.577826,7.462013,1
4.779082,1.250106,3.015736,0
7.518061,5.037631,5.832058,1
2.569293,7.652390,5.790592,1
9.904465,8.656343,2.726110,1
8.504557,0.337010,2.439844,1
1.982580,0.561954,9.264409,0
8.426650,7.178310,4.743540,1
9.862826,8.975541,5.508246,1
7.554813,0.180296,1.184030,0
3.429896,4.676087,0.926348,1
4.153560,2.171557,5.730198,0
5.671276,5.323077,1.946688,1
2.683813,7.173108,4.188979,1
9.715882,8.491362,7.198900,1
2.045320,1.631650,3.391317,0
7.781465,5.674696,1.192803,1
2.581656,5.505906,2.074414,1
2.919056,0.576871,3.431394,0
7.434300,0.833197,1.139873,1
3.771159,1.270210,6.080138,0
1.579277,8.786994,2.540443,1
9.552055,9.102721,0.489326,1
9.858623,3.391552,3.244808,1
9.358105,9.286264,2.865157,1
4.462937,3.474425,2.830987,0
4.036592,1.670756,7.019525,0
1.404915,9.540582,6.596237,1
2.522136,2.460379,8.011373,0
3.875673,5.364891,4.451250,1
4.438843,7.255355,7.652168,1
0.774850,7.499118,5.916685,1
5.876475,0.344307,9.741998,0
8.745830,6.248092,6.709325,1
5.602885,9.314152,1.906005,1
7.920189,0.668142,0.281969,1
5.715754,4.585389,4.336117,1
5.780660,6.230638,7.048011,1
7.544743,0.370076,6.884514,0
5.013867,2.206212,0.829724,0
2.904908,2.056185,8.362082,0
0.993318,4.711269,9.733877,0
4.240207,3.605927,8.128834,0
3.440881,6.722410,6.191469,1
6.300870,9.607542,9.989953,1
8.668565,0.237006,4.671483,1
9.489565,1.740728,7.239197,1
5.451533,7.445046,1.172001,1
5.721403,7.806998,4.821754,1
0.987981,4.561876,8.725777,0
0.851509,3.261819,9.640435,0
2.155417,8.471426,6.992746,1
5.720528,4.571316,8.213587,1
5.431655,9.594241,3.360916,1
8.634036,5.693340,9.404370,1
4.835973,2.097171,9.949766,0
8.636320,9.194645,7.609088,1
7.348472,0.194582,0.409767,0
7.406978,2.270462,9.916397,1
5.266539,5.631057,5.721557,1
6.211698,7.434641,5.640851,1
7.206124,1.849506,3.563893,1
0.170524,8.832041,3.057160,1
3.520090,8.105160,2.679133,1
3.713323,8.729230,7.974366,1
9.843876,4.521057,9.711029,1
6.158158,4.031875,9.524603,1
2.137298,3.578562,9.886054,0
2.414381,1.355901,7.964565,0
3.496484,0.483346,4.294570,0
5.749041,1.350080,9.888983,0
6.629243,1.248955,4.886577,0
6.059482,9.689156,4.117260,1
2.234188,6.612348,6.736312,1
3.868359,2.760295,4.935327,0
2.940292,0.346380,0.090080,0
9.679536,9.978943,2.051401,1
1.951831,9.067527,5.408267,1
1.828972,9.983165,4.341347,1
3.641183,9.635893,2.385757,1
8.942005,9.972695,4.376732,1
6.006021,8.370598,5.658856,1
9.939178,7.339021,3.472407,1
2.641099,7.992802,4.164979,1
7.521788,2.101730,9.053692,1
3.896137,3.592517,8.267356,0
7.409880,8.979059,9.508737,1
8.844780,2.226296,3.044846,1
2.813980,8.250663,6.906555,1
6.018465,4.555825,8.771115,1
7.300659,9.880463,5.748390,1
2.157926,8.349056,2.352221,1
8.953290,9.248062,7.755765,1
1.785544,0.235900,7.622295,0
8.305006,6.383218,8.689448,1
8.743939,0.317178,0.017053,1
0.847320,0.770748,2.590084,0
5.514410,3.990627,0.020513,1
6.236744,4.935438,2.165914,1
6.594241,0.547364,8.145144,0
0.288010,1.682258,4.709108,0
0.805016,4.069615,9.139430,0
8.450961,0.601316,2.858012,1
3.243117,4.990270,2.627822,1
8.528525,0.698331,8.225739,1
3.142869,1.500456,8.810742,0
6.559938,4.958178,5.506539,1
9.402692,7.073490,6.188363,1
3.494063,4.155612,0.780225,0
6.625498,6.300809,4.510876,1
3.278496,5.548968,0.722731,1
1.731251,5.375873,7.841892,0
5.201520,8.378644,1.682130,1
9.452229,1.559247,7.682596,1
3.866153,9.732024,4.239609,1
9.167398,4.219828,7.827440,1
0.216498,3.786378,6.022629,0
0.881972,6.526570,5.379545,0
8.747090,2.263973,3.110111,1
1.873304,3.558175,4.733811,0
9.085937,1.123155,0.269254,1
0.906999,5.033788,4.689722,0
3.478029,8.046771,9.836685,1
8.665455,1.649059,6.276427,1
1.461239,9.484614,4.456153,1
1.629253,3.839557,1.467611,0
9.568118,8.901538,1.572399,1
1.439543,0.009800,5.172518,0
2.401535,4.343550,7.172504,0
6.770630,0.244977,7.277675,0
2.602987,0.246671,8.924192,0
0.420400,5.040594,4.763637,0
9.637320,4.430787,6.862408,1
0.216658,5.791032,7.080462,0
5.467564,1.322834,1.651781,0
0.174539,5.975340,1.133255,0
8.744607,8.941570,0.969228,1
1.766291,4.706928,6.970917,0
3.433847,0.712293,5.998686,0
2.336388,5.835131,7.828763,1
7.067874,5.925175,0.661826,1
3.337922,7.356554,0.380361,1
6.830438,8.440335,7.527161,1
0.586591,1.034803,1.829348,0
6.118369,1.868087,8.050798,0
9.920813,1.513371,2.381828,1
0.748732,4.761498,7.425666,0
0.985322,0.333957,2.965281,0
2.927724,3.633501,0.856793,0
9.766714,6.308187,9.771581,1
0.075997,5.317832,5.013824,0
2.781918,6.615801,4.490230,1
5.536957,4.257301,0.788242,1
3.117530,2.454224,1.875377,0
8.185287,1.555167,6.392324,1
5.695336,4.994088,9.584752,1
4.774259,7.728238,7.130766,1
0.702547,8.475451,6.660884,1
5.761362,1.315177,3.976108,0
6.704946,5.212254,5.620190,1
2.896841,2.693476,8.925665,0
9.234547,2.504736,7.190609,1
1.694552,2.529039,7.027275,0
5.034690,8.721996,5.842664,1
8.898013,6.303997,2.738388,1
4.880104,1.938485,2.612132,0
3.220365,7.148459,6.180550,1
5.858732,0.143652,4.281718,0
9.907043,2.507729,8.747131,1
6.376927,3.176225,6.448586,1
9.392692,5.032160,3.036985,1
0.326180,2.589054,9.282212,0
8.871371,0.787750,9.174152,1
2.078122,6.127915,3.161732,1
5.395319,6.270252,1.172774,1
4.461269,8.605128,3.388409,1
2.815898,0.368500,9.678541,0
3.229684,5.242718,5.012498,1
8.389968,4.112327,1.351294,1
4.559046,0.120960,7.199589,0
9.210117,8.022403,2.097306,1
4.016462,6.719900,6.837147,1
5.288449,0.426558,9.398616,0
0.825158,6.893761,0.390480,0
9.014862,0.185537,8.685819,1
4.346711,0.927061,6.837538,0
3.032319,6.277768,2.533918,1
7.875374,3.610141,6.739527,1
4.056211,6.848659,1.939957,1
3.387444,0.533504,3.927265,0
1.049032,8.952946,2.339990,1
9.511270,3.603527,4.958644,1
2.243926,7.153969,2.656328,1
5.306063,0.773161,9.071630,0
1.581911,1.854681,7.382166,0
5.587541,6.588545,8.579129,1
6.103567,9.198266,5.488446,1
