@RELATION SEA_Abrupt_Simple

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
7.576302,2.720761,8.010321,1
1.138827,2.530838,5.898758,0
3.599759,4.706878,7.983144,1
1.301474,8.866920,2.791704,1
2.895713,3.800974,7.738558,0
6.666298,5.772367,4.912023,1
7.047195,3.033711,4.693062,1
8.863503,8.275252,1.888072,1
6.886052,9.464040,2.261568,1
2.680970,5.366071,6.118596,1
1.234025,8.381766,9.998495,1
5.628613,6.127085,5.722654,1
0.455358,5.074268,3.940956,0
7.553730,5.411197,3.140533,1
6.160613,6.907255,7.574786,1
1.128218,9.488225,6.643058,1
1.990691,9.778159,0.677715,1
9.197974,1.383643,6.594961,1
4.973804,9.813858,2.556931,1
4.300895,3.361544,3.753206,1
6.993267,2.478355,9.430786,1
0.598858,3.035330,4.908796,0
8.862136,2.679857,1.727022,1
3.137770,5.617999,8.480788,1
4.930485,3.841512,9.063810,1
7.983011,1.611954,6.177470,1
3.446537,5.728673,1.006758,1
2.940650,6.560561,2.673758,1
8.188415,2.201777,8.260812,1
6.406988,7.095472,8.948101,1
6.128034,6.874872,9.120878,1
7.916737,2.079106,5.631883,1
8.513342,3.628812,7.659750,1
0.512682,2.241237,6.338069,0
9.941998,7.675570,1.785671,1
9.758426,8.806548,3.707350,1
3.126410,9.080265,1.678222,1
9.328446,3.665252,8.212510,1
1.453492,1.133221,8.117908,0
7.318068,0.228432,7.893542,1
5.912991,8.867352,9.221948,1
4.593374,5.387590,1.347165,1
2.992544,3.057098,1.879983,0
3.319949,6.643147,9.806769,1
2.564348,3.716143,4.176968,0
1.373105,7.468001,1.754410,1
1.654527,3.126771,4.771866,0
7.608658,5.985775,1.395203,1
2.468684,0.400983,2.068435,0
9.893464,5.392401,1.552775,1
7.231502,1.582123,5.841571,1
6.512125,2.309109,4.796792,1
6.183163,3.127735,1.487940,1
0.967599,1.208389,4.271364,0
5.050478,2.978756,2.935681,1
2.365566,5.435352,5.105488,1
0.257416,3.832928,4.404707,0
5.104511,0.508156,6.165253,0
3.867550,0.047477,3.525778,0
7.789888,3.955708,7.323919,1
7.122383,6.270094,1.847442,1
3.425822,0.074414,4.689132,0
5.798737,5.605826,5.686835,1
2.266911,9.255193,2.361785,1
0.317364,6.902603,5.978472,1
7.470480,1.356441,7.210849,1
9.206341,8.142614,3.996206,1
4.708217,2.620859,4.360324,1
4.495047,4.455650,9.104210,1
0.690517,5.924332,9.358977,0
9.278742,4.715691,1.460969,1
6.915227,8.336268,9.107057,1
6.002193,1.723387,8.408141,1
8.836272,8.836725,8.958195,1
3.242818,9.758441,8.311512,1
7.032956,5.236515,8.559716,1
9.602251,7.460936,8.431101,1
0.710042,4.206159,8.815364,0
6.651973,5.705823,0.432459,1
4.851365,3.239777,4.246428,1
7.149980,8.040811,3.753506,1
5.660539,9.774738,2.274931,1
1.225069,1.700378,5.371467,0
1.475370,0.586556,7.101602,0
0.661944,9.239686,5.729843,1
6.815792,8.295626,6.039169,1
2.865472,1.185944,1.541334,0
2.536862,2.892098,5.117342,0
5.834016,0.372298,2.805055,0
6.249152,1.730194,4.403724,1
4.578872,2.265162,7.102821,0
6.957403,9.923263,4.664154,1
1.379455,7.085846,1.625888,1
9.683676,3.996427,0.189559,1
1.012313,5.354107,8.822612,0
2.969559,5.783485,3.288659,1
0.237869,9.955127,2.054845,1
6.919923,7.081830,2.728980,1
0.162493,4.974111,9.136001,0
0.386716,3.935954,4.205700,0
6.643532,6.730121,6.850751,1
7.652673,1.569106,8.557683,1
4.338488,9.117177,8.478361,1
4.101356,7.734515,7.104497,1
2.317977,8.729781,3.654461,1
2.635031,6.516141,1.540911,1
8.710815,2.574774,5.440210,1
1.366331,0.678455,6.674683,0
6.007242,1.959536,4.409326,1
5.756743,8.196660,7.123162,1
6.229805,1.843212,1.424120,1
5.796326,9.492642,9.950080,1
2.292123,9.483672,4.080043,1
2.672307,9.947691,9.748002,1
8.225615,5.495279,3.580397,1
2.561346,9.210435,9.630257,1
4.648711,5.255256,5.403203,1
3.306176,0.238775,9.199960,0
5.476965,7.164467,2.365923,1
3.005797,1.823096,5.462367,0
1.204877,0.186214,3.597778,0
7.434021,4.845433,6.957121,1
9.574774,1.934419,8.785851,1
8.777325,1.541417,2.409610,1
7.609838,5.385095,8.561118,1
6.022432,1.681135,0.307895,1
4.125614,7.250178,0.633104,1
3.864868,5.240507,7.128134,1
9.473681,0.768860,0.480795,1
3.661353,0.881216,0.842509,0
0.689553,0.258706,9.106231,0
3.748951,6.486664,8.564145,1
9.423792,9.600815,0.063781,1
6.276816,1.916988,3.290962,1
2.013011,6.650479,0.635479,1
7.923105,4.184879,4.320485,1
9.857033,9.736616,0.729404,1
1.079425,6.833437,5.267451,1
1.337739,5.597057,5.622022,0
8.808599,6.880779,7.986905,1
3.887929,9.187770,2.489986,1
7.796454,1.022121,1.891166,1
5.030742,3.744518,5.648532,1
5.162748,1.304056,3.169758,0
7.424239,6.897116,2.945450,1
2.032326,1.354159,5.398822,0
6.374099,0.429688,4.815692,0
7.778224,4.609896,2.497628,1
0.627968,7.845712,8.560544,1
0.887510,6.596857,6.074183,1
2.923357,0.816659,1.367867,0
3.632483,9.226412,8.328947,1
5.155335,1.649308,3.299120,0
0.341402,6.695376,0.296898,1
1.251385,5.324477,5.144387,0
7.589468,3.466846,7.964151,1
1.367564,5.839085,7.141634,1
5.328104,2.109814,3.169570,1
7.665959,3.411596,3.952036,1
0.054546,3.083622,9.209936,0
9.973415,3.005659,6.495452,1
8.516141,8.710918,1.951091,1
8.162467,1.581053,8.091202,1
8.116020,0.881616,0.866895,1
6.238855,3.002873,2.086639,1
4.026978,8.826824,6.968249,1
8.779416,0.121711,2.718538,1
5.913087,1.893827,7.000199,1
5.570649,3.196037,3.726100,1
4.952342,9.387923,0.692453,1
5.306281,5.955226,8.196129,1
4.131122,8.690219,6.521435,1
7.344196,1.825471,8.714693,1
1.709579,9.260048,1.147925,1
1.810460,9.486873,2.658340,1
1.254748,4.092601,0.943718,0
5.384019,0.112607,1.924268,0
7.529827,0.114154,4.299066,1
0.471903,2.468805,9.984035,0
0.748911,3.333975,9.015039,0
3.724210,6.792255,5.593831,1
2.455478,4.379368,3.752627,0
9.928953,0.382642,6.833937,1
6.216660,3.960201,4.183550,1
5.884615,1.376835,5.883798,1
8.101132,4.460283,1.187096,1
4.103287,6.751195,9.502127,1
2.146863,3.571588,6.103493,0
1.607580,2.784771,7.652100,0
4.649281,5.727281,7.193235,1
9.765642,2.194940,9.674839,1
9.268107,1.606297,0.532568,1
5.220717,1.157804,6.176529,0
5.462494,7.348425,1.645194,1
4.976278,6.340763,3.237178,1
7.447693,6.240730,4.270642,1
1.370642,3.988616,0.859746,0
4.180449,8.090164,9.804645,1
5.270991,8.502863,2.515365,1
1.684585,5.577112,5.361707,1
7.409283,2.719709,6.726905,1
4.201645,7.941188,8.627872,1
8.757231,8.618956,3.202089,1
3.559343,9.256762,9.181242,1
6.707416,7.242566,5.115175,1
8.168599,7.261128,7.848967,1
7.504096,4.016859,5.965813,1
3.804489,7.444811,9.441047,1
6.437130,5.217178,4.453130,1
5.107397,7.217490,4.872647,1
5.178020,7.494856,1.154478,1
0.093695,6.604803,5.675894,0
8.543724,7.380451,4.158031,1
9.898360,6.523867,9.769498,1
7.796088,4.005750,1.901874,1
0.768611,6.347318,8.786895,1
1.026182,6.162633,8.860476,1
0.798803,8.771772,9.973636,1
7.593324,5.831018,5.584634,1
3.786472,5.830728,9.382627,1
0.643882,7.131029,8.384474,1
2.219581,4.660514,8.036363,0
2.917908,4.966595,1.734545,1
0.287587,8.454319,0.704688,1
9.201003,4.387678,4.330004,1
1.515224,8.605419,9.412180,1
8.187326,5.806522,1.414848,1
8.456870,5.910354,6.868213,1
2.004493,7.459313,1.423236,1
9.225619,5.068922,9.007162,1
2.143461,7.169800,0.316289,1
0.139597,2.592523,4.157100,0
5.462675,9.729549,9.918227,1
5.745848,4.305910,5.319668,1
0.432086,9.684149,8.195674,1
8.439782,6.235507,4.115149,1
8.305227,9.920518,2.924305,1
5.775069,2.731003,0.238804,1
7.665400,4.614886,2.194339,1
3.321757,0.091527,3.950892,0
7.756223,1.372843,6.975539,1
3.209233,7.872786,0.402194,1
1.303562,4.512340,7.625956,0
5.659359,6.482103,0.781472,1
9.589907,0.039692,7.425787,1
9.046785,9.008500,1.304574,1
3.051061,7.324795,7.575443,1
1.354793,9.352038,3.555048,1
3.925283,1.700368,3.360311,0
4.357496,2.740774,6.323485,1
3.096111,4.051837,2.216868,1
9.960269,6.790178,1.508976,1
9.419673,0.931663,7.792401,1
7.665627,9.291508,3.855321,1
1.205353,8.086658,0.151635,1
2.553565,4.762604,7.675625,1
9.333012,8.963974,2.897759,1
7.422112,9.968461,6.581756,1
3.627787,2.323777,4.120385,0
7.920043,4.190990,6.394009,1
5.628998,5.014575,7.292453,1
7.274074,5.049076,2.350119,1
6.418013,4.711619,7.550347,1
8.338696,4.950240,3.860876,1
2.777149,5.799429,6.251535,1
0.902587,2.785808,6.693777,0
6.849931,6.215047,2.176957,1
7.635764,2.996964,6.307102,1
4.125932,5.154271,4.173365,1
6.988731,9.539631,0.921127,1
7.281460,6.497515,6.984328,1
8.354691,1.070641,4.831360,1
8.742805,1.111644,5.817488,1
1.705052,2.995427,7.237873,0
2.104056,4.574930,0.326025,0
7.053399,0.044164,6.624810,1
0.698642,1.191717,6.967586,0
4.195982,8.256360,7.921175,1
4.954908,4.809508,0.828651,1
1.869364,2.898918,8.864032,0
6.078476,9.839319,7.671036,1
9.851471,4.733930,5.769324,1
6.450987,4.910729,5.882636,1
7.536063,9.997508,4.399205,1
8.910847,8.032178,4.826644,1
7.470365,0.174736,1.168762,1
0.461512,4.643461,5.076868,0
2.868961,3.368788,1.831215,0
1.308730,6.546678,6.015702,1
7.551840,8.497736,8.139438,1
0.381838,9.308089,7.271408,1
9.637648,6.785971,9.865350,1
9.633931,2.001135,2.178898,1
1.815853,3.539815,0.617902,0
5.631216,8.752478,3.655891,1
9.793657,3.373159,1.957831,1
0.256143,0.270745,1.804906,0
8.914779,3.305456,7.566904,1
8.066256,7.638544,9.178676,1
0.649765,3.411878,1.285020,0
8.936434,3.147663,8.449164,1
3.991109,9.658124,1.764272,1
9.359887,7.769356,8.380050,1
8.007657,8.354949,1.418891,1
0.302544,8.653423,4.720184,1
3.464292,8.861231,0.383088,1
1.950949,7.819487,8.595300,1
8.461498,3.385794,9.718616,1
7.827550,2.951727,3.698460,1
1.109615,7.592623,1.229490,1
7.810374,7.464155,4.575907,1
9.462037,3.062189,6.391819,1
2.136225,5.599356,0.130686,1
3.623379,7.293108,5.775289,1
2.150847,6.764955,1.743919,1
9.268222,3.673905,1.408045,1
9.146635,1.814918,1.804545,1
3.855684,1.677410,5.387814,0
1.911957,5.234785,8.518836,1
2.183550,4.995156,0.435217,1
9.145609,4.118023,8.269047,1
3.084128,4.762385,0.534850,1
1.177371,8.291534,9.875782,1
5.201402,1.891085,8.867362,1
1.326901,1.368745,9.972785,0
1.868065,8.501494,0.746020,1
9.400520,8.655663,9.606042,1
5.253215,1.605138,4.669821,0
8.216071,7.242820,7.701047,1
6.501749,3.305882,8.220674,1
8.646455,0.381835,0.364512,1
9.896004,4.149165,9.387394,1
4.268312,7.468218,0.824100,1
2.016171,4.867583,4.829364,0
8.014612,3.849008,1.106960,1
8.304049,9.145995,7.874506,1
6.380449,3.630113,5.624855,1
5.554443,9.677435,0.118662,1
1.475577,5.352602,0.810096,0
9.036761,1.021208,1.261663,1
0.039240,6.916151,1.137481,0
4.261061,5.777988,3.478548,1
1.536963,5.077001,0.927340,0
1.410517,7.885449,9.037412,1
1.215447,3.403674,8.060616,0
5.516707,9.340879,3.267808,1
2.861405,3.759882,9.500826,0
7.608915,2.118785,9.643319,1
5.566805,3.381624,3.328478,1
1.193539,7.258359,4.265135,1
5.430634,0.078794,3.422188,0
1.823001,6.038714,4.191560,1
4.193791,6.701089,2.130169,1
6.037910,2.068615,1.714313,1
3.030893,1.549441,7.516161,0
5.239171,0.301698,2.885330,0
8.202675,4.419299,9.405607,1
8.958814,7.026023,0.641158,1
0.112875,2.071576,9.769019,0
2.803438,8.215926,7.615085,1
7.217107,2.610739,8.567359,1
7.475078,5.828746,5.922766,1
2.621183,4.228778,8.065783,0
3.688960,2.324775,1.167444,0
9.362542,2.116579,2.877780,1
5.212171,2.477861,1.114658,1
2.185835,3.125432,3.674162,0
1.845106,3.005594,1.635806,0
5.343001,3.707671,3.414881,1
7.425967,5.991350,4.502932,1
3.955341,0.400051,8.174877,0
2.457988,0.406475,6.653431,0
9.729632,1.355441,7.100443,1
6.034064,7.115884,8.305541,1
5.974356,8.307054,8.131823,1
1.859148,3.285732,8.739000,0
4.017018,9.451521,5.376500,1
4.124832,3.515749,5.994714,1
6.131822,6.683375,1.946560,1
5.501662,6.339664,4.502560,1
5.615011,7.483963,8.916366,1
0.152090,3.416150,5.428674,0
1.387166,7.039390,4.147829,1
3.382245,0.111945,7.282041,0
4.010010,6.840310,6.317348,1
3.764478,0.310067,0.232638,0
7.078879,4.456276,2.203305,1
4.680500,0.125497,1.585811,0
0.551948,5.145137,8.025517,0
4.662224,2.269974,4.030818,0
0.426149,9.663693,6.588719,1
8.504182,1.110512,5.818997,1
0.726266,7.022082,4.521482,1
9.255039,0.417178,0.250542,1
3.372571,8.832376,4.579719,1
6.157539,5.046834,6.213835,1
3.373556,9.228931,7.204352,1
6.277161,4.953233,6.576229,1
7.519232,8.547156,3.014301,1
0.798946,7.284651,5.024050,1
0.626500,0.019440,9.513214,0
0.811418,7.690636,9.037838,1
9.069236,2.598805,3.854075,1
4.988236,6.675158,4.759867,1
6.156116,6.372238,6.422294,1
5.215284,8.705502,7.095735,1
7.757010,1.993664,8.827587,1
6.284641,8.722977,7.900344,1
1.632951,5.295018,8.399544,0
8.858694,2.753656,6.347815,1
3.056336,0.885277,7.064985,0
5.670768,1.054942,1.354632,0
1.596254,3.484003,1.580473,0
4.684386,7.996970,4.711177,1
0.846573,4.229735,0.456764,0
4.847108,5.319314,9.179917,1
2.754940,0.048486,2.115384,0
2.767855,8.774445,0.193675,1
9.611728,0.194860,9.287875,1
5.954109,5.008765,4.081805,1
1.394104,7.461329,5.159332,1
9.158367,1.056931,5.683089,1
1.962245,1.170218,7.578675,0
4.763187,0.584509,3.977385,0
1.662377,8.441529,4.506221,1
0.829310,5.186138,3.520541,0
3.568181,2.161322,8.149655,0
8.519226,0.147124,1.461378,1
7.642281,0.599457,7.901276,1
5.840701,2.586516,9.700129,1
9.810835,1.331354,6.818714,1
7.326019,0.083622,6.093124,1
4.392603,0.377719,3.282437,0
1.754696,7.941539,4.310757,1
3.485436,0.973439,1.757718,0
9.313107,9.673160,4.280792,1
4.424192,3.305117,8.649121,1
6.792212,9.910036,9.640210,1
4.817607,1.634852,2.665028,0
6.144261,8.021611,3.726870,1
0.208552,2.647529,1.349525,0
3.650240,9.772041,6.182446,1
9.943679,7.471391,8.452125,1
8.931658,9.139233,5.858829,1
5.521988,6.078951,9.980331,1
8.300533,6.063555,8.980469,1
8.482551,8.773778,1.237178,1
0.552010,8.285375,5.181926,1
6.824489,5.567861,3.947404,1
9.201961,7.717985,8.598984,1
7.189867,8.882743,5.117215,1
8.911909,3.321548,7.622500,1
3.435573,9.941104,5.527653,1
2.971307,2.296850,0.782189,0
9.938743,0.144113,5.996707,1
6.007766,5.379724,4.171685,1
7.397745,4.604719,6.567919,1
3.426161,8.270606,0.796173,1
9.340339,3.729583,1.441156,1
6.761369,1.373938,3.482231,1
8.785364,7.970937,2.392799,1
0.021802,2.706609,5.642954,0
8.807050,6.183600,6.542224,1
6.446356,4.115855,3.640486,1
4.338381,0.345739,7.726444,0
4.248981,2.903524,2.989126,1
4.288415,4.296870,5.315039,1
9.058899,1.790003,5.018659,1
1.571525,9.678755,4.659461,1
5.958749,8.363936,8.030566,1
2.851371,9.068176,8.056995,1
2.870861,4.651397,6.105513,1
6.124942,3.423317,0.324263,1
9.191847,3.100973,0.806429,1
8.899857,2.563616,9.563436,1
2.884100,6.160708,4.985493,1
2.980834,1.907740,9.411745,0
7.761678,2.166453,0.161386,1
4.592532,6.918906,1.465741,1
7.626897,3.349100,3.174431,1
9.000931,6.408644,9.603905,1
3.921240,1.917403,9.396183,0
8.033771,0.111487,6.272626,1
4.366771,8.850744,4.495397,1
4.325181,4.908361,4.147429,1
8.392487,8.780291,0.139777,1
1.191426,6.572794,6.913589,1
2.291519,0.662530,4.019205,0
7.877465,7.691121,8.251088,1
6.169235,9.212102,3.421631,1
9.223007,6.010208,5.861468,1
1.703399,7.784066,1.748659,1
0.033400,8.864998,9.119632,1
3.213737,0.814577,4.788469,0
8.257939,4.166569,5.726482,1
6.477411,6.188925,5.104055,1
8.103540,6.836707,8.317666,1
0.549142,9.545033,5.833995,1
6.681498,1.607480,0.707834,1
3.634192,9.353102,5.613637,1
3.717755,9.748755,3.626619,1
7.347631,5.160833,6.141541,1
8.199659,4.872050,5.286930,1
3.547933,9.786961,0.005644,1
7.454677,1.983277,3.604516,1
0.611314,9.677780,6.225719,1
7.176804,4.226629,7.005823,1
0.565464,3.774370,5.055100,0
3.817535,1.180499,3.317643,0
6.295430,4.676575,4.155815,1
2.843592,3.776076,3.746246,0
9.528079,4.756570,9.334364,1
0.987699,5.988881,0.406705,0
7.379193,9.444413,6.612919,1
6.308653,4.035993,9.869667,1
2.746095,9.300903,8.221259,1
7.435185,4.198329,7.365937,1
6.245280,7.380293,1.144836,1
5.613800,6.267762,6.759384,1
4.299382,4.936266,9.132463,1
4.916158,2.937735,8.516779,1
8.673112,1.635196,6.101933,1
6.471701,1.919341,3.527854,1
0.051337,0.717486,8.816528,0
3.345260,1.903488,8.793122,0
5.099196,7.990136,8.766608,1
5.060810,0.796972,2.477370,0
2.595226,4.474333,4.034078,1
8.896019,0.504134,2.051325,1
5.476184,3.562387,5.858737,1
7.507609,3.415421,0.451469,1
5.194406,6.073945,9.929306,1
2.321538,9.838243,6.054532,1
7.223579,4.172981,3.722097,1
2.845783,4.524807,6.653405,1
9.156388,0.104858,7.780030,1
2.032823,8.899748,4.608430,1
6.677699,8.668439,1.021440,1
9.987191,6.070236,2.465966,1
8.083071,7.713353,8.293954,1
0.829997,7.219868,0.284399,1
7.227889,2.007430,3.747432,1
9.603711,5.924084,1.850217,1
2.964014,3.984366,5.829041,0
3.457000,6.086553,0.533033,1
0.370144,2.062884,8.667615,0
2.746793,1.899059,2.182121,0
5.387406,3.523929,8.259657,1
0.333321,2.713911,7.304297,0
2.099073,8.519276,0.796484,1
9.596087,0.710878,2.350933,1
9.090466,3.088968,2.093405,1
1.405879,9.229357,5.107330,1
7.933492,8.089435,0.716687,1
4.391805,6.734503,4.078962,1
9.609938,8.983361,7.647273,1
8.554384,4.042204,5.918693,1
6.352823,7.170889,2.153266,1
8.183484,8.483304,8.760094,1
7.524222,6.480723,0.266383,1
9.702074,0.796631,1.857861,1
5.770605,7.888337,8.176657,1
8.770676,4.274087,7.610555,1
8.023034,3.839997,1.767637,1
3.023441,3.980756,2.037218,1
3.952818,6.626060,2.038574,1
4.971908,1.129547,9.434571,0
4.023877,6.879450,5.221078,1
7.998776,6.820014,3.807062,1
0.637268,6.445670,0.624132,1
7.721424,6.183012,0.598005,1
3.941718,0.719982,3.540446,0
0.994911,1.349027,6.903027,0
6.270136,6.381475,3.986319,1
1.157521,2.717694,2.174836,0
4.799653,7.487111,2.656067,1
2.381013,4.206660,1.932327,0
5.779136,1.001101,5.285666,0
4.669468,4.580026,3.448606,1
6.492843,9.698097,6.967493,1
4.500241,9.857509,1.178164,1
4.656797,8.171853,5.031862,1
5.764023,6.253385,1.670078,1
1.135121,4.793376,4.487324,0
7.117264,6.915000,2.227648,1
5.474427,6.389700,3.034278,1
1.478219,4.050079,5.669101,0
9.936278,2.064661,4.563649,1
0.439740,6.834763,6.627110,1
7.331997,3.638129,7.452977,1
6.363626,1.465212,6.363986,1
0.035962,0.309655,3.308455,0
4.520271,2.911915,5.383822,1
6.135045,9.647074,8.417679,1
8.170937,5.375619,0.677526,1
8.937329,5.670236,6.775386,1
6.023486,3.835778,5.914891,1
2.636203,6.274390,0.569903,1
1.735821,7.951112,6.561928,1
4.795799,4.699381,0.211690,1
2.510166,2.395378,0.183458,0
9.631424,0.093287,7.997895,1
9.327559,7.685886,4.953056,1
2.845422,9.936434,0.072508,1
1.442452,8.029699,7.423173,1
4.509477,4.227944,4.490089,1
9.115795,4.751895,4.922302,1
8.619435,5.955508,4.132652,1
0.865748,5.576951,5.553897,0
9.315213,2.027044,4.703599,1
8.598750,3.517989,8.149552,1
1.448551,2.490693,4.435826,0
3.160413,2.149937,4.241709,0
1.313407,9.395450,5.532270,1
1.649013,7.629289,5.102649,1
5.278018,1.346975,0.841715,0
1.151559,4.610720,1.284345,0
0.280298,1.644538,6.593773,0
4.152926,9.078318,2.533658,1
6.477927,9.911957,3.081710,1
2.022406,7.244195,5.474223,1
1.534568,2.918459,0.165655,0
8.868046,2.228730,0.483361,1
6.445378,4.100913,7.614768,1
4.078154,4.786163,3.511420,1
2.810222,6.751022,7.295643,1
8.426729,5.279186,7.783346,1
4.739879,0.739316,1.844829,0
5.985015,4.592304,6.647899,1
7.371101,3.083310,6.887353,1
8.096333,4.932151,0.615509,1
5.338088,4.658143,7.698326,1
1.002194,1.439044,5.241241,0
7.187313,1.345938,5.347985,1
2.067342,9.740035,3.378395,1
1.077384,4.439905,1.180329,0
5.695350,8.768521,7.040304,1
6.727169,1.228496,3.634226,1
9.094735,8.350602,8.139750,1
1.935205,0.563820,7.574131,0
0.132273,5.617878,3.156028,0
2.133379,1.734024,9.298637,0
5.494353,1.061330,7.432640,0
3.975841,2.414221,7.676660,0
8.132132,3.013194,1.664198,1
3.623847,2.458196,5.886755,0
3.779849,5.726068,6.663557,1
9.043586,4.189976,6.565813,1
6.174961,6.101215,9.310643,1
4.794892,3.819197,8.070210,1
1.194010,1.678123,6.347062,0
7.875768,7.068516,1.014645,1
1.688121,5.560546,0.217667,1
5.243520,1.260992,6.223817,0
7.539431,1.888563,5.687424,1
4.723325,1.916560,0.497913,0
4.759167,2.603842,9.368367,1
7.979878,5.921490,7.048437,1
5.240646,8.914319,6.269892,1
2.874263,4.463006,4.272699,1
6.541934,2.513370,9.461599,1
6.204664,2.975385,7.735632,1
5.005874,0.389671,0.840957,0
3.691569,6.194699,3.405651,1
4.476644,2.770194,2.265154,1
5.770492,0.513268,9.379278,0
3.907572,8.924056,2.810775,1
1.370587,4.418046,3.254049,0
9.411952,0.688265,5.139171,1
5.194705,6.981725,9.343217,1
5.793398,8.336648,4.461422,1
7.325800,3.882156,7.262935,1
7.223701,5.623072,9.241364,1
0.314271,3.558248,6.635543,0
0.049089,5.333312,4.619208,0
6.565335,4.381412,8.852068,1
7.211954,3.532810,7.181454,1
1.539910,5.631527,9.465353,1
9.790758,9.617985,8.661140,1
1.563584,7.350670,5.035394,1
3.861665,7.006808,3.631857,1
6.485109,8.153230,3.732321,1
3.266204,8.770679,7.538148,1
7.012748,7.725349,9.030173,1
4.828652,1.491027,7.070435,0
9.707834,0.424976,5.021041,1
8.961215,4.042880,1.608783,1
8.371637,3.780650,1.409744,1
5.720714,1.871663,7.952146,1
4.757511,8.815522,1.809881,1
1.638963,7.910372,2.313270,1
0.718542,3.416643,0.311463,0
2.203906,2.565976,5.404901,0
4.327447,5.962401,8.113237,1
8.533736,9.271752,5.619485,1
3.302995,1.677456,3.976271,0
9.668258,3.469145,6.998811,1
0.688247,4.681379,5.715683,0
4.204157,3.664957,1.192527,1
6.363371,3.403792,1.347450,1
0.787300,5.326660,0.688241,0
1.689089,0.156699,5.667906,0
6.410202,3.500077,7.146103,1
9.904925,5.594234,9.842669,1
8.820341,1.346920,7.487859,1
2.168517,6.051945,5.472612,1
4.094799,1.764405,8.506842,0
0.221191,5.813575,1.100707,0
8.154505,9.415617,6.722644,1
0.430743,9.568532,4.516796,1
3.452359,1.022363,9.778018,0
3.377526,0.869386,0.937884,0
0.369490,2.212313,7.826644,0
2.561883,8.212832,6.729153,1
7.572579,6.888677,4.591966,1
6.820985,4.610162,4.863834,1
9.729520,4.143855,9.443938,1
1.653217,2.570091,0.116771,0
3.957046,1.572904,0.785993,0
0.776888,0.686275,3.054375,0
2.227616,5.880970,9.143305,1
0.123315,6.256249,0.881961,0
6.379174,5.081737,4.503291,1
4.502792,9.824119,8.112402,1
