@relation SINE_Stationary

@attribute attr0 numeric
@attribute attr1 numeric
@attribute class {0,1}

@data
0.7102957568834489,0.9746225924447997,1
0.6534403061414484,0.7012879320420814,0
0.9933027625130172,0.8595815831240561,0
0.054364631764433,0.6364911005123511,1
0.4479705473174808,0.4052138579938243,0
0.9514223923294252,0.5563266447956563,0
0.0407711711446766,0.2471901092804972,1
0.6177768896790534,0.015966293507669,0
0.164157998013126,0.3707456554443857,1
0.9156846492813429,0.9449721018344708,0
0.7156647592312584,0.6075044593107212,0
0.5703345353101564,0.3000198505598908,0
0.0350659914169646,0.1248436363332762,1
0.5200733849045011,0.0341590339862722,0
0.2324745474626556,0.1020010151217752,0
0.3500822764751824,0.7796356916954614,1
0.8446841727622661,0.5585891946342256,0
0.2071123311929905,0.7613333658642537,1
0.1932937809037338,0.2087494280598322,1
0.4448381539362698,0.6531263500883391,1
0.1202234704557719,0.227304713493737,1
0.3632251045688224,0.9465060798201568,1
0.8439287767521148,0.0954269541459625,0
0.0244749493305043,0.8607192824827761,1
0.9075055351125308,0.2232367696086711,0
0.2456457597095658,0.1783393731608651,0
0.80346972865034,0.7321351270861943,0
0.1462668928965749,0.3346079459047307,1
0.8999097729076778,0.7759685657682088,0
0.2289996606748807,0.4332215007535946,1
0.7870542392183536,0.650911220675644,0
0.1695764586277796,0.5818199569550554,1
0.4123660440365588,0.0141720632166284,0
0.2594698852207063,0.8604812768221135,1
0.1547561465973035,0.5719988952238889,1
0.1304183797341925,0.0472184134713375,0
0.7691018572213874,0.2740286931552881,0
0.6066370541859321,0.4855469790835097,0
0.7996807037149223,0.1430622197167128,0
0.0474614546185861,0.1362992738506928,1
0.7960896650900796,0.8526666291476014,0
0.6551748300268119,0.2690077247498273,0
0.7961869237552675,0.941853127096644,1
0.4901548129757848,0.7195780886739933,1
0.87306549789881,0.3175538853427866,0
0.5131233455992746,0.1266976478628734,0
0.3756853831979427,0.5918874578413654,1
0.810492823506823,0.5112430888144859,0
0.2525187277478479,0.7806290580631365,1
0.4066265887305348,0.3598838750926154,0
0.9030404635982842,0.7715433849139199,0
0.7507091339034043,0.94462665571586,1
0.8424253127518897,0.5271723403564855,0
0.8919044384482171,0.4210553838835775,0
0.600819745020917,0.1688481914979417,0
0.8815563849854656,0.016295485002118,0
0.7680191621935886,0.5560797036616503,0
0.5032554931943856,0.4823502612391929,0
0.4578019053157306,0.7288596419769128,1
0.8780276911205566,0.1287970536424018,0
0.3007101167856389,0.4778367480380516,1
0.5417718682277467,0.9605761215907536,1
0.4801332784706674,0.3657158739640276,0
0.6295957808604893,0.972411930131957,1
0.1899762244051148,0.2915949602509534,1
0.1209314907212081,0.1321585175292554,1
0.1575871849929599,0.1484655560337029,0
0.8858214104416642,0.996621115195746,0
0.6929225080113662,0.0137546473858886,0
0.7680421428551806,0.2399777310287881,0
0.6388723504113425,0.6590191217547472,0
0.7639950445961443,0.9685487996453506,1
0.3760656519092514,0.4991718720932715,1
0.7413344355801988,0.6056898029852024,0
0.4678390451310383,0.0417709060599738,0
0.0873915860305936,0.4593167515874443,1
0.4521897378582387,0.5131024000739329,1
0.8079672265674942,0.5764344148714803,0
0.6682780035880546,0.0567989582446151,0
0.0725564590684019,0.1684537280365754,1
0.2753092864761841,0.9919452408566584,1
0.8744371146027391,0.9434269510843316,0
0.1280344911868765,0.4391648147117297,1
0.4462957367228264,0.3269133892950301,0
0.5346423334678628,0.3921446711193684,0
0.4085191056661897,0.1411246556718787,0
0.1017566990407883,0.4672535048656936,1
0.6800059021561499,0.2985574671577983,0
0.0899371599673576,0.8051505167897871,1
0.7167519735072678,0.3423979453540173,0
0.9909105121195771,0.0811430033996603,0
0.8139734581770027,0.4823805172577207,0
0.3212788695019641,0.5358684945929443,1
0.6137093967923682,0.0640933720069397,0
0.8015692864290569,0.0089398916019753,0
0.8404082811017117,0.5393402131084132,0
0.5418139875243256,0.9560824424797204,1
0.4571433936431405,0.9823294662544034,1
0.0943736018504335,0.4980587739098284,1
0.7517549466563249,0.973199147018314,1
0.3838951630525755,0.3803927928175227,0
0.0475659605753481,0.8789986110567493,1
0.3748000779831201,0.5362261787150316,1
0.5854050367289725,0.8836622033400344,1
0.9111867243180564,0.0164840713800743,0
0.3265006794315026,0.9647908098355904,1
0.5977418585892359,0.4409202901587515,0
0.3016967146506624,0.9842047402366476,1
0.0600682607821617,0.7421227863932308,1
0.6531673624174972,0.5681970803935077,0
0.4283899868712721,0.7284795389253741,1
0.3460349280689968,0.5565102643480005,1
0.0663439485385827,0.1525562736316569,1
0.7661476368259535,0.5053377621725216,0
0.265888558550257,0.5726002792368589,1
0.4857619529158373,0.0137024318956682,0
0.1554718391115637,0.0656876516874174,0
0.2596369307345513,0.4625040207629064,1
0.075069140949181,0.2565390969944167,1
0.7968046512727461,0.5873422815625746,0
0.7238367159170596,0.0321287506332532,0
0.4160731109586488,0.0525699478211034,0
0.2420777363679649,0.7209296945444174,1
0.1219986118165389,0.4180486919172199,1
0.3877003402973883,0.7168254116423077,1
0.0402265389328819,0.1587241558950219,1
0.1925925878601437,0.6241535904723715,1
0.790408953940029,0.5727508188522021,0
0.5605400036168586,0.8205840000337408,1
0.6782031505187225,0.5868898893684946,0
0.2999895995994573,0.4911608821982935,1
0.7630220946588018,0.5961913562162915,0
0.0870384276830573,0.7686056675331137,1
0.3372932397580911,0.0394718897233324,0
0.1041409108002483,0.5652413554456495,1
0.7208669540712362,0.7937524570963609,0
0.6850509077983773,0.8208057754106075,1
0.8839514642312879,0.9668990441789668,0
0.2805072361923508,0.7300858612938198,1
0.5277147677487495,0.8446900099345592,1
0.1285270650042013,0.9901688781275452,1
0.3002567086448371,0.22982402940573,0
0.3837700251045257,0.6983617344303023,1
0.9603888044218024,0.8940313287664559,0
0.1902873553580222,0.6490624484474697,1
0.6253221818067467,0.7716249602363914,1
0.1899143799767537,0.0437643911661744,0
0.6807161467384445,0.0008558837752313,0
0.5625752966845609,0.9718505277452576,1
0.8767042221878647,0.0851667771932848,0
0.1156137337742302,0.1570001782940224,1
0.4908666402685192,0.234492292026985,0
0.7895805171774171,0.802061208504613,0
0.572989613089088,0.1964902864253496,0
0.970053886461028,0.5478347900273778,0
0.3974624008104813,0.7299132672105513,1
0.6645085097691812,0.8863976180269006,1
0.0335826523123472,0.0898131466945836,1
0.4323734781229528,0.4925155383724077,1
0.7548362204461828,0.4751108725199412,0
0.8348720476426258,0.8279541673346555,0
0.49315305246823,0.8753557663474756,1
0.2587015119492545,0.2051683837294493,0
0.382476741390876,0.3389020070335428,0
0.8507846033331318,0.7965850904862402,0
0.5091581789938893,0.545940320129555,1
0.962103879929077,0.0958672563636038,0
0.6341776089609115,0.0029606502246122,0
0.568475892153619,0.044748010286437,0
0.2780841177209407,0.7344999978705029,1
0.7607899050283455,0.2307583166583025,0
0.7804922627529374,0.5947719362357609,0
0.5806134461314247,0.489590119898582,0
0.1137734690254786,0.7449998615706828,1
0.2393706677591455,0.9916177807471668,1
0.9524275198250616,0.5085086050261018,0
0.8628407593453471,0.9989639236945536,0
0.528882907107303,0.163101871910661,0
0.5950781134674787,0.0314705002425377,0
0.861973674834876,0.8500471780096692,0
0.2993678825871997,0.4117876491399267,1
0.6014545148986749,0.2791327098853255,0
0.5195456567157789,0.2893880306734747,0
0.1776605531881826,0.0321131210339132,0
0.0174523318307057,0.3139828958405419,1
0.1660799769772036,0.3781671849794205,1
0.1374219582951219,0.7945606251361926,1
0.4185027193262283,0.4481226199631242,1
0.449650886089795,0.5023090618108773,1
0.0972275515836524,0.8901908558538247,1
0.4693084365125146,0.7234628423103878,1
0.8563840071718792,0.4874815955967669,0
0.8081436825834303,0.7004437277147461,0
0.6732006956597554,0.1645147519335105,0
0.4829772316166331,0.1548826329620102,0
0.0767075113212344,0.5603648734318292,1
0.0679397552708288,0.951543850368098,1
0.5744895503171634,0.0753082878606599,0
0.9924726521428868,0.6134561796402896,0
0.5014126436544301,0.0658533437349282,0
0.6617301674897882,0.1241137939500739,0
0.8202268290751555,0.8841891218938086,0
0.4789837779434536,0.1396656312435834,0
0.331071962672476,0.0310654348825737,0
0.1681181146320853,0.7364683435847985,1
0.5365445974090031,0.554674328794251,0
0.3029797226671424,0.7789670732533689,1
0.1822500327774884,0.485025746784676,1
0.7605016657892532,0.3527279214663403,0
0.3206866046186198,0.0122511651035202,0
0.3607818193677518,0.4135892093555887,1
0.0824213611914115,0.9833657284905604,1
0.0656728486310358,0.1642168283555594,1
0.7090458411211534,0.5625365658834733,0
0.3642269663126661,0.2302167293477176,0
0.1084883759752179,0.0794925993809595,0
0.6434938742971993,0.6521760132475761,0
0.9844232177233596,0.1593143470754772,0
0.1396047000066557,0.8698734627891752,1
0.4931910647053181,0.0686462733045818,0
0.91827611484426,0.7867654196054018,0
0.3327590713928648,0.5666904658302195,1
0.5701760904245268,0.1800941068735585,0
0.1408950921608672,0.9241892707728824,1
0.2384120585633931,0.9538218256901456,1
0.7605804067378007,0.8693860516362562,1
0.3674601258253165,0.3987643962708395,1
0.9875598086135856,0.9957400809858468,0
0.1326695639424467,0.3857653288550733,1
0.0810589634672792,0.891097195810644,1
0.0780962333924112,0.319258937225614,1
0.8908984403801585,0.2384613150606954,0
0.5287685558481268,0.6418934714503169,1
0.6312709359912649,0.6569202626495891,0
0.4285991112919507,0.216527565757688,0
0.5938505008886655,0.0698523503633572,0
0.1206768889931488,0.3778024263702404,1
0.8827987834836775,0.2608079129272166,0
0.0771652660687036,0.954571337523524,1
0.6075953556281999,0.8891712494508568,1
0.6191977340874582,0.5914569267703365,0
0.6837849352227928,0.4663081859788063,0
0.3765044408929833,0.221619394421357,0
0.7050143344567213,0.9960838779028264,1
0.7332453597873078,0.6841091840248386,0
0.3522860145748637,0.1778772071923078,0
0.3651355111745133,0.6175414442564972,1
0.5184404414150771,0.2925592816095016,0
0.80143202955882,0.7598211860240015,0
0.0138680377782087,0.3806343114971465,1
0.3226923083562364,0.5851597723953724,1
0.7901359263430574,0.6608381880513151,0
0.62754605770217,0.8482406139579699,1
0.7452315829685693,0.9559803978534972,1
0.2241787758504214,0.3128574537984555,1
2.111254179393285e-05,0.5931875691874242,1
0.7044977665547786,0.4844899313234122,0
0.45606643977029,0.0927649694983893,0
0.34942534568801,0.209483991002279,0
0.4345840665625201,0.1405420900299748,0
0.7544925572660126,0.3019129107224078,0
0.6604464103969032,0.1066972871242126,0
0.0273142962950952,0.5723926591464744,1
0.7175583793774166,0.8519032519485701,1
0.8522413526494609,0.792733501798898,0
0.8091218418683681,0.9747706687307788,1
0.7784145476896498,0.94196165097105,1
0.6539815663002156,0.6880492415873177,0
0.840427802847675,0.4556103700452147,0
0.3258150216040515,0.1619296268310903,0
0.8553494758128428,0.4430678034235187,0
0.3563009764518157,0.3488620971005238,0
0.6034662879164142,0.8854964886986552,1
0.8389455177014423,0.0777627339639787,0
0.2110028806506477,0.2724454519347021,1
0.0664485101126135,0.6405585726103785,1
0.381999536970948,0.1030721063461964,0
0.5107665625566817,0.0419824993508146,0
0.4439041393973506,0.0032442292878986,0
0.4073286955666125,0.2027224154025585,0
0.9166675660070652,0.3059552516816507,0
0.7297946903310093,0.9366391535562484,1
0.8255763760110569,0.6674230710470379,0
0.2487340131948099,0.071663591633284,0
0.8775057828360571,0.1595254275955956,0
0.8850551268107941,0.4405759886189901,0
0.5200657100401983,0.6561389632450438,1
0.8205426216989585,0.007898845365804,0
0.4747458463152133,0.344635090457575,0
0.679203634434467,0.1950126957645749,0
0.704083724567564,0.2112739226565492,0
0.1803880063263077,0.8715462132322563,1
0.4407034046642377,0.6983840262951212,1
0.0134730589394862,0.770614439321653,1
0.9271161478529656,0.3228767225619378,0
0.5905185769317803,0.3359661278432078,0
0.5415723623508903,0.7025236319062126,1
0.3764094996105248,0.7841769329094139,1
0.6850393191141785,0.825523353039698,1
0.5369581797611856,0.4890925221336969,0
0.6873386693925272,0.0549733896971221,0
0.8036206938777574,0.745407923277941,0
0.2233113205176845,0.7173083161495598,1
0.3103187396776843,0.4898804813221576,1
0.6914873897406612,0.7645254754599697,1
0.6704760248828696,0.9389113030342704,1
0.817152651231652,0.311167210855927,0
0.643768778974826,0.7696612704572063,1
0.8619232075689239,0.937422551416106,0
0.8426574427085779,0.6442791841720144,0
0.5240011183846156,0.8952510515805131,1
0.7936968145378889,0.0267209104141796,0
0.1291383076734986,0.4734586641995091,1
0.7700897131514918,0.2855415779017403,0
0.6661017311164404,0.6173556703021872,0
0.1945694750872629,0.3205713105971594,1
0.4553711999306402,0.2295374296181921,0
0.7104455286721049,0.1671099686716007,0
0.3130860734494489,0.2190664720269275,0
0.0946085493590349,0.7965697745822576,1
0.9659832919085006,0.228858770390001,0
0.7793426078334293,0.74552285360766,0
0.0996127320203946,0.7228582347154815,1
0.3947294637201962,0.9915025235067398,1
0.935550493191394,0.2876308719850372,0
0.6868056175951583,0.7272468962573678,0
0.1105529557580143,0.3640689376614058,1
0.9401771734770988,0.3755138693347898,0
0.3436473396895885,0.5254452699226084,1
0.1312421346569781,0.581236718455057,1
0.7479581115289726,0.3078754182368712,0
0.0298119713436449,0.4800570510417824,1
0.5435101476007818,0.3447882938426631,0
0.6176677866782534,0.8490720088205871,1
0.4834461770420998,0.8247853978934884,1
0.1626376619589579,0.7293557687721471,1
0.1159083280430356,0.2206082481618722,1
0.9525736827544656,0.6503620486334237,0
0.4388428693843511,0.6713489545717959,1
0.3898516431002631,0.8764446681472249,1
0.3093120699487474,0.0663866072991778,0
0.7245746969778433,0.0621897043200272,0
0.2349826012967948,0.3378373821776139,1
0.354062922455703,0.957164983437245,1
0.6292133382515309,0.0047137480343465,0
0.1533149211994655,0.6924087421173702,1
0.8691727050771774,0.918395720281785,0
0.687874821794879,0.0949757621429611,0
0.5956090118890102,0.9017622606923302,1
0.7901890554478591,0.7747799096179433,0
0.6354784008494931,0.262583344918974,0
0.8348864696687898,0.6470694757854663,0
0.2388143450739518,0.0810558977681165,0
0.1436025945610779,0.2122479310501788,1
0.6366882295771875,0.6930881854435956,1
0.4606355510258184,0.3760154804079866,0
0.9941402600428786,0.512581682636712,0
0.2345306986810296,0.0077925631831496,0
0.6947248607572954,0.8048937872724399,1
0.4316849239386683,0.91107855872596,1
0.1574722933857832,0.4464091944010735,1
0.4142021249970771,0.8066115143865268,1
0.6161935531746559,0.6539822400555234,0
0.7155628292356133,0.9932380335890176,1
0.8485165976210933,0.3227739533080807,0
0.6964412899238254,0.547620330527367,0
0.8563600898953083,0.1426497360785488,0
0.7384390420812295,0.9563190974243012,1
0.3167029664606098,0.7469334993182989,1
0.4764419201711647,0.7720795206205595,1
0.2550228345684829,0.9383916943133191,1
0.4684454447039393,0.7159888820071414,1
0.4756209354201789,0.7471447862403514,1
0.3451615362739831,0.5542171414914048,1
0.5494268565342835,0.7509094716840105,1
0.7457020358259279,0.2341931043375128,0
0.6910536024831703,0.1686680513686471,0
0.6710174657271306,0.3071205303200334,0
0.901282000294388,0.7124231583499078,0
0.5335993193051275,0.5818702040290781,1
0.1239330040345632,0.902939185733545,1
0.2771878516848614,0.574189099555312,1
0.218531788591362,0.8916200020939712,1
0.7651349578762233,0.5504840261017179,0
0.2675750603890089,0.1206069927416663,0
0.1273474879908008,0.9352729615643056,1
0.7590095145971497,0.8863933083462291,1
0.3630026227700349,0.8634695201510609,1
0.4437641609192279,0.859844664940986,1
0.6671856213996898,0.1464297768196975,0
0.0616835861627415,0.1978742702458834,1
0.2151928308689283,0.6731705519150099,1
0.699298226352094,0.4002523161289214,0
0.5237120528550869,0.307974187675385,0
0.0935822500709503,0.8957991400927188,1
0.3483369276007075,0.6743882103137409,1
0.7581614493187708,0.5354730233546288,0
0.658994654254752,0.857776829345551,1
0.7802571088090343,0.7554589506986567,0
0.8089778637203645,0.6988807789403707,0
0.2916412616756281,0.4927898471376337,1
0.6299295844764999,0.3734664834683544,0
0.6171189653801673,0.5543887139645295,0
0.3023611211611522,0.9032065071776664,1
0.0450962917274575,0.1942892146099517,1
0.3403743979932245,0.8168776632010043,1
0.0142610275670036,0.9347712437080676,1
0.6382973473622834,0.432098907214352,0
0.0585970980964043,0.4383142576305865,1
0.1124585494664296,0.5117090326649134,1
0.4518780606695272,0.1946993302671763,0
0.7373114940956358,0.8648886470176388,1
0.7249863500074093,0.8922850285126456,1
0.097698136668538,0.2856100817007158,1
0.9978371097096768,0.2932429625150666,0
0.6483338162857301,0.1190310100928667,0
0.0516645683485671,0.2914412188187864,1
0.4188422847654315,0.2404794845321014,0
0.5593560010175417,0.4277508487075742,0
0.7095955226896391,0.462825059523127,0
0.2500387675735525,0.771385187714805,1
0.6093380668788847,0.7735024307628436,1
0.0228176401617626,0.7088471744530118,1
0.9025337456118464,0.8750279055966653,0
0.2208958996418523,0.4431693372689544,1
0.917609993785366,0.1229199055526291,0
0.0064152795351171,0.3550504071172777,1
0.739569037393059,0.7952636661601994,0
0.8251324500224199,0.87958230793737,0
0.4619799373051634,0.6414357833724849,1
0.3382040831223588,0.7114158290376202,1
0.7364660607172671,0.5193909253022001,0
0.9926207422596114,0.0431583903965655,0
0.5082532614720795,0.3624211281059347,0
0.6081528122262247,0.2066996341911422,0
0.8598917339894437,0.2668341504144266,0
0.8921522034778653,0.7976581284980857,0
0.5896658292841892,0.5608487290593432,0
0.7634351261494576,0.8839944163561942,1
0.079880410005099,0.7088763449733932,1
0.4704856189304036,0.5227367735914116,1
0.7268454533769031,0.6759473429098227,0
0.5563911141009944,0.3044250843455305,0
0.6033333229822444,0.8470866439278755,1
0.11258644341068,0.1604100765669995,1
0.6541903108338969,0.3382666791039168,0
0.5203752737535171,0.0253209520502534,0
0.8911227921322589,0.0866421854303829,0
0.9256779842238344,0.3378969109369648,0
0.7571219762048454,0.6730246253301473,0
0.6626063857362963,0.4840845732683273,0
0.6667452032711926,0.995570950601693,1
0.0662669196356994,0.3399198104074717,1
0.7755664452081087,0.7681468521956094,0
0.8538160260333701,0.0411608198948625,0
0.1848366334548845,0.4625884608549777,1
0.2338208387069511,0.6057919006015963,1
0.4128593372177931,0.2012683106625364,0
0.8801690835241416,0.2711252851014811,0
0.5133358459823469,0.8688913559207583,1
0.6788507073276667,0.708132321072844,0
0.3718656710683113,0.607371772035483,1
0.6731593071427047,0.1767258873196143,0
0.6696795784196644,0.0004991945960672,0
0.9820967376951796,0.3978576645321041,0
0.920480159301283,0.6644605881070508,0
0.7798655976701422,0.4747498356915116,0
0.9099306457456844,0.1929331141389373,0
0.5495279796170097,0.3743823984907725,0
0.7529309749830256,0.6468961495766885,0
0.9984097878036898,0.3763356158705174,0
0.6344782517122116,0.4326293883942949,0
0.3688365312932464,0.8808802555694925,1
0.3564533838689472,0.0089624016553438,0
0.5434585168646798,0.2835084716133725,0
0.5231250751363962,0.1333373529814552,0
0.7514910211700916,0.6137155510375472,0
0.1827664155483741,0.722677850335625,1
0.2831825128274703,0.1670573843843853,0
0.1092212086672201,0.339026575756202,1
0.7329100624278343,0.1957025850070867,0
0.4841981946363105,0.0117061901319558,0
0.8324301021006741,0.1330529459334729,0
0.6950135030439383,0.4385250445668782,0
0.934888225629951,0.4774716364487569,0
0.7049675979175614,0.7526690799618476,0
0.1535411537263245,0.8226761465545491,1
0.100801892014736,0.0455833363810997,0
0.2978121170082711,0.4264308544768318,1
0.0285843765918709,0.6101910761347401,1
0.2582743219491114,0.4544317954374919,1
0.4304734647325184,0.2843290394269052,0
0.0410539292314415,0.8820612468709748,1
0.4555181438415452,0.7647138838285906,1
0.6939519601565762,0.0994088429616504,0
0.8077719680215427,0.9820746528873407,1
0.0404137249044316,0.3388690371708323,1
0.3307543669267935,0.5078496443896228,1
0.8618379622714528,0.0836355511260555,0
0.1801681466644689,0.1807107591280609,0
0.4493525047075165,0.8128463901072438,1
0.6243095058918986,0.4537687801507065,0
0.2523859197693577,0.4515788208810826,1
0.1008578787572577,0.4751823543546082,1
0.2340272267710306,0.2264041427728315,0
0.5223405400063632,0.1472449299422168,0
0.0923872315051617,0.1046542316188738,1
0.0734847043912181,0.5258098283499466,1
0.458090310541953,0.1618111297123861,0
0.9883634999263124,0.0334968957122494,0
0.5893789472763434,0.4232720838522501,0
0.6586526497904968,0.0093581667547851,0
0.8185606817430402,0.8016658683121979,0
0.9179817530150718,0.8578078292655553,0
0.5289468164753435,0.8583687350355018,1
0.8154929061875165,0.3042080241568565,0
0.2411660712109531,0.8508150404474464,1
0.6449864876100242,0.479151393550017,0
0.0257566265570369,0.2503927315252497,1
0.0491052601316098,0.855329968791466,1
0.9306889560321018,0.4285528562228087,0
0.4527461656630451,0.3120252120679353,0
0.731705524003068,0.6957297662710628,0
0.6106904925245299,0.2238957223725394,0
0.0255471731711557,0.7490069887437121,1
0.7843628880478346,0.4619622999570045,0
0.48941271532465,0.8037323586634578,1
0.1804747273362489,0.0483464651707031,0
0.7375383071036499,0.9863082493856394,1
0.5538726221948861,0.8516277195462952,1
0.608705363044743,0.2451177139779942,0
0.1925156278466527,0.5915635130005115,1
0.7791819520712416,0.1630478810589765,0
0.0164765360512978,0.0618520743529988,1
0.3615863304395335,0.2331064584522106,0
0.9777169395076116,0.5102905498317386,0
0.39796547913315,0.2061086847892788,0
0.3525145937786947,0.2385220611331833,0
0.4090083143621061,0.8331241317776145,1
0.9297470056700964,0.3953099653091375,0
0.9885799971872572,0.0516793624163709,0
0.0790921663267713,0.4327855085813551,1
0.173683795806487,0.6908730745727054,1
0.6010561891054887,0.3535584681003522,0
0.6844258954074582,0.1276443828471324,0
0.434037945101334,0.4414022242829206,0
0.585140791915135,0.8158623824038729,1
0.4103814849417067,0.6774446332941988,1
0.3890365639043307,0.2381802529707916,0
0.0923678327979669,0.5841573524884723,1
0.6536662910310618,0.7295541347164985,1
0.7577885461572347,0.3875463581069267,0
0.5836679544733716,0.2908776623621694,0
0.752613206181624,0.7796745029914125,0
0.9015162054553147,0.3913804073625555,0
0.6950263301328754,0.5486545308417342,0
0.7155429810526673,0.9275410986532951,1
0.2156603774005659,0.4426240985360405,1
0.335558129511565,0.6281802848438159,1
0.5642129954627896,0.5897584659977912,0
0.771746956236956,0.8505270492678515,0
0.1312669677299311,0.3935993586918036,1
0.511429731898003,0.8890869901773771,1
0.4033446556438507,0.1543426933405569,0
0.5760769057875419,0.939568055029256,1
0.2212229673825898,0.2283348754314226,1
0.0791044623884152,0.7579462969696334,1
0.6455317686349004,0.8032930332340054,1
