@RELATION SEA_Gradual_Simple_Fast

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
8.601055,5.398721,8.124639,1
6.086271,5.842445,3.348733,1
1.655099,9.143319,4.997975,1
7.563588,0.820495,6.910750,1
5.225073,2.489492,8.803093,0
6.971389,2.470808,7.850111,1
0.849945,7.549429,0.727431,1
7.075814,4.216557,5.387396,1
4.087734,1.038885,0.225119,0
0.998757,1.894816,7.815006,0
0.153212,2.638249,9.148541,0
2.407842,3.762630,0.177813,0
8.791496,7.706203,6.665194,1
9.400613,1.777791,6.778204,1
9.906021,6.102348,6.235554,1
8.143366,7.418673,7.554108,1
2.878840,0.375341,4.954952,0
5.470008,6.355771,3.368142,1
5.772355,5.670729,9.178163,1
1.389124,4.024909,0.020903,0
9.528940,8.935125,3.597716,1
8.646830,6.287648,7.953316,1
8.090771,8.123432,9.957526,1
8.591480,3.556497,3.419285,1
7.983613,3.552901,6.738581,1
3.285240,6.167930,5.126558,1
3.353199,7.113220,7.243219,1
8.468161,6.494423,5.300866,1
4.304542,1.451722,8.082705,0
5.959823,2.622278,6.332303,1
8.418837,1.393632,6.309393,1
4.191973,0.632381,0.249378,0
5.220453,3.448073,7.316478,1
8.777645,6.738265,6.451091,1
4.279298,8.432247,8.887839,1
5.242971,2.435312,8.230514,0
6.066170,4.037737,0.666082,1
6.819896,8.572582,9.810390,1
2.209995,7.107833,5.674843,1
9.345614,4.366025,9.285907,1
8.713232,0.447650,1.281941,1
3.973185,3.064857,1.443064,0
2.420773,2.584703,4.261040,0
8.288678,6.924158,5.869113,1
0.179506,3.268960,9.622659,0
3.302509,4.311353,5.625526,0
0.963827,7.520723,9.182924,1
9.849166,7.862507,4.749669,1
3.935001,0.080753,4.838301,0
7.289561,0.588927,1.720959,0
9.555497,7.950697,2.717319,1
1.502458,9.557108,0.531066,1
2.425237,1.458477,3.177908,0
7.219643,0.529349,4.110878,0
6.157864,1.524083,3.135840,0
7.892647,5.345341,4.698464,1
7.884106,5.576606,7.766419,1
6.353763,3.240884,2.227539,1
1.824022,7.730441,1.186091,1
9.600895,4.735967,0.322405,1
6.435203,0.178008,7.100649,0
0.579734,6.863643,7.576872,0
8.366521,4.478354,9.555002,1
3.029594,8.093628,3.717394,1
0.170226,8.536381,8.492196,1
2.540032,5.753630,9.088264,1
2.509924,4.722001,0.919610,0
1.375983,9.661376,4.747108,1
8.809338,4.492196,9.096289,1
7.792483,6.811937,9.396314,1
9.273535,4.214651,1.132406,1
4.926261,0.815426,7.108690,0
0.198149,7.103981,2.232244,0
9.207470,5.209871,0.350110,1
9.375684,6.090713,2.020580,1
9.942259,9.344349,7.022744,1
2.914583,7.683932,6.973934,1
9.339557,1.230629,3.818219,1
2.065267,2.348814,3.990612,0
6.645224,6.188534,6.987710,1
0.299272,2.143658,0.529793,0
7.179400,0.571663,1.581083,0
1.319682,9.755044,0.571932,1
3.781886,9.668757,2.917487,1
2.723739,9.162343,8.750884,1
8.795909,8.726110,0.008872,1
7.161362,6.633426,9.375992,1
5.189059,8.352020,1.495927,1
1.741170,8.759289,4.598323,1
3.159933,9.158191,3.235998,1
1.676870,8.479998,2.968269,1
5.844905,2.405257,9.059038,1
0.418123,5.605842,7.246179,0
3.223114,8.849392,0.689194,1
4.245255,4.839372,9.234698,1
1.143629,6.584862,5.153611,0
6.018595,1.468859,9.161126,0
4.905035,4.741615,4.305599,1
8.064137,7.031830,7.442355,1
2.289377,5.300073,0.566696,0
2.327103,6.080721,9.205400,1
2.408918,0.535504,0.750360,0
4.416452,2.090413,2.858483,0
1.682289,9.697181,7.277556,1
9.325368,4.602895,4.977945,1
4.097728,3.966394,4.899487,1
8.555511,4.473660,8.738315,1
2.470843,9.885115,8.511925,1
7.424423,4.347338,1.468549,1
0.120065,6.791509,5.609019,0
8.203580,1.966706,2.019783,1
8.345516,5.396327,7.533668,1
6.717886,5.445805,9.217804,1
4.814270,5.807805,0.656066,1
1.994135,5.068860,6.296762,0
3.683342,9.901022,6.045642,1
0.492931,1.678574,0.545065,0
8.294296,4.385708,0.183117,1
5.627670,8.906439,3.596716,1
4.826056,8.579352,4.270001,1
6.178656,8.643005,4.274706,1
1.551485,3.540525,8.350762,0
8.966707,0.068791,8.305921,1
7.426299,5.466919,3.502698,1
0.520351,3.843822,2.736498,0
0.991441,7.245290,4.423525,1
6.717607,4.056040,7.801311,1
7.749871,7.559165,4.007821,1
9.752222,6.741137,1.725117,1
9.669683,1.164108,5.529611,1
6.877535,4.375672,3.436547,1
2.470762,6.603902,4.810706,1
1.040838,4.063234,9.251523,0
3.152282,9.675928,2.593949,1
2.527730,6.937456,9.820274,1
8.095437,1.844749,2.470921,1
6.258365,5.045565,3.446793,1
6.273685,7.937155,1.299626,1
4.333849,1.717596,6.726791,0
5.422661,2.814246,3.040541,1
1.623733,6.495059,5.064604,1
7.081154,2.453958,8.665127,1
3.929384,6.469104,3.200936,1
2.634112,3.767138,4.037668,0
3.104213,4.474228,2.824223,0
0.295605,8.719097,5.897788,1
9.258062,1.771964,7.420508,1
5.434214,2.569390,1.716254,1
5.137307,0.946387,4.324372,0
8.125162,3.112380,4.440885,1
6.996353,9.893284,1.799308,1
4.423430,5.184555,8.820085,1
9.115353,9.139189,2.206119,1
9.011039,1.867003,3.300103,1
0.816909,8.003242,9.234797,1
8.031958,9.919589,2.010210,1
2.303859,7.642372,1.064554,1
8.522509,0.568817,2.389311,1
5.393094,6.647667,6.878628,1
7.270356,0.093355,3.396498,0
5.107053,1.828703,3.309813,0
1.223762,5.510352,1.764159,0
6.765755,8.594423,1.809520,1
6.649934,7.024128,2.371698,1
3.463092,8.490955,7.834106,1
4.706864,5.783285,2.918055,1
5.568405,1.581306,2.843374,0
3.533348,4.622428,1.993172,1
6.781044,6.059196,7.016133,1
9.242015,8.715435,2.798129,1
9.538197,4.753982,2.399849,1
1.126019,8.484152,7.984898,1
4.933120,4.261823,6.723546,1
8.421660,6.254921,3.983806,1
9.482568,5.565729,6.950690,1
2.690717,1.772332,9.585949,0
6.110936,5.799248,8.042127,1
0.215397,4.469124,1.891410,0
5.965095,4.722233,3.817412,1
1.980308,6.724665,8.224380,1
7.371101,3.039114,0.122983,1
4.797671,0.071797,7.770183,0
2.787926,2.813118,1.683750,0
1.694582,3.036643,3.875520,0
3.846059,4.925590,0.231620,1
6.195678,9.417706,5.548235,1
8.555934,1.452147,7.434315,1
6.976696,3.234147,3.492913,1
5.416863,6.711212,1.268088,1
8.212966,4.313998,5.823660,1
6.017230,2.757267,5.294602,1
6.215105,0.830938,5.166027,0
9.134608,9.325633,0.495607,1
6.619416,3.545394,9.138130,1
5.356505,8.043800,7.844585,1
2.397927,8.871537,3.468852,1
8.496244,2.428143,7.650275,1
3.291263,3.148411,3.868750,0
8.508082,5.933209,4.783743,1
5.840126,3.845598,0.054505,1
7.768757,5.822993,1.259808,1
8.241720,4.145842,3.145129,1
1.914209,1.028290,9.656404,0
7.902616,6.545104,5.306882,1
1.289085,9.246068,1.182503,1
8.509550,2.407251,6.933866,1
2.615871,0.754165,2.428236,0
2.207386,0.497889,7.590966,0
1.877682,9.227551,5.972153,1
7.176993,9.867375,2.559784,1
2.066427,6.698839,9.998240,1
2.191450,7.100045,2.920599,1
4.995598,7.631517,0.258855,1
6.459126,6.760493,3.878750,1
1.519589,2.236220,8.786730,0
4.381376,6.069291,6.226191,1
6.499676,8.769826,3.581643,1
3.998029,5.156748,1.744893,1
8.635135,4.410637,6.298152,1
8.897417,8.299093,2.886450,1
9.497633,8.524840,3.669470,1
2.360402,0.074063,6.930222,0
2.947263,7.056353,8.534652,1
4.307571,7.951193,1.599285,1
9.111166,8.643706,2.790061,1
4.216818,9.620843,5.629144,1
5.907943,3.340024,6.077766,1
3.921898,8.316673,8.516091,1
9.631816,0.821221,6.053405,1
5.270705,8.458985,3.539777,1
9.007214,3.095664,3.796046,1
7.937046,8.673908,8.808929,1
4.241752,4.400080,3.294060,1
0.441781,5.799748,2.535779,0
7.205338,4.700948,3.122866,1
5.915650,5.164355,7.707138,1
1.613594,9.423474,3.113215,1
1.629490,8.222791,7.673063,1
5.068577,3.231638,7.237537,1
9.675598,3.893584,5.111714,1
5.534876,1.919200,1.942558,0
5.183126,2.487523,6.708709,0
8.657073,8.990013,8.445716,1
6.276541,4.814283,2.148991,1
8.275969,7.035821,5.973588,1
5.802990,3.944628,4.796553,1
1.031013,8.807746,3.895873,1
8.687087,2.712003,9.761852,1
9.673051,4.786233,6.004575,1
4.115905,1.359715,3.308316,0
5.984783,2.260283,0.339789,1
3.822743,0.220517,4.827591,0
8.438363,4.438566,7.289613,1
4.347478,2.275053,7.804598,0
3.352648,4.280444,6.339931,0
7.374453,9.722715,3.915383,1
1.060925,7.418564,4.117724,1
8.047503,0.124596,5.269948,1
6.015907,3.455477,0.712951,1
6.816873,9.293428,5.536642,1
0.737285,3.085067,1.567596,0
6.158751,7.333700,4.379046,1
5.508760,6.116717,6.051709,1
3.656824,2.341818,5.725164,0
6.626647,1.245237,8.554795,0
7.343409,9.944828,6.199783,1
1.472789,4.072004,5.407272,0
2.350124,7.956653,8.590046,1
9.797754,5.391399,3.332435,1
8.252232,7.699030,4.224265,1
7.101873,6.892649,8.322989,1
5.939869,1.582792,7.073524,0
3.120925,7.189156,9.325023,1
8.939432,8.289553,0.837820,1
7.223196,0.191744,6.031901,0
2.686985,0.390818,3.421518,0
2.284613,9.181542,8.073430,1
5.442884,6.477576,7.309762,1
2.094531,1.159180,3.617830,0
2.148467,4.861103,2.031905,0
8.860037,9.380579,3.589033,1
8.847206,7.859579,9.690431,1
5.964515,3.001817,6.606227,1
1.945944,4.034857,5.707619,0
4.213258,4.862289,8.863116,1
8.254016,8.387056,0.175201,1
4.913618,1.882815,9.757549,0
4.664141,8.505439,2.252800,1
9.285205,0.004942,0.083477,1
6.872763,8.008357,2.664091,1
9.800845,1.670352,5.932475,1
7.077855,2.142768,5.569547,1
7.122670,7.596511,6.746467,1
8.558939,9.194478,9.159549,1
1.916753,2.299452,8.744443,0
7.187174,4.236987,0.214179,1
4.787245,9.583967,5.004420,1
3.052552,2.134722,6.827832,0
5.685614,6.825335,7.980216,1
4.696896,5.676980,6.328454,1
4.073186,7.192521,9.057989,1
9.554632,6.262861,1.388489,1
6.444173,6.235433,0.186865,1
3.673612,9.051322,4.829123,1
8.697362,9.485678,2.853207,1
0.942173,1.371500,7.233460,0
5.798591,4.762088,5.296646,1
2.014749,1.476016,1.656089,0
5.303052,5.608320,9.561458,1
6.521324,3.404240,3.653708,1
7.877713,4.910891,8.994337,1
3.276737,2.617186,6.175462,0
8.980601,9.035705,8.344234,1
1.596721,0.658418,9.367926,0
2.700222,0.567018,6.746206,0
9.318354,8.344313,7.227200,1
9.225752,1.466201,6.807422,1
4.916817,5.579892,5.821475,1
5.071322,7.092701,6.334071,1
6.348018,8.523927,3.140572,1
4.870292,9.915374,8.482631,1
2.916078,3.168574,6.427356,0
3.692600,3.384239,7.624617,0
3.698220,7.010713,2.918572,1
8.616008,3.489070,1.565947,1
9.860788,9.323626,7.819874,1
6.217577,1.203735,1.590597,0
4.109959,0.057850,3.657841,0
7.741412,4.780995,6.810443,1
6.329868,8.095299,4.158774,1
9.711381,0.812966,9.881144,1
0.494172,7.654670,0.081661,1
0.078600,0.489701,3.865893,0
6.663667,6.182587,5.599625,1
9.594132,7.628043,3.304873,1
5.065924,1.667469,9.478635,0
1.551771,0.530179,3.796287,0
4.743852,5.155006,8.770422,1
4.146606,2.423197,4.146506,0
8.398307,1.825767,7.475995,1
1.441293,6.417773,0.561118,0
3.323647,1.585421,4.885250,0
9.336959,4.994081,4.001962,1
4.123522,7.258373,1.676646,1
7.043914,9.974505,4.737493,1
9.083694,4.538526,9.490410,1
4.144294,1.132259,5.912590,0
7.805230,5.547383,3.474933,1
1.633327,0.608500,1.494347,0
1.054539,6.822988,5.678911,0
5.218254,0.066052,8.743040,0
9.030593,0.280618,1.460008,1
3.597087,8.290163,4.363229,1
6.884675,3.024522,9.049292,1
6.766062,8.722450,0.817040,1
5.966791,9.106956,0.581356,1
8.389970,4.085697,7.704011,1
7.721035,1.306217,3.890223,1
6.046217,0.907252,8.907936,0
9.320040,7.741392,9.082624,1
5.901180,3.540481,9.013124,1
8.690607,6.365417,6.409055,1
2.818743,1.516032,5.797542,0
2.292217,2.850263,3.773463,0
2.453717,1.339720,8.327576,0
4.506277,5.945204,6.040656,1
0.088820,9.100260,8.518173,1
3.782108,6.534656,1.579196,1
5.729608,1.652846,0.550872,0
8.895239,8.152803,9.842690,1
1.776539,0.493584,5.093666,0
6.917035,6.755924,2.507411,1
3.696827,1.758442,5.708183,0
0.448732,6.936282,7.090901,0
4.032880,9.563440,5.384250,1
3.508820,2.601090,8.405447,0
3.668628,7.074745,2.534768,1
7.891816,4.059596,9.172398,1
7.947803,4.811377,5.430000,1
8.090829,2.064600,4.803065,1
7.841126,4.206591,4.615673,1
8.385501,9.831647,8.118295,1
1.193079,7.080539,3.722595,1
7.102143,9.311024,8.583828,1
6.057142,9.300967,1.951516,1
4.544855,5.429523,6.526571,1
4.088849,9.781979,0.105003,1
9.071726,2.914535,6.350572,1
2.832644,3.992401,4.502795,0
9.721730,8.350390,8.602013,1
2.524118,7.702795,8.124882,1
6.292375,7.667926,6.184120,1
7.285938,4.356281,0.205637,1
3.732441,2.879342,4.371276,0
3.803848,2.663597,0.922233,0
6.919047,0.898483,7.491177,0
5.278067,1.446542,6.789385,0
2.755328,7.318304,6.995405,1
3.016349,2.684173,2.935515,0
7.699711,8.530052,8.447832,1
0.959080,2.184122,5.034560,0
6.236854,9.157470,4.413592,1
2.046276,0.259228,8.498000,0
0.011307,9.816846,6.953353,1
8.022276,2.511201,9.492852,1
7.549532,9.796183,5.005947,1
5.836688,6.759786,4.573094,1
