@RELATION AGRAWAL_Gradual_Chain

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
45.000000,13.000000,16707.292294,3.000000,423854.589522,3.000000,305250.452919,56792.868890,4.000000,0
25.000000,3.000000,0.000000,1.000000,562135.822907,23.000000,479810.457373,144837.036235,2.000000,0
67.000000,6.000000,24766.608343,2.000000,368267.371945,28.000000,339188.773618,68358.729959,5.000000,1
36.000000,1.000000,63351.725503,1.000000,367144.750815,8.000000,321433.377859,40889.395252,1.000000,0
76.000000,20.000000,0.000000,4.000000,717776.717730,30.000000,499484.822313,146887.322221,0.000000,0
30.000000,15.000000,80195.825395,4.000000,142696.758771,27.000000,386005.744598,40740.495810,7.000000,0
56.000000,11.000000,0.000000,1.000000,959387.636440,12.000000,350750.389409,86347.655123,1.000000,1
42.000000,13.000000,67080.924739,0.000000,84853.912522,2.000000,169224.731879,68083.803814,7.000000,0
29.000000,1.000000,0.000000,1.000000,655142.995132,8.000000,370850.354292,76844.467183,1.000000,1
42.000000,7.000000,0.000000,3.000000,58021.630585,9.000000,367473.994312,114248.103355,7.000000,1
60.000000,15.000000,0.000000,3.000000,230708.081600,23.000000,162693.527418,100335.057926,6.000000,0
67.000000,2.000000,0.000000,3.000000,537910.488723,20.000000,314503.990721,89550.513068,2.000000,0
60.000000,4.000000,39369.460857,1.000000,565994.650022,27.000000,118278.595613,50699.060490,3.000000,1
27.000000,13.000000,0.000000,1.000000,357409.692397,20.000000,482288.383325,86652.295236,1.000000,1
74.000000,8.000000,11966.150158,3.000000,0.000000,14.000000,55655.022473,29799.400515,8.000000,1
30.000000,15.000000,72422.126030,4.000000,1116617.101237,26.000000,167450.246903,30855.865477,0.000000,0
71.000000,8.000000,42063.016007,0.000000,560071.227969,27.000000,14610.198154,69848.043675,3.000000,1
72.000000,5.000000,0.000000,2.000000,864443.537462,9.000000,15935.198563,107412.294748,1.000000,0
40.000000,5.000000,0.000000,0.000000,782961.393619,27.000000,124724.339775,82356.927114,1.000000,1
49.000000,16.000000,24214.016698,2.000000,201332.464960,19.000000,53477.984988,70402.028485,5.000000,0
47.000000,13.000000,71082.071927,2.000000,265469.628382,11.000000,292322.234038,41864.343094,6.000000,0
59.000000,17.000000,0.000000,2.000000,106870.684360,22.000000,75248.948620,125752.459701,6.000000,0
58.000000,14.000000,80193.465952,0.000000,469623.525816,5.000000,237853.290014,34019.497401,4.000000,0
59.000000,16.000000,0.000000,1.000000,354712.010842,9.000000,339349.903632,121525.844808,5.000000,1
70.000000,19.000000,0.000000,0.000000,218151.460400,22.000000,473415.223196,105790.297039,6.000000,0
62.000000,13.000000,0.000000,2.000000,265103.844162,25.000000,95593.871208,115588.480672,6.000000,0
78.000000,17.000000,18132.314983,2.000000,709213.615929,13.000000,263895.679501,64687.159296,3.000000,1
56.000000,6.000000,60017.248721,0.000000,473365.289792,15.000000,78764.071489,65550.437501,2.000000,0
29.000000,7.000000,0.000000,3.000000,232906.758537,30.000000,178703.163523,130174.638200,6.000000,0
55.000000,9.000000,0.000000,0.000000,496303.215444,13.000000,491960.306152,82825.676832,0.000000,1
80.000000,20.000000,0.000000,3.000000,622012.208088,5.000000,307264.012227,135809.449607,3.000000,0
71.000000,8.000000,0.000000,1.000000,169088.920754,18.000000,437215.507465,75255.219399,6.000000,0
22.000000,5.000000,0.000000,4.000000,961503.855726,6.000000,17360.000978,105970.382158,0.000000,0
77.000000,14.000000,47494.984211,3.000000,0.000000,18.000000,89192.039757,70664.487651,8.000000,1
35.000000,19.000000,0.000000,1.000000,681796.874279,19.000000,388398.317383,137446.165856,0.000000,0
79.000000,13.000000,0.000000,4.000000,138013.669466,30.000000,206180.351191,77137.900894,7.000000,0
23.000000,14.000000,0.000000,4.000000,0.000000,21.000000,441363.148124,128122.006214,8.000000,0
75.000000,3.000000,31570.382788,1.000000,0.000000,27.000000,73688.143355,74503.154256,8.000000,1
67.000000,9.000000,84981.424088,2.000000,179883.008480,19.000000,126856.049608,67213.029131,5.000000,1
71.000000,4.000000,0.000000,1.000000,161920.666370,28.000000,484899.375588,98096.626091,6.000000,0
53.000000,3.000000,48620.167071,0.000000,407521.698035,15.000000,402788.622216,65009.334874,5.000000,0
32.000000,13.000000,0.000000,0.000000,145642.778710,24.000000,255479.085257,146593.500718,7.000000,0
70.000000,14.000000,0.000000,2.000000,970876.756729,16.000000,387049.613670,140841.043963,1.000000,0
62.000000,19.000000,61105.869782,1.000000,50954.589610,14.000000,256896.964582,49197.290429,7.000000,1
68.000000,17.000000,0.000000,4.000000,358654.501957,30.000000,217827.612733,127003.866261,5.000000,0
28.000000,18.000000,0.000000,4.000000,205954.016167,3.000000,328202.350736,134429.576254,6.000000,0
63.000000,8.000000,0.000000,2.000000,462773.632926,24.000000,184512.583230,116278.551098,2.000000,0
79.000000,18.000000,0.000000,4.000000,445835.811665,8.000000,112984.556599,134090.981524,3.000000,0
32.000000,3.000000,0.000000,0.000000,97826.309011,3.000000,16452.011214,95720.934581,7.000000,1
71.000000,9.000000,0.000000,4.000000,205299.312272,27.000000,467469.281358,91853.012891,4.000000,0
54.000000,12.000000,0.000000,3.000000,576417.249212,17.000000,355665.336902,90120.084730,3.000000,1
41.000000,18.000000,15820.098893,3.000000,762490.227977,20.000000,244394.739792,48676.318701,0.000000,0
53.000000,2.000000,31830.853271,3.000000,167439.434539,3.000000,250451.415572,69845.201978,5.000000,0
40.000000,16.000000,37957.944288,2.000000,466946.461772,11.000000,62187.476949,64748.939092,4.000000,0
50.000000,20.000000,0.000000,2.000000,745833.267123,14.000000,306510.577748,108845.458552,0.000000,1
23.000000,14.000000,43955.616158,2.000000,444761.857736,1.000000,424104.216376,30271.162261,4.000000,0
30.000000,15.000000,0.000000,3.000000,889447.739993,12.000000,30581.816933,85010.524417,2.000000,1
50.000000,11.000000,0.000000,0.000000,744713.660285,19.000000,33236.634501,76251.832521,3.000000,1
53.000000,20.000000,44958.886468,2.000000,346874.979671,17.000000,438306.272110,33826.127685,5.000000,0
44.000000,3.000000,0.000000,1.000000,527663.906558,16.000000,330486.146603,130883.227953,0.000000,0
29.000000,15.000000,0.000000,4.000000,184054.987371,29.000000,485784.592991,143377.895000,6.000000,0
20.000000,15.000000,71522.123640,4.000000,723203.638587,13.000000,455990.261704,47876.684103,1.000000,0
47.000000,9.000000,78056.737673,1.000000,104182.723422,25.000000,360090.412017,61678.197643,7.000000,0
26.000000,15.000000,33218.049490,3.000000,0.000000,20.000000,138414.057133,25016.347360,8.000000,0
71.000000,5.000000,31498.545413,3.000000,0.000000,28.000000,22142.250748,72031.759975,8.000000,1
63.000000,4.000000,0.000000,4.000000,377082.144572,23.000000,353953.974719,102318.821524,3.000000,0
70.000000,5.000000,70145.242104,0.000000,0.000000,9.000000,190608.408889,20673.146014,8.000000,0
59.000000,13.000000,0.000000,2.000000,482537.187805,26.000000,99607.951689,148481.486563,2.000000,0
24.000000,6.000000,0.000000,4.000000,567788.740906,28.000000,389833.813606,129155.940239,4.000000,0
77.000000,8.000000,17207.364442,0.000000,263384.092442,26.000000,32028.050800,72888.116554,6.000000,1
64.000000,8.000000,50722.431680,4.000000,465186.358981,12.000000,290681.147836,23464.950340,3.000000,0
61.000000,10.000000,39739.382390,0.000000,564164.489639,20.000000,340317.944750,51132.861457,1.000000,1
25.000000,19.000000,0.000000,0.000000,723210.544755,8.000000,473326.943675,133738.591909,3.000000,0
35.000000,2.000000,0.000000,1.000000,713093.187835,15.000000,430646.772562,76656.002382,1.000000,1
23.000000,10.000000,0.000000,0.000000,1016887.308309,24.000000,409719.579165,93919.167961,1.000000,1
75.000000,16.000000,13543.360451,3.000000,0.000000,21.000000,94791.007908,29337.822587,8.000000,1
69.000000,8.000000,26739.242245,0.000000,137423.229286,24.000000,315244.351882,48963.058747,7.000000,1
24.000000,12.000000,65166.257151,1.000000,0.000000,11.000000,66431.842207,23237.920896,8.000000,0
46.000000,3.000000,0.000000,1.000000,52720.341793,21.000000,63550.528463,124726.862158,7.000000,1
47.000000,3.000000,17738.606656,0.000000,497966.885009,13.000000,215820.983842,39842.360555,1.000000,0
30.000000,1.000000,0.000000,4.000000,292976.344208,15.000000,343313.440562,129774.230243,5.000000,0
74.000000,20.000000,0.000000,4.000000,614648.321675,9.000000,341413.514863,117560.679322,2.000000,0
56.000000,1.000000,0.000000,4.000000,261642.011476,21.000000,432929.354439,137554.611220,5.000000,0
76.000000,13.000000,0.000000,2.000000,356522.433927,12.000000,108757.837237,84943.468060,1.000000,0
29.000000,18.000000,77278.825430,4.000000,744239.305453,19.000000,481128.121455,58479.401840,3.000000,1
38.000000,14.000000,0.000000,3.000000,151145.783073,17.000000,57626.305480,110763.912097,5.000000,0
40.000000,11.000000,65334.431139,0.000000,0.000000,3.000000,425933.838629,44651.422277,8.000000,0
73.000000,19.000000,25476.899918,4.000000,510731.028520,21.000000,87413.161062,60059.012555,4.000000,1
60.000000,2.000000,0.000000,4.000000,180997.429643,22.000000,56155.471356,129993.224928,5.000000,0
72.000000,4.000000,0.000000,1.000000,292514.504489,24.000000,68757.949231,139821.776496,6.000000,0
29.000000,16.000000,0.000000,4.000000,1030746.637038,20.000000,192752.309244,142812.950328,1.000000,0
71.000000,8.000000,0.000000,1.000000,589462.153016,3.000000,52318.457581,86582.342671,2.000000,0
37.000000,10.000000,11146.057573,4.000000,101935.928192,2.000000,195717.610033,51958.722797,6.000000,1
63.000000,15.000000,0.000000,4.000000,0.000000,8.000000,270458.714967,88293.183811,8.000000,0
79.000000,20.000000,47191.076259,3.000000,442708.235490,13.000000,229635.925486,63969.532130,5.000000,1
27.000000,17.000000,0.000000,2.000000,574384.232018,23.000000,34737.270054,125415.185579,3.000000,0
60.000000,13.000000,34365.559876,2.000000,280147.885647,28.000000,455779.193285,71355.689244,5.000000,1
33.000000,7.000000,0.000000,4.000000,52530.319972,5.000000,454807.297613,79264.441898,7.000000,1
48.000000,3.000000,0.000000,3.000000,990401.559768,9.000000,498434.606059,107595.445475,0.000000,1
25.000000,8.000000,19036.715620,1.000000,506276.217980,25.000000,373493.637126,60287.223229,3.000000,1
39.000000,10.000000,22040.951042,2.000000,485499.312779,13.000000,283305.996837,43482.455275,4.000000,0
64.000000,6.000000,18507.872690,4.000000,150040.022297,21.000000,157828.360089,48693.511743,5.000000,1
40.000000,6.000000,0.000000,0.000000,479020.007286,13.000000,208679.308811,93011.888354,2.000000,1
53.000000,11.000000,0.000000,4.000000,0.000000,22.000000,132908.488293,104238.074263,8.000000,1
71.000000,13.000000,57471.166752,3.000000,353481.476150,19.000000,103031.172047,41456.192206,4.000000,1
74.000000,17.000000,60615.504209,2.000000,308431.890314,4.000000,492575.787510,23604.620900,3.000000,0
79.000000,17.000000,50235.151222,3.000000,0.000000,22.000000,21415.353927,48492.029174,8.000000,1
38.000000,19.000000,51688.478008,4.000000,0.000000,16.000000,188454.974875,41591.464073,8.000000,0
71.000000,3.000000,20287.767102,1.000000,561551.596571,4.000000,469059.433649,41189.501833,3.000000,1
40.000000,7.000000,49162.887166,1.000000,602981.200874,1.000000,114192.344922,41104.279113,1.000000,0
34.000000,7.000000,0.000000,2.000000,673004.422225,23.000000,433443.638017,87093.150812,0.000000,1
49.000000,7.000000,0.000000,0.000000,78437.000797,6.000000,332772.748782,139176.840120,7.000000,0
41.000000,20.000000,32267.417779,4.000000,322657.654486,6.000000,290815.683032,32912.333560,4.000000,0
56.000000,8.000000,26175.532765,3.000000,380634.066479,29.000000,335211.627515,43742.227329,1.000000,0
22.000000,14.000000,0.000000,4.000000,244299.487804,20.000000,52008.082722,115693.241890,4.000000,0
59.000000,20.000000,0.000000,0.000000,105714.721325,16.000000,140982.512364,123844.613589,6.000000,1
31.000000,11.000000,0.000000,3.000000,969353.725877,13.000000,176117.001994,116795.432599,0.000000,0
71.000000,17.000000,11707.499653,4.000000,0.000000,29.000000,37725.597551,63874.857456,8.000000,1
39.000000,15.000000,0.000000,1.000000,52145.727267,9.000000,389094.262273,132173.049833,7.000000,0
30.000000,10.000000,0.000000,0.000000,108616.264467,15.000000,172073.387682,80821.544866,6.000000,1
57.000000,19.000000,74204.071619,4.000000,0.000000,23.000000,391856.181355,73933.662268,8.000000,0
42.000000,14.000000,41609.825826,0.000000,0.000000,5.000000,231915.115024,56175.821805,8.000000,0
59.000000,3.000000,37767.243733,0.000000,504976.221517,14.000000,59035.107271,63607.003611,1.000000,0
79.000000,2.000000,0.000000,1.000000,995884.292752,24.000000,31512.189346,126016.936837,1.000000,0
39.000000,19.000000,0.000000,2.000000,544943.189876,16.000000,204815.995007,102522.760139,1.000000,0
38.000000,4.000000,48073.193117,2.000000,189892.348141,3.000000,463848.267656,29554.807699,6.000000,0
36.000000,9.000000,0.000000,4.000000,721120.614638,12.000000,127650.787456,130561.288277,3.000000,0
67.000000,4.000000,0.000000,1.000000,158378.822181,12.000000,212127.809505,107759.736711,6.000000,0
67.000000,17.000000,0.000000,1.000000,371281.633594,20.000000,386562.146206,123487.772058,4.000000,0
73.000000,20.000000,0.000000,2.000000,217051.120148,24.000000,315485.745586,99252.308354,5.000000,0
42.000000,4.000000,0.000000,4.000000,98773.440600,20.000000,62714.795371,137708.244294,7.000000,0
73.000000,16.000000,81361.682923,1.000000,643301.436602,20.000000,305016.206519,62529.173309,1.000000,1
71.000000,5.000000,45877.015635,1.000000,208307.679639,29.000000,204969.900044,70287.257544,4.000000,1
25.000000,3.000000,0.000000,1.000000,991140.280881,23.000000,319419.895809,90519.158522,0.000000,1
20.000000,14.000000,0.000000,1.000000,377186.027601,16.000000,439318.221291,77371.036432,5.000000,1
48.000000,1.000000,32955.565517,0.000000,61421.279796,9.000000,305743.174020,32810.528965,7.000000,0
44.000000,18.000000,0.000000,2.000000,163994.714937,18.000000,270998.580480,79847.604467,6.000000,1
70.000000,9.000000,40960.651810,1.000000,441331.543986,27.000000,496591.634049,28322.365049,3.000000,1
39.000000,16.000000,13343.015597,4.000000,422880.776516,21.000000,383099.099506,26502.064389,2.000000,0
55.000000,12.000000,74420.127628,3.000000,562478.833317,2.000000,366209.258752,35809.971931,2.000000,0
29.000000,8.000000,11512.219123,4.000000,1105055.602606,12.000000,427461.964370,40374.349851,0.000000,0
44.000000,8.000000,0.000000,2.000000,0.000000,22.000000,374268.484751,129325.965424,8.000000,0
34.000000,11.000000,0.000000,4.000000,64956.448228,4.000000,188695.860571,91967.233471,7.000000,1
26.000000,9.000000,0.000000,1.000000,176932.591640,12.000000,275124.372125,138651.127321,5.000000,0
23.000000,1.000000,0.000000,0.000000,250544.891037,27.000000,154200.765065,148231.801562,6.000000,0
25.000000,12.000000,34559.048762,4.000000,90810.746389,9.000000,227486.747306,49894.773589,7.000000,0
67.000000,12.000000,0.000000,2.000000,645688.445499,19.000000,151405.445036,100043.775125,2.000000,0
58.000000,6.000000,0.000000,1.000000,156867.511795,23.000000,342941.593721,113339.164254,6.000000,1
24.000000,15.000000,23730.251146,1.000000,794753.616677,18.000000,112245.844557,42751.940058,2.000000,0
37.000000,10.000000,0.000000,0.000000,779865.570894,24.000000,43858.427305,107937.633507,2.000000,0
46.000000,18.000000,74756.689226,1.000000,112967.700794,1.000000,451794.349106,72154.158230,6.000000,0
58.000000,8.000000,0.000000,2.000000,87619.281820,25.000000,489480.355830,148992.625336,7.000000,0
60.000000,10.000000,30294.386158,1.000000,121791.106411,30.000000,36851.791274,28745.653537,6.000000,1
23.000000,16.000000,0.000000,1.000000,568562.660250,2.000000,186652.435375,132838.802255,1.000000,0
68.000000,18.000000,22658.291190,4.000000,63314.384291,30.000000,111725.952425,28934.599646,7.000000,1
35.000000,3.000000,73059.102066,3.000000,797291.280415,6.000000,305200.725963,73664.708417,0.000000,1
20.000000,5.000000,0.000000,1.000000,85202.524451,20.000000,103348.473393,78658.090720,7.000000,1
25.000000,9.000000,70681.133802,0.000000,152573.944478,18.000000,239488.455203,46777.699285,5.000000,0
51.000000,13.000000,0.000000,3.000000,333616.522664,1.000000,98650.737113,109012.828367,3.000000,1
79.000000,15.000000,23124.658394,4.000000,62518.744751,27.000000,378102.422450,28577.415697,7.000000,1
76.000000,9.000000,63107.753596,0.000000,251112.939953,28.000000,475295.876499,54571.149021,5.000000,1
37.000000,15.000000,29708.736847,2.000000,129897.362036,20.000000,279943.629914,73343.402105,7.000000,1
43.000000,17.000000,71416.022710,4.000000,260421.417070,7.000000,64820.996667,72114.343867,6.000000,0
43.000000,2.000000,20285.203762,0.000000,294304.426450,23.000000,416804.706165,20590.669558,6.000000,0
65.000000,6.000000,0.000000,1.000000,0.000000,14.000000,96790.669145,84519.125770,8.000000,0
35.000000,18.000000,38647.551509,3.000000,162769.609844,12.000000,166940.777267,67740.471388,5.000000,1
40.000000,10.000000,0.000000,3.000000,356984.599820,22.000000,460456.984156,149348.614785,4.000000,0
59.000000,3.000000,0.000000,2.000000,500186.061002,8.000000,369563.347210,76713.322358,0.000000,1
80.000000,7.000000,42691.378867,2.000000,401238.154397,19.000000,73151.799460,59484.612533,5.000000,1
70.000000,8.000000,35216.965214,4.000000,90012.711766,15.000000,352601.164306,42410.727503,7.000000,1
54.000000,8.000000,16957.335715,3.000000,388794.108860,27.000000,85869.447624,37967.209136,3.000000,0
48.000000,11.000000,0.000000,3.000000,345096.809657,15.000000,32967.092365,86636.991319,2.000000,1
73.000000,9.000000,40999.765496,2.000000,0.000000,6.000000,320243.656787,35031.796488,8.000000,1
21.000000,20.000000,0.000000,2.000000,0.000000,15.000000,131272.419889,106204.350558,8.000000,0
28.000000,5.000000,14144.799150,0.000000,0.000000,12.000000,168087.812834,32501.699212,8.000000,0
24.000000,3.000000,46045.789954,1.000000,218374.772501,6.000000,43785.347143,23327.958390,6.000000,0
70.000000,10.000000,0.000000,4.000000,478004.815931,12.000000,44146.549497,117732.545862,1.000000,0
74.000000,9.000000,0.000000,2.000000,703493.983307,16.000000,325740.907840,121623.052479,2.000000,0
77.000000,16.000000,0.000000,2.000000,557287.558071,20.000000,130525.265314,139712.016888,0.000000,0
42.000000,15.000000,23541.649838,0.000000,1061327.236081,25.000000,58994.849222,58226.712478,0.000000,0
26.000000,18.000000,0.000000,3.000000,1186501.083127,18.000000,248248.455060,105752.874473,0.000000,0
41.000000,12.000000,47483.975274,1.000000,0.000000,19.000000,112847.326561,62622.875237,8.000000,0
63.000000,10.000000,11216.104936,0.000000,536892.126530,22.000000,360541.109729,55057.928791,4.000000,1
35.000000,18.000000,0.000000,2.000000,296854.552958,25.000000,123741.172488,75718.468267,6.000000,1
28.000000,13.000000,16153.734552,3.000000,221826.094388,28.000000,46531.543536,49381.324919,5.000000,0
44.000000,13.000000,30941.481365,3.000000,425134.306261,10.000000,36538.436084,64922.933484,4.000000,0
52.000000,1.000000,0.000000,4.000000,427530.579241,29.000000,197910.368395,130597.745480,3.000000,0
66.000000,17.000000,0.000000,0.000000,136948.493010,24.000000,95843.813328,113533.280408,7.000000,0
72.000000,17.000000,0.000000,4.000000,883512.869122,6.000000,45817.576067,137894.335980,1.000000,0
69.000000,3.000000,47228.012787,3.000000,572033.156957,26.000000,255568.012230,29442.435243,2.000000,1
51.000000,17.000000,29347.808210,2.000000,457285.259232,23.000000,77753.748609,64112.177967,4.000000,0
39.000000,5.000000,19390.706854,2.000000,310984.392583,3.000000,63597.136389,70877.101928,2.000000,1
66.000000,9.000000,26438.652265,2.000000,0.000000,11.000000,137451.511499,38214.320790,8.000000,1
60.000000,19.000000,73722.715500,4.000000,613053.841690,16.000000,85238.482600,58028.420723,3.000000,1
74.000000,13.000000,0.000000,2.000000,395791.429494,8.000000,223010.430871,129548.694854,2.000000,0
79.000000,18.000000,0.000000,3.000000,1142826.982138,16.000000,342645.470208,144079.453197,0.000000,0
62.000000,7.000000,66313.936527,4.000000,351304.679976,17.000000,70779.820902,52854.161886,4.000000,1
24.000000,11.000000,44908.543266,0.000000,532818.136664,30.000000,90284.430424,49448.212636,2.000000,0
48.000000,12.000000,0.000000,3.000000,590640.152131,25.000000,375818.932005,146144.821795,4.000000,0
37.000000,17.000000,66708.660980,3.000000,291716.294794,16.000000,475711.945712,23922.782362,6.000000,0
80.000000,17.000000,0.000000,1.000000,298343.169719,10.000000,172638.321139,77394.668593,6.000000,0
45.000000,6.000000,56434.648470,3.000000,549181.913873,16.000000,183867.763233,61019.040823,2.000000,0
78.000000,14.000000,57138.596201,3.000000,251647.400444,19.000000,385854.949998,36562.945406,6.000000,1
51.000000,2.000000,41487.791971,1.000000,1043864.280907,23.000000,105546.672006,52300.196191,1.000000,0
70.000000,10.000000,23408.964220,0.000000,743381.914052,14.000000,90349.089573,61160.668589,3.000000,1
45.000000,19.000000,37216.601601,4.000000,266816.815623,5.000000,95695.329472,62255.411911,5.000000,0
53.000000,20.000000,0.000000,0.000000,721079.981168,21.000000,311982.782198,82531.363484,1.000000,1
42.000000,16.000000,33524.585105,1.000000,435002.743513,16.000000,14346.661627,53262.858377,3.000000,0
69.000000,8.000000,0.000000,4.000000,551279.654565,9.000000,131930.168547,105415.467041,2.000000,0
51.000000,5.000000,0.000000,4.000000,832006.139166,4.000000,248924.549251,120082.415716,0.000000,1
51.000000,5.000000,0.000000,2.000000,544021.751684,22.000000,286321.567920,113324.407440,3.000000,1
58.000000,1.000000,65175.826318,2.000000,168135.834233,20.000000,408373.788892,20929.071966,5.000000,0
54.000000,8.000000,0.000000,2.000000,0.000000,11.000000,205953.689084,105872.150476,8.000000,1
43.000000,14.000000,0.000000,3.000000,0.000000,28.000000,174060.002139,109429.550540,8.000000,1
37.000000,15.000000,20024.491503,0.000000,600504.606756,30.000000,229006.005104,73648.399357,1.000000,1
49.000000,9.000000,0.000000,2.000000,576840.462130,14.000000,25871.728828,133552.727423,2.000000,0
69.000000,8.000000,0.000000,1.000000,387669.043773,25.000000,321384.407392,89379.340719,3.000000,0
