@relation AGRAWAL_Abrupt_Chain_Long

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute class {0,1}

@data
128892.68381198184,0.0,56.0,2.0,9.0,3.0,396286.5023871854,18.0,156762.58458050652,0
21276.04271058884,74246.54989949163,29.0,0.0,1.0,1.0,756954.6077009108,29.0,496824.6192915808,0
137813.06296457432,0.0,54.0,4.0,7.0,7.0,109619.27126108333,2.0,230418.594009376,0
51114.52333111997,77109.11895364399,31.0,3.0,6.0,0.0,481715.970567608,7.0,167342.80963242482,1
135201.15118674317,0.0,47.0,0.0,17.0,5.0,446621.0726388152,5.0,385137.7881922312,0
146377.22517276497,0.0,36.0,3.0,6.0,7.0,139874.16493439116,5.0,238436.55587263347,0
96034.24579599942,0.0,77.0,3.0,16.0,6.0,122637.7532452917,1.0,104641.95244048536,0
56686.83601064923,52151.07563867636,50.0,4.0,18.0,6.0,296657.0585431483,24.0,149982.0857225397,0
86314.72368668948,0.0,26.0,3.0,2.0,2.0,676212.4300021476,21.0,416611.22703737,1
138954.2269818256,0.0,27.0,3.0,4.0,7.0,63693.69704881725,26.0,214836.8461793621,0
133515.23936006334,0.0,80.0,3.0,1.0,8.0,0.0,13.0,285784.9348935014,0
77031.92489583054,0.0,22.0,1.0,1.0,1.0,974797.094983828,26.0,193303.56695031608,1
138887.8918684465,0.0,32.0,4.0,11.0,1.0,820619.7408207732,21.0,446894.4075048327,0
63139.71634226736,15866.71252870902,66.0,1.0,9.0,8.0,0.0,20.0,302191.09879297635,1
129939.51330884334,0.0,42.0,4.0,18.0,0.0,519564.4329606699,20.0,408161.7831672215,0
34315.577835378645,76368.52883839817,60.0,1.0,14.0,6.0,123887.93902817824,19.0,218817.83476257263,1
114585.64854197355,0.0,59.0,3.0,19.0,1.0,807141.6934360346,19.0,151075.1218160592,1
147680.77737882588,0.0,59.0,1.0,2.0,4.0,396256.5079651765,28.0,447150.93099039054,0
117144.91230324488,0.0,53.0,4.0,19.0,5.0,308924.0382612609,30.0,11818.704413164847,1
95242.16323052112,0.0,29.0,0.0,14.0,4.0,396930.0618257467,26.0,248819.6458126168,1
75234.66777410335,0.0,57.0,0.0,8.0,8.0,0.0,11.0,205685.17666351792,1
122169.15446036916,0.0,71.0,4.0,17.0,2.0,312984.53303291264,5.0,371897.28358029446,0
71379.66758891026,72038.02672278452,42.0,1.0,7.0,8.0,0.0,2.0,447534.8520152764,0
20722.355680707584,80656.62291911563,59.0,2.0,6.0,7.0,72305.84897117714,8.0,407171.982903793,0
92620.26571337345,0.0,47.0,2.0,7.0,6.0,225512.711259386,11.0,440243.71735386,1
63049.52152490232,58694.575408821205,38.0,3.0,5.0,3.0,646105.0224998156,8.0,450110.2373724053,1
144319.1279906332,0.0,78.0,0.0,19.0,6.0,249015.6821705787,22.0,495737.1853024821,0
110406.20541936008,0.0,34.0,4.0,14.0,1.0,790955.1759856498,22.0,120920.43220325538,0
49426.424350012094,82881.30935629521,54.0,2.0,10.0,8.0,0.0,11.0,85190.17989010407,0
124148.50239601608,0.0,64.0,1.0,14.0,0.0,1028476.9323577322,13.0,189880.1353192337,0
75773.98369793902,0.0,75.0,1.0,5.0,5.0,427461.8049484129,25.0,457428.6832054606,0
29160.631696448883,73056.79406120293,27.0,1.0,5.0,0.0,504744.4974844053,18.0,364467.7941803709,0
86294.78226408399,0.0,74.0,3.0,17.0,8.0,0.0,12.0,335481.1241977463,0
119897.4818033121,0.0,53.0,2.0,18.0,3.0,347098.80678472744,13.0,151454.93021773244,1
143712.86042637948,0.0,42.0,1.0,17.0,1.0,542508.9030614169,8.0,91878.49107135832,0
138475.1620654296,0.0,44.0,0.0,1.0,1.0,386993.73445871554,27.0,56337.20597353442,0
97969.98912792176,0.0,35.0,2.0,15.0,6.0,248590.5009364964,22.0,273976.48067918885,1
25903.69780363986,50187.6705268466,76.0,3.0,15.0,0.0,1045632.8421083934,12.0,104154.7558732151,1
34134.58032622459,18295.77627852543,73.0,0.0,6.0,6.0,205478.45310411585,27.0,239917.07834827213,1
61837.323053663495,13197.091057037644,29.0,4.0,13.0,6.0,107240.5664401718,18.0,103113.19015565969,1
100316.79805936736,0.0,71.0,4.0,3.0,1.0,1025885.2050296814,12.0,218613.48151155387,0
99899.36914320588,0.0,36.0,3.0,12.0,8.0,0.0,25.0,12620.201806215036,1
123560.26209297733,0.0,54.0,3.0,9.0,2.0,688750.3983215257,17.0,412010.4582572843,1
45470.4296063466,80613.40496093412,60.0,2.0,7.0,3.0,486137.146353478,17.0,379941.610029965,1
134328.90822765644,0.0,28.0,0.0,6.0,2.0,654583.6560164853,23.0,242664.5072681881,0
46403.37178537408,63985.05182635051,53.0,2.0,18.0,0.0,1134960.0285522528,12.0,414294.61024149286,0
57102.15308074639,22018.46196726583,61.0,1.0,18.0,4.0,540068.4351730149,12.0,35088.40215415804,1
101173.15337380074,0.0,40.0,4.0,17.0,6.0,180943.06557689817,10.0,18415.41861515905,1
52516.481695547256,55581.88469744384,34.0,1.0,8.0,1.0,365735.9161540903,30.0,452944.6195422756,1
63164.7281761087,42521.1826012692,42.0,4.0,7.0,4.0,506496.2180959134,19.0,492087.2315233394,0
79483.67992821065,0.0,23.0,3.0,18.0,2.0,440126.2379523888,25.0,183843.00153977645,1
24975.625793967654,18146.027962562817,79.0,2.0,14.0,2.0,385759.39988781087,12.0,110288.55466347803,0
20968.927809617864,69469.83662054209,76.0,0.0,14.0,2.0,601291.5295759926,26.0,432363.94118276425,0
113649.54794135,0.0,53.0,0.0,7.0,3.0,414788.3105759459,27.0,360926.215271244,1
26765.24921208886,57040.00323126032,72.0,2.0,11.0,7.0,143140.8302749241,19.0,60946.91481314596,1
149942.12163728126,0.0,55.0,0.0,2.0,1.0,601494.8872552357,6.0,236375.0743154373,0
148123.4326967132,0.0,34.0,3.0,2.0,8.0,0.0,16.0,408711.1441967033,0
72525.08512449305,79608.20388944287,67.0,2.0,13.0,7.0,109474.05110910506,4.0,459349.7382879871,1
52369.81799661435,37338.7452287908,73.0,3.0,6.0,6.0,291537.2674322809,27.0,110222.90565497632,1
54783.52405556607,37896.13268166833,79.0,4.0,12.0,5.0,244643.27110716456,21.0,178165.0432564379,1
146410.78828218643,0.0,57.0,1.0,13.0,4.0,379404.83569007786,16.0,318019.2601021601,0
143894.3887877264,0.0,32.0,2.0,13.0,0.0,555445.3918169551,13.0,1695.8857630483549,0
54253.30959288171,24447.03780904471,59.0,0.0,14.0,7.0,99660.25057804926,29.0,222615.81445023083,0
40005.50604347524,74358.15175980846,59.0,3.0,19.0,0.0,566388.9887472743,9.0,447114.0973488922,0
133019.04435420135,0.0,48.0,1.0,18.0,1.0,869074.9243843451,7.0,358750.4805888491,0
20957.128806293094,75729.02314649735,23.0,4.0,12.0,3.0,698179.5950681438,8.0,374110.5731930905,0
84884.14834428206,0.0,53.0,3.0,5.0,7.0,97686.04183580162,13.0,81659.07871822736,1
88817.28660425212,0.0,65.0,4.0,1.0,5.0,180444.77612278704,27.0,397807.0724436196,0
43495.55797640934,33682.04883044229,35.0,2.0,3.0,3.0,441414.86015123234,21.0,287187.6650765793,0
65819.1371250738,53605.87660826804,75.0,3.0,19.0,4.0,533344.4015490034,12.0,348748.10268509295,1
93553.66454348247,0.0,35.0,3.0,14.0,1.0,877945.2947561451,28.0,460609.8525390895,1
101199.71343093466,0.0,21.0,1.0,7.0,2.0,805246.1880609879,9.0,27905.535950389803,0
55789.326645385394,72066.46834987958,37.0,1.0,2.0,7.0,125501.9860798226,13.0,270235.10292236914,1
21180.025166299205,82203.1095635845,74.0,1.0,19.0,5.0,293768.4664749096,15.0,428370.1437581273,0
124664.3025788344,0.0,79.0,0.0,7.0,5.0,320972.6678677246,30.0,216091.19805866375,0
79865.81309652817,0.0,64.0,2.0,10.0,1.0,807546.670932291,21.0,58101.03495789509,0
52480.74000431263,58595.82986694611,75.0,2.0,10.0,1.0,951539.3952309204,8.0,196872.6246166848,1
80293.53012117071,0.0,78.0,4.0,4.0,0.0,750248.2119463694,3.0,47096.75099935696,0
78296.77291254961,0.0,74.0,2.0,10.0,8.0,0.0,7.0,310215.9621332592,0
135369.95229641715,0.0,55.0,0.0,6.0,5.0,170405.0798475011,7.0,378281.18344341376,0
136507.51891828713,0.0,68.0,0.0,15.0,2.0,816562.8901344975,16.0,479527.4716040667,0
142527.76872131013,0.0,33.0,2.0,14.0,6.0,160735.8500251383,11.0,77255.30674986214,0
134289.19164661347,0.0,46.0,1.0,10.0,7.0,142313.85570334378,6.0,271683.00918576086,0
102017.4836801088,0.0,59.0,0.0,10.0,6.0,265825.3209645181,20.0,341362.02739898063,1
38729.27670708436,30293.9211458368,63.0,1.0,15.0,5.0,371785.549971602,27.0,45206.975564452965,1
31244.27175023944,16825.763833437948,42.0,4.0,6.0,7.0,91561.86822931412,27.0,82037.69756586255,0
137986.85530924224,0.0,30.0,3.0,6.0,3.0,500885.8160031087,17.0,64229.91867908112,0
96360.44443659743,0.0,52.0,1.0,11.0,4.0,440420.71873942594,9.0,419201.6445862348,1
88734.9942825273,0.0,61.0,0.0,12.0,4.0,371920.2452263122,6.0,112783.8052490228,0
100221.71436400794,0.0,60.0,4.0,19.0,6.0,141934.62032672635,12.0,228404.95691526716,0
86358.91790870878,0.0,70.0,3.0,4.0,5.0,327607.50010505173,24.0,363786.0962017802,0
35626.56289786594,65116.8365619714,42.0,0.0,6.0,6.0,130822.9864171966,2.0,67737.55672978726,0
65696.73001221492,26113.04615342923,62.0,0.0,5.0,2.0,419775.93424780766,28.0,494690.4440505644,1
36890.95133325937,11747.423102713505,31.0,3.0,17.0,2.0,472358.86461328017,24.0,28172.70688763779,0
76421.21052312103,0.0,76.0,1.0,20.0,2.0,499158.85053673375,29.0,50077.17041137194,0
78150.00602091757,0.0,67.0,1.0,15.0,3.0,499142.8160872691,11.0,212474.7441256412,0
31341.95718398923,69028.51023671693,37.0,4.0,10.0,2.0,338703.68208402133,1.0,120047.2292770326,0
103697.95868177184,0.0,75.0,3.0,16.0,0.0,585465.7457231869,4.0,73123.97356812422,0
86075.87412924941,0.0,59.0,0.0,20.0,4.0,202116.82641108925,5.0,395980.8436088337,1
133962.0010181541,0.0,80.0,2.0,8.0,5.0,282784.31796710595,2.0,35722.527440329,0
56886.16495135264,17254.40472273053,45.0,2.0,13.0,0.0,1150064.778983809,16.0,157061.23839090508,0
23788.367498421423,42075.73797981595,35.0,2.0,17.0,7.0,146250.59325987907,27.0,2321.58822696793,0
26357.23413894643,35838.73328465897,64.0,1.0,3.0,4.0,352699.06658395194,1.0,431547.1028792629,1
131248.3396429668,0.0,67.0,1.0,17.0,4.0,327584.1377545545,28.0,452210.6409959523,0
115090.30187585452,0.0,32.0,4.0,16.0,3.0,463125.1268132826,18.0,363097.4678428709,0
30142.11515112928,29641.999062128027,33.0,0.0,8.0,0.0,722043.9051249418,5.0,328083.75419407693,0
47061.48077576949,59478.39574849401,33.0,3.0,1.0,5.0,252366.2585493848,6.0,137895.38968900673,0
64917.04526968284,48058.28834565917,54.0,3.0,5.0,0.0,994056.82850966,3.0,383353.3828989897,0
100336.11173775,0.0,56.0,4.0,2.0,8.0,0.0,8.0,295443.57223531284,1
40804.12635724418,78186.40727239363,24.0,0.0,5.0,2.0,879382.5725534038,3.0,417765.4125419859,0
36993.38861763864,61090.32622549108,21.0,3.0,11.0,0.0,671021.9911673658,28.0,73246.52779119612,0
137096.5308795832,0.0,30.0,0.0,7.0,7.0,115217.52434409638,19.0,486887.733051194,0
124785.0853607496,0.0,51.0,2.0,16.0,3.0,304385.87098773586,22.0,252606.5967803442,1
22830.35825876151,49521.36216190196,24.0,4.0,13.0,4.0,559881.3854164178,15.0,286825.1411469913,0
115982.6866410957,0.0,29.0,0.0,7.0,6.0,143215.74683614296,22.0,242185.2785386512,0
108622.68584966914,0.0,24.0,2.0,12.0,2.0,856494.9628193488,28.0,360102.5626592784,0
39466.95190968068,39687.478614847816,55.0,0.0,16.0,2.0,606542.2628407247,29.0,263242.1400814905,0
49020.344674108695,54216.37446194245,51.0,1.0,17.0,6.0,223471.02039569197,17.0,91237.36273736936,0
110788.60291545848,0.0,57.0,2.0,8.0,8.0,0.0,26.0,266916.1848664853,1
85005.77904356772,0.0,65.0,3.0,10.0,7.0,105539.4137482073,26.0,52323.65981569886,0
139725.7187351414,0.0,79.0,0.0,6.0,4.0,280612.90785318235,24.0,96280.30159361169,0
20626.704270008973,16008.505484444731,77.0,0.0,10.0,4.0,481903.5476762954,30.0,8197.753131094554,0
99678.01779843704,0.0,36.0,2.0,17.0,6.0,279407.58894797193,9.0,90812.42218079248,1
139516.4972458837,0.0,55.0,2.0,12.0,2.0,694849.2646420371,17.0,6955.871319549223,0
75563.21125740962,0.0,29.0,2.0,6.0,3.0,662113.3204189849,10.0,206885.34774034863,1
72039.39581578666,49573.36833483161,77.0,1.0,20.0,6.0,144120.29569778033,13.0,290070.034531856,1
62061.964347903646,80206.81674728458,56.0,3.0,12.0,2.0,335927.7467871304,14.0,132491.6392520582,0
129697.38083273444,0.0,23.0,4.0,4.0,6.0,159236.37138733632,21.0,413249.2106985052,0
101961.97062682004,0.0,49.0,0.0,18.0,8.0,0.0,7.0,76482.62516712335,1
137115.63648720356,0.0,39.0,4.0,7.0,2.0,560222.3243818566,20.0,68699.42565212311,0
86589.55858467483,0.0,65.0,2.0,9.0,5.0,338188.7118997071,14.0,265614.97566186124,0
39477.49409308152,81960.95507434072,66.0,1.0,1.0,0.0,649405.3834554128,4.0,236904.8922752996,1
69364.95131942109,16252.639992494958,55.0,3.0,10.0,6.0,160176.08008578487,16.0,326827.62670045,0
36289.58246226743,68235.3948810852,62.0,0.0,3.0,7.0,115142.21140521416,28.0,157464.03083315596,1
50469.26841614591,18815.52366288621,56.0,1.0,4.0,4.0,200752.71171780708,15.0,390454.5840181431,0
101590.65202826318,0.0,20.0,3.0,6.0,7.0,76064.05048348017,2.0,297585.27074765234,0
46640.03186847517,70637.0435010186,35.0,3.0,13.0,2.0,576344.0148052548,16.0,340889.5992383627,0
121257.21407522948,0.0,54.0,4.0,17.0,7.0,104792.58376587696,14.0,319456.89013875806,1
102532.66130537869,0.0,65.0,2.0,6.0,0.0,635605.1907397306,19.0,180726.00840399816,0
58372.34198492518,34100.33665187878,41.0,3.0,20.0,1.0,833831.1748426772,19.0,168695.52543571658,0
111984.6234419635,0.0,75.0,2.0,6.0,8.0,0.0,3.0,244877.2166817687,0
65454.42081628663,13044.999610663468,70.0,2.0,19.0,2.0,341973.1097354317,1.0,78546.89927566466,1
31572.345199156847,58212.077590713285,35.0,0.0,18.0,1.0,431848.2000892589,24.0,27881.516617586145,0
45661.62363411865,59382.83848143381,56.0,3.0,4.0,5.0,416680.3858377654,6.0,400282.2122674384,0
141615.2108145408,0.0,31.0,1.0,20.0,6.0,126709.19885478956,4.0,35813.87789894408,0
44030.54120209572,75434.25832530967,47.0,1.0,5.0,4.0,461654.4353754783,19.0,115583.0600037832,0
32553.47551543427,76607.19008914102,41.0,3.0,17.0,0.0,1145910.2143112628,3.0,271876.3310271142,0
36129.47873295906,45032.54653236538,38.0,0.0,18.0,3.0,688922.08837956,14.0,401683.8856400612,0
64718.26371775504,17957.31563052058,23.0,3.0,16.0,0.0,789592.399346988,23.0,196043.16365969792,1
46533.62484900506,73303.12849819192,41.0,0.0,13.0,3.0,607578.1308314311,7.0,10860.880254425276,0
90418.05015047987,0.0,75.0,2.0,11.0,8.0,0.0,2.0,25847.97251888915,0
137893.55178012617,0.0,59.0,2.0,9.0,5.0,424305.0176668687,6.0,118180.97221320355,0
92549.51157170704,0.0,39.0,1.0,13.0,5.0,297383.67898572027,17.0,319947.9240261806,1
77763.48878894464,0.0,57.0,1.0,6.0,2.0,792814.7230881706,5.0,87712.42633605824,1
149412.95432712784,0.0,22.0,1.0,1.0,6.0,111605.38240658822,6.0,442708.20273422735,0
32358.18541881902,56250.79239641676,38.0,0.0,14.0,0.0,1032241.4183252052,13.0,1041.575913763304,0
132313.93269190652,0.0,29.0,0.0,13.0,0.0,967724.6684589868,15.0,416577.03602339147,0
85111.24623722839,0.0,38.0,4.0,4.0,8.0,0.0,20.0,455573.1624575256,1
60221.29115744957,76716.92690599056,37.0,4.0,20.0,6.0,182365.6193947922,25.0,93844.82925486375,1
59181.29391877758,14474.994296813707,77.0,4.0,10.0,2.0,878461.6271226982,23.0,7580.070356994317,1
54076.88178885295,61692.87293387291,53.0,2.0,14.0,5.0,178926.08014345792,16.0,67885.36213282136,0
96688.98474551078,0.0,50.0,1.0,6.0,0.0,1141356.2510535496,7.0,356811.3133617688,1
47286.66262273883,78081.47240447883,63.0,2.0,16.0,1.0,589626.0366929675,19.0,234951.4901403597,1
38493.60951386161,10109.34700508848,51.0,0.0,18.0,1.0,850279.011921554,27.0,314385.7986133515,0
133029.75574150396,0.0,47.0,4.0,6.0,1.0,937714.1439536498,3.0,320263.87283352826,0
21333.700961563423,45873.80851792047,65.0,4.0,15.0,4.0,579284.7457543372,25.0,303586.72597075306,0
144404.55967701715,0.0,32.0,4.0,16.0,5.0,295674.7978852226,29.0,317904.08023537433,0
71385.86529612879,37758.57106466641,72.0,2.0,18.0,3.0,637366.6678260843,17.0,463178.8891173482,1
78391.04887607868,0.0,47.0,0.0,6.0,3.0,458210.3395345658,3.0,402508.51856606686,1
84853.16127472735,0.0,67.0,0.0,19.0,0.0,536445.7232275368,29.0,177821.64127653034,0
135668.660742787,0.0,71.0,0.0,20.0,7.0,117700.371649378,7.0,202189.4392123011,0
115579.98029531167,0.0,65.0,1.0,8.0,2.0,509950.41979408206,8.0,72804.85403851695,0
96467.75071767114,0.0,25.0,1.0,6.0,0.0,1162483.9784347771,11.0,126778.65746759744,1
79918.9754993203,0.0,25.0,0.0,1.0,4.0,368900.63223593903,16.0,108271.37655772596,1
131721.32650264556,0.0,37.0,3.0,8.0,1.0,1006321.8068334112,20.0,109285.02620929436,0
52866.01082859685,40074.790834815125,21.0,4.0,10.0,8.0,0.0,20.0,438908.5135504212,1
106694.68433351986,0.0,36.0,4.0,13.0,4.0,301586.206449146,18.0,176128.99560231098,0
93934.69493202191,0.0,20.0,4.0,4.0,3.0,418000.1724056302,24.0,106244.6948748349,1
147746.422097317,0.0,38.0,2.0,1.0,5.0,308246.9366583331,2.0,130958.69536336708,0
57620.92305910225,50750.084557942166,70.0,3.0,20.0,3.0,283205.8670553971,19.0,230349.25173896304,1
100986.23131094612,0.0,23.0,0.0,9.0,0.0,1095568.5094326076,4.0,174966.75537483452,0
54815.46490346317,20016.2044504838,58.0,4.0,7.0,6.0,213716.4137858392,12.0,3550.537271487242,0
92103.33473420012,0.0,51.0,3.0,11.0,3.0,409966.1233426223,9.0,110019.71613418554,1
79986.6891159231,0.0,20.0,4.0,1.0,2.0,504870.2141302272,21.0,94219.054063988,1
57067.35513355144,13991.27125569817,44.0,4.0,4.0,7.0,122022.54138784832,17.0,48852.98936080601,0
86942.84121790159,0.0,54.0,3.0,15.0,0.0,1141920.7581780625,4.0,181864.50858103135,1
66972.54863340297,36897.280013582495,78.0,3.0,17.0,3.0,589252.9136830413,2.0,457039.92741900345,1
140678.86098522527,0.0,67.0,0.0,18.0,0.0,1142753.832159576,3.0,41089.52806494892,0
50825.71094218552,31703.06479248297,30.0,2.0,16.0,1.0,688729.0619195865,3.0,180949.71798952887,1
96061.17163691785,0.0,68.0,2.0,14.0,4.0,203713.2399468245,14.0,414640.7304787319,0
141102.1046198567,0.0,51.0,2.0,5.0,0.0,573613.4959977692,3.0,490625.03857147583,0
85117.50512358548,0.0,24.0,2.0,3.0,1.0,897327.3899096301,20.0,484011.03527587984,1
82279.22897959132,0.0,30.0,0.0,1.0,3.0,545536.3063268614,24.0,359130.850381209,1
