@RELATION AGRAWAL_Abrupt_Simple_Severe

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
60.000000,12.000000,0.000000,3.000000,707532.443009,8.000000,187455.462712,149173.030303,3.000000,0
59.000000,10.000000,18505.807031,1.000000,288341.253431,12.000000,344911.916196,50333.039493,4.000000,0
74.000000,4.000000,25675.361272,2.000000,1005056.580269,28.000000,451329.499786,70414.479706,0.000000,1
34.000000,15.000000,16996.228087,3.000000,197333.871595,20.000000,389031.568633,30246.872757,6.000000,0
29.000000,7.000000,71642.573101,4.000000,381755.820063,18.000000,260961.467421,68437.813192,2.000000,1
75.000000,7.000000,60953.596980,3.000000,128466.197853,12.000000,158296.239198,40106.037980,6.000000,1
46.000000,2.000000,34994.026894,2.000000,424317.552462,13.000000,16367.119572,40108.100656,5.000000,0
79.000000,9.000000,19514.040550,3.000000,181963.288647,11.000000,87472.058471,49120.300153,5.000000,1
37.000000,3.000000,18882.545683,3.000000,230357.128654,14.000000,402401.061852,20761.480358,6.000000,0
74.000000,8.000000,44868.702229,3.000000,698938.222223,19.000000,72457.082217,70346.412791,1.000000,1
29.000000,4.000000,84428.024854,4.000000,90617.515955,4.000000,67559.387251,59367.357132,7.000000,1
33.000000,16.000000,0.000000,1.000000,309140.444828,28.000000,92041.116912,110067.299296,5.000000,0
21.000000,3.000000,0.000000,0.000000,335547.569002,15.000000,101406.625940,82187.062663,4.000000,1
23.000000,10.000000,0.000000,3.000000,599642.363575,13.000000,171889.373077,86729.573040,4.000000,1
51.000000,11.000000,0.000000,4.000000,413293.098821,30.000000,81559.397532,108965.833434,1.000000,1
23.000000,9.000000,46915.085507,0.000000,0.000000,19.000000,385433.230962,63867.524739,8.000000,1
21.000000,14.000000,0.000000,1.000000,0.000000,21.000000,451296.591396,113383.157101,8.000000,0
54.000000,18.000000,23728.761581,2.000000,374032.380785,29.000000,287679.770161,30910.435639,5.000000,0
72.000000,17.000000,0.000000,1.000000,1121173.722463,12.000000,254832.337917,133937.924818,0.000000,0
60.000000,9.000000,0.000000,3.000000,265511.521526,21.000000,463203.482862,110363.491070,4.000000,0
79.000000,9.000000,0.000000,4.000000,377946.794088,25.000000,350142.733014,105294.463932,1.000000,0
46.000000,10.000000,44814.519137,3.000000,432697.698179,3.000000,497577.026202,52584.757585,0.000000,0
29.000000,5.000000,22847.713280,1.000000,0.000000,20.000000,152526.796582,41604.589133,8.000000,0
56.000000,18.000000,0.000000,2.000000,252532.170504,19.000000,46949.058915,93785.956078,4.000000,1
76.000000,2.000000,0.000000,2.000000,213514.343061,24.000000,242019.024180,99059.469105,6.000000,0
66.000000,20.000000,0.000000,2.000000,724938.461436,28.000000,143932.939548,137117.072918,3.000000,0
79.000000,20.000000,67767.115418,1.000000,592252.585304,11.000000,286240.896748,44030.109163,4.000000,1
36.000000,12.000000,0.000000,2.000000,284659.964981,15.000000,222518.193780,113738.504379,6.000000,0
73.000000,17.000000,84755.763620,3.000000,364972.072971,21.000000,124615.607710,54679.994609,3.000000,1
75.000000,5.000000,0.000000,2.000000,777611.539882,13.000000,332033.710086,149105.932098,2.000000,0
67.000000,6.000000,0.000000,0.000000,616349.726653,6.000000,337180.227639,117810.362049,1.000000,0
71.000000,17.000000,49112.781110,1.000000,0.000000,24.000000,50511.352413,63922.427952,8.000000,1
72.000000,1.000000,66475.067381,3.000000,212311.196829,2.000000,154700.250730,56166.848767,5.000000,1
51.000000,1.000000,72684.953345,4.000000,109564.083481,17.000000,431313.789457,63342.985736,7.000000,0
38.000000,13.000000,34718.452828,4.000000,233420.554726,6.000000,403946.015064,50520.850304,5.000000,1
32.000000,10.000000,0.000000,2.000000,998647.963190,15.000000,412046.556008,88892.799654,1.000000,1
48.000000,6.000000,0.000000,4.000000,206463.530871,18.000000,143712.614100,105131.648467,6.000000,1
33.000000,19.000000,0.000000,0.000000,627058.607139,9.000000,34068.762541,127849.088499,2.000000,0
66.000000,10.000000,0.000000,4.000000,407798.966354,15.000000,247666.842503,125582.626169,3.000000,0
69.000000,14.000000,51090.675698,1.000000,192431.210941,26.000000,477451.825649,27264.942675,6.000000,1
27.000000,14.000000,58826.438410,2.000000,694110.971562,15.000000,289432.536396,46812.131549,2.000000,0
22.000000,17.000000,0.000000,3.000000,0.000000,22.000000,209647.947812,104524.645897,8.000000,0
53.000000,8.000000,0.000000,0.000000,664566.425463,14.000000,47526.130615,121921.958475,0.000000,1
51.000000,2.000000,66622.874066,3.000000,247795.156375,10.000000,133435.721897,52358.684140,5.000000,0
56.000000,12.000000,0.000000,0.000000,132017.810922,21.000000,227508.102462,117911.311142,7.000000,1
35.000000,9.000000,52680.173449,2.000000,716173.276896,20.000000,370465.577225,66613.568487,1.000000,1
24.000000,20.000000,44463.746758,2.000000,746397.399611,23.000000,139843.806010,30328.537046,1.000000,0
31.000000,20.000000,14926.803821,2.000000,438172.767728,14.000000,413378.890522,71921.769765,4.000000,1
59.000000,17.000000,60004.686674,2.000000,482837.415582,6.000000,376861.215657,39628.919329,4.000000,0
70.000000,18.000000,45781.027617,3.000000,0.000000,13.000000,429780.072298,63850.621401,8.000000,1
63.000000,20.000000,27920.289466,0.000000,0.000000,26.000000,85237.218459,20547.946514,8.000000,0
42.000000,4.000000,0.000000,3.000000,233494.349645,4.000000,441617.711441,83145.758645,5.000000,1
39.000000,16.000000,20407.449623,0.000000,299630.685672,22.000000,42063.914248,60793.313619,5.000000,1
54.000000,2.000000,0.000000,2.000000,391695.766745,9.000000,109115.763501,89303.135805,3.000000,1
44.000000,4.000000,47763.716629,3.000000,416933.382417,27.000000,45302.959554,24229.876321,5.000000,0
72.000000,4.000000,0.000000,2.000000,403077.337195,20.000000,86446.775749,95623.707979,5.000000,0
76.000000,19.000000,13837.200631,0.000000,409650.570573,18.000000,165711.999725,36668.503200,0.000000,1
37.000000,18.000000,56510.298013,0.000000,661593.100863,6.000000,150489.297481,62393.805717,1.000000,1
49.000000,8.000000,56573.102402,2.000000,312949.023268,24.000000,487603.801742,44356.455872,4.000000,0
71.000000,6.000000,41667.765876,3.000000,101821.226813,9.000000,310300.325746,57579.463436,6.000000,1
44.000000,6.000000,0.000000,0.000000,135008.761446,1.000000,236386.218737,126703.791628,7.000000,0
34.000000,1.000000,0.000000,2.000000,0.000000,1.000000,167358.574757,77185.854473,8.000000,1
35.000000,5.000000,0.000000,0.000000,113351.927419,2.000000,422190.207726,129333.767701,7.000000,0
23.000000,10.000000,0.000000,3.000000,292500.917208,9.000000,319335.500798,120954.504382,5.000000,0
57.000000,16.000000,21803.288594,0.000000,143512.021966,8.000000,251272.261605,53444.217017,7.000000,0
38.000000,2.000000,0.000000,2.000000,104562.510418,15.000000,74504.321171,149411.620332,7.000000,0
40.000000,17.000000,0.000000,1.000000,804201.078062,2.000000,287640.359119,93809.552113,1.000000,1
49.000000,6.000000,0.000000,4.000000,587258.108963,28.000000,493742.610619,84840.567416,4.000000,1
64.000000,4.000000,18770.916174,2.000000,237895.062292,13.000000,483296.011348,23678.552866,5.000000,0
63.000000,9.000000,0.000000,2.000000,52127.075217,29.000000,387816.543748,132112.606304,7.000000,0
73.000000,6.000000,44479.891042,3.000000,862226.336808,11.000000,216118.082552,44845.091733,0.000000,1
77.000000,2.000000,0.000000,4.000000,485697.551089,28.000000,173689.087630,91024.120053,3.000000,0
65.000000,13.000000,67975.488642,4.000000,209795.954193,27.000000,384501.432986,22539.777392,6.000000,0
48.000000,4.000000,42874.866527,1.000000,271045.654847,12.000000,321784.616229,43773.831071,4.000000,0
75.000000,2.000000,76647.166849,1.000000,936499.177142,21.000000,136095.035292,61781.272635,0.000000,1
62.000000,13.000000,0.000000,1.000000,799243.447127,17.000000,228123.089565,83059.578632,2.000000,0
56.000000,2.000000,0.000000,3.000000,237627.988517,2.000000,323718.940732,125588.365088,5.000000,0
66.000000,17.000000,66390.728347,2.000000,139764.472333,7.000000,29134.677807,62978.433587,7.000000,1
20.000000,4.000000,51040.336116,0.000000,370160.737356,2.000000,268155.264345,27516.436499,2.000000,0
69.000000,13.000000,76025.645258,4.000000,722018.091803,19.000000,212709.088060,21076.427531,2.000000,0
61.000000,14.000000,0.000000,1.000000,594076.497224,11.000000,335495.950844,78493.316155,3.000000,0
27.000000,4.000000,0.000000,1.000000,516632.094093,10.000000,228238.107744,121219.220910,4.000000,0
70.000000,4.000000,0.000000,2.000000,79712.170121,19.000000,73221.661271,82761.824798,7.000000,0
38.000000,18.000000,41149.555545,2.000000,950264.266199,18.000000,416697.014221,41660.679200,1.000000,0
69.000000,14.000000,22978.247263,0.000000,482625.219198,7.000000,427714.583159,66558.989748,1.000000,1
22.000000,10.000000,0.000000,3.000000,615419.789360,12.000000,346398.030042,134067.900576,1.000000,0
57.000000,4.000000,0.000000,1.000000,86017.320723,25.000000,64950.487257,133014.240858,7.000000,0
54.000000,6.000000,0.000000,0.000000,323056.820241,14.000000,386134.412077,125737.608108,4.000000,0
22.000000,4.000000,36090.420747,3.000000,317695.404408,5.000000,143860.428411,50550.447941,5.000000,1
51.000000,20.000000,0.000000,1.000000,0.000000,12.000000,490095.833774,118238.141745,8.000000,1
54.000000,5.000000,28045.243790,0.000000,121995.373281,11.000000,93470.736658,56155.804112,6.000000,0
24.000000,8.000000,0.000000,0.000000,756065.152119,25.000000,180203.522420,115836.202518,0.000000,0
26.000000,14.000000,0.000000,1.000000,184696.077814,6.000000,305768.998451,83271.099282,6.000000,1
70.000000,12.000000,47863.418005,3.000000,628892.625462,25.000000,481864.388937,70779.347293,1.000000,1
27.000000,16.000000,67683.099808,1.000000,475312.163851,17.000000,398709.158110,23668.474893,2.000000,0
39.000000,17.000000,68230.084887,3.000000,707205.755625,9.000000,147729.929556,68413.797570,3.000000,1
26.000000,6.000000,79883.280407,3.000000,333596.787323,26.000000,181272.265489,68994.869435,4.000000,1
76.000000,16.000000,0.000000,3.000000,291924.947063,22.000000,93652.275266,93042.736762,6.000000,0
39.000000,16.000000,0.000000,3.000000,569069.332600,16.000000,254655.934218,137448.664231,3.000000,0
20.000000,10.000000,0.000000,2.000000,685686.137106,28.000000,77995.352652,77587.726049,3.000000,1
28.000000,8.000000,38540.484819,3.000000,0.000000,27.000000,478281.050906,32284.590166,8.000000,0
67.000000,5.000000,11799.722872,2.000000,598261.805545,9.000000,116708.498446,60998.358166,3.000000,1
68.000000,14.000000,46670.257436,3.000000,322916.414973,1.000000,18500.013391,54603.184840,4.000000,1
65.000000,18.000000,0.000000,4.000000,269614.866998,13.000000,227750.196156,107043.250750,6.000000,0
21.000000,14.000000,0.000000,1.000000,482364.611415,2.000000,488074.291103,133159.327506,2.000000,0
21.000000,6.000000,0.000000,4.000000,692520.655490,30.000000,94859.990259,142649.989621,3.000000,0
43.000000,1.000000,33767.186610,2.000000,1029897.160115,7.000000,12073.346001,51933.587361,0.000000,0
25.000000,6.000000,0.000000,1.000000,886364.928915,29.000000,308997.569633,127542.814183,2.000000,0
41.000000,4.000000,20275.639510,2.000000,50417.241554,30.000000,163338.680697,28227.816658,7.000000,0
23.000000,17.000000,0.000000,4.000000,361251.519443,23.000000,251004.532605,78929.961473,3.000000,1
80.000000,11.000000,0.000000,2.000000,242112.314960,8.000000,386558.509230,113140.062346,4.000000,0
35.000000,9.000000,0.000000,3.000000,643388.171828,14.000000,172053.513665,114723.619545,2.000000,0
80.000000,16.000000,0.000000,4.000000,93672.526130,10.000000,225348.682939,127103.651404,7.000000,0
29.000000,11.000000,0.000000,4.000000,672551.613005,25.000000,479257.528729,148210.476367,0.000000,0
69.000000,17.000000,0.000000,0.000000,321120.923265,23.000000,164264.932715,105226.500588,5.000000,0
63.000000,18.000000,35957.454198,3.000000,116068.279572,26.000000,70772.306694,54399.208496,7.000000,1
71.000000,17.000000,0.000000,0.000000,586812.339014,3.000000,437559.763413,99901.188860,2.000000,0
75.000000,17.000000,70429.122081,4.000000,198478.631534,13.000000,60387.911318,67020.408126,6.000000,1
70.000000,1.000000,0.000000,2.000000,446934.446626,19.000000,433565.528220,121977.772381,5.000000,0
80.000000,4.000000,64884.059821,0.000000,447688.342921,14.000000,279327.771850,44406.551345,4.000000,1
53.000000,6.000000,0.000000,2.000000,1113793.691433,16.000000,53654.092667,143550.490738,0.000000,0
31.000000,14.000000,14417.772078,1.000000,522667.850878,2.000000,436046.015376,62922.659731,3.000000,1
44.000000,18.000000,16153.969865,0.000000,580007.283397,18.000000,478729.235837,35081.740098,0.000000,0
57.000000,6.000000,0.000000,0.000000,371393.384511,5.000000,263423.539639,108797.756609,4.000000,1
33.000000,15.000000,0.000000,0.000000,629155.217610,16.000000,300209.172383,127888.517617,0.000000,0
44.000000,6.000000,21018.820400,4.000000,0.000000,12.000000,465447.438949,25945.672261,8.000000,0
78.000000,9.000000,0.000000,1.000000,531149.947428,6.000000,190663.765338,133781.454149,3.000000,0
45.000000,14.000000,0.000000,4.000000,272787.947322,27.000000,56758.769242,91683.503157,5.000000,1
24.000000,3.000000,0.000000,0.000000,0.000000,7.000000,108655.113694,141487.245084,8.000000,0
54.000000,15.000000,0.000000,4.000000,202163.429813,26.000000,410828.464409,103812.744858,4.000000,1
50.000000,1.000000,27753.184406,0.000000,685954.145966,17.000000,215231.879135,20188.392059,3.000000,0
75.000000,7.000000,59448.839647,4.000000,0.000000,30.000000,30847.941916,72012.552365,8.000000,1
27.000000,15.000000,0.000000,2.000000,472547.868533,4.000000,148602.259582,117697.120521,2.000000,0
50.000000,12.000000,44690.181760,1.000000,645667.126961,19.000000,341140.368964,50446.238837,3.000000,0
33.000000,17.000000,58170.214954,3.000000,206612.686223,10.000000,222008.656761,24733.716604,5.000000,0
42.000000,15.000000,0.000000,0.000000,359374.393582,16.000000,170623.096969,95449.135098,5.000000,1
22.000000,1.000000,0.000000,2.000000,977088.553330,12.000000,349240.861369,100014.690132,1.000000,0
36.000000,19.000000,0.000000,4.000000,61619.688407,26.000000,113361.277975,148467.936274,7.000000,0
35.000000,5.000000,45740.487247,2.000000,802613.245682,16.000000,90318.479836,31015.932363,2.000000,0
45.000000,3.000000,0.000000,3.000000,453216.147217,6.000000,180881.473476,86143.821015,3.000000,1
62.000000,19.000000,0.000000,4.000000,430677.353937,23.000000,81092.183085,98129.856265,3.000000,0
67.000000,3.000000,0.000000,2.000000,0.000000,27.000000,345938.678333,90142.084352,8.000000,0
22.000000,8.000000,28053.712048,4.000000,886449.283490,20.000000,66719.123518,59140.981115,2.000000,1
27.000000,11.000000,42710.391456,3.000000,411079.105244,13.000000,129926.426230,28605.727246,1.000000,0
35.000000,5.000000,52575.513034,3.000000,399276.970235,3.000000,395745.973344,42756.598666,5.000000,0
29.000000,17.000000,0.000000,4.000000,383420.306746,1.000000,455733.445088,129380.369536,2.000000,0
21.000000,10.000000,37792.183170,3.000000,349453.861959,2.000000,113611.011171,56456.355753,2.000000,1
66.000000,3.000000,0.000000,3.000000,685623.063978,26.000000,384176.482598,131298.220868,0.000000,0
51.000000,10.000000,77652.593159,1.000000,835732.012330,5.000000,360383.323386,23583.019461,1.000000,0
34.000000,17.000000,40165.014321,2.000000,363657.109007,26.000000,442377.489314,67014.434449,5.000000,1
63.000000,1.000000,66629.857736,2.000000,166684.956754,12.000000,136901.124964,48717.452962,6.000000,1
52.000000,15.000000,0.000000,3.000000,615431.161476,5.000000,4608.620397,76375.067753,3.000000,1
69.000000,20.000000,0.000000,1.000000,836903.144430,20.000000,310676.756221,110307.661945,0.000000,0
21.000000,14.000000,44081.034161,1.000000,1004987.125695,29.000000,245069.155865,21670.590977,1.000000,0
35.000000,16.000000,49570.143162,3.000000,108829.005526,20.000000,8774.246777,74511.609316,7.000000,1
75.000000,7.000000,0.000000,1.000000,97401.112999,12.000000,452197.159715,77831.561900,7.000000,0
63.000000,4.000000,0.000000,0.000000,266235.039945,8.000000,196051.363254,107404.353257,5.000000,0
49.000000,5.000000,52645.015720,2.000000,0.000000,25.000000,217144.960392,52491.615242,8.000000,0
63.000000,14.000000,27237.315048,1.000000,56206.906146,27.000000,73702.127113,25026.625948,7.000000,1
32.000000,13.000000,0.000000,1.000000,135016.337868,26.000000,31760.763774,84101.291848,6.000000,1
58.000000,4.000000,0.000000,1.000000,715438.382441,8.000000,42376.265573,140993.305509,3.000000,0
64.000000,10.000000,43305.787454,4.000000,1083518.680001,12.000000,432960.449264,62632.220616,0.000000,1
80.000000,3.000000,25382.624802,3.000000,0.000000,3.000000,496224.507599,39838.983669,8.000000,1
80.000000,3.000000,0.000000,2.000000,402279.445036,22.000000,56501.244730,132061.608084,2.000000,0
45.000000,14.000000,0.000000,0.000000,1026150.401535,2.000000,495367.613372,135065.839211,0.000000,0
62.000000,5.000000,0.000000,2.000000,320897.352118,16.000000,462284.681974,85539.470852,2.000000,0
54.000000,1.000000,0.000000,0.000000,839676.905081,1.000000,302244.587555,108171.255989,1.000000,1
29.000000,8.000000,0.000000,0.000000,531914.743562,19.000000,198844.975324,112421.500893,2.000000,0
20.000000,5.000000,18988.742784,1.000000,368656.853395,8.000000,73755.512106,74311.202397,5.000000,1
53.000000,13.000000,17803.073726,2.000000,129978.472711,26.000000,63929.238357,65598.801871,7.000000,0
72.000000,17.000000,0.000000,0.000000,849276.195037,20.000000,316726.888574,115521.864536,2.000000,0
78.000000,5.000000,0.000000,1.000000,295147.831133,25.000000,454739.500497,146808.518559,6.000000,0
30.000000,15.000000,24596.743870,0.000000,497236.315266,6.000000,227866.335376,47374.243282,1.000000,0
33.000000,16.000000,17952.400382,2.000000,794055.708073,21.000000,18367.261682,42993.402714,0.000000,0
39.000000,5.000000,50128.399519,1.000000,398482.462946,22.000000,146448.564162,34856.102467,1.000000,0
50.000000,8.000000,74094.665338,3.000000,318385.192656,6.000000,284085.437283,26572.970610,5.000000,0
27.000000,7.000000,0.000000,3.000000,432280.179299,11.000000,415353.920014,99636.518647,5.000000,1
24.000000,4.000000,37216.606823,4.000000,447706.651878,23.000000,141035.665862,22385.064335,3.000000,0
28.000000,13.000000,56404.153879,3.000000,458629.861913,12.000000,39817.739042,50662.627222,4.000000,1
69.000000,6.000000,75131.055550,3.000000,1119080.644965,10.000000,150072.842609,46428.565449,0.000000,1
40.000000,9.000000,36374.357730,1.000000,404994.028914,13.000000,86187.321965,45022.306912,1.000000,0
60.000000,9.000000,20290.183436,2.000000,906675.830117,17.000000,151799.809104,58939.217753,0.000000,1
70.000000,18.000000,0.000000,4.000000,89957.872859,15.000000,209303.223172,79315.059308,7.000000,0
34.000000,15.000000,0.000000,3.000000,0.000000,22.000000,271315.379345,124144.050022,8.000000,0
45.000000,10.000000,77886.344338,1.000000,1012788.597948,29.000000,269014.195782,60142.563063,0.000000,0
72.000000,7.000000,0.000000,2.000000,437912.967739,21.000000,481539.240698,78711.339791,3.000000,0
62.000000,20.000000,59494.366771,1.000000,585402.497191,21.000000,8796.322354,52058.980468,2.000000,1
50.000000,4.000000,0.000000,3.000000,360230.235307,22.000000,423757.801009,98518.280302,2.000000,1
41.000000,4.000000,63642.652742,0.000000,273519.723641,24.000000,68252.326986,66977.517557,5.000000,0
39.000000,5.000000,0.000000,2.000000,562483.942144,21.000000,200036.307274,97080.728045,4.000000,1
27.000000,16.000000,0.000000,2.000000,784523.332338,28.000000,275146.465293,107930.279294,1.000000,0
43.000000,6.000000,0.000000,4.000000,0.000000,7.000000,120179.318087,136617.946847,8.000000,0
20.000000,9.000000,0.000000,0.000000,186578.127079,8.000000,154845.626805,110046.459346,6.000000,0
26.000000,16.000000,0.000000,0.000000,380152.815772,1.000000,37792.431561,108795.947015,4.000000,0
59.000000,12.000000,38897.377514,1.000000,409663.205099,29.000000,132749.722805,24583.895925,2.000000,0
35.000000,18.000000,82223.070395,0.000000,723295.754819,20.000000,125462.994098,21726.625926,3.000000,0
55.000000,16.000000,79766.691009,2.000000,258383.533355,14.000000,220984.425517,48379.559514,6.000000,0
41.000000,17.000000,0.000000,4.000000,257290.206639,2.000000,280613.390746,83819.253888,6.000000,1
28.000000,13.000000,0.000000,1.000000,513287.559498,3.000000,181755.010461,113245.553683,0.000000,0
76.000000,20.000000,22762.841453,1.000000,330797.567847,1.000000,182369.691635,71534.694726,5.000000,1
33.000000,1.000000,69609.210175,1.000000,359372.821398,16.000000,24787.834384,30839.250204,1.000000,0
75.000000,2.000000,0.000000,2.000000,927866.432823,2.000000,369420.004320,107124.751818,1.000000,0
67.000000,2.000000,0.000000,2.000000,182135.325714,9.000000,468287.845342,139690.436613,6.000000,0
69.000000,19.000000,16722.508542,3.000000,917974.285260,1.000000,41022.189439,64536.138180,0.000000,1
73.000000,16.000000,70391.907611,3.000000,559473.911365,18.000000,470162.768948,35570.889189,2.000000,1
60.000000,13.000000,0.000000,0.000000,721210.297995,16.000000,247773.668191,88998.151484,2.000000,0
22.000000,8.000000,0.000000,2.000000,0.000000,9.000000,151720.994627,112614.003657,8.000000,0
72.000000,6.000000,30217.621849,4.000000,282548.297548,29.000000,313454.370945,31694.549607,6.000000,1
48.000000,13.000000,54453.075143,0.000000,607465.359489,15.000000,293282.084642,71193.274201,0.000000,0
46.000000,14.000000,13739.583583,1.000000,0.000000,5.000000,286125.993265,46716.831845,8.000000,0
52.000000,17.000000,0.000000,1.000000,423410.875484,5.000000,385862.641604,132178.961444,3.000000,0
37.000000,6.000000,0.000000,0.000000,436331.724895,6.000000,188123.207541,139078.820904,2.000000,0
47.000000,11.000000,0.000000,4.000000,177297.684964,23.000000,475819.946215,138883.985417,6.000000,0
65.000000,10.000000,80074.747653,2.000000,873736.543265,12.000000,481787.669099,47461.933748,1.000000,1
58.000000,10.000000,0.000000,1.000000,337103.180734,18.000000,473369.944823,145193.559985,5.000000,0
23.000000,11.000000,0.000000,0.000000,733992.205344,3.000000,283873.792089,115450.379758,0.000000,0
56.000000,5.000000,49910.376632,3.000000,754431.987943,28.000000,264030.447749,55359.397867,2.000000,0
75.000000,7.000000,0.000000,0.000000,583010.098570,30.000000,98272.624064,91783.380555,4.000000,0
49.000000,15.000000,0.000000,4.000000,377082.588286,12.000000,463029.893288,121565.974080,2.000000,1
74.000000,1.000000,0.000000,4.000000,79206.709206,6.000000,390376.944332,97169.753100,7.000000,0
74.000000,5.000000,39508.940435,4.000000,900464.581492,23.000000,134498.070634,45191.217581,1.000000,1
36.000000,6.000000,0.000000,3.000000,412689.278620,23.000000,468054.033643,101678.227069,4.000000,0
37.000000,6.000000,30694.778924,4.000000,416251.650620,25.000000,322454.324822,20875.954014,3.000000,0
36.000000,16.000000,0.000000,2.000000,0.000000,8.000000,342482.207249,97940.635626,8.000000,1
57.000000,8.000000,21485.428593,4.000000,786804.610319,21.000000,248214.326916,23294.942928,2.000000,0
79.000000,16.000000,47106.674815,3.000000,510838.040238,9.000000,252715.223520,31203.795274,3.000000,1
21.000000,19.000000,56784.314185,4.000000,336955.196250,3.000000,320930.370331,43928.234287,2.000000,0
47.000000,13.000000,40563.304884,3.000000,692523.957484,27.000000,413365.618923,57818.805687,3.000000,0
74.000000,15.000000,48398.151332,3.000000,0.000000,30.000000,353149.266010,36126.438400,8.000000,1
73.000000,9.000000,0.000000,1.000000,480927.836831,14.000000,458223.551044,104260.661612,2.000000,0
59.000000,16.000000,0.000000,3.000000,218876.448954,7.000000,175585.115438,80779.163435,6.000000,1
