@relation AGRAWAL_Stationary

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute class {0,1}

@data
136193.2054437513,0.0,32.0,1.0,1.0,8.0,0.0,12.0,252856.45740329925,1
106905.06458080233,0.0,30.0,4.0,19.0,5.0,347952.0727263316,16.0,414681.8874784124,1
91046.49354261394,0.0,38.0,2.0,8.0,3.0,394745.979199078,14.0,320617.84855461936,1
140380.26243818167,0.0,61.0,1.0,15.0,4.0,252604.72965260447,2.0,128683.14447290248,1
107228.34035649292,0.0,80.0,1.0,13.0,3.0,335068.9389710841,21.0,282170.50202310993,1
144274.2157223011,0.0,51.0,1.0,20.0,4.0,574547.2176825108,5.0,13301.131653025988,0
76727.40047886863,0.0,46.0,4.0,19.0,4.0,306025.1640512454,27.0,489594.1564041972,0
63630.79320533991,68075.60530727172,21.0,1.0,3.0,4.0,210307.62858395523,7.0,277170.3063098733,1
23095.536606648056,77975.46736401985,70.0,1.0,2.0,4.0,515110.1756541025,15.0,467942.7816579683,1
46366.30460262159,25310.89681191049,80.0,3.0,3.0,0.0,860835.8088349554,2.0,227975.3036621182,1
59894.801808147335,68969.18980957566,58.0,1.0,1.0,2.0,743649.2952240654,16.0,400493.844968565,0
72530.10733222007,72358.52318433512,25.0,4.0,18.0,5.0,401425.4310549952,13.0,431311.0688621652,1
124112.24552839292,0.0,24.0,0.0,2.0,8.0,0.0,13.0,336842.2819661525,1
114268.32144203396,0.0,75.0,4.0,19.0,5.0,212671.70738759576,2.0,226585.71650540785,1
44410.2532519744,19312.895239766112,20.0,1.0,10.0,3.0,639243.9394553602,7.0,290668.5126310335,1
27571.84110096392,12297.930771701089,30.0,1.0,8.0,5.0,275594.9913625409,6.0,234339.2156805525,1
65563.35843184893,22608.563170954,80.0,0.0,8.0,8.0,0.0,20.0,311472.493236404,1
33792.299709929124,27002.11214352473,80.0,1.0,2.0,2.0,373026.0974396185,2.0,80398.8520661052,1
87781.3423761274,0.0,61.0,2.0,18.0,8.0,0.0,27.0,46369.36192509156,1
50907.28408834657,83131.05013059198,65.0,3.0,18.0,8.0,0.0,4.0,54682.40813959591,1
117930.03419955193,0.0,39.0,4.0,1.0,8.0,0.0,10.0,77769.02281704474,1
43883.93446756014,24081.23703134793,76.0,2.0,9.0,8.0,0.0,6.0,140445.26261180424,1
45255.92336608723,19966.47408203243,76.0,0.0,14.0,0.0,876885.0502678558,24.0,326022.1469762623,1
130617.97300890872,0.0,77.0,1.0,12.0,3.0,420801.18577392114,28.0,380948.6965654303,1
113076.50546360842,0.0,53.0,4.0,15.0,5.0,214920.79329829224,14.0,496054.1669780276,0
22168.23653899016,37997.70467191904,34.0,3.0,17.0,6.0,160648.7285709135,29.0,114929.25927550509,1
31428.90732684801,39274.50291830259,33.0,1.0,4.0,3.0,508443.6613217025,24.0,82437.6610572074,1
120134.9681937151,0.0,45.0,1.0,18.0,5.0,257331.284336082,1.0,234363.6467648428,0
136793.43565930094,0.0,42.0,1.0,6.0,8.0,0.0,3.0,318266.7264057941,0
138029.5380200353,0.0,68.0,4.0,4.0,3.0,543902.0194366074,12.0,386960.3905747157,1
101426.82647245048,0.0,61.0,4.0,8.0,7.0,78055.62503891157,22.0,443393.9651878989,1
102792.85047767236,0.0,49.0,4.0,5.0,4.0,571595.9499862489,9.0,416129.9069239341,0
88138.8657827547,0.0,24.0,4.0,19.0,7.0,83452.89113796812,1.0,280285.15707282256,1
22189.675347104327,56407.39791574304,50.0,3.0,10.0,3.0,643488.6632592074,24.0,118120.778534607,0
114720.0866754196,0.0,73.0,3.0,9.0,2.0,865458.3957546472,6.0,293886.766286855,1
100631.30720855268,0.0,59.0,1.0,15.0,2.0,340002.54297501344,26.0,327116.40069241065,0
149881.86532028878,0.0,33.0,2.0,3.0,0.0,761373.4169698376,4.0,335438.1852418534,1
110034.81789959571,0.0,63.0,4.0,17.0,6.0,279301.3977528521,25.0,398271.7802866095,1
85084.70546178975,0.0,33.0,0.0,5.0,2.0,304828.38993122865,11.0,80196.67060098756,1
41797.43482414346,38590.53402369998,74.0,3.0,17.0,3.0,461386.04813837487,27.0,486652.5732073808,1
144278.4989325357,0.0,71.0,2.0,18.0,2.0,346825.4250854538,17.0,402971.0232344681,1
63079.47599204389,72121.27561127456,33.0,0.0,12.0,0.0,654056.9499497246,7.0,89176.61007263011,1
93350.32185598528,0.0,41.0,4.0,1.0,1.0,689792.1223987495,5.0,213014.83158072192,0
76069.81673786059,0.0,45.0,3.0,18.0,6.0,183650.61807128743,23.0,146163.5169423055,0
121491.62840172806,0.0,22.0,0.0,15.0,6.0,123287.2416453608,16.0,398615.4812853536,1
142457.66930805473,0.0,33.0,2.0,6.0,5.0,262554.9784931651,3.0,262577.89080036647,1
128545.1050057497,0.0,32.0,1.0,7.0,3.0,745481.4447992715,30.0,472582.6672660575,1
37524.21436234542,70840.3304798957,75.0,4.0,14.0,2.0,376124.4228590213,30.0,423074.8624937378,1
102811.19015020104,0.0,44.0,2.0,19.0,5.0,401247.48137391184,23.0,442873.1624593425,0
71681.89275327224,30431.15102988581,52.0,4.0,13.0,4.0,518219.0825422827,19.0,59867.44894702984,0
100971.1869729866,0.0,78.0,2.0,19.0,6.0,215877.30315280487,20.0,380863.92993548047,1
25458.5093392,32795.51799130534,40.0,1.0,19.0,5.0,359409.73254377407,20.0,451958.9767979492,0
37962.7914909609,80417.86070020914,67.0,0.0,2.0,0.0,749565.9293910998,4.0,237978.21420141056,1
28860.695606313297,48111.74887090863,48.0,2.0,9.0,2.0,806130.8611826964,24.0,462674.5607898383,0
137066.44039690786,0.0,52.0,3.0,9.0,3.0,645875.7350514341,6.0,94220.8672869902,0
65295.76331709116,25871.433082898708,63.0,1.0,6.0,8.0,0.0,18.0,265417.22196373687,1
98209.9705932522,0.0,59.0,2.0,7.0,2.0,337083.09536785027,9.0,47139.10083812489,0
148470.6083193996,0.0,37.0,3.0,9.0,6.0,174670.31794449865,17.0,376652.0905455304,1
139037.59649446362,0.0,65.0,3.0,1.0,3.0,410928.46985200327,18.0,71067.02748407096,1
125029.98962161451,0.0,33.0,4.0,20.0,5.0,208880.6557488909,24.0,114893.1823904773,1
104716.3300316335,0.0,39.0,1.0,14.0,6.0,243745.8904585441,5.0,102126.63713630493,1
83670.89252534555,0.0,49.0,4.0,15.0,4.0,335418.27648665,13.0,182329.82959082143,0
87175.89975510904,0.0,52.0,1.0,1.0,6.0,172326.57662813918,16.0,421281.83756169904,0
64950.6430076965,81353.68909423213,55.0,0.0,11.0,4.0,248068.9305179696,24.0,192891.3991813252,0
27973.52547910876,19451.59299492777,63.0,4.0,8.0,4.0,325662.0047569222,7.0,37969.28786415499,1
116626.14305041176,0.0,22.0,1.0,20.0,2.0,738103.1284812693,27.0,115889.7955151486,1
95764.61941029354,0.0,22.0,1.0,11.0,3.0,545363.303463534,26.0,41595.881116446406,1
68163.50487868077,17961.13711146009,49.0,3.0,2.0,7.0,67771.46103141502,11.0,236496.18880594507,0
51485.64373573146,44103.56343392288,54.0,2.0,9.0,0.0,993401.6090327672,30.0,177388.5431096879,0
46508.62578484925,71974.26865224823,40.0,4.0,19.0,3.0,416862.8745622434,11.0,176894.31359597686,0
22206.18983725721,26479.3085927181,26.0,1.0,11.0,2.0,322647.3954691366,4.0,341996.471918414,1
44854.51562255991,12071.01765708348,72.0,1.0,12.0,6.0,194595.30515187007,27.0,385662.4283912896,1
135474.31260830036,0.0,77.0,1.0,1.0,5.0,336646.7646456127,29.0,234180.13256133912,1
144715.21507202298,0.0,71.0,0.0,17.0,3.0,265925.0616391335,4.0,322014.8159162178,1
72973.67266958274,63079.39521319537,63.0,2.0,9.0,8.0,0.0,6.0,371388.5503893431,1
104920.20112036,0.0,72.0,4.0,17.0,4.0,236629.1315152337,10.0,113700.787846362,1
98759.1068120947,0.0,57.0,1.0,2.0,0.0,851071.0797565914,18.0,475015.0126204698,0
80907.15636467231,0.0,23.0,2.0,5.0,7.0,107108.6148820026,21.0,416559.4684610721,1
58161.61218216016,69020.72043575472,28.0,3.0,16.0,0.0,672529.0071377138,3.0,436824.5721550571,1
105187.14790825512,0.0,27.0,1.0,15.0,8.0,0.0,4.0,423366.78669658565,1
30181.58263454429,14564.065520534296,40.0,4.0,3.0,2.0,852320.4401109602,16.0,336683.29416874214,0
60148.04599438648,81030.97917220181,31.0,0.0,11.0,4.0,531047.2273059981,30.0,284168.49927405646,1
120477.56520541874,0.0,44.0,2.0,15.0,2.0,776283.724745244,28.0,125874.87460169982,0
98018.04594537348,0.0,70.0,0.0,7.0,2.0,403255.6129372518,29.0,391888.0954426692,1
128872.88682880576,0.0,38.0,1.0,3.0,7.0,107502.15105642816,27.0,292717.1516109031,1
33553.79920809876,51909.46021017645,32.0,1.0,18.0,6.0,284592.0263592648,3.0,445133.411088166,1
139182.05024590172,0.0,66.0,0.0,13.0,3.0,300036.67040569213,25.0,173660.82020005907,1
148712.1480976322,0.0,37.0,0.0,7.0,0.0,950666.8477180434,14.0,433863.19122065953,1
108348.07167375842,0.0,34.0,2.0,15.0,1.0,699431.1603417885,10.0,438991.2431978257,1
44093.56696846569,48607.617888166846,79.0,2.0,13.0,2.0,423784.53163397807,18.0,223547.81971773607,1
63575.11020542391,32210.77936187904,55.0,1.0,20.0,6.0,207683.4390060552,12.0,190422.0108627301,0
140215.02771142923,0.0,39.0,4.0,7.0,1.0,1039992.9318927524,7.0,357846.5007013356,1
32762.52664156292,46968.7057033042,32.0,0.0,10.0,4.0,200452.4612262449,15.0,301896.2873182557,1
117600.10686510077,0.0,30.0,4.0,11.0,4.0,427201.2211336344,14.0,176233.632503475,1
148423.58894470823,0.0,28.0,4.0,5.0,2.0,727153.234456963,28.0,104748.9478066781,1
53411.08291752216,78894.896720049,55.0,1.0,12.0,4.0,330313.2780707398,11.0,417075.8438340841,0
85545.05696725885,0.0,68.0,0.0,14.0,8.0,0.0,23.0,350765.76056714164,1
78870.43324795816,0.0,36.0,1.0,1.0,5.0,332083.36274918355,10.0,278806.4527774435,1
91571.98657128276,0.0,51.0,2.0,3.0,8.0,0.0,8.0,307062.62666302925,0
146299.32196354488,0.0,45.0,1.0,20.0,5.0,276448.79432910954,28.0,410641.59428527794,0
49510.16882444766,13943.44654567344,67.0,1.0,17.0,8.0,0.0,29.0,351279.4243120882,1
26884.51190735878,22249.83195709581,80.0,1.0,15.0,5.0,240850.7386856764,29.0,2784.9029784496884,1
42296.08997115515,30124.319839179792,37.0,3.0,5.0,0.0,724215.8653609212,8.0,75936.06963311361,1
110457.22634030908,0.0,29.0,0.0,20.0,2.0,636382.0025473131,9.0,392140.3816352257,1
25439.48719970632,22749.78498233692,64.0,1.0,12.0,8.0,0.0,1.0,395457.27742795786,1
32444.321620337047,29836.296357441974,28.0,3.0,15.0,7.0,103732.27338204467,20.0,438614.0154372324,1
55507.82725168499,83382.85723935509,46.0,4.0,12.0,7.0,144913.02022691967,17.0,186244.77333740817,0
53569.53246285523,74587.56297177594,29.0,3.0,19.0,0.0,1134205.1637388845,21.0,218926.66015676977,1
22436.38065714967,80641.34293473803,28.0,0.0,3.0,0.0,1175204.7371103528,9.0,214187.80220252325,1
119705.6491853194,0.0,40.0,1.0,6.0,1.0,967228.5792900532,9.0,309796.8448964491,0
133734.1696911233,0.0,42.0,4.0,16.0,2.0,438108.9516297573,15.0,480145.17783776455,0
74680.90844072377,45810.42887292564,35.0,4.0,20.0,5.0,227257.5259386472,2.0,5892.996912718107,1
86159.80847857284,0.0,61.0,3.0,5.0,2.0,790549.4278746176,21.0,288580.96808443713,1
49595.71349277236,76602.9118969783,53.0,3.0,8.0,7.0,130980.1679359408,9.0,36560.41077289668,0
101039.01503032296,0.0,49.0,2.0,13.0,3.0,392215.7823779425,28.0,481460.7150289183,0
50742.62967400947,72716.78579306733,22.0,2.0,6.0,8.0,0.0,13.0,291083.0843025066,1
132038.48570892168,0.0,39.0,2.0,15.0,2.0,397392.3121823005,13.0,387878.81172738574,1
103202.01008941818,0.0,24.0,2.0,18.0,6.0,248590.05897030176,13.0,358236.6604873385,1
84883.51811376968,0.0,48.0,4.0,5.0,8.0,0.0,1.0,121181.8296420033,0
108546.99396424986,0.0,23.0,1.0,20.0,2.0,373274.86191548826,18.0,175203.24481702887,1
149048.61527921187,0.0,26.0,0.0,18.0,0.0,974415.2999825752,17.0,471258.8624760757,1
75874.30736154396,0.0,67.0,1.0,7.0,6.0,199880.9757897188,5.0,174150.43828663256,1
111501.88342642297,0.0,39.0,2.0,7.0,5.0,210951.45593539823,1.0,25453.442224161405,1
142204.81072758255,0.0,52.0,3.0,4.0,2.0,624893.9795539897,11.0,403991.3094498519,0
93483.5809553916,0.0,57.0,1.0,1.0,6.0,280808.27709869284,25.0,271446.80202563485,0
94107.94925209816,0.0,77.0,0.0,7.0,8.0,0.0,22.0,176194.8638095504,1
63353.953899529406,23223.733864003843,75.0,4.0,8.0,3.0,327845.74269787926,8.0,478944.3528038698,1
120142.34163439165,0.0,41.0,1.0,19.0,4.0,410574.4302716857,11.0,441088.7348087566,0
98482.09737992276,0.0,27.0,4.0,9.0,4.0,387500.0042301727,26.0,182330.3169571804,1
30317.92999785628,54110.81904716344,29.0,0.0,16.0,6.0,225370.0581677596,16.0,217031.04132517875,1
89869.05137102221,0.0,40.0,1.0,14.0,2.0,739216.3956911574,16.0,444457.96173571993,0
74844.59684063218,61390.69720378787,75.0,4.0,8.0,0.0,434711.9242848675,10.0,90760.92868768572,1
85145.02423947686,0.0,55.0,2.0,1.0,6.0,151076.93658825662,5.0,228584.2056671412,0
75790.02875285354,0.0,57.0,4.0,3.0,1.0,878709.6783082915,26.0,161684.28454536432,0
99533.46460144225,0.0,71.0,3.0,15.0,6.0,186685.6973408623,3.0,321916.91533498856,1
78890.59729192752,0.0,29.0,3.0,4.0,5.0,224425.3642892929,1.0,136874.06178675976,1
143846.75008178203,0.0,71.0,1.0,19.0,3.0,479809.82990604,24.0,81151.05258448696,1
122850.2317698099,0.0,23.0,4.0,10.0,8.0,0.0,15.0,436907.2837571552,1
47148.490064684986,65977.37443243923,79.0,3.0,17.0,7.0,137448.69697984037,29.0,220081.2512728491,1
102225.6269284697,0.0,26.0,2.0,12.0,8.0,0.0,10.0,218622.06826411857,1
44219.940465761145,62192.83067039907,40.0,0.0,8.0,4.0,210615.9106356204,2.0,319863.7733873567,0
39265.08430343865,81684.53951495678,48.0,1.0,2.0,7.0,92410.4407994774,22.0,366676.05657446734,0
21090.384322191858,60706.51689201706,41.0,0.0,1.0,5.0,151496.88346041655,30.0,15816.735397012006,0
23141.57198330538,23102.257616178784,33.0,0.0,12.0,5.0,188294.05708370323,7.0,163629.2290290722,1
135473.673956945,0.0,55.0,1.0,19.0,1.0,521472.5267084198,9.0,8204.670290149652,0
91447.77664300145,0.0,45.0,3.0,4.0,5.0,440834.8300970531,10.0,108686.5427191978,0
127582.6101637909,0.0,31.0,4.0,20.0,7.0,90849.658245811,4.0,354533.8330029602,1
134717.32024611667,0.0,43.0,0.0,4.0,7.0,89689.69047858586,17.0,440800.9479741758,0
29853.56252964148,67272.71197623356,78.0,2.0,8.0,6.0,103857.29695589573,22.0,278318.4992287101,1
27503.615915703427,23927.41315656744,26.0,0.0,11.0,0.0,1178892.15450098,27.0,311485.2500909688,1
41598.534024011984,35824.33362452463,41.0,3.0,12.0,1.0,1019434.5594794416,8.0,181285.11981814005,0
146771.5573829392,0.0,45.0,4.0,17.0,3.0,538152.9325922919,27.0,405139.0748319113,0
40913.96322679246,75838.197948609,25.0,1.0,3.0,6.0,209985.77835429183,9.0,80409.61754321985,1
64587.89208344278,38988.76086748592,77.0,2.0,2.0,1.0,436406.840735746,10.0,15566.778452895558,1
126603.3806245492,0.0,58.0,1.0,20.0,2.0,645239.7109499351,3.0,368731.1571365763,0
137509.03743598005,0.0,78.0,3.0,3.0,2.0,874850.2916975934,2.0,494151.8617239592,1
142028.65842459392,0.0,60.0,2.0,11.0,4.0,310294.4655226478,17.0,336415.1003449602,1
36433.58406654243,18145.117644599497,22.0,4.0,18.0,1.0,439775.90599295584,8.0,84447.94851565968,1
88130.86097777399,0.0,67.0,2.0,15.0,6.0,124956.57095245516,9.0,7977.032087664093,1
116421.04641467235,0.0,26.0,1.0,5.0,8.0,0.0,13.0,19275.50953018304,1
106271.1859859936,0.0,45.0,1.0,16.0,2.0,862841.4338039202,19.0,265129.8631984037,0
32040.94003430951,47096.89337953663,78.0,2.0,1.0,6.0,283169.6494953698,13.0,193528.69929856248,1
66325.763599161,15296.45299655205,63.0,2.0,18.0,8.0,0.0,27.0,441136.2700498729,1
78764.33689721352,0.0,59.0,1.0,2.0,8.0,0.0,23.0,204393.4758491079,0
130291.98591379158,0.0,76.0,2.0,19.0,5.0,234603.2723295097,20.0,9467.80181356527,1
55186.11216590717,52061.83665560633,26.0,1.0,17.0,4.0,529196.5674233262,18.0,384495.6728663019,1
98281.0461253996,0.0,47.0,2.0,6.0,0.0,697978.2369683567,9.0,404887.34969312965,0
51423.609900872776,42996.89398256817,43.0,2.0,9.0,7.0,120547.80189881216,20.0,409526.4936775609,0
76293.04124630243,0.0,24.0,4.0,6.0,6.0,113375.98432525378,29.0,136502.28296053148,1
30522.37840685161,35522.32655358699,41.0,1.0,2.0,7.0,58434.0628732735,9.0,288340.1101732405,0
75858.23038269361,0.0,47.0,1.0,4.0,4.0,379543.71858022927,25.0,405575.1277937219,0
139846.59779808327,0.0,64.0,0.0,4.0,7.0,126007.92091436908,1.0,325919.6928455206,1
64713.29113846553,58476.47404471599,39.0,3.0,20.0,7.0,55399.80585887141,29.0,387185.55283292575,1
60984.48428561347,79463.24864050203,41.0,0.0,17.0,6.0,155067.7792602021,11.0,7310.960174579995,0
49328.4241024688,84697.74152329193,72.0,3.0,4.0,3.0,282850.3477743686,13.0,397536.25814725447,1
83293.92673786427,0.0,70.0,3.0,1.0,4.0,508376.38009073946,27.0,405260.8494337951,1
106147.98982347656,0.0,69.0,1.0,17.0,2.0,374000.08603477903,24.0,196006.07457920027,1
62316.129890875694,34471.91674156769,40.0,2.0,6.0,2.0,798576.1000078255,18.0,178649.51711639154,0
39315.9918719337,13350.00582500093,54.0,4.0,19.0,3.0,395185.7822256621,20.0,22260.89749290305,0
131726.41729698062,0.0,38.0,1.0,14.0,3.0,321155.5638370637,8.0,488569.436048374,1
31842.48039559155,36520.38150843322,55.0,0.0,10.0,5.0,447819.1244628019,13.0,331321.1068892263,0
146512.7027667646,0.0,46.0,4.0,1.0,0.0,854542.175145819,20.0,436678.0987464524,0
45192.687310869405,73717.86436797016,27.0,3.0,7.0,4.0,276416.9091992253,14.0,465744.6564447535,1
102633.8950007302,0.0,50.0,2.0,20.0,4.0,550705.5140919302,14.0,142336.5347647143,0
106664.8090840805,0.0,38.0,2.0,3.0,8.0,0.0,15.0,110350.78481028692,1
35513.54672236036,45394.906721982006,58.0,2.0,2.0,5.0,217128.40193479453,23.0,363997.9390132626,0
52530.57304615187,12322.038905520662,49.0,0.0,18.0,5.0,159418.42135601642,30.0,10701.264255351838,0
137522.04530044002,0.0,67.0,3.0,8.0,7.0,87293.05200765606,15.0,351794.5923943544,1
135753.94952615863,0.0,61.0,1.0,10.0,3.0,581178.5498557024,29.0,105146.59830355628,1
132258.02269578516,0.0,63.0,1.0,3.0,7.0,94807.85947762449,17.0,440312.5276950816,1
93297.79756785596,0.0,30.0,2.0,5.0,4.0,506348.97433645057,29.0,299060.71335039445,1
40821.78605191244,47592.95808503156,25.0,0.0,3.0,3.0,364789.4697999407,3.0,311642.2928812885,1
128387.72125773768,0.0,44.0,4.0,4.0,8.0,0.0,6.0,333078.06367116264,0
125975.69349076238,0.0,30.0,0.0,7.0,2.0,659809.5256575268,12.0,54185.21928480935,1
129074.66754144111,0.0,54.0,3.0,14.0,1.0,685934.0561125916,28.0,494540.6115682515,0
53846.98666029477,47581.834129621006,21.0,2.0,14.0,5.0,449163.3130975349,11.0,497469.1316183917,1
45225.363113717714,16270.967654739236,71.0,0.0,4.0,1.0,511453.5674199002,26.0,243899.98684022928,1
87564.64649652719,0.0,54.0,4.0,17.0,5.0,208387.7561982009,26.0,216204.08481305224,0
81174.09013535027,0.0,79.0,3.0,2.0,4.0,460571.0784555372,18.0,175196.56216714208,1
73853.45920916072,29672.196826025807,32.0,3.0,1.0,0.0,619535.1750486689,7.0,473803.7915886799,1
88815.7765115046,0.0,68.0,4.0,19.0,1.0,821906.4123511338,6.0,91098.6240382119,1
35876.0503161555,76950.0454452947,78.0,0.0,10.0,0.0,1137281.7993261882,10.0,161834.22806204934,1
34030.27153698861,50581.93169777141,56.0,4.0,18.0,3.0,657603.2163654771,19.0,482910.4429938754,0
133861.2779048899,0.0,38.0,0.0,12.0,6.0,201332.2886276884,28.0,18408.51738751597,1
22335.3386305212,47005.62206398355,57.0,4.0,4.0,3.0,639484.543827159,11.0,417806.6804843212,0
20721.59618696676,26838.516563810124,52.0,4.0,17.0,3.0,295475.93583173584,22.0,338165.7424190192,0
77851.11360678214,0.0,47.0,1.0,6.0,4.0,489394.5759575471,21.0,483026.6460016134,0
63033.05908548261,73452.37068134769,36.0,0.0,18.0,6.0,264677.13225062133,18.0,77350.72241485081,1
67889.16761635637,30127.412329258565,26.0,4.0,14.0,0.0,1146888.1545579925,12.0,143026.06721896966,1
27080.01757295715,11862.1887101057,40.0,3.0,9.0,6.0,113820.33958797036,9.0,416543.8162080797,0
106345.08085797062,0.0,38.0,0.0,11.0,0.0,756266.7506818429,26.0,179701.02011005877,1
129624.2583538903,0.0,58.0,4.0,16.0,5.0,433709.8311688816,26.0,214741.38952875027,0
85132.62314911612,0.0,68.0,0.0,14.0,3.0,332814.526963843,28.0,290895.0381043974,1
82082.62463963366,0.0,79.0,3.0,14.0,6.0,189023.4441356813,1.0,311018.62529002794,1
105357.77994113383,0.0,57.0,4.0,20.0,3.0,577467.9871436317,19.0,157183.6081863024,0
81949.51650498729,0.0,20.0,1.0,1.0,5.0,372324.3314700408,17.0,183965.09733993773,1
80774.90261180873,0.0,67.0,1.0,13.0,6.0,291004.3860595081,8.0,307191.14445697377,1
126688.13752654503,0.0,51.0,0.0,10.0,5.0,376326.80779822805,24.0,304672.09553972527,0
77200.56264104485,0.0,32.0,3.0,13.0,4.0,319394.3060078565,4.0,472938.6152721983,1
81237.58175240726,0.0,56.0,4.0,4.0,5.0,210787.7296380296,20.0,49336.61881837481,0
97292.51427541528,0.0,44.0,4.0,14.0,4.0,465729.4755037743,13.0,3553.252002905516,0
112236.95149011257,0.0,35.0,0.0,10.0,6.0,206825.2494094176,26.0,166155.36146988464,1
97620.46484023376,0.0,28.0,0.0,16.0,4.0,330018.4729425979,9.0,60747.75878214223,1
99405.71396955568,0.0,35.0,4.0,13.0,2.0,437920.1461041227,19.0,111991.2634115367,1
72370.7869882473,32071.45433338354,69.0,0.0,3.0,3.0,379162.43535760086,15.0,431616.913879149,1
88098.0287101294,0.0,50.0,4.0,16.0,4.0,346041.71477872593,29.0,455372.1719222521,0
111016.84286609109,0.0,55.0,3.0,16.0,1.0,666780.0434451372,29.0,401067.6462527648,0
71996.39907130861,78667.67001599078,37.0,0.0,5.0,4.0,433564.23482428805,1.0,416635.4423429289,1
125478.1277824898,0.0,65.0,0.0,3.0,4.0,240304.37423482403,5.0,57707.638014936776,1
96474.03064375492,0.0,31.0,2.0,4.0,0.0,655079.345190339,20.0,151469.17119311963,1
70112.71452733342,69871.56607831738,79.0,3.0,9.0,0.0,888974.1541737491,30.0,62271.361976828695,1
139924.9769727329,0.0,47.0,2.0,18.0,7.0,107119.47166740109,11.0,146923.0605365236,0
137599.1448793761,0.0,67.0,0.0,13.0,2.0,442593.9108018544,17.0,295565.4769979507,1
40271.70931774123,18354.23217366237,65.0,0.0,17.0,0.0,606102.583978645,21.0,136406.36282075546,1
90560.29237264072,0.0,52.0,4.0,14.0,0.0,452264.201127132,13.0,52640.44216579783,0
130575.05840018483,0.0,54.0,0.0,13.0,0.0,698880.7080708704,30.0,464699.0634734615,0
22981.476331919574,15417.67259357218,24.0,3.0,5.0,7.0,82771.2132912652,7.0,257531.82025117127,1
129049.99538109686,0.0,37.0,4.0,11.0,2.0,616420.2954976141,11.0,84106.50175429741,1
