@relation AGRAWAL_Abrupt_Simple_Mild

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute class {0,1}

@data
140371.56201937262,0.0,60.0,4.0,18.0,6.0,168690.9081295357,8.0,493699.01414527785,0
24381.134023424096,63952.14772574434,45.0,3.0,10.0,7.0,50441.72416287285,12.0,5993.841226274999,0
40747.757405378376,66253.23212945246,68.0,0.0,9.0,7.0,114144.488486618,20.0,305986.1838310209,1
67525.37514837622,18944.233176086575,55.0,0.0,10.0,1.0,900805.4994961966,20.0,267398.6860481352,0
40955.43679785206,29566.226016286528,73.0,3.0,12.0,8.0,0.0,19.0,171449.51175955447,1
29775.856639129408,20618.79115403843,37.0,3.0,13.0,4.0,421214.59184095694,11.0,461932.94414076034,0
75479.94190149524,0.0,61.0,1.0,6.0,4.0,507134.0490582692,2.0,486266.5713746711,0
102863.36410113616,0.0,27.0,3.0,1.0,1.0,516762.1539438321,17.0,348761.5941727419,0
130907.19052912584,0.0,36.0,3.0,9.0,7.0,87307.76030421548,20.0,300257.35500649567,0
116095.0911225183,0.0,52.0,2.0,19.0,3.0,272917.36250311893,24.0,453046.7020628205,1
107730.37059352244,0.0,23.0,1.0,11.0,6.0,294084.2199029653,17.0,3835.925614372071,0
142905.4063995046,0.0,55.0,1.0,7.0,7.0,95765.80585041222,3.0,120310.93279908429,0
71219.8102197439,68149.00732499891,26.0,3.0,12.0,7.0,78832.62385249516,4.0,489839.8297196497,1
50607.251723778565,82930.95275694823,36.0,0.0,20.0,3.0,384740.65930354514,25.0,210185.30146375412,1
147629.83424865035,0.0,42.0,1.0,3.0,0.0,1163473.319880362,26.0,193407.1728224922,0
22543.19181084337,55180.6007153657,75.0,4.0,15.0,7.0,57020.6551160295,10.0,163256.5130267648,0
128739.23885957892,0.0,54.0,2.0,5.0,0.0,453549.3872458452,9.0,166650.53186348677,0
126230.51684590468,0.0,28.0,4.0,9.0,6.0,241641.97329769575,26.0,263010.09232493304,0
24184.17577801921,55858.32223411744,73.0,2.0,12.0,3.0,450854.12173217983,17.0,487829.965632676,0
74814.24006928806,67107.0012271284,57.0,0.0,8.0,1.0,408198.39423596807,28.0,245689.80906775035,0
44102.507676000925,77456.95328872824,40.0,1.0,16.0,3.0,512774.28996583074,30.0,234645.6599723825,0
84461.74058363121,0.0,74.0,4.0,3.0,0.0,769628.9399790325,21.0,238904.9943595646,0
37237.066805608105,25536.23513375024,28.0,1.0,19.0,3.0,268969.6229182603,19.0,174773.85984898492,0
40232.14964523088,84321.49029486645,78.0,3.0,3.0,1.0,818648.3066927943,20.0,12057.242894497169,1
83577.94005213016,0.0,52.0,2.0,10.0,7.0,63164.32716262911,18.0,254641.64587504035,1
107074.57148971313,0.0,42.0,2.0,17.0,7.0,147639.75482135493,25.0,332497.1192740935,1
118076.59805427658,0.0,55.0,0.0,11.0,0.0,1155284.9169071745,7.0,278060.8280823268,1
112275.04258541088,0.0,45.0,0.0,1.0,7.0,97244.36350893365,12.0,2594.079212779654,1
73968.36527696745,70254.73864730011,38.0,0.0,4.0,6.0,246336.5853564576,15.0,453400.0910763202,1
102372.75545745368,0.0,30.0,1.0,19.0,5.0,268972.04188476776,21.0,375556.56788711407,0
38583.18511462095,44187.560984545344,44.0,2.0,1.0,2.0,759176.2221487489,26.0,342486.2194297716,0
55455.56441774914,41104.582203115744,35.0,4.0,11.0,4.0,507318.2597937212,6.0,403130.8627688526,1
21732.837572949175,44081.027649981406,73.0,4.0,8.0,6.0,130665.52926652852,11.0,449359.20649705816,0
72216.08877340627,79641.5008204645,42.0,4.0,4.0,4.0,255425.81514592192,22.0,139095.4614939599,0
80383.78607814366,0.0,33.0,4.0,4.0,7.0,80846.15227395293,20.0,202574.0589693575,1
119620.24775937242,0.0,34.0,1.0,4.0,3.0,535361.1919400864,11.0,390764.5136800784,0
40387.97297944215,27469.80613151206,34.0,4.0,18.0,0.0,1068334.473549113,1.0,489614.1023426075,0
88935.66196637484,0.0,21.0,1.0,4.0,4.0,254291.57286047263,14.0,88948.99262396367,1
85280.3334843459,0.0,31.0,3.0,12.0,5.0,213829.39503411727,24.0,346234.4222378049,1
95743.4879567016,0.0,54.0,4.0,1.0,5.0,203848.8844004667,15.0,351908.4664767461,1
21485.52389724974,67061.99368240804,25.0,2.0,7.0,0.0,1073838.571849038,20.0,232124.66571338635,0
107115.8459028285,0.0,34.0,1.0,14.0,3.0,418831.3619418916,1.0,330511.2022976237,0
128206.93821035816,0.0,46.0,2.0,16.0,3.0,366896.6745460868,1.0,161689.09804957316,0
92845.1870859561,0.0,42.0,1.0,11.0,7.0,116272.6291983314,17.0,394669.0283432696,1
44404.36325980559,53022.78546970672,34.0,2.0,19.0,6.0,197291.9627088036,23.0,448521.3786387901,0
30330.97938005783,12414.298108497163,64.0,4.0,7.0,3.0,443812.5031008899,19.0,135902.92674210286,1
77457.99923450849,0.0,35.0,3.0,15.0,6.0,165404.26794286276,4.0,222292.29392873743,1
89108.82261360093,0.0,61.0,2.0,17.0,2.0,643909.1867032388,10.0,248639.66028364372,0
84929.19872085491,0.0,61.0,4.0,7.0,3.0,446360.9148422418,30.0,498749.4070898519,0
28853.776979161456,21838.595891510777,35.0,2.0,16.0,0.0,632930.0193913215,23.0,328980.4006503344,0
106760.24775251324,0.0,65.0,2.0,17.0,2.0,411155.1596943803,8.0,76299.2412441299,0
73615.42301314976,22631.190514397204,59.0,4.0,20.0,3.0,621078.1307183981,5.0,47362.98296609309,0
49342.88055064491,60880.06391039006,29.0,4.0,7.0,1.0,655188.4184981679,2.0,420474.0548301369,0
35639.79125718154,52082.40451268056,64.0,0.0,18.0,4.0,426533.1721272554,21.0,2431.733071635911,1
143652.40092808264,0.0,68.0,4.0,14.0,3.0,676305.8940988025,27.0,122268.31772832836,0
140699.5660054608,0.0,56.0,0.0,16.0,8.0,0.0,15.0,153813.74136417164,0
87314.8162719314,0.0,55.0,1.0,7.0,5.0,283535.3073538799,23.0,164083.83764742807,1
24187.359467361526,40984.4351828036,70.0,0.0,10.0,4.0,504380.2106698544,5.0,469243.7463976636,0
66008.0839299186,23029.960137005783,50.0,2.0,8.0,7.0,138369.28868573628,22.0,380407.9951822339,0
133681.34456526875,0.0,36.0,2.0,2.0,4.0,525290.7691770002,9.0,396211.85996306245,0
69832.88691481535,57858.84004003393,80.0,4.0,8.0,0.0,1187531.21907101,28.0,435000.8315440281,1
133763.23570010668,0.0,72.0,3.0,17.0,7.0,128506.8500494941,16.0,459683.5050758163,0
131479.40866442272,0.0,22.0,4.0,16.0,3.0,458343.2608791939,17.0,167801.96338366382,0
111888.06076682472,0.0,30.0,3.0,3.0,7.0,98337.19690549656,30.0,455294.606111328,0
57714.85064815212,23811.13205147481,77.0,4.0,11.0,2.0,434949.5035058153,27.0,146868.6819871858,1
81058.09880512563,0.0,59.0,0.0,8.0,3.0,699325.6396079584,8.0,273963.2123774312,1
149496.47409061628,0.0,23.0,4.0,2.0,1.0,900321.6926566536,20.0,31138.217441196768,0
115066.81030297976,0.0,49.0,1.0,10.0,0.0,634058.0210293471,26.0,160652.14032064474,1
145589.63565217878,0.0,64.0,1.0,11.0,0.0,949809.6924497596,1.0,422142.3989218502,0
65660.26596810242,17871.09079509021,69.0,1.0,14.0,5.0,321919.7368089404,6.0,315740.80964197626,1
66461.48483416301,55239.21528108852,68.0,1.0,10.0,2.0,407122.64009408775,24.0,383339.0214308549,1
97232.8917980528,0.0,25.0,4.0,5.0,3.0,353515.0758445944,16.0,315092.6860314624,1
75328.24102447348,0.0,73.0,2.0,2.0,4.0,471171.3470246528,12.0,86427.90386703586,0
46619.77867021579,30011.31142305898,64.0,0.0,12.0,6.0,297699.5932638044,12.0,300900.5874120951,1
137528.9899717117,0.0,26.0,2.0,6.0,6.0,118917.46456547976,25.0,121412.96561444445,0
116489.80860270312,0.0,20.0,2.0,17.0,3.0,531088.9788798474,20.0,344590.91411245114,0
120824.74370442756,0.0,67.0,0.0,5.0,5.0,445984.0934905555,19.0,22361.21932070517,0
33062.812256536825,52568.24380538966,58.0,2.0,3.0,1.0,393257.70482886,2.0,336124.5109373539,0
74945.18320727604,31571.04624409644,71.0,3.0,1.0,1.0,712481.0715072901,12.0,36766.8904293254,1
33713.533009793944,52677.65716307255,36.0,2.0,18.0,1.0,663824.332295105,17.0,91963.44083343566,0
96543.6163086996,0.0,61.0,4.0,9.0,0.0,779674.815342795,6.0,299279.8979796398,0
61927.90504411823,37801.00215767241,36.0,3.0,18.0,3.0,387256.1126963798,1.0,147065.19423538895,1
73001.9598162513,46761.45180656327,76.0,4.0,16.0,1.0,443500.860386354,27.0,233386.69527354228,1
30478.16364144508,75803.65537763537,25.0,1.0,13.0,8.0,0.0,19.0,289641.66654617613,0
134344.67715655034,0.0,62.0,3.0,15.0,8.0,0.0,16.0,203465.9453242852,0
78683.10173438585,0.0,76.0,1.0,2.0,0.0,526260.2449222989,24.0,201406.5639769646,0
23286.803771235427,70212.5079370011,46.0,1.0,14.0,7.0,113742.29981959156,20.0,450275.3992651289,0
60109.41063955236,33756.11990006105,54.0,3.0,1.0,7.0,148767.05477421937,23.0,431842.5104691687,0
142355.7059083173,0.0,77.0,1.0,13.0,3.0,558653.0923489309,28.0,184099.19035583027,0
102802.8377372776,0.0,37.0,4.0,17.0,3.0,349531.4394445836,2.0,186208.33078546688,0
103162.90126039548,0.0,34.0,0.0,5.0,5.0,297562.1462288397,12.0,278555.8707108927,0
133788.08679556113,0.0,74.0,1.0,20.0,8.0,0.0,18.0,117282.11406078942,0
96716.20711910714,0.0,44.0,3.0,18.0,8.0,0.0,8.0,487071.681763398,1
100431.00728183474,0.0,51.0,3.0,5.0,0.0,658557.3432006966,18.0,209744.41134678456,1
132148.92139187723,0.0,32.0,3.0,11.0,5.0,403713.37413228565,6.0,473577.4289995568,0
91652.27674136708,0.0,55.0,2.0,18.0,0.0,847900.5506662936,20.0,130007.97792484192,1
67607.99143966712,32838.86545792397,59.0,3.0,4.0,2.0,357239.680546278,6.0,186370.6830631701,0
112978.52145434573,0.0,34.0,3.0,20.0,6.0,178949.71206082005,24.0,124402.1703891282,0
122939.5340387315,0.0,54.0,1.0,8.0,3.0,387799.00499697775,1.0,214796.07662905147,1
59908.58819308046,64649.403384982776,57.0,1.0,5.0,3.0,485637.7861435592,16.0,278798.6915852959,0
66331.57199466309,29528.53299944072,65.0,1.0,1.0,5.0,407182.78222983744,27.0,146482.3795685452,1
147251.65049932786,0.0,34.0,1.0,13.0,1.0,610031.0610992825,4.0,196646.5369493487,0
74004.46284989169,25937.027426125685,42.0,4.0,5.0,1.0,812628.3458414363,20.0,154400.52130199826,0
131399.768804383,0.0,79.0,4.0,14.0,0.0,948849.2202118976,4.0,271181.0555189927,0
25372.875110545192,48245.47301169836,45.0,0.0,4.0,3.0,274122.7586738528,27.0,466600.5404957565,0
70795.09719206134,49927.09706645501,48.0,4.0,9.0,0.0,1191716.7735256515,16.0,177533.14689061395,0
40815.23553496195,76864.48015630717,69.0,0.0,8.0,7.0,95762.6854987415,24.0,466988.5548456693,1
98997.25516074491,0.0,48.0,3.0,8.0,1.0,996709.6891719376,5.0,468487.4556614623,1
131667.66586720478,0.0,33.0,0.0,19.0,6.0,201656.25907168828,1.0,206728.51705546147,0
141308.97620499693,0.0,30.0,2.0,7.0,7.0,119018.33300245128,24.0,498398.30688871385,0
144115.72169274662,0.0,62.0,3.0,1.0,7.0,131381.55216857145,3.0,429545.1682172752,0
132844.91708473227,0.0,37.0,0.0,13.0,2.0,673061.5835220912,24.0,112130.19861922818,0
45780.99192677093,77339.1545586191,73.0,3.0,3.0,1.0,771265.599050877,2.0,458057.8579291012,1
74553.95628807996,79302.14121939363,41.0,3.0,10.0,1.0,881604.5328490395,5.0,102734.55441724432,0
130665.65705664858,0.0,23.0,0.0,20.0,5.0,431075.9039458965,22.0,352245.70240261924,0
58092.39830101456,15279.192840971686,32.0,2.0,5.0,5.0,173246.92333942789,12.0,317646.6544996269,1
46649.37430768908,67625.0245390648,40.0,0.0,9.0,3.0,415000.4080026975,20.0,320098.735049857,0
34361.73827712062,68261.83712905023,33.0,3.0,4.0,6.0,209497.36439456555,28.0,38685.62243519608,0
43183.09656515173,71690.38089027732,77.0,1.0,19.0,0.0,1038711.1010576772,28.0,293767.6962738748,1
73256.2424197815,69711.36360732098,21.0,0.0,16.0,5.0,373858.920976926,7.0,477844.7346673464,1
28255.22431119843,30076.280548068906,63.0,2.0,1.0,4.0,345992.9727824149,16.0,201579.22248058463,1
144606.5791190194,0.0,58.0,4.0,19.0,2.0,491927.0615670042,27.0,309259.9600118624,0
115188.41397694884,0.0,33.0,1.0,11.0,4.0,300160.2260802179,21.0,294986.971263022,0
73146.8908027718,84722.22653352961,42.0,4.0,4.0,7.0,141309.02854281926,4.0,173519.0666189401,0
105779.29947620723,0.0,24.0,2.0,15.0,1.0,662901.1127533182,15.0,156952.61978353225,0
60339.590757026286,20942.77883787854,66.0,4.0,3.0,7.0,68516.5405405888,17.0,196102.63211609176,1
23558.914563834154,44713.62178312613,65.0,0.0,10.0,2.0,818819.8802757958,12.0,377473.0285192275,0
72496.17945208958,53044.00678982256,47.0,3.0,11.0,7.0,78118.78061472462,6.0,394471.0748475428,0
44455.53809349353,12287.617537754302,52.0,0.0,10.0,7.0,77775.16269090699,8.0,209930.806311442,0
94981.3973319822,0.0,71.0,1.0,1.0,7.0,105150.54164516098,7.0,330410.16868328926,0
129200.82655473363,0.0,40.0,4.0,16.0,1.0,393459.6772060149,6.0,397822.3485573855,0
68970.82193694271,34827.452028484826,29.0,3.0,20.0,0.0,1182005.0232218946,17.0,31316.0977104317,1
85815.4079204072,0.0,50.0,0.0,3.0,0.0,841199.0461251044,14.0,174400.2571778353,1
76920.15900671718,0.0,77.0,1.0,2.0,2.0,727579.3554002448,20.0,447318.1758607117,0
22080.956889562174,35690.68714927981,75.0,4.0,8.0,4.0,232346.49337862103,27.0,288281.1520357993,0
47481.44015643181,81178.115798212,75.0,0.0,17.0,2.0,864610.8575407552,3.0,304769.6618472651,1
24243.63637473624,68228.25289027778,29.0,3.0,17.0,7.0,50287.82261099965,10.0,474147.7453153632,0
98838.48171688948,0.0,30.0,1.0,8.0,0.0,702540.7045040157,20.0,236583.98561804573,1
68059.60164398405,59215.19735568466,76.0,3.0,8.0,3.0,416533.37440398906,17.0,176.5889123718223,1
113466.17756871454,0.0,56.0,1.0,12.0,3.0,359858.9374665653,6.0,213440.74925696087,1
148040.26468697318,0.0,32.0,0.0,14.0,2.0,321235.1408577199,18.0,23547.939492471916,0
69357.42611853106,50372.589525257325,35.0,2.0,4.0,1.0,615132.920132864,6.0,319020.88897967606,1
59312.4969436108,17558.269524546326,63.0,4.0,20.0,7.0,82555.18729421264,11.0,334341.52037065173,1
36158.798574308814,23383.89447577719,47.0,1.0,11.0,7.0,76740.93437756816,1.0,409612.468523825,0
117911.65989018707,0.0,37.0,3.0,7.0,4.0,563684.5362819688,23.0,479159.0267626589,0
100025.8825354948,0.0,58.0,3.0,4.0,6.0,226116.0889780636,8.0,128041.26950471025,1
144593.66368109913,0.0,74.0,4.0,3.0,6.0,162508.59128546074,9.0,170608.05952913937,0
59054.51549494837,55981.15566289849,49.0,1.0,9.0,1.0,1016881.1229473616,11.0,169282.1397622986,0
106609.16002199116,0.0,64.0,1.0,8.0,3.0,277349.20689562423,13.0,475716.4937836299,0
103027.88545342868,0.0,26.0,2.0,20.0,8.0,0.0,25.0,293318.758029944,0
108337.19290205374,0.0,58.0,0.0,19.0,8.0,0.0,10.0,305085.2064003017,1
86887.48159419642,0.0,69.0,2.0,15.0,8.0,0.0,7.0,490879.6835940383,0
103482.57245760108,0.0,69.0,1.0,2.0,5.0,274972.1800768109,27.0,165003.04041361314,0
48563.22274757068,23768.34021294803,35.0,3.0,2.0,2.0,366782.7427103007,26.0,458213.4884214194,0
67588.7830033488,73509.57183634271,38.0,1.0,9.0,3.0,585099.5195764633,26.0,226950.03039960176,1
145000.43294098752,0.0,22.0,3.0,5.0,6.0,170616.864672992,20.0,445436.9132190069,0
76836.5733186685,0.0,59.0,1.0,19.0,1.0,832706.674882836,20.0,475546.109829797,1
32033.91440583013,77821.80734850011,40.0,3.0,1.0,5.0,404499.9788613781,11.0,17788.185429895686,0
141383.00807662358,0.0,72.0,0.0,5.0,1.0,953218.6029159464,24.0,495298.585171654,0
121088.53780748828,0.0,36.0,4.0,20.0,6.0,292790.6500243333,17.0,18416.91139557261,0
62754.10478677804,13844.05531364321,70.0,2.0,1.0,6.0,107813.45388825804,6.0,168509.0044203912,1
68469.15609612592,38975.05986678509,38.0,1.0,3.0,0.0,1089907.6185993643,7.0,78758.56294292115,1
81404.92702237138,0.0,80.0,2.0,18.0,6.0,106830.3245512767,12.0,421587.9841371952,0
80035.81006970795,0.0,39.0,0.0,18.0,3.0,353584.45868645835,13.0,186313.15104014057,1
108286.36087391764,0.0,42.0,4.0,3.0,2.0,692025.6647736055,16.0,289232.62793160457,1
94596.37004706728,0.0,66.0,4.0,12.0,6.0,136846.19307323828,25.0,331870.1867226348,0
64949.00148392813,51159.10391404666,58.0,2.0,6.0,3.0,733080.6604378711,19.0,285654.6690176325,0
45686.4338983829,30293.75939221672,59.0,4.0,16.0,6.0,140445.66186564683,13.0,481214.0094720034,0
62105.808828353984,49881.17652405194,40.0,1.0,14.0,8.0,0.0,19.0,358021.7829321249,0
132875.47319294116,0.0,63.0,2.0,10.0,8.0,0.0,10.0,376195.1345881695,0
49763.03837177831,70259.59895613055,74.0,4.0,1.0,5.0,242446.71000216567,25.0,178386.89391101938,1
41817.05117463769,58960.94294319203,65.0,4.0,9.0,7.0,71445.06455090927,23.0,191987.72638424824,1
107855.09027107924,0.0,76.0,4.0,13.0,2.0,480518.4527003535,6.0,377420.0084290066,0
25599.976848763537,61023.28060468719,34.0,3.0,13.0,8.0,0.0,13.0,370913.8765095376,0
123191.46363180506,0.0,47.0,2.0,6.0,0.0,1088817.2480097082,20.0,432273.07500607794,1
29870.53088244478,44995.87497865256,51.0,0.0,5.0,8.0,0.0,16.0,279004.7486155075,0
24263.31622508612,30109.585755261716,72.0,0.0,17.0,1.0,773722.5899298514,3.0,37769.66804779541,0
93676.18141935172,0.0,55.0,4.0,16.0,5.0,339047.6637844986,8.0,63201.52029133058,1
126591.02738056064,0.0,62.0,3.0,9.0,6.0,189995.12497493584,9.0,480634.1144704528,0
36586.64696963971,14574.370701486198,46.0,3.0,2.0,3.0,292612.555129023,13.0,373297.8999324605,0
147408.7350066212,0.0,66.0,1.0,19.0,4.0,288018.3745678644,9.0,298682.923701054,0
97086.4608610723,0.0,66.0,4.0,6.0,7.0,149328.2050569824,30.0,296503.77917688136,0
61394.533968484015,21025.90547489897,65.0,3.0,1.0,0.0,506658.49660151976,22.0,148747.59919237468,1
104519.04892507767,0.0,48.0,2.0,18.0,1.0,495291.34291631536,10.0,348717.2938590096,1
114484.21959738118,0.0,52.0,4.0,13.0,4.0,536214.5634853111,30.0,262914.4200840899,1
29629.14399141183,53395.24981083084,29.0,4.0,19.0,1.0,912613.851479201,22.0,123377.54697154697,0
130468.54000256762,0.0,48.0,1.0,16.0,1.0,811489.1356130604,16.0,169812.90817334986,0
136562.55273004802,0.0,20.0,4.0,6.0,0.0,960553.606314986,18.0,142448.28135766042,0
27357.39301504706,71996.43731174321,52.0,4.0,8.0,6.0,170942.48191248154,26.0,264913.5932420166,0
55747.69470262286,18821.83513773001,32.0,0.0,12.0,6.0,174792.70231426356,20.0,92147.76416859248,1
110603.37792288732,0.0,69.0,3.0,17.0,1.0,450051.25395163975,12.0,78190.98210429432,0
77735.28494713953,0.0,74.0,1.0,19.0,5.0,281053.0076037042,9.0,282351.8925811856,0
38440.065587297504,33788.73602212808,51.0,4.0,5.0,8.0,0.0,12.0,494348.3039333844,0
130613.45348560603,0.0,29.0,2.0,16.0,5.0,264739.7038324106,11.0,203780.6545711207,0
38262.71263083964,68880.87440051821,76.0,2.0,9.0,5.0,341198.70673784043,6.0,266592.68997878063,1
65277.7126018855,15074.681138901307,50.0,4.0,15.0,4.0,523894.0290117693,17.0,349301.51760478626,0
62360.8859987262,68813.70747996276,67.0,1.0,18.0,7.0,132947.8819693654,28.0,10342.199091605886,1
52914.31593663505,51316.41828772653,36.0,4.0,7.0,6.0,160223.11929449157,10.0,255300.97617929985,1
88099.39809978844,0.0,37.0,4.0,9.0,7.0,74528.63002113622,23.0,412088.00232078566,1
84500.3148191713,0.0,52.0,4.0,15.0,2.0,677996.8023947851,29.0,60366.96188275481,1
48131.836949041615,73742.12840635979,59.0,4.0,5.0,8.0,0.0,22.0,270912.7559806438,0
27270.597057968727,55645.26911731627,25.0,3.0,17.0,1.0,444810.1990125302,7.0,245078.0180071137,0
48247.951604978174,81258.79287142381,75.0,0.0,7.0,1.0,932812.3655067674,6.0,39989.08616961428,1
28711.671472746384,23800.259297915218,62.0,4.0,18.0,2.0,751959.817683374,24.0,72086.33129724373,1
139998.66363195027,0.0,48.0,1.0,12.0,0.0,711082.8138056839,20.0,288420.4206155973,0
133369.13485212642,0.0,51.0,2.0,3.0,7.0,99055.13130299894,13.0,106418.34004554672,0
66172.55907508152,30353.60168656668,56.0,1.0,17.0,5.0,424788.6133142429,11.0,451223.305018806,0
20682.136720689898,69530.18064763196,71.0,2.0,14.0,1.0,513977.0584854251,11.0,40639.30353296363,0
104244.72785451428,0.0,47.0,2.0,6.0,7.0,109146.12757054396,20.0,430101.4228671679,1
80022.91884429823,0.0,75.0,1.0,11.0,6.0,225850.20794100096,16.0,124286.6359844802,0
60823.538540074565,49536.54101981231,27.0,1.0,12.0,6.0,163717.19003437,25.0,280911.91881312744,1
65403.46110741766,84159.67140773492,47.0,4.0,4.0,6.0,189649.5813463645,27.0,286716.2441991232,0
120716.17424107189,0.0,68.0,4.0,18.0,7.0,144244.15039313457,18.0,132068.11029026084,0
66691.00036206021,48497.69287072461,64.0,3.0,9.0,8.0,0.0,10.0,339133.991306809,1
134060.06326780742,0.0,49.0,1.0,13.0,0.0,896334.5347759216,18.0,345862.2538898907,0
140543.35986651393,0.0,47.0,4.0,4.0,6.0,279210.79206877016,29.0,209123.4811604144,0
77466.8493007274,0.0,37.0,3.0,13.0,1.0,972571.9312153764,5.0,412306.7767097737,1
88011.72207784961,0.0,62.0,3.0,11.0,2.0,378140.3764376647,21.0,368592.1595921944,0
93885.31041086884,0.0,39.0,1.0,2.0,5.0,345585.2833787178,26.0,65697.34082396029,1
139890.8488739931,0.0,40.0,3.0,8.0,2.0,440303.5460649719,22.0,120454.43853161298,0
34838.95938769753,21053.90899115816,54.0,4.0,5.0,1.0,868555.0617659328,25.0,241314.52140345183,0
38347.985151542336,65016.66324477407,56.0,4.0,1.0,5.0,420710.8325814997,7.0,201026.90275276464,0
142516.12269127186,0.0,38.0,4.0,16.0,5.0,298006.4370442967,22.0,381607.81882464216,0
114483.67078535553,0.0,26.0,3.0,20.0,6.0,288805.4246572966,17.0,107012.25340379545,0
34702.366965192225,37693.08613767728,68.0,0.0,20.0,5.0,192071.57329047087,23.0,326713.32059630466,1
149609.43543063727,0.0,70.0,3.0,19.0,3.0,413703.437189306,8.0,225460.78411140453,0
138205.5994033682,0.0,68.0,0.0,18.0,8.0,0.0,23.0,438418.9912006469,0
49923.19689405459,56407.14452676767,28.0,4.0,16.0,5.0,421234.7357663406,29.0,113114.43434990942,0
90773.87486420096,0.0,72.0,1.0,7.0,4.0,240836.0591285319,19.0,362474.1346242662,0
118350.2473944888,0.0,28.0,2.0,6.0,5.0,260217.0352042737,25.0,151311.90017958346,0
97743.74513730472,0.0,50.0,0.0,5.0,3.0,428017.0059798625,6.0,450742.2647097514,1
25788.58863403923,45671.0599745501,49.0,2.0,2.0,0.0,1137542.079794742,26.0,483642.6682133229,0
94181.77708565112,0.0,43.0,3.0,12.0,3.0,554528.7576772866,7.0,98028.36574460044,1
149755.48717980413,0.0,38.0,3.0,16.0,1.0,789674.6978140454,30.0,84576.80975747184,0
81937.92955545642,0.0,49.0,0.0,1.0,3.0,367147.9759297426,12.0,377587.1818296447,1
42872.653385777885,36542.78064509804,43.0,2.0,12.0,5.0,266918.0879538751,27.0,200746.93803559037,0
65498.685448425735,34994.2220769586,41.0,3.0,14.0,3.0,531518.458288442,16.0,84457.4623332986,0
130901.64257340287,0.0,64.0,4.0,7.0,7.0,63077.24614923806,6.0,349602.01574244053,0
67808.11451775656,78464.15957479228,76.0,4.0,7.0,5.0,385615.6614105108,29.0,474923.7308287499,1
112784.34366164604,0.0,33.0,3.0,19.0,1.0,582761.6218925262,23.0,47093.795469163866,0
40092.50579450822,54260.58348662496,21.0,3.0,12.0,8.0,0.0,29.0,109117.75727135132,0
39071.253509535294,60580.83786512837,32.0,3.0,19.0,7.0,64769.83106069471,16.0,432893.9376864271,0
116869.02333384404,0.0,61.0,1.0,12.0,7.0,79394.74749752926,25.0,347668.08108279045,0
39887.16056563784,49742.45504397271,58.0,2.0,19.0,5.0,280001.9622209617,18.0,234919.21741678173,0
137220.06430258963,0.0,27.0,3.0,12.0,8.0,0.0,7.0,355663.8055639749,0
66603.57646872019,20570.56438596554,24.0,3.0,15.0,7.0,75611.71752599599,21.0,13550.415918571369,1
77296.51810520263,0.0,58.0,1.0,14.0,7.0,63479.60855011374,21.0,492965.5660948938,1
122838.94820394018,0.0,64.0,1.0,7.0,0.0,1141446.9986178635,15.0,316132.17624068377,0
29965.83912575328,18348.648730776466,49.0,1.0,9.0,7.0,68782.45160674544,1.0,398284.5111716631,0
