@relation Shuttle

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute class {1,2,3,4,5,6,7}

@data
40.0,0.0,79.0,1.0,38.0,0.0,39.0,40.0,2.0,1
39.0,1.0,76.0,-1.0,38.0,0.0,37.0,37.0,0.0,1
49.0,-6.0,83.0,0.0,50.0,0.0,34.0,34.0,0.0,1
49.0,0.0,85.0,0.0,46.0,-20.0,36.0,39.0,2.0,1
37.0,0.0,104.0,0.0,34.0,1.0,67.0,71.0,4.0,1
37.0,-2.0,97.0,0.0,34.0,-1.0,61.0,64.0,2.0,1
41.0,0.0,81.0,8.0,38.0,-27.0,39.0,42.0,2.0,1
85.0,0.0,88.0,-6.0,0.0,0.0,3.0,88.0,84.0,5
44.0,1.0,86.0,0.0,44.0,16.0,42.0,42.0,0.0,1
51.0,0.0,86.0,0.0,52.0,10.0,35.0,34.0,0.0,1
38.0,1.0,80.0,0.0,38.0,3.0,42.0,41.0,0.0,1
55.0,0.0,80.0,0.0,56.0,30.0,25.0,23.0,0.0,1
37.0,0.0,79.0,0.0,18.0,26.0,42.0,61.0,18.0,1
37.0,-1.0,97.0,-3.0,20.0,-7.0,60.0,77.0,16.0,1
45.0,0.0,88.0,1.0,44.0,1.0,43.0,44.0,2.0,1
42.0,4.0,83.0,0.0,42.0,0.0,40.0,41.0,2.0,1
37.0,0.0,77.0,0.0,26.0,-17.0,40.0,51.0,10.0,1
51.0,0.0,88.0,0.0,52.0,23.0,37.0,37.0,0.0,1
56.0,0.0,97.0,0.0,52.0,-19.0,41.0,45.0,4.0,4
43.0,0.0,81.0,0.0,42.0,-22.0,38.0,40.0,2.0,1
46.0,0.0,76.0,1.0,46.0,2.0,30.0,30.0,0.0,1
38.0,1.0,76.0,0.0,36.0,-14.0,38.0,40.0,2.0,1
46.0,4.0,79.0,0.0,44.0,-11.0,33.0,35.0,2.0,1
41.0,0.0,87.0,-4.0,38.0,-5.0,46.0,48.0,2.0,1
55.0,0.0,77.0,-1.0,-22.0,0.0,21.0,100.0,78.0,4
55.0,0.0,77.0,0.0,-10.0,10.0,21.0,87.0,66.0,4
56.0,1.0,80.0,0.0,56.0,9.0,24.0,23.0,0.0,1
41.0,-1.0,84.0,0.0,42.0,17.0,43.0,43.0,0.0,1
42.0,0.0,81.0,0.0,42.0,0.0,38.0,39.0,2.0,1
45.0,0.0,90.0,0.0,44.0,-3.0,45.0,46.0,2.0,1
41.0,-3.0,82.0,0.0,38.0,-25.0,41.0,43.0,2.0,1
42.0,4.0,78.0,0.0,42.0,0.0,36.0,37.0,0.0,1
41.0,-2.0,75.0,0.0,42.0,13.0,34.0,34.0,0.0,1
46.0,1.0,77.0,0.0,46.0,12.0,32.0,31.0,0.0,1
46.0,0.0,86.0,0.0,46.0,10.0,40.0,39.0,0.0,1
75.0,0.0,79.0,0.0,-42.0,0.0,4.0,123.0,120.0,5
56.0,4.0,95.0,0.0,44.0,-7.0,39.0,51.0,12.0,4
79.0,0.0,83.0,0.0,-30.0,4.0,4.0,114.0,110.0,5
44.0,0.0,88.0,0.0,44.0,6.0,44.0,44.0,0.0,1
55.0,-5.0,83.0,0.0,54.0,-8.0,27.0,28.0,2.0,1
55.0,0.0,82.0,6.0,-12.0,4.0,26.0,95.0,68.0,4
53.0,-4.0,81.0,1.0,54.0,6.0,28.0,27.0,0.0,1
37.0,0.0,104.0,0.0,36.0,-15.0,67.0,68.0,2.0,1
58.0,0.0,91.0,4.0,56.0,0.0,33.0,34.0,2.0,1
37.0,0.0,99.0,0.0,28.0,-13.0,61.0,70.0,8.0,1
54.0,0.0,79.0,2.0,54.0,0.0,26.0,25.0,0.0,1
81.0,0.0,84.0,0.0,-14.0,14.0,3.0,100.0,96.0,5
43.0,-1.0,81.0,-3.0,42.0,-14.0,37.0,39.0,2.0,1
41.0,0.0,76.0,0.0,42.0,6.0,34.0,34.0,0.0,1
85.0,0.0,88.0,0.0,0.0,-14.0,3.0,88.0,86.0,5
48.0,0.0,81.0,-7.0,46.0,0.0,32.0,34.0,2.0,1
56.0,0.0,107.0,0.0,56.0,7.0,51.0,50.0,0.0,1
43.0,0.0,81.0,4.0,42.0,-2.0,38.0,40.0,2.0,1
37.0,0.0,77.0,0.0,-6.0,5.0,41.0,85.0,44.0,1
45.0,1.0,79.0,0.0,44.0,-8.0,33.0,35.0,2.0,1
37.0,0.0,80.0,0.0,16.0,-30.0,43.0,65.0,22.0,1
77.0,2.0,81.0,1.0,-40.0,13.0,4.0,123.0,118.0,5
102.0,0.0,103.0,0.0,72.0,26.0,1.0,31.0,30.0,5
46.0,1.0,86.0,0.0,44.0,-12.0,41.0,42.0,2.0,1
44.0,1.0,79.0,3.0,44.0,20.0,36.0,35.0,0.0,1
76.0,0.0,80.0,0.0,-40.0,14.0,4.0,121.0,116.0,5
55.0,0.0,77.0,0.0,18.0,0.0,22.0,59.0,38.0,4
44.0,0.0,86.0,0.0,44.0,10.0,43.0,42.0,0.0,1
105.0,0.0,106.0,-3.0,70.0,-4.0,1.0,36.0,36.0,5
45.0,0.0,84.0,0.0,46.0,27.0,38.0,37.0,0.0,1
45.0,0.0,84.0,0.0,46.0,31.0,38.0,37.0,0.0,1
55.0,0.0,95.0,-7.0,42.0,-3.0,40.0,54.0,14.0,4
55.0,0.0,86.0,0.0,54.0,-5.0,31.0,32.0,2.0,1
55.0,0.0,77.0,4.0,-22.0,1.0,21.0,100.0,78.0,4
44.0,1.0,82.0,0.0,44.0,18.0,38.0,38.0,0.0,1
46.0,0.0,85.0,-6.0,46.0,4.0,39.0,39.0,0.0,1
38.0,3.0,75.0,0.0,38.0,28.0,37.0,36.0,0.0,1
41.0,0.0,84.0,0.0,42.0,7.0,43.0,43.0,0.0,1
41.0,1.0,80.0,0.0,38.0,-4.0,39.0,41.0,2.0,1
45.0,0.0,93.0,0.0,46.0,12.0,48.0,47.0,0.0,1
82.0,0.0,85.0,-2.0,-2.0,8.0,3.0,88.0,84.0,5
47.0,1.0,82.0,0.0,46.0,0.0,35.0,35.0,0.0,1
37.0,0.0,77.0,4.0,34.0,0.0,40.0,43.0,2.0,1
82.0,0.0,86.0,0.0,-40.0,10.0,4.0,128.0,124.0,5
79.0,0.0,83.0,3.0,-40.0,15.0,5.0,125.0,120.0,5
37.0,0.0,93.0,0.0,12.0,4.0,55.0,80.0,24.0,1
55.0,-2.0,98.0,7.0,52.0,-21.0,42.0,46.0,4.0,4
45.0,0.0,83.0,5.0,44.0,0.0,38.0,39.0,0.0,1
53.0,0.0,86.0,0.0,54.0,27.0,33.0,32.0,0.0,1
107.0,5.0,108.0,-1.0,70.0,-2.0,1.0,38.0,36.0,5
41.0,0.0,83.0,0.0,42.0,12.0,41.0,41.0,0.0,1
45.0,0.0,76.0,0.0,44.0,-19.0,30.0,32.0,2.0,1
43.0,-3.0,89.0,0.0,42.0,0.0,46.0,48.0,2.0,1
53.0,0.0,79.0,0.0,54.0,22.0,26.0,24.0,0.0,1
56.0,0.0,96.0,-1.0,54.0,0.0,40.0,42.0,2.0,1
46.0,0.0,78.0,0.0,46.0,2.0,32.0,32.0,0.0,1
46.0,-1.0,90.0,-3.0,46.0,-5.0,43.0,43.0,0.0,1
52.0,0.0,88.0,-2.0,52.0,-3.0,36.0,36.0,0.0,1
37.0,0.0,78.0,0.0,-6.0,-28.0,41.0,86.0,44.0,1
56.0,0.0,98.0,-2.0,52.0,4.0,42.0,46.0,4.0,4
58.0,1.0,84.0,0.0,56.0,0.0,25.0,27.0,2.0,1
50.0,3.0,84.0,0.0,50.0,0.0,33.0,35.0,2.0,1
41.0,-2.0,76.0,0.0,38.0,-15.0,35.0,37.0,2.0,1
37.0,-2.0,76.0,0.0,34.0,0.0,39.0,43.0,4.0,1
56.0,-1.0,97.0,5.0,36.0,0.0,41.0,60.0,20.0,4
50.0,0.0,84.0,1.0,50.0,0.0,35.0,35.0,0.0,1
37.0,1.0,76.0,0.0,36.0,-6.0,39.0,40.0,2.0,1
37.0,0.0,80.0,6.0,28.0,0.0,43.0,52.0,8.0,1
43.0,0.0,76.0,0.0,44.0,20.0,32.0,32.0,0.0,1
37.0,0.0,92.0,-1.0,12.0,0.0,55.0,79.0,24.0,1
41.0,-5.0,82.0,0.0,38.0,-17.0,41.0,43.0,2.0,1
56.0,0.0,79.0,0.0,8.0,9.0,24.0,72.0,48.0,4
46.0,0.0,88.0,8.0,46.0,6.0,42.0,41.0,0.0,1
37.0,0.0,90.0,11.0,6.0,0.0,53.0,85.0,32.0,1
106.0,5.0,108.0,0.0,70.0,0.0,1.0,38.0,36.0,5
40.0,-1.0,79.0,0.0,38.0,0.0,38.0,40.0,2.0,1
104.0,0.0,106.0,0.0,72.0,7.0,1.0,33.0,32.0,5
46.0,4.0,83.0,0.0,46.0,0.0,36.0,36.0,0.0,1
55.0,5.0,82.0,0.0,54.0,0.0,27.0,28.0,0.0,1
56.0,0.0,77.0,0.0,44.0,-3.0,22.0,34.0,12.0,4
42.0,0.0,89.0,-5.0,42.0,0.0,47.0,48.0,2.0,1
56.0,0.0,97.0,0.0,44.0,3.0,41.0,53.0,12.0,4
37.0,0.0,77.0,7.0,34.0,0.0,41.0,44.0,2.0,1
37.0,0.0,79.0,0.0,6.0,10.0,42.0,74.0,32.0,1
37.0,0.0,81.0,0.0,30.0,5.0,45.0,50.0,6.0,1
37.0,-3.0,83.0,0.0,36.0,0.0,46.0,47.0,0.0,1
56.0,5.0,95.0,0.0,54.0,-26.0,39.0,41.0,2.0,1
39.0,-1.0,79.0,-3.0,38.0,0.0,40.0,41.0,0.0,1
39.0,1.0,77.0,0.0,38.0,0.0,38.0,38.0,0.0,1
37.0,-1163.0,105.0,0.0,36.0,0.0,68.0,69.0,0.0,1
37.0,0.0,75.0,0.0,30.0,3.0,38.0,44.0,6.0,1
56.0,0.0,96.0,0.0,52.0,6.0,40.0,44.0,4.0,4
37.0,0.0,106.0,7.0,18.0,0.0,68.0,88.0,20.0,1
37.0,0.0,81.0,0.0,36.0,-10.0,44.0,45.0,2.0,1
50.0,4.0,88.0,-1.0,50.0,0.0,37.0,39.0,2.0,1
37.0,0.0,77.0,0.0,16.0,-7.0,41.0,62.0,22.0,1
37.0,0.0,90.0,104.0,6.0,0.0,53.0,85.0,32.0,1
37.0,0.0,80.0,0.0,16.0,-23.0,43.0,65.0,22.0,1
41.0,2.0,77.0,0.0,42.0,15.0,36.0,36.0,0.0,1
45.0,0.0,86.0,0.0,44.0,-2.0,41.0,42.0,2.0,1
44.0,1.0,83.0,0.0,44.0,16.0,39.0,39.0,0.0,1
38.0,0.0,107.0,6.0,38.0,0.0,69.0,68.0,0.0,1
44.0,0.0,86.0,0.0,44.0,10.0,42.0,42.0,0.0,1
58.0,-5.0,86.0,0.0,56.0,0.0,29.0,30.0,0.0,1
49.0,-4.0,77.0,0.0,50.0,7.0,28.0,28.0,0.0,1
76.0,-1.0,81.0,0.0,-40.0,10.0,5.0,122.0,116.0,5
40.0,4.0,79.0,0.0,38.0,0.0,39.0,40.0,2.0,1
56.0,0.0,95.0,0.0,44.0,10.0,40.0,51.0,12.0,4
37.0,0.0,80.0,0.0,30.0,6.0,43.0,49.0,6.0,1
50.0,0.0,107.0,4.0,50.0,0.0,57.0,58.0,0.0,1
56.0,0.0,78.0,-1.0,54.0,-11.0,22.0,24.0,2.0,1
43.0,0.0,86.0,6.0,42.0,-11.0,43.0,45.0,2.0,1
41.0,0.0,79.0,4.0,38.0,-3.0,39.0,41.0,2.0,1
37.0,0.0,78.0,0.0,30.0,-7.0,41.0,47.0,6.0,1
56.0,5.0,87.0,-2.0,54.0,-19.0,31.0,33.0,2.0,1
55.0,0.0,77.0,0.0,36.0,17.0,22.0,41.0,20.0,4
42.0,1.0,102.0,4.0,42.0,0.0,60.0,61.0,0.0,1
51.0,0.0,86.0,0.0,52.0,26.0,36.0,35.0,0.0,1
43.0,0.0,76.0,0.0,42.0,-12.0,32.0,34.0,2.0,1
37.0,0.0,106.0,0.0,34.0,-1.0,69.0,72.0,4.0,1
48.0,0.0,88.0,-3.0,46.0,0.0,40.0,41.0,2.0,1
43.0,1.0,78.0,0.0,42.0,0.0,35.0,37.0,2.0,1
37.0,0.0,77.0,0.0,6.0,5.0,40.0,72.0,32.0,1
53.0,3.0,79.0,0.0,54.0,5.0,25.0,24.0,0.0,1
44.0,-8.0,88.0,0.0,44.0,0.0,44.0,44.0,0.0,1
47.0,1.0,86.0,-1.0,46.0,0.0,40.0,40.0,0.0,1
37.0,0.0,95.0,0.0,8.0,-12.0,58.0,87.0,30.0,1
79.0,0.0,83.0,0.0,-46.0,-29.0,4.0,130.0,126.0,5
37.0,0.0,80.0,0.0,12.0,1.0,43.0,67.0,24.0,1
41.0,0.0,79.0,0.0,38.0,-9.0,38.0,40.0,2.0,1
43.0,0.0,83.0,4.0,42.0,0.0,40.0,41.0,2.0,1
46.0,0.0,86.0,1.0,46.0,2.0,41.0,40.0,0.0,1
56.0,0.0,78.0,0.0,10.0,-20.0,22.0,68.0,46.0,4
41.0,-3.0,83.0,0.0,42.0,11.0,42.0,41.0,0.0,1
82.0,3.0,86.0,2.0,-2.0,0.0,3.0,88.0,84.0,5
43.0,0.0,77.0,-2.0,42.0,0.0,34.0,35.0,2.0,1
53.0,3.0,86.0,-1.0,52.0,-11.0,33.0,34.0,2.0,1
37.0,0.0,76.0,0.0,28.0,27.0,39.0,48.0,8.0,1
51.0,5.0,86.0,0.0,52.0,19.0,35.0,35.0,0.0,1
56.0,-4.0,96.0,0.0,52.0,0.0,40.0,44.0,4.0,4
47.0,3.0,90.0,0.0,46.0,0.0,43.0,43.0,0.0,1
82.0,0.0,86.0,0.0,-40.0,13.0,4.0,128.0,124.0,5
37.0,0.0,78.0,0.0,30.0,0.0,41.0,47.0,6.0,1
40.0,-1.0,88.0,0.0,38.0,0.0,47.0,49.0,2.0,1
56.0,0.0,95.0,0.0,46.0,0.0,40.0,49.0,10.0,4
38.0,-6.0,90.0,0.0,6.0,0.0,52.0,85.0,34.0,1
56.0,-4.0,96.0,0.0,56.0,0.0,40.0,39.0,0.0,1
44.0,5.0,90.0,0.0,42.0,-9.0,47.0,49.0,2.0,1
41.0,0.0,81.0,0.0,42.0,8.0,40.0,40.0,0.0,1
56.0,2.0,98.0,0.0,46.0,10.0,42.0,51.0,10.0,4
40.0,4.0,90.0,0.0,38.0,0.0,49.0,51.0,2.0,1
49.0,3.0,86.0,0.0,50.0,17.0,38.0,37.0,0.0,1
56.0,0.0,81.0,0.0,-4.0,1.0,25.0,86.0,62.0,4
37.0,0.0,74.0,0.0,34.0,12.0,37.0,41.0,4.0,1
53.0,0.0,108.0,0.0,54.0,12.0,55.0,54.0,0.0,1
57.0,1.0,80.0,-3.0,56.0,0.0,23.0,23.0,0.0,1
37.0,0.0,76.0,0.0,26.0,8.0,39.0,50.0,12.0,1
56.0,0.0,92.0,0.0,0.0,2.0,36.0,92.0,56.0,4
63.0,0.0,111.0,6.0,62.0,0.0,48.0,49.0,0.0,1
37.0,0.0,79.0,0.0,6.0,17.0,42.0,74.0,32.0,1
41.0,-1.0,76.0,0.0,42.0,16.0,35.0,35.0,0.0,1
56.0,0.0,82.0,5.0,-12.0,19.0,26.0,95.0,68.0,4
45.0,0.0,82.0,3.0,44.0,-11.0,37.0,38.0,2.0,1
56.0,-1.0,95.0,0.0,56.0,6.0,40.0,39.0,0.0,1
37.0,0.0,81.0,-1.0,28.0,-2.0,44.0,52.0,8.0,1
37.0,0.0,76.0,0.0,26.0,-29.0,40.0,50.0,10.0,1
37.0,0.0,97.0,-1.0,30.0,0.0,60.0,66.0,6.0,1
53.0,2.0,81.0,0.0,52.0,-4.0,28.0,30.0,2.0,1
49.0,0.0,81.0,0.0,50.0,5.0,33.0,32.0,0.0,1
46.0,0.0,79.0,0.0,44.0,-12.0,33.0,35.0,2.0,1
79.0,0.0,83.0,0.0,-28.0,2.0,4.0,112.0,108.0,5
56.0,0.0,77.0,0.0,-6.0,-9.0,21.0,85.0,64.0,4
37.0,4.0,80.0,0.0,18.0,-2.0,43.0,62.0,20.0,1
44.0,0.0,81.0,0.0,42.0,-27.0,37.0,39.0,2.0,1
79.0,0.0,84.0,2.0,-42.0,-5.0,4.0,128.0,124.0,5
37.0,0.0,83.0,0.0,8.0,19.0,47.0,75.0,28.0,1
41.0,0.0,86.0,0.0,38.0,-24.0,45.0,48.0,2.0,1
50.0,0.0,77.0,-1.0,50.0,0.0,27.0,28.0,0.0,1
53.0,0.0,88.0,3.0,52.0,-15.0,35.0,36.0,2.0,1
80.0,0.0,84.0,2.0,-42.0,-23.0,5.0,128.0,124.0,5
41.0,1.0,79.0,0.0,42.0,17.0,38.0,38.0,0.0,1
54.0,3.0,86.0,0.0,54.0,0.0,33.0,32.0,0.0,1
45.0,0.0,81.0,0.0,46.0,19.0,36.0,35.0,0.0,1
56.0,0.0,78.0,0.0,42.0,-29.0,22.0,37.0,14.0,4
56.0,0.0,85.0,0.0,54.0,-6.0,29.0,31.0,2.0,1
37.0,0.0,76.0,0.0,18.0,14.0,39.0,58.0,18.0,1
46.0,3.0,84.0,0.0,46.0,0.0,38.0,37.0,0.0,1
39.0,-2.0,79.0,0.0,38.0,0.0,41.0,41.0,0.0,1
56.0,0.0,81.0,0.0,-14.0,7.0,25.0,97.0,72.0,4
41.0,5.0,78.0,0.0,38.0,-3.0,37.0,39.0,2.0,1
41.0,0.0,83.0,0.0,38.0,-4.0,42.0,44.0,2.0,1
37.0,0.0,76.0,5.0,20.0,0.0,39.0,55.0,16.0,1
38.0,0.0,76.0,-1.0,38.0,5.0,38.0,37.0,0.0,1
37.0,0.0,78.0,0.0,12.0,-18.0,41.0,65.0,24.0,1
37.0,0.0,104.0,-7.0,18.0,0.0,67.0,86.0,18.0,1
37.0,0.0,76.0,0.0,18.0,-8.0,40.0,58.0,18.0,1
83.0,0.0,87.0,0.0,-40.0,0.0,4.0,128.0,124.0,5
53.0,-1.0,81.0,0.0,52.0,-15.0,28.0,30.0,2.0,1
73.0,-45.0,88.0,-1.0,8.0,0.0,15.0,81.0,66.0,3
45.0,0.0,86.0,0.0,46.0,23.0,41.0,40.0,0.0,1
45.0,1.0,86.0,0.0,44.0,-3.0,41.0,42.0,2.0,1
50.0,3.0,80.0,0.0,50.0,0.0,30.0,31.0,0.0,1
59.0,0.0,87.0,0.0,60.0,18.0,28.0,28.0,0.0,1
37.0,0.0,105.0,-6.0,30.0,7.0,68.0,74.0,6.0,1
49.0,0.0,83.0,0.0,50.0,24.0,34.0,33.0,0.0,1
37.0,0.0,83.0,1.0,36.0,-1.0,45.0,46.0,2.0,1
37.0,0.0,95.0,0.0,26.0,4.0,58.0,70.0,12.0,1
37.0,0.0,76.0,0.0,36.0,26.0,39.0,40.0,0.0,1
55.0,0.0,77.0,0.0,8.0,4.0,22.0,70.0,48.0,4
37.0,0.0,21.0,-3939.0,6.0,0.0,-16.0,16.0,32.0,1
43.0,0.0,75.0,0.0,44.0,28.0,32.0,31.0,0.0,1
55.0,0.0,78.0,0.0,10.0,-15.0,23.0,68.0,46.0,4
56.0,5.0,99.0,0.0,50.0,0.0,43.0,49.0,6.0,4
53.0,0.0,80.0,0.0,52.0,-14.0,27.0,28.0,2.0,1
45.0,1.0,79.0,0.0,44.0,0.0,35.0,35.0,0.0,1
37.0,0.0,80.0,0.0,6.0,-6.0,43.0,75.0,32.0,1
55.0,0.0,79.0,0.0,18.0,-16.0,23.0,61.0,38.0,4
44.0,1.0,77.0,0.0,44.0,6.0,34.0,34.0,0.0,1
37.0,0.0,79.0,0.0,20.0,6.0,42.0,58.0,16.0,1
52.0,0.0,88.0,0.0,52.0,-6.0,36.0,37.0,0.0,1
47.0,0.0,86.0,3.0,46.0,0.0,40.0,40.0,0.0,1
46.0,-5.0,86.0,0.0,46.0,0.0,41.0,40.0,0.0,1
55.0,3.0,86.0,3.0,54.0,0.0,31.0,32.0,2.0,1
56.0,0.0,78.0,-2.0,16.0,0.0,22.0,63.0,40.0,4
37.0,0.0,83.0,0.0,34.0,12.0,46.0,49.0,4.0,1
55.0,0.0,97.0,-1.0,42.0,0.0,42.0,56.0,14.0,4
51.0,4.0,85.0,0.0,50.0,0.0,34.0,36.0,2.0,1
56.0,0.0,95.0,0.0,52.0,2.0,39.0,43.0,4.0,4
37.0,1.0,77.0,0.0,0.0,-4.0,40.0,77.0,36.0,1
51.0,0.0,86.0,0.0,52.0,25.0,36.0,35.0,0.0,1
37.0,0.0,76.0,0.0,20.0,31.0,39.0,55.0,16.0,1
37.0,0.0,82.0,0.0,26.0,-15.0,45.0,56.0,10.0,1
85.0,0.0,89.0,1.0,6.0,27.0,4.0,84.0,80.0,5
53.0,0.0,103.0,0.0,54.0,20.0,50.0,49.0,0.0,1
44.0,3.0,76.0,-1.0,44.0,2.0,32.0,32.0,0.0,1
55.0,0.0,95.0,0.0,44.0,-18.0,40.0,51.0,12.0,4
56.0,0.0,96.0,1.0,50.0,2.0,40.0,47.0,6.0,4
52.0,0.0,77.0,0.0,52.0,0.0,25.0,25.0,0.0,1
51.0,0.0,83.0,3.0,52.0,0.0,31.0,31.0,0.0,1
45.0,0.0,87.0,3.0,46.0,13.0,42.0,41.0,0.0,1
37.0,0.0,83.0,0.0,30.0,24.0,46.0,52.0,6.0,1
55.0,0.0,86.0,0.0,54.0,-4.0,31.0,32.0,2.0,1
47.0,0.0,76.0,4.0,46.0,0.0,28.0,29.0,0.0,1
79.0,0.0,83.0,0.0,-42.0,2.0,4.0,127.0,122.0,5
54.0,3.0,80.0,0.0,54.0,0.0,26.0,26.0,0.0,1
37.0,-1.0,106.0,0.0,30.0,-133.0,69.0,75.0,6.0,1
52.0,2.0,83.0,0.0,52.0,0.0,31.0,31.0,0.0,1
49.0,2.0,85.0,0.0,46.0,-6.0,36.0,39.0,2.0,1
37.0,0.0,78.0,0.0,12.0,27.0,41.0,65.0,24.0,1
41.0,-4.0,76.0,0.0,42.0,0.0,35.0,35.0,0.0,1
79.0,1.0,83.0,0.0,-40.0,16.0,4.0,124.0,120.0,5
41.0,0.0,83.0,-4.0,38.0,7.0,42.0,44.0,2.0,1
42.0,0.0,76.0,-2.0,42.0,-3.0,34.0,35.0,0.0,1
44.0,-1.0,93.0,0.0,44.0,0.0,49.0,50.0,0.0,1
41.0,0.0,86.0,0.0,38.0,-15.0,46.0,48.0,2.0,1
37.0,0.0,75.0,-4.0,18.0,0.0,38.0,57.0,18.0,1
39.0,0.0,77.0,0.0,38.0,0.0,37.0,38.0,0.0,1
44.0,5.0,76.0,0.0,44.0,0.0,32.0,32.0,0.0,1
47.0,0.0,95.0,2.0,46.0,0.0,48.0,49.0,0.0,1
38.0,0.0,97.0,0.0,38.0,0.0,59.0,59.0,0.0,1
55.0,0.0,79.0,0.0,20.0,-26.0,23.0,58.0,34.0,4
56.0,-5.0,107.0,0.0,56.0,3.0,51.0,50.0,0.0,1
56.0,0.0,78.0,8.0,-22.0,0.0,22.0,101.0,80.0,4
37.0,0.0,80.0,4.0,28.0,0.0,43.0,52.0,8.0,1
37.0,0.0,79.0,0.0,6.0,31.0,43.0,74.0,32.0,1
37.0,0.0,79.0,0.0,10.0,-7.0,42.0,69.0,26.0,1
40.0,-3.0,76.0,-2.0,38.0,0.0,36.0,37.0,2.0,1
49.0,3.0,88.0,0.0,50.0,0.0,39.0,39.0,0.0,1
56.0,0.0,92.0,0.0,50.0,11.0,36.0,43.0,6.0,4
