@RELATION WAVEFORM_Abrupt_Simple

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE 11 NUMERIC
@ATTRIBUTE 12 NUMERIC
@ATTRIBUTE 13 NUMERIC
@ATTRIBUTE 14 NUMERIC
@ATTRIBUTE 15 NUMERIC
@ATTRIBUTE 16 NUMERIC
@ATTRIBUTE 17 NUMERIC
@ATTRIBUTE 18 NUMERIC
@ATTRIBUTE 19 NUMERIC
@ATTRIBUTE 20 NUMERIC
@ATTRIBUTE class {0,1,2}

@DATA
0.050231,2.155724,2.077813,3.262341,1.382266,4.678150,5.090701,3.766174,3.554624,3.635009,2.558768,1.732659,1.191408,0.630870,0.632108,-0.725416,-0.849335,1.230716,-1.356888,-0.477794,-0.256537,1
-1.115118,1.772691,2.960957,4.099722,1.416048,5.679803,7.056531,4.827428,4.114829,3.501020,3.117052,0.069080,-1.011942,-0.983688,1.839193,-1.253906,-1.577209,1.418084,0.769738,0.496839,1.261247,1
0.236727,2.612986,0.711552,3.416953,4.583812,2.566409,4.725884,4.947343,4.469665,4.459669,0.021036,2.991049,0.279072,1.395919,-0.030571,-0.425654,1.072129,0.663029,1.225796,-1.056270,0.077905,1
-1.134334,-0.696140,-0.740330,-0.279085,0.580566,1.042429,-0.587238,0.988085,0.216286,2.832728,3.457938,3.269998,3.159208,3.469355,4.577509,2.892809,4.594101,2.406551,0.753202,0.193058,-0.265864,2
0.115792,0.666018,0.151477,1.145628,-0.924301,2.073808,3.774829,3.137291,2.579512,4.351934,7.185226,3.600929,3.684360,2.771923,1.293984,0.348797,1.187333,1.322975,0.594289,-0.177165,0.074940,1
-0.010243,1.083018,0.025491,0.832135,1.769087,0.837227,1.178119,1.772777,-0.948545,2.331400,1.395936,1.532823,2.853277,3.849283,3.358872,6.493011,3.575582,2.586354,2.433935,0.002005,0.290897,0
0.224970,-0.288184,-0.049183,1.148675,2.168669,0.016150,1.836513,0.068804,0.546237,0.197001,2.355774,1.572371,2.583187,4.007939,4.926190,5.221527,3.301867,3.432738,1.856780,3.282583,0.751916,0
-1.161670,-0.361526,-0.284248,0.763801,1.519552,0.579902,2.463838,1.336993,0.543531,3.846615,4.462598,3.450293,3.266560,5.923850,3.758218,2.636656,0.867238,2.446949,1.890571,-0.175507,0.569068,2
0.454109,1.773847,3.588854,1.354713,3.765746,5.055712,5.895729,4.938317,3.459462,4.191460,3.229263,1.100407,-0.458148,0.260556,1.399290,-0.526088,0.469278,-0.246031,1.566048,-1.024533,-1.214952,0
0.287126,0.688776,1.656491,3.893973,2.728745,1.443712,4.539543,2.584853,2.244214,1.905267,2.832028,1.642805,1.029198,3.021733,1.722679,1.345241,2.508691,0.476627,-0.623722,0.870035,-1.294470,0
1.244792,0.620433,0.579827,0.080912,1.045023,0.876946,1.940237,0.125305,-0.438884,0.543451,2.513436,1.546809,3.328235,6.004485,4.599262,4.464177,3.779741,2.798150,2.978300,-0.103952,-0.762691,0
-0.027171,0.570468,0.080838,-0.684354,0.078588,1.506999,2.408689,1.981192,3.466452,3.564426,6.758283,5.206383,3.700352,2.967729,3.370995,0.373475,4.179323,0.595509,1.071123,0.418238,-0.650947,2
1.558783,0.403938,1.052657,1.476720,1.681767,2.969999,5.719992,5.649267,2.849656,3.041926,3.833884,4.052367,1.679275,1.859981,2.919720,1.384027,-0.638462,0.114435,0.458929,-1.034706,-0.041834,1
-0.449359,0.198806,-1.483686,0.271823,-0.483682,1.378281,2.865022,1.176136,1.912464,3.345522,4.852942,4.732467,5.950781,4.397092,3.559299,3.741480,2.294705,0.233094,1.441063,0.380121,0.384062,2
0.175165,-0.225256,2.003134,1.611968,1.766540,2.991011,3.326029,1.991554,2.758828,1.746141,1.199501,2.659160,2.164888,1.740035,2.586426,1.344528,3.069639,1.804120,1.248444,1.845086,0.612099,0
-2.062867,0.104933,1.615157,1.197874,2.734924,4.129658,2.934387,5.461697,4.108512,2.723173,2.444298,3.039113,1.498863,2.919105,1.030281,1.351547,1.768459,0.632292,1.253356,0.830326,1.649289,0
0.367088,0.256734,1.499403,-1.048576,2.592471,0.745916,0.067666,1.757770,-1.329521,0.911905,2.083811,3.315850,3.392998,4.536947,5.923523,1.803428,3.859212,2.751190,1.362485,1.106631,-1.152228,2
0.541946,-0.359971,-0.832546,0.016122,-0.002638,-1.470528,0.369872,-1.020244,1.770723,0.782311,1.215618,2.445015,4.106622,3.483251,3.049865,4.406127,3.855699,2.581671,2.409753,0.871195,0.277236,0
0.088865,0.474913,0.370110,1.370265,-1.076779,1.103386,1.407883,1.031258,0.788344,1.367356,3.390825,2.455235,3.970191,4.698495,4.682900,3.550368,2.370095,1.747315,1.207753,0.178385,-1.014356,2
1.819714,2.109207,0.850332,-0.362145,-1.257428,1.152877,0.829272,3.405266,3.245575,4.101176,3.155040,3.224947,2.021030,2.271969,2.210343,-0.029613,0.593974,-0.616650,-2.394419,-0.409669,-0.278120,1
-0.678022,-0.853169,0.642579,1.935182,0.792229,3.377173,3.082334,3.039708,2.156368,2.312385,2.753440,2.572142,2.064951,4.102347,2.031821,3.289916,2.990016,1.769524,1.080250,-0.011492,0.592394,0
-0.367075,-0.942127,0.590891,1.146855,1.665333,3.674626,3.570089,1.496993,0.771204,2.016502,1.796665,4.367893,2.746149,3.495699,3.918549,5.707575,3.906314,1.684268,1.633978,1.011469,0.379060,0
-1.112332,0.386194,2.236422,3.559939,2.656200,4.505728,4.890970,5.251379,4.294117,4.574535,3.717644,1.881633,1.072607,1.630503,0.322699,-0.240499,1.171132,-0.005186,0.159884,-0.551195,-1.057318,1
0.353899,-0.043989,1.973759,0.096197,1.197595,1.823725,4.673234,3.297241,3.049571,3.345307,4.906214,5.336429,2.393947,0.640405,0.360456,0.713361,0.208223,0.993145,0.196164,-1.436664,-3.324332,1
0.548854,1.866177,2.504121,1.451936,1.934451,2.944049,2.657157,2.230933,1.634312,0.800720,1.105684,1.640450,0.907216,5.189970,2.445581,1.868275,2.036719,0.907441,1.268806,1.300266,-0.546185,0
0.699075,0.864948,-0.662401,-0.076107,0.754064,0.240446,2.473700,3.101324,2.161748,2.949487,4.094128,4.435819,4.154667,5.481024,3.269439,4.042267,2.022059,0.439677,0.865357,1.075309,-0.855091,2
0.803734,2.046496,0.221030,-1.628658,1.424589,-0.312543,1.902000,0.263188,0.991877,2.776833,1.111586,0.739712,2.966116,2.890116,5.561067,4.253894,2.834810,1.252912,2.947104,-0.009047,-0.147557,0
-0.766981,0.111071,-0.514277,-0.739329,-0.934035,2.165934,2.938791,2.644226,4.457568,6.144191,4.405911,3.011565,3.175749,2.511464,2.437657,0.891154,1.579283,0.974753,-1.683176,0.123434,0.944887,1
-0.106789,-0.749694,-3.068773,0.579905,1.148356,1.462811,-1.093842,-0.515256,0.123592,1.214978,2.928131,4.548960,3.809561,6.195277,8.764287,5.265124,1.942474,4.325910,3.458294,0.515512,-1.477449,2
0.342996,-0.217952,1.668364,0.976789,1.313662,1.170233,1.427765,1.147415,1.381599,0.925336,4.426789,2.738652,3.157637,2.558045,5.270526,3.760134,3.412120,1.379199,0.931091,1.815783,0.167639,0
-1.229157,0.977732,0.528749,0.045445,1.263103,2.466073,2.690358,3.277805,3.441003,3.910752,4.254579,3.967315,2.064902,2.621710,1.347850,2.007673,0.273046,0.941056,-0.332913,-0.288288,0.558486,1
-1.283781,2.215392,-1.016485,0.628318,-0.286464,0.995486,2.668022,3.048098,3.106672,5.976731,5.058503,5.198745,3.986484,1.829689,2.612943,1.733340,-0.646443,-0.724355,-1.371980,0.740736,0.483746,1
0.192940,0.076795,0.395026,-2.343464,-0.008604,1.918853,1.002041,0.288765,-0.128008,0.197735,2.921620,3.381740,4.165850,4.166429,4.851272,4.403748,4.687889,1.825258,1.474620,-0.232637,0.736545,0
-0.631512,-0.335685,0.622842,-1.045765,0.038135,0.243816,2.000731,0.565300,-0.758527,0.240063,1.859783,2.884453,2.942723,5.075969,6.547178,5.066947,3.873073,3.556700,-0.573822,0.698188,0.594754,2
1.267756,-1.157926,-0.057347,0.681898,-2.181769,1.236608,0.098852,-0.210232,-0.295300,0.703330,3.361418,1.859162,3.398133,2.747739,5.620840,3.370478,3.949478,3.090046,1.309828,0.851176,-0.986249,0
-0.050292,-0.580656,-1.087532,3.034617,0.560477,1.133268,-0.082184,1.281456,0.621370,3.491934,1.095233,2.084334,1.600773,3.980332,6.220980,2.356293,1.124194,1.439564,1.468587,3.419758,-0.685432,0
0.746601,2.507717,-0.181578,-0.222362,0.931700,0.194361,3.792929,3.982157,4.488843,3.165191,6.119603,5.249439,5.198251,3.490485,2.015010,1.375125,-0.053646,1.108088,0.565828,-1.660042,-0.647491,2
-1.704840,0.558973,1.469698,0.237831,-1.774881,-0.204447,2.937466,0.577015,3.433862,3.270588,5.327357,5.286854,2.693181,4.178438,3.702119,3.030796,1.195407,0.694632,-0.950391,-1.517335,0.065736,2
-0.329056,-0.513299,-0.779873,1.714597,2.094863,1.593819,4.124232,2.652195,2.522872,3.481840,2.802901,2.556242,2.709919,0.930829,1.661094,1.098980,0.440102,0.943049,-0.350870,-0.754921,-1.727065,1
-0.891792,1.522114,-1.026386,1.631796,-1.644942,0.614538,3.654731,1.670382,2.489296,5.612246,6.060598,5.087200,3.682208,4.250930,0.880244,2.210797,1.274471,0.066498,0.187959,-1.044252,0.346554,2
0.849327,0.064348,-0.483953,3.555265,5.400097,4.417384,5.371544,3.103312,5.117753,4.934830,2.623090,1.625291,0.364433,0.368049,1.762622,1.949344,1.209962,-1.276713,0.609904,-0.857323,-1.688989,1
0.243101,0.656637,-0.096092,-0.425803,-0.615984,0.404696,3.004028,1.862461,4.740619,4.651836,6.884410,4.946708,4.047040,3.443873,2.916658,2.467513,1.447522,1.400068,1.951800,-0.788322,0.222938,2
0.038844,0.032814,-1.064199,2.708335,1.253110,1.911952,1.677863,2.009465,3.046225,1.735402,2.093815,2.593823,0.670282,2.712978,3.452669,4.200612,1.174966,-0.058751,-0.456507,0.766661,-0.163525,0
0.163910,0.001465,-0.206067,-0.248504,-0.384332,2.385749,2.652147,4.486947,2.760387,5.008384,4.924150,4.477643,4.675743,2.933418,0.941731,2.343100,1.651500,1.478979,-0.160633,-0.052667,1.409432,2
0.464504,0.445818,3.569493,1.982982,4.194645,4.120021,6.573423,3.329190,3.501212,3.052277,2.806021,0.835350,0.798710,0.325862,0.318106,-1.163939,-0.551022,0.650133,-0.406245,-1.249112,0.700278,0
-0.203584,0.407758,0.355994,-0.277972,2.283099,2.054384,1.844504,3.533094,3.808365,5.043459,4.573939,3.318576,1.417397,3.159148,2.602919,0.069482,0.841165,-0.090162,0.024806,0.815982,-0.630968,1
0.020731,-1.980967,-0.132658,-1.248428,0.499361,-0.833841,1.806197,0.142861,-0.058413,1.005833,1.078285,2.855278,4.976918,6.473498,5.476551,3.220487,3.962894,3.229763,2.985924,0.813487,-1.785664,0
1.893328,-1.763488,1.635622,0.316509,0.811995,2.191748,1.808371,1.850440,4.415275,5.645992,4.446615,3.204695,5.752244,1.518348,4.123917,1.033081,-0.323847,-0.002505,-0.394966,-1.071985,0.620174,1
-0.184291,1.829958,2.736777,1.496584,1.642273,2.234013,4.863616,3.481451,4.762429,3.106011,3.299757,3.876117,1.181361,0.902262,1.701453,-1.125115,-0.538768,-1.265993,1.544852,2.211444,0.069064,1
1.537208,1.964788,2.479380,0.380727,1.657657,3.487520,3.698982,4.286945,3.597527,3.815842,3.532410,4.623271,3.843693,1.150219,-0.193029,-0.764295,2.201037,1.133195,-0.419504,-1.157233,-1.122783,1
-1.632471,0.483333,1.306737,-1.075342,1.946595,0.943663,4.326681,3.492731,3.603577,4.951970,5.152841,3.735195,1.415348,1.816775,-2.080737,1.522518,1.738484,-0.471013,0.682907,-1.115079,0.686022,1
-0.747044,2.163641,1.790705,2.153102,3.009368,2.123094,1.991695,2.011295,3.400150,1.348844,2.320486,1.983365,1.920091,1.812301,3.626602,3.063913,2.787329,0.663653,2.978298,1.380493,-1.122399,0
1.163301,1.459688,0.183084,2.707941,2.767286,0.986503,2.886392,2.535880,3.214553,2.388010,1.535107,0.973774,1.172273,1.178571,2.555905,3.907426,0.954567,3.568150,0.617760,-1.437510,0.946937,0
-0.153765,-1.746188,0.664446,1.619079,2.798875,0.280332,2.804780,1.623056,1.508359,2.254742,2.759840,2.505555,1.379078,3.269300,4.598466,5.481101,1.619170,2.327467,1.094589,-0.882130,-0.483995,0
-0.530185,0.651902,-0.346773,0.637359,1.150700,1.042916,0.869931,2.841721,0.097475,4.294659,4.059096,4.007045,3.733489,3.093915,4.372430,0.102717,0.994417,1.498662,0.740796,-0.412244,0.591170,2
-0.732071,0.485494,0.789696,2.625873,2.740324,6.171951,4.362131,4.658182,3.608768,2.705309,1.834337,-0.000571,-0.291225,0.091927,0.434081,1.048168,0.977997,-1.574490,0.207216,1.076512,1.423210,1
-2.607933,-0.635229,-0.534853,2.118482,-0.369938,-0.224994,4.296101,2.637894,1.996919,4.463292,5.268892,6.643903,1.643542,5.220765,2.559621,0.531791,-0.408445,1.834083,1.195802,0.360466,-2.134676,1
-0.968529,2.122236,2.000262,3.653680,4.301918,3.804328,6.184660,7.259667,4.375387,3.218199,2.051196,1.746902,0.183180,1.033338,0.483846,0.876104,-0.241154,-2.092531,0.477919,-2.136224,1.559534,1
-0.366600,0.594663,1.531939,1.679575,1.081514,3.247057,1.662053,2.039302,1.124733,0.958468,2.093742,2.297160,0.904257,2.536701,4.059355,2.687827,2.806535,2.666033,0.935353,0.809157,1.939611,0
-0.790427,0.954509,0.481103,3.463611,2.298528,1.317793,2.314846,1.568057,0.106070,0.963267,1.878034,2.139477,3.167656,4.494529,3.402765,1.253290,2.592379,2.496885,1.245304,0.785136,-0.992277,0
-0.591898,0.219515,-1.094970,2.017086,0.668145,0.734675,0.623973,0.110649,0.521981,0.868296,1.313669,3.764070,3.986476,4.762809,4.258005,3.858505,2.925533,1.478438,-0.525813,3.084076,1.435652,0
-1.823135,0.851748,1.593588,2.468759,2.989019,3.322925,4.963666,2.281874,2.971117,3.072563,2.313074,2.176949,0.883746,2.273102,1.220903,3.365368,0.810768,1.325012,-0.226597,1.388017,-1.104114,0
1.876777,0.853436,-0.571580,0.179658,3.145210,2.340038,1.931625,2.196882,3.111528,1.167858,1.123553,2.970472,2.315703,3.597419,5.576367,5.084480,2.447835,2.560577,-0.807966,1.315310,-1.300847,0
-0.496021,0.671722,0.436092,1.621479,2.454199,1.177390,0.468814,2.008617,1.950338,2.959878,1.150367,0.506401,3.608421,4.992854,4.284855,2.058489,4.181960,1.897716,2.038772,1.045222,-0.324804,0
0.730924,1.819425,2.721964,-0.073096,2.099792,3.601670,4.309448,2.879352,5.112222,2.870844,5.485909,3.823354,2.233617,2.820726,0.287794,1.223382,0.387363,-0.594749,-0.414156,0.228426,0.650347,1
-0.092283,0.686838,1.814738,2.294362,1.767549,2.843726,4.230348,4.313193,3.996274,4.229270,2.363830,3.603761,2.019659,0.772705,0.247120,-0.239789,0.290394,-0.820405,0.472784,-0.093316,-0.978831,1
2.408088,-0.387096,0.642010,-0.525251,1.297377,2.368987,1.844885,2.483321,1.458976,2.773362,3.644851,2.098067,2.238845,4.105682,5.199742,2.159797,4.152022,1.111462,2.973477,0.308648,1.112517,0
-1.434413,-1.242330,2.017328,-1.551374,0.859806,1.585560,-0.965197,1.005629,1.193498,0.964178,2.765815,3.682985,6.652094,5.109164,5.589207,5.535084,3.747727,1.521062,3.115697,1.698875,-1.064629,2
2.445758,0.530191,-1.450318,-0.359745,-0.568120,1.298880,2.408831,2.109855,1.368899,3.730460,5.321479,4.601875,4.232898,3.963320,2.673454,2.319887,3.126584,0.899151,1.006962,1.356195,-0.665297,2
0.229926,0.403672,0.893554,2.524429,2.385805,3.516352,4.650219,3.069574,3.321497,2.017186,1.779656,-0.410327,0.520469,0.990770,-0.434774,0.434577,0.103237,-0.375798,1.010512,0.382802,-1.714916,0
-0.467985,-0.546137,1.998794,-2.135048,0.036261,1.988591,2.714519,2.239715,3.634346,4.864183,4.777676,6.434420,4.058379,3.497085,2.250989,0.902485,1.005134,0.597316,-1.074161,0.175442,-0.650890,2
1.953388,1.457316,2.040866,1.466816,1.359797,3.585951,2.990515,3.005260,2.422091,0.950603,3.081548,0.587126,2.585586,1.421228,1.371320,4.226772,2.103887,3.204391,1.525631,1.253269,-0.492697,0
-0.044767,-0.424664,1.695583,2.171832,3.803090,2.984133,6.577093,4.471134,3.642695,2.240925,1.814505,1.200168,0.331016,-0.399457,1.400989,1.348582,-1.087186,-1.108040,0.223514,0.666877,-0.350286,1
0.167659,2.612267,2.610732,3.433318,3.564154,5.386562,6.399130,5.245699,2.773491,2.456193,1.305076,-1.042348,-1.431271,1.130317,-0.750677,-1.951177,-0.050124,-0.474026,-1.128626,-0.797334,0.974197,1
-0.221267,-1.068826,0.232994,-0.071802,-0.032186,2.226756,1.865386,2.120546,2.144371,2.420284,5.391800,4.529411,3.249431,2.741258,1.732018,1.445891,2.805316,1.571349,-1.698558,-0.899791,-0.741764,2
-1.000325,-0.884453,0.492120,0.689978,-0.275142,-2.233727,2.456685,1.204655,1.065877,0.977826,1.104883,3.646135,4.562247,6.689787,4.943991,5.342089,4.410384,2.442528,0.866120,0.115431,-0.826742,0
0.101466,-0.331144,0.256479,-0.303497,0.704286,1.583220,1.080436,-0.466881,0.860446,2.780695,3.453427,5.065549,2.755666,5.445656,7.192367,3.610310,2.067464,1.148267,1.428796,0.686018,1.395932,2
0.570428,0.281126,2.726094,2.712853,0.677403,1.356727,4.219256,5.985173,5.297018,4.482887,5.067030,3.061487,2.168740,1.116995,0.366765,0.090407,0.898597,-1.278624,-1.403781,0.300986,0.391930,1
-1.039824,-0.046692,-0.455370,-0.161061,-1.173825,0.962010,1.986726,3.581817,3.437480,3.189677,5.197291,6.892792,2.959375,2.999801,1.732860,2.140051,1.155162,0.482362,0.334927,1.589871,0.188127,2
1.197599,-0.571199,-0.890685,0.588705,-0.956516,-0.221451,2.113487,1.466210,2.098273,2.505152,1.962027,3.980681,4.166090,3.014744,4.149607,3.884166,3.134159,1.862274,2.090591,-1.017773,-1.662670,2
1.428085,1.288341,1.699640,0.916569,0.996944,4.712816,3.543856,5.548167,2.663449,1.759138,1.236877,0.312746,1.035508,1.902937,2.282502,1.860733,0.538857,0.823762,0.137720,1.399393,-0.446316,0
-0.257545,0.985689,0.294511,-2.808565,2.479092,1.274219,2.181663,2.076986,3.242304,2.365323,2.944477,1.960281,1.609594,3.891596,2.754186,4.393476,3.491431,1.333752,1.677520,1.367475,-0.836735,0
-0.441318,1.235196,1.044282,0.607580,-1.494714,0.236043,2.793356,4.411264,3.835167,3.747257,5.642460,5.871406,2.988761,1.470014,0.769577,0.250282,1.609103,-1.309393,0.087724,-0.358074,-0.523119,1
0.306477,-1.040201,3.111183,2.148415,3.862587,5.857957,4.686244,4.303360,2.552580,3.753111,2.334599,0.762041,-0.364400,-0.197456,1.042341,1.595651,-0.357373,-0.145686,0.030004,0.380102,-0.493607,0
-0.488429,0.735564,0.188104,0.276376,0.846366,2.138677,2.699389,2.966043,3.237860,4.987696,4.269646,3.316066,1.469023,2.585074,0.874095,-0.004210,1.674682,-1.438610,-1.305669,1.397400,-1.237328,1
0.742349,-0.408926,-1.813963,0.670647,0.800908,-0.121710,1.475630,2.642007,2.629918,4.839170,5.292325,4.291756,2.942158,4.296165,1.685450,1.723643,2.842515,-0.326654,1.120749,0.797781,1.532883,2
0.543073,0.380686,0.207967,-0.322619,0.034323,3.017439,3.133449,3.644420,2.462850,3.876121,5.215196,4.352587,2.559541,3.480803,0.900947,-0.201054,0.430357,-1.723359,-0.379377,-1.117488,-2.604327,1
0.341170,0.284944,1.628478,2.305203,0.724816,-1.144396,1.166238,0.864511,0.753399,2.170896,4.857323,5.162110,2.306062,6.617169,3.061443,3.564295,2.585639,1.613717,1.165580,-0.263222,-1.505977,2
0.126486,-0.391977,0.191975,0.085302,1.365789,1.159642,1.865711,2.982165,3.532803,3.887739,7.008532,4.666666,3.844061,2.861905,3.838276,0.254838,-1.732527,0.031047,0.323010,1.264121,1.145507,2
-0.379410,3.746931,2.388810,1.494834,2.301425,4.512792,6.066126,5.054705,3.768361,2.111676,2.571295,1.278805,1.467519,0.055865,-0.733830,-1.040595,0.389689,0.434465,0.642253,1.033604,-0.470240,0
0.671907,1.011334,1.099438,2.115290,3.314331,5.086073,6.174847,7.597322,3.858101,2.155145,2.830405,0.998505,-0.121703,-0.107705,1.092822,-0.403788,2.237358,-0.471560,1.052476,-0.579682,-0.943347,0
