@relation IntelLabSensors

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute class {1}

@data
2371.0,20.1746,38.4629,45.08,2.69964,1
2372.0,20.1844,38.4287,45.08,2.69964,1
2373.0,20.1942,38.4629,43.24,2.69964,1
2374.0,20.1746,38.497,43.24,2.69964,1
2375.0,20.1746,38.6675,45.08,2.69964,1
2376.0,20.1648,38.6334,45.08,2.69964,1
2377.0,20.1648,38.6675,45.08,2.69964,1
2378.0,20.155,38.5993,45.08,2.69964,1
2379.0,20.155,38.5652,45.08,2.69964,1
2380.0,20.1648,38.5311,45.08,2.69964,1
2381.0,20.1452,38.4629,45.08,2.69964,1
2384.0,20.1452,38.3605,45.08,2.69964,1
2385.0,20.1452,38.3946,45.08,2.69964,1
2387.0,20.1256,38.4629,45.08,2.69964,1
2388.0,20.0962,38.5652,45.08,2.69964,1
2389.0,20.106,38.5311,45.08,2.69964,1
2390.0,20.0962,38.4629,45.08,2.69964,1
2391.0,20.0962,38.4629,45.08,2.69964,1
2392.0,20.106,38.5311,45.08,2.69964,1
2393.0,20.0962,38.5311,45.08,2.69964,1
2395.0,20.0962,38.4629,45.08,2.69964,1
2396.0,20.106,38.497,45.08,2.69964,1
2397.0,20.0962,38.4629,45.08,2.69964,1
2398.0,20.106,38.4629,45.08,2.69964,1
2399.0,20.0962,38.4287,45.08,2.68742,1
2400.0,20.106,38.3946,45.08,2.69964,1
2403.0,20.0864,38.4287,45.08,2.69964,1
2408.0,20.0864,38.5311,45.08,2.69964,1
2409.0,20.0864,38.497,45.08,2.69964,1
2411.0,20.0864,38.5311,45.08,2.69964,1
2412.0,20.106,38.5311,45.08,2.69964,1
2414.0,20.0864,38.497,45.08,2.69964,1
2417.0,20.0864,38.5311,45.08,2.69964,1
2418.0,20.0766,38.5311,45.08,2.69964,1
2419.0,20.0864,38.5311,45.08,2.69964,1
2420.0,20.0766,38.5311,45.08,2.69964,1
2423.0,20.0766,38.4629,45.08,2.69964,1
2424.0,20.0766,38.4629,45.08,2.69964,1
2425.0,20.0766,38.3946,45.08,2.69964,1
2426.0,20.0766,38.3946,45.08,2.69964,1
2428.0,20.0668,38.3946,45.08,2.69964,1
2429.0,20.0668,38.4629,45.08,2.69964,1
2430.0,20.0472,38.4629,45.08,2.69964,1
2431.0,20.0374,38.3946,45.08,2.68742,1
2433.0,20.0374,38.3946,45.08,2.69964,1
2440.0,20.008,38.3605,45.08,2.69964,1
2442.0,19.9982,38.4287,45.08,2.69964,1
2443.0,19.9884,38.4287,45.08,2.69964,1
2446.0,19.9884,38.3946,45.08,2.69964,1
2447.0,19.9884,38.4287,45.08,2.69964,1
2451.0,19.9884,38.4629,43.24,2.69964,1
2452.0,19.9884,38.5311,43.24,2.69964,1
2453.0,19.9786,38.5311,43.24,2.69964,1
2455.0,19.9786,38.5311,43.24,2.69964,1
2459.0,19.9492,38.6675,43.24,2.69964,1
2460.0,19.959,38.5311,43.24,2.69964,1
2464.0,19.9492,38.5311,43.24,2.69964,1
2466.0,19.9492,38.5311,43.24,2.68742,1
2468.0,19.9394,38.5993,43.24,2.69964,1
2470.0,19.9198,38.5652,43.24,2.69964,1
2471.0,19.9198,38.5652,43.24,2.69964,1
2472.0,19.9002,38.5993,43.24,2.69964,1
2473.0,19.91,38.5993,45.08,2.69964,1
2474.0,19.91,38.5311,43.24,2.69964,1
2476.0,19.9002,38.5652,43.24,2.69964,1
2477.0,19.91,38.5652,43.24,2.69964,1
2478.0,19.9002,38.5311,43.24,2.69964,1
2482.0,19.91,38.497,43.24,2.69964,1
2483.0,19.8904,38.5311,43.24,2.69964,1
2487.0,19.8806,38.5311,43.24,2.69964,1
2488.0,19.8708,38.5993,43.24,2.69964,1
2489.0,19.8708,38.5311,43.24,2.69964,1
2490.0,19.8806,38.5311,43.24,2.69964,1
2491.0,19.8806,38.5311,43.24,2.69964,1
2494.0,19.861,38.5311,43.24,2.69964,1
2499.0,19.8512,38.7357,43.24,2.69964,1
2501.0,19.8316,38.5993,45.08,2.69964,1
2503.0,19.812,38.7698,45.08,2.69964,1
2504.0,19.812,38.6675,43.24,2.68742,1
2507.0,19.7924,38.7357,43.24,2.69964,1
2510.0,19.8022,38.6334,43.24,2.69964,1
2511.0,19.812,38.6675,43.24,2.69964,1
2513.0,19.7924,38.7698,43.24,2.69964,1
2514.0,19.7826,38.6675,43.24,2.69964,1
2516.0,19.7826,38.5993,43.24,2.69964,1
2517.0,19.7924,38.7357,43.24,2.69964,1
2518.0,19.7924,38.6675,43.24,2.69964,1
2519.0,19.7728,38.6334,43.24,2.68742,1
2520.0,19.7728,38.6675,43.24,2.69964,1
2522.0,19.763,38.7357,43.24,2.69964,1
2523.0,19.763,38.6334,43.24,2.68742,1
2524.0,19.7532,38.6675,43.24,2.69964,1
2525.0,19.7532,38.6675,43.24,2.68742,1
2526.0,19.763,38.6334,43.24,2.69964,1
2527.0,19.7728,38.5993,43.24,2.69964,1
2528.0,19.7532,38.6675,43.24,2.68742,1
2529.0,19.7434,38.6334,43.24,2.68742,1
2531.0,19.7434,38.5993,43.24,2.68742,1
2532.0,19.7532,38.5993,43.24,2.69964,1
2534.0,19.7532,38.5993,43.24,2.69964,1
2537.0,19.7336,38.7357,43.24,2.68742,1
2538.0,19.7336,38.7016,43.24,2.68742,1
2540.0,19.7238,38.7698,43.24,2.69964,1
2541.0,19.714,38.7357,43.24,2.69964,1
2542.0,19.7042,38.9401,43.24,2.69964,1
2543.0,19.714,38.7698,43.24,2.69964,1
2544.0,19.7042,38.7698,43.24,2.69964,1
2545.0,19.7042,38.7357,43.24,2.68742,1
2547.0,19.7042,38.8039,43.24,2.68742,1
2548.0,19.714,38.8039,43.24,2.69964,1
2549.0,19.7042,38.7357,43.24,2.68742,1
2552.0,19.6846,38.7698,43.24,2.68742,1
2553.0,19.6748,38.7698,43.24,2.68742,1
2555.0,19.6552,38.8039,43.24,2.68742,1
2556.0,19.6552,38.7698,43.24,2.69964,1
2557.0,19.6552,38.7698,43.24,2.69964,1
2558.0,19.6552,38.8039,43.24,2.69964,1
2559.0,19.6552,38.7357,43.24,2.69964,1
2561.0,19.6454,38.6675,43.24,2.68742,1
2564.0,19.6552,38.6675,43.24,2.68742,1
2571.0,19.616,38.6675,43.24,2.69964,1
2574.0,19.616,38.7357,43.24,2.69964,1
2577.0,19.6356,38.7016,43.24,2.68742,1
2578.0,19.616,38.6675,43.24,2.69964,1
2580.0,19.5964,38.7357,43.24,2.68742,1
2581.0,19.6062,38.8039,43.24,2.68742,1
2585.0,19.6062,38.8039,43.24,2.68742,1
2592.0,19.5964,38.8039,43.24,2.69964,1
2593.0,19.5964,38.7698,43.24,2.69964,1
2594.0,19.5964,38.7357,43.24,2.69964,1
2596.0,19.5768,38.8379,43.24,2.68742,1
2597.0,19.5768,38.7698,43.24,2.68742,1
2598.0,19.5866,38.7357,43.24,2.69964,1
2601.0,19.5768,38.7016,43.24,2.69964,1
2602.0,19.5768,38.7357,43.24,2.69964,1
2603.0,19.5964,38.7357,43.24,2.69964,1
2604.0,19.5768,38.7357,43.24,2.68742,1
2605.0,19.5866,38.6675,43.24,2.68742,1
2606.0,19.567,38.7357,43.24,2.69964,1
2607.0,19.5572,38.7357,43.24,2.68742,1
2608.0,19.5572,38.7357,43.24,2.68742,1
2610.0,19.5376,38.8039,43.24,2.68742,1
2613.0,19.5082,38.8039,43.24,2.68742,1
2614.0,19.4886,38.9061,43.24,2.68742,1
2616.0,19.4886,38.8039,43.24,2.68742,1
2617.0,19.4984,38.8379,43.24,2.69964,1
2619.0,19.518,38.872,43.24,2.68742,1
2621.0,19.4984,38.9401,43.24,2.69964,1
2622.0,19.4984,38.8379,43.24,2.69964,1
2623.0,19.5082,38.8039,43.24,2.68742,1
2624.0,19.4984,38.8379,43.24,2.68742,1
2625.0,19.4984,38.8039,43.24,2.68742,1
2626.0,19.5082,38.8379,45.08,2.69964,1
2627.0,19.4984,38.8379,45.08,2.68742,1
2628.0,19.4984,39.0082,45.08,2.69964,1
2631.0,19.4984,39.0082,45.08,2.68742,1
2633.0,19.4984,38.872,45.08,2.68742,1
2634.0,19.469,38.9401,45.08,2.68742,1
2638.0,19.4592,38.872,45.08,2.69964,1
2640.0,19.469,38.9401,45.08,2.69964,1
2641.0,19.469,38.9401,45.08,2.69964,1
2644.0,19.4984,38.8039,45.08,2.68742,1
2647.0,19.4886,38.8039,45.08,2.68742,1
2648.0,19.4788,38.8039,45.08,2.69964,1
2651.0,19.469,38.8039,45.08,2.69964,1
2652.0,19.4886,38.7357,45.08,2.68742,1
2656.0,19.4592,38.6675,45.08,2.68742,1
2658.0,19.4592,38.7357,45.08,2.68742,1
2659.0,19.469,38.7357,45.08,2.68742,1
2660.0,19.4592,38.7357,45.08,2.68742,1
2662.0,19.4494,38.8039,45.08,2.69964,1
2663.0,19.4494,38.7357,45.08,2.69964,1
2670.0,19.42,38.8039,45.08,2.68742,1
2671.0,19.4396,38.7698,45.08,2.69964,1
2672.0,19.4396,38.9061,45.08,2.68742,1
2673.0,19.4396,38.9401,45.08,2.68742,1
2674.0,19.4396,38.872,45.08,2.68742,1
2675.0,19.4102,38.9401,45.08,2.68742,1
2678.0,19.4102,38.872,45.08,2.68742,1
2680.0,19.4004,38.9401,45.08,2.68742,1
2681.0,19.42,38.9061,45.08,2.68742,1
2682.0,19.4004,38.872,45.08,2.68742,1
2683.0,19.4004,38.872,45.08,2.68742,1
2684.0,19.4004,38.9061,45.08,2.69964,1
2685.0,19.42,38.8039,45.08,2.68742,1
2686.0,19.4004,38.872,45.08,2.68742,1
2687.0,19.4004,38.8039,45.08,2.68742,1
2688.0,19.4102,38.8039,45.08,2.68742,1
2690.0,19.3808,38.8379,43.24,2.68742,1
2692.0,19.3808,38.8039,43.24,2.68742,1
2694.0,19.3808,38.8039,43.24,2.68742,1
2696.0,19.3808,38.7698,43.24,2.68742,1
2698.0,19.3906,38.7357,43.24,2.67532,1
2705.0,19.3612,38.8379,43.24,2.68742,1
2706.0,19.3514,38.872,43.24,2.69964,1
2708.0,19.3514,38.8039,43.24,2.69964,1
2711.0,19.3416,38.872,43.24,2.68742,1
2714.0,19.322,39.0082,43.24,2.69964,1
2715.0,19.322,39.0082,43.24,2.68742,1
2716.0,19.3024,39.0763,43.24,2.68742,1
2717.0,19.3024,39.1103,43.24,2.68742,1
2718.0,19.3122,39.0082,43.24,2.68742,1
2719.0,19.3024,39.0082,43.24,2.69964,1
2720.0,19.3024,39.0082,43.24,2.68742,1
2721.0,19.3024,39.0422,43.24,2.69964,1
2723.0,19.3122,39.0082,43.24,2.68742,1
2729.0,19.3024,38.9401,43.24,2.68742,1
2730.0,19.3024,38.9742,43.24,2.68742,1
2731.0,19.3024,38.9742,43.24,2.68742,1
2732.0,19.2926,38.9061,43.24,2.68742,1
2733.0,19.273,38.9061,43.24,2.68742,1
2734.0,19.2828,38.872,43.24,2.68742,1
2736.0,19.273,38.872,43.24,2.69964,1
2737.0,19.273,38.872,43.24,2.68742,1
2738.0,19.2632,38.872,43.24,2.68742,1
2739.0,19.273,38.872,43.24,2.68742,1
2740.0,19.273,38.8039,43.24,2.69964,1
2742.0,19.2632,38.8379,43.24,2.68742,1
2743.0,19.2632,38.872,43.24,2.69964,1
2745.0,19.2436,38.9061,45.08,2.69964,1
2748.0,19.2142,38.9401,45.08,2.68742,1
2749.0,19.224,38.872,45.08,2.68742,1
2750.0,19.224,38.9401,45.08,2.68742,1
2751.0,19.2338,39.0082,45.08,2.68742,1
2752.0,19.2338,38.9401,45.08,2.67532,1
2753.0,19.224,39.0763,45.08,2.68742,1
2754.0,19.224,39.0082,45.08,2.68742,1
2757.0,19.2142,39.0763,45.08,2.69964,1
2758.0,19.2044,39.0763,45.08,2.68742,1
2760.0,19.224,39.0763,45.08,2.68742,1
2762.0,19.2142,39.0422,45.08,2.68742,1
2763.0,19.224,39.0082,45.08,2.68742,1
2767.0,19.2436,38.9742,45.08,2.68742,1
2770.0,19.224,38.9401,45.08,2.68742,1
2771.0,19.2142,38.9401,45.08,2.68742,1
2773.0,19.1848,38.9401,45.08,2.68742,1
2775.0,19.1946,38.9401,45.08,2.68742,1
2777.0,19.175,38.9061,45.08,2.68742,1
2778.0,19.1848,38.9401,45.08,2.68742,1
2780.0,19.1848,38.9401,45.08,2.68742,1
2781.0,19.175,38.9401,45.08,2.68742,1
2784.0,19.1554,39.0082,45.08,2.68742,1
2785.0,19.1554,38.9401,45.08,2.68742,1
2789.0,19.126,39.0082,45.08,2.68742,1
2790.0,19.1456,38.9061,45.08,2.68742,1
2791.0,19.126,38.9401,45.08,2.68742,1
2794.0,19.1358,39.0422,45.08,2.68742,1
2795.0,19.1358,39.1443,45.08,2.68742,1
2796.0,19.1162,39.0763,43.24,2.68742,1
2797.0,19.1064,39.1443,43.24,2.68742,1
2798.0,19.1162,39.1443,43.24,2.68742,1
2799.0,19.1162,39.1443,43.24,2.68742,1
2800.0,19.1064,39.1783,43.24,2.68742,1
2801.0,19.1064,39.1103,43.24,2.68742,1
2802.0,19.1064,39.0763,43.24,2.68742,1
2805.0,19.126,39.1443,43.24,2.68742,1
2806.0,19.1162,39.1783,43.24,2.68742,1
2807.0,19.1064,39.1103,43.24,2.68742,1
2808.0,19.1064,39.1443,43.24,2.68742,1
2810.0,19.1064,39.1443,43.24,2.68742,1
2811.0,19.1064,39.0763,43.24,2.68742,1
2812.0,19.0868,39.0763,43.24,2.68742,1
2813.0,19.0868,39.1443,43.24,2.68742,1
2814.0,19.077,39.0763,43.24,2.68742,1
2816.0,19.0868,39.0763,43.24,2.68742,1
2817.0,19.077,39.0082,43.24,2.68742,1
2820.0,19.077,39.0422,43.24,2.68742,1
2821.0,19.0868,39.0422,43.24,2.68742,1
2823.0,19.0868,39.0082,43.24,2.68742,1
2824.0,19.0672,38.9401,43.24,2.68742,1
2825.0,19.0574,39.0082,43.24,2.68742,1
2827.0,19.0672,38.9742,43.24,2.68742,1
2830.0,19.0574,39.0082,43.24,2.68742,1
2832.0,19.0574,39.0082,43.24,2.68742,1
2833.0,19.0574,38.9401,43.24,2.68742,1
2835.0,19.0476,38.9742,43.24,2.68742,1
2836.0,19.028,39.0763,43.24,2.68742,1
2837.0,19.028,39.1443,43.24,2.68742,1
2838.0,19.0182,39.1443,43.24,2.68742,1
2842.0,19.028,39.1783,43.24,2.68742,1
2843.0,19.028,39.1443,43.24,2.68742,1
2846.0,19.028,39.1783,43.24,2.68742,1
2847.0,19.028,39.1783,43.24,2.67532,1
2848.0,19.0084,39.1443,43.24,2.68742,1
2849.0,19.0084,39.0763,43.24,2.68742,1
2856.0,18.979,39.1443,43.24,2.67532,1
2857.0,18.9692,39.1443,43.24,2.68742,1
2861.0,18.9496,39.1443,43.24,2.68742,1
2870.0,18.9398,39.1103,43.24,2.67532,1
2871.0,18.93,39.1103,43.24,2.67532,1
2873.0,18.93,39.2123,43.24,2.68742,1
2874.0,18.9104,39.2463,43.24,2.68742,1
2875.0,18.9006,39.2463,43.24,2.68742,1
2876.0,18.8908,39.3143,43.24,2.68742,1
2877.0,18.8908,39.2463,43.24,2.68742,1
2878.0,18.881,39.3143,43.24,2.68742,1
2880.0,18.8516,39.4502,43.24,2.68742,1
2883.0,18.8614,39.4162,43.24,2.68742,1
2884.0,18.8516,39.4162,43.24,2.68742,1
2885.0,18.8516,39.4162,43.24,2.68742,1
2886.0,18.8614,39.4162,43.24,2.68742,1
2887.0,18.8712,39.4162,43.24,2.67532,1
2888.0,18.8614,39.3483,43.24,2.67532,1
2889.0,18.8516,39.4162,43.24,2.68742,1
2891.0,18.8516,39.4162,43.24,2.68742,1
2892.0,18.8418,39.4842,43.24,2.68742,1
2893.0,18.832,39.4502,43.24,2.68742,1
2894.0,18.8418,39.4842,43.24,2.68742,1
2896.0,18.8124,39.4502,43.24,2.68742,1
2897.0,18.8124,39.4502,43.24,2.68742,1
2899.0,18.8222,39.3483,43.24,2.68742,1
2901.0,18.8124,39.4162,43.24,2.67532,1
2902.0,18.7928,39.4502,43.24,2.67532,1
2905.0,18.8026,39.3483,43.24,2.68742,1
2908.0,18.8026,39.3483,43.24,2.68742,1
2909.0,18.8124,39.3483,43.24,2.67532,1
2911.0,18.8026,39.3483,43.24,2.68742,1
2916.0,18.7928,39.3483,43.24,2.68742,1
2917.0,18.783,39.4162,43.24,2.69964,1
2918.0,18.7732,39.4842,43.24,2.68742,1
2919.0,18.7732,39.4842,43.24,2.68742,1
2920.0,18.7536,39.4842,43.24,2.68742,1
2922.0,18.7634,39.5521,43.24,2.67532,1
2923.0,18.7438,39.586,43.24,2.68742,1
2924.0,18.7438,39.5521,43.24,2.67532,1
2925.0,18.734,39.586,43.24,2.67532,1
2926.0,18.7438,39.5521,43.24,2.67532,1
2927.0,18.734,39.586,43.24,2.67532,1
2929.0,18.7242,39.62,43.24,2.68742,1
2935.0,18.7144,39.62,43.24,2.68742,1
2937.0,18.6948,39.6539,43.24,2.68742,1
2939.0,18.685,39.6539,43.24,2.68742,1
2940.0,18.6752,39.6878,43.24,2.67532,1
2943.0,18.6752,39.62,43.24,2.68742,1
2944.0,18.6752,39.62,43.24,2.68742,1
2945.0,18.685,39.62,43.24,2.67532,1
2948.0,18.6752,39.586,43.24,2.67532,1
2949.0,18.6752,39.5521,43.24,2.67532,1
2950.0,18.685,39.586,43.24,2.68742,1
2951.0,18.685,39.5521,43.24,2.67532,1
2954.0,18.6556,39.62,43.24,2.68742,1
2956.0,18.636,39.6539,43.24,2.68742,1
2958.0,18.636,39.7217,43.24,2.67532,1
2961.0,18.6458,39.6878,43.24,2.67532,1
2962.0,18.636,39.7557,43.24,2.67532,1
2963.0,18.636,39.7557,43.24,2.68742,1
2964.0,18.636,39.8235,43.24,2.68742,1
2965.0,18.6262,39.7896,43.24,2.68742,1
2966.0,18.636,39.8574,43.24,2.68742,1
2968.0,18.6066,39.8913,43.24,2.68742,1
2973.0,18.6164,39.8913,43.24,2.67532,1
2975.0,18.6262,39.8235,43.24,2.68742,1
2979.0,18.587,39.8235,43.24,2.67532,1
2981.0,18.5772,39.8235,43.24,2.67532,1
2983.0,18.5772,39.8913,43.24,2.67532,1
2984.0,18.587,39.8235,43.24,2.67532,1
2987.0,18.5772,39.8574,43.24,2.68742,1
2988.0,18.587,39.7557,43.24,2.67532,1
2989.0,18.5772,39.7896,43.24,2.67532,1
2990.0,18.5772,39.8235,43.24,2.67532,1
2991.0,18.5772,39.8235,43.24,2.67532,1
2994.0,18.5576,39.8913,43.24,2.68742,1
2995.0,18.5576,39.8913,43.24,2.67532,1
2998.0,18.5478,39.9252,43.24,2.68742,1
3000.0,18.538,39.8913,43.24,2.68742,1
3001.0,18.5282,39.9929,43.24,2.68742,1
3006.0,18.5184,40.0268,43.24,2.67532,1
3007.0,18.5086,40.0945,43.24,2.67532,1
3008.0,18.5184,40.1284,43.24,2.67532,1
3010.0,18.5086,40.1284,43.24,2.67532,1
3013.0,18.5086,40.0945,43.24,2.68742,1
3014.0,18.4988,40.1622,43.24,2.66332,1
3016.0,18.4988,40.0945,43.24,2.67532,1
3017.0,18.5184,40.0945,43.24,2.67532,1
3018.0,18.4988,40.0945,43.24,2.67532,1
3019.0,18.4988,40.0945,43.24,2.67532,1
3020.0,18.5184,40.0945,43.24,2.67532,1
3021.0,18.4988,40.0607,43.24,2.68742,1
3022.0,18.4988,40.0945,43.24,2.67532,1
3023.0,18.489,40.0945,43.24,2.67532,1
3025.0,18.489,40.0945,43.24,2.67532,1
3026.0,18.4792,40.0607,43.24,2.67532,1
3027.0,18.489,40.0607,43.24,2.67532,1
3028.0,18.4792,40.0268,43.24,2.67532,1
3029.0,18.4792,40.0268,43.24,2.67532,1
3030.0,18.4694,40.0607,43.24,2.67532,1
3031.0,18.4792,40.0945,43.24,2.68742,1
3032.0,18.4596,40.0268,43.24,2.67532,1
3034.0,18.44,40.1284,43.24,2.67532,1
3036.0,18.4302,40.1622,43.24,2.67532,1
3038.0,18.4302,40.0945,43.24,2.67532,1
3039.0,18.44,40.2299,43.24,2.67532,1
3040.0,18.4498,40.1622,43.24,2.67532,1
3042.0,18.44,40.2299,43.24,2.68742,1
3044.0,18.4302,40.1961,43.24,2.67532,1
3045.0,18.4498,40.2638,43.24,2.67532,1
3047.0,18.44,40.2976,43.24,2.67532,1
3048.0,18.4498,40.2299,43.24,2.67532,1
3049.0,18.44,40.2976,43.24,2.67532,1
3050.0,18.44,40.2976,43.24,2.67532,1
3051.0,18.4302,40.2299,43.24,2.67532,1
3053.0,18.4302,40.2299,43.24,2.67532,1
3054.0,18.44,40.2299,43.24,2.67532,1
3055.0,18.4302,40.2299,43.24,2.67532,1
3056.0,18.4204,40.2299,43.24,2.67532,1
3057.0,18.4204,40.2299,43.24,2.67532,1
3059.0,18.4204,40.2638,43.24,2.67532,1
3060.0,18.4106,40.2299,43.24,2.67532,1
3061.0,18.4106,40.2299,43.24,2.67532,1
3062.0,18.4106,40.2299,43.24,2.67532,1
3063.0,18.4106,40.2299,43.24,2.67532,1
3064.0,18.4008,40.2299,43.24,2.67532,1
3065.0,18.3812,40.2638,43.24,2.67532,1
3066.0,18.3812,40.2299,43.24,2.67532,1
3067.0,18.3714,40.2299,43.24,2.67532,1
3068.0,18.3616,40.2638,43.24,2.67532,1
3069.0,18.3616,40.2638,43.24,2.67532,1
3070.0,18.342,40.2976,43.24,2.67532,1
3071.0,18.342,40.2976,43.24,2.67532,1
3072.0,18.342,40.3652,43.24,2.67532,1
3073.0,18.3224,40.3652,43.24,2.68742,1
3075.0,18.342,40.3314,43.24,2.67532,1
3076.0,18.3322,40.2976,43.24,2.67532,1
3077.0,18.342,40.3314,43.24,2.67532,1
3079.0,18.3322,40.4328,43.24,2.67532,1
3080.0,18.3028,40.4666,43.24,2.67532,1
3081.0,18.3126,40.4666,43.24,2.67532,1
3082.0,18.3028,40.4328,43.24,2.67532,1
3083.0,18.3322,40.399,43.24,2.67532,1
3084.0,18.3224,40.4328,43.24,2.68742,1
3085.0,18.3322,40.4328,43.24,2.67532,1
3086.0,18.3126,40.5004,43.24,2.67532,1
3087.0,18.3224,40.568,43.24,2.67532,1
3088.0,18.3028,40.5342,43.24,2.67532,1
3089.0,18.293,40.568,43.24,2.67532,1
3090.0,18.3028,40.568,43.24,2.67532,1
3091.0,18.293,40.568,43.24,2.67532,1
3093.0,18.2832,40.5342,43.24,2.67532,1
3094.0,18.293,40.568,43.24,2.67532,1
3095.0,18.2832,40.568,43.24,2.67532,1
3096.0,18.2734,40.568,43.24,2.67532,1
3099.0,18.2636,40.568,43.24,2.67532,1
3100.0,18.2636,40.568,43.24,2.68742,1
3103.0,18.2636,40.568,43.24,2.67532,1
3104.0,18.2538,40.568,43.24,2.67532,1
3105.0,18.244,40.568,43.24,2.67532,1
3110.0,18.2538,40.5004,43.24,2.67532,1
3114.0,18.2342,40.6355,43.24,2.67532,1
3115.0,18.2244,40.6693,43.24,2.67532,1
3116.0,18.2342,40.568,43.24,2.67532,1
3120.0,18.2244,40.7368,43.24,2.67532,1
3122.0,18.2244,40.7706,43.24,2.67532,1
