@RELATION SEA_Abrupt_Recurring

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
4.710330,6.483795,1.899045,1
6.798896,2.680843,4.003066,1
0.083910,1.741939,8.100193,0
5.202510,9.063032,1.415486,1
5.007551,0.837516,8.417123,0
3.066498,9.834236,8.959614,1
9.867027,9.085194,5.263378,1
1.851898,7.815112,5.431249,1
3.336716,1.866995,6.197041,0
6.754557,6.457666,0.367769,1
8.736500,4.645861,4.083523,1
3.844949,4.811182,6.932321,1
5.836084,4.363912,3.849167,1
2.956987,7.489902,4.651005,1
5.857628,9.681269,4.195534,1
7.828012,3.876662,5.886392,1
9.638523,3.576883,2.829848,1
4.908361,4.185956,9.131600,1
5.885214,7.798201,6.742565,1
7.609564,0.681817,7.148328,1
4.198720,4.643393,7.334944,1
8.142420,0.523507,9.079971,1
3.874269,6.738884,5.091274,1
0.907268,4.795363,5.815159,0
3.502127,9.645803,6.794577,1
9.854422,6.047573,1.194492,1
5.029833,9.817247,1.098401,1
2.643264,1.421098,6.893109,0
9.279781,5.523434,0.235878,1
2.414864,4.186511,9.188966,0
9.165206,6.292261,2.581914,1
4.322837,8.555640,1.129747,1
1.147221,4.293787,0.109162,0
2.546998,1.868203,7.175049,0
3.502247,4.979287,9.941535,1
0.421180,1.413236,4.244441,0
6.839817,3.252146,2.789365,1
5.814264,6.457187,9.886722,1
8.878023,4.794261,7.403785,1
0.808772,6.376065,0.463694,1
8.967858,1.135136,3.764329,1
9.636312,1.083416,3.377305,1
6.347744,5.362391,5.992922,1
7.737875,1.866150,1.427309,1
4.190923,2.795723,5.141777,0
1.144140,8.865575,1.551856,1
0.216054,1.949120,4.289738,0
8.888975,4.304185,8.405940,1
5.741785,7.783707,4.248492,1
5.492560,3.485334,9.513634,1
7.886019,8.892613,5.685822,1
4.662958,8.568581,5.545962,1
2.815459,3.316996,8.620538,0
3.787211,0.519377,0.187153,0
6.220795,5.420767,1.614422,1
4.069292,1.624479,5.322246,0
0.219816,2.752272,8.895991,0
7.498780,1.984472,7.884736,1
5.103798,4.906855,2.328116,1
3.994915,5.900832,9.277551,1
7.250405,0.258328,5.321015,1
8.868982,4.959254,9.067037,1
1.282702,2.981321,9.579687,0
9.042063,5.875368,2.735114,1
0.082651,4.748096,4.363399,0
9.976770,0.518159,1.617908,1
6.732480,0.786618,1.164704,1
0.440998,9.950174,1.120573,1
4.191558,4.493965,7.601839,1
0.809383,0.391562,9.419290,0
3.738613,2.035636,1.251385,0
9.120210,0.691673,9.333924,1
2.778569,5.512572,3.068740,1
7.797737,5.244454,8.286289,1
3.673516,6.596739,4.735510,1
7.825871,4.543673,7.649319,1
4.976516,7.860559,1.842010,1
3.021206,7.658836,9.730563,1
7.374244,6.157610,0.645643,1
6.963976,2.400281,7.534481,1
1.023854,8.136944,0.680622,1
1.729629,9.483421,1.821221,1
1.979698,8.135956,8.298274,1
6.708594,7.696346,2.031509,1
1.164366,9.190459,7.056431,1
5.303737,3.898347,7.469231,1
0.686678,0.572471,3.852514,0
2.756848,8.552887,7.332886,1
4.787607,0.266932,0.037933,0
3.229046,1.492793,0.735819,0
0.620290,3.537110,7.579646,0
5.758601,7.610275,6.109385,1
3.265595,8.338301,2.903502,1
0.487514,2.599840,9.357352,0
4.114282,7.605558,3.105077,1
5.122272,6.973930,6.270126,1
5.465494,4.877468,4.629248,1
6.664811,3.917261,8.106538,1
2.436892,6.823545,3.669079,1
1.107103,3.119525,2.556122,0
2.296061,4.092539,9.467683,0
2.846478,9.071778,4.702722,1
8.129266,7.285935,1.105456,1
0.384344,5.566871,5.892648,0
2.735579,9.202596,9.439761,1
6.937601,1.420181,9.099753,1
4.557063,1.473454,3.571482,0
1.033290,8.343971,7.886258,1
9.230263,7.261072,1.943071,1
1.987742,2.959112,3.275537,0
0.597242,1.371360,8.408797,0
4.298140,5.507870,6.475897,1
7.083173,6.930539,6.554690,1
4.213325,1.130011,7.780372,0
4.408549,7.821588,7.438475,1
3.689297,1.530814,3.026370,0
3.094035,4.081206,9.840906,1
5.482923,2.674410,5.647747,1
8.081632,1.712982,9.490704,1
2.759644,8.565078,9.589870,1
8.347788,1.930037,7.865310,1
7.005461,8.698917,2.820088,1
3.418245,7.250467,3.092988,1
7.634911,0.272726,6.484559,1
9.968626,4.157430,7.625402,1
3.927739,6.034184,7.177345,1
0.163206,2.727200,1.910471,0
3.712749,3.697592,6.065896,1
9.007525,4.171293,7.499572,1
1.246815,2.047314,6.852216,0
8.579188,8.649228,0.684909,1
9.287577,3.642802,1.642931,1
0.733612,5.548884,0.261657,0
7.777560,9.654957,9.079082,1
7.188942,4.683016,4.954011,1
1.222884,4.623426,0.155198,0
2.117227,2.841862,2.065122,0
1.439893,0.635147,9.833794,0
0.387706,3.402599,5.055128,0
3.871765,1.973602,2.083455,0
0.424428,8.712198,2.934577,1
0.768457,9.279664,7.471902,1
2.692142,4.082661,0.113351,0
7.738450,2.333081,9.852416,1
1.973537,0.870504,2.462250,0
6.750374,5.407624,8.389676,1
7.265087,3.303461,5.726188,1
8.016100,0.769380,4.734258,1
3.911002,0.064961,1.857045,0
3.168609,8.967512,9.266997,1
4.573681,3.086693,9.340851,1
9.550299,3.332204,5.463357,1
2.965425,6.366333,5.929368,1
9.619106,4.895741,2.656737,1
6.380894,0.187399,5.419407,0
2.209051,0.748334,3.873452,0
5.608926,3.807830,2.406965,1
2.480712,2.914318,5.246434,0
5.578327,1.368987,4.993905,0
1.234661,2.067624,2.972093,0
1.422794,6.289050,5.442503,1
7.771417,7.101295,6.498058,1
4.687250,5.111461,4.426397,1
4.872103,6.790770,9.477823,1
7.615867,4.367965,3.055725,1
1.533727,0.714718,0.339411,0
0.357336,1.799680,9.942093,0
6.872424,4.705641,5.476033,1
7.703397,1.087134,9.014820,1
8.032717,3.988759,7.308441,1
5.752388,0.830407,6.201867,0
8.416717,7.968321,8.568502,1
8.300196,4.423121,7.367375,1
9.788573,7.603774,2.208864,1
9.943923,0.905690,0.116947,1
0.184660,7.221752,4.451009,1
3.345857,3.210454,2.992239,0
3.834810,8.614781,3.027760,1
9.644632,9.719433,6.065702,1
5.318681,1.302173,1.209274,0
7.814244,9.041180,7.257850,1
4.297793,5.215303,6.775204,1
9.328120,0.918569,5.433798,1
5.947094,4.907616,8.060009,1
0.170158,8.741297,5.837470,1
3.841601,0.483142,0.011022,0
1.178234,4.407198,4.801725,0
3.773815,9.127216,8.836120,1
1.447310,0.713580,2.113123,0
5.610553,2.420636,4.263314,1
5.383527,2.575155,4.309168,1
2.931450,8.883752,7.743841,1
5.064234,8.405621,9.567384,1
3.314086,8.488240,7.834512,1
4.022528,0.110232,5.291070,0
6.922170,4.782959,6.312289,1
7.263821,1.097905,7.554320,1
0.537823,1.256912,8.669682,0
2.144140,1.572514,1.411221,0
7.533846,6.702642,2.705495,1
1.841104,7.962064,6.403752,1
6.555669,0.318949,3.877720,0
5.513712,7.648044,1.916238,1
2.453058,4.929801,4.189716,1
8.916296,3.061223,7.539083,1
4.953359,2.410695,9.527426,1
5.659576,7.114509,7.673220,1
1.912693,9.086322,6.701089,1
3.181054,9.872253,1.481741,1
6.510426,0.449193,9.308782,0
5.391558,7.274613,2.031213,1
7.023617,7.520681,9.692426,1
2.507448,3.453979,7.147254,0
6.287783,1.370622,7.346668,1
2.420260,7.716104,6.004523,1
5.883985,7.074095,7.319078,1
3.460199,7.267390,0.041975,1
3.853588,7.048501,1.003961,1
7.978107,8.605769,0.598648,1
1.313128,7.900986,9.813295,1
9.326797,4.891391,4.259995,1
7.126244,4.875192,3.824793,1
0.394024,5.215694,5.540345,0
6.239970,6.548663,1.814367,1
8.390557,5.213181,2.120484,1
1.544427,7.146343,3.237011,1
9.845093,5.679962,7.703757,1
1.692390,5.810453,6.649956,1
9.730651,9.936811,1.931483,1
9.100952,9.278574,5.035219,1
1.389750,2.830822,9.845651,0
1.808847,0.684256,4.827385,0
0.370868,3.808051,1.275326,0
4.222037,9.140248,2.695111,1
0.361677,3.066309,8.582563,0
5.004849,4.686183,2.787134,1
1.254127,2.317503,8.447162,0
6.074742,5.433292,6.270276,1
0.304294,2.797310,5.382380,0
8.136243,4.497230,5.968491,1
3.452954,2.052524,9.897249,0
9.785275,2.861332,9.209098,1
5.696653,3.762203,0.464738,1
8.841130,9.375174,8.146128,1
8.118494,4.953993,3.009318,1
8.342246,3.481526,2.112998,1
3.349431,8.967213,4.028014,1
3.190928,1.548286,5.753749,0
0.962885,9.259370,1.064489,1
9.315040,2.817639,5.469285,1
5.545744,8.703353,3.773891,1
6.625664,7.721800,0.479550,1
3.954551,1.505261,7.700564,0
3.508862,7.420811,7.893444,1
8.992728,1.406687,0.744413,1
3.218968,9.871390,7.930361,1
0.018337,5.340761,8.444316,0
3.932339,0.282774,2.508215,0
2.824292,5.659646,9.855363,1
9.873768,5.234686,0.968652,1
5.252064,6.602825,5.729871,1
9.750142,3.410112,2.050754,1
6.740463,1.194882,2.322979,1
5.613445,6.462710,1.973645,1
0.990535,8.428359,8.385861,1
4.504761,0.154083,0.618714,0
8.973518,7.707761,2.544610,1
4.507154,2.531611,0.510115,1
1.086589,0.138059,1.451423,0
9.672947,8.391291,9.144808,1
4.176359,7.760472,1.997348,1
7.662777,3.158818,2.554729,1
6.386161,4.884482,1.196227,1
1.087866,5.978428,3.639672,1
4.873656,2.706689,2.984715,1
4.233566,4.930119,0.980414,1
6.928570,4.684004,8.172867,1
5.755453,8.537476,1.488307,1
8.473365,6.207601,1.408208,1
3.999944,8.542695,9.369153,1
5.914595,0.466403,1.124847,0
0.851498,9.213662,0.080001,1
9.496527,0.943636,3.411249,1
5.407640,4.240052,4.889643,1
2.603531,3.625278,3.781311,0
2.071443,6.013223,1.335087,1
8.297548,1.704877,1.725583,1
0.105583,6.308545,6.633046,0
9.943775,3.138454,3.390299,1
1.475163,5.406073,7.718906,0
0.644881,6.329315,4.795898,0
7.567774,2.812696,0.330688,1
8.179622,0.742736,9.735093,1
7.229922,5.702164,5.200541,1
3.308845,1.477841,8.910235,0
3.894663,0.730696,7.947893,0
7.646615,3.367500,8.859060,1
8.571997,6.930215,0.749072,1
3.877123,6.500474,2.143750,1
6.673339,0.920213,3.288307,1
7.684581,7.580327,8.843270,1
3.491630,2.774125,8.873990,0
6.334955,9.928295,8.060990,1
2.469155,7.961096,0.960964,1
1.858738,0.860161,9.166985,0
4.605504,9.789256,7.947946,1
2.340884,7.625855,8.682776,1
4.658906,2.087264,8.740687,0
5.308568,6.267473,1.781420,1
2.693875,8.528847,5.746554,1
9.646713,0.345030,4.481141,1
7.975879,2.508135,1.531332,1
5.144584,1.738683,9.710187,0
6.182789,1.208285,0.628226,1
7.086995,2.771646,2.351760,1
1.791850,7.270526,3.882143,1
6.414188,5.115359,5.792043,1
1.137990,9.942977,5.193916,1
9.859752,6.817422,1.604388,1
5.375743,3.570342,6.336295,1
4.456946,1.850309,1.705101,0
3.772037,8.472900,6.009347,1
8.427873,9.339820,7.586017,1
9.593998,1.353428,1.217814,1
9.449549,9.173135,0.975275,1
1.409934,8.147137,3.611346,1
5.955353,5.970763,0.927840,1
9.640889,0.526774,8.100693,1
2.970086,1.147011,8.161883,0
8.445261,3.509899,8.388561,1
6.287325,4.851726,5.471495,1
0.045740,9.231292,0.260571,1
8.745526,3.095805,7.490646,1
9.947732,2.075281,2.109253,1
1.049317,0.280030,3.939039,0
1.480653,8.149388,0.986085,1
2.130778,9.540902,3.218829,1
1.279083,8.685042,3.072435,1
4.080491,2.468700,7.791226,0
5.696771,9.279525,5.335253,1
9.020617,1.058059,1.036184,1
4.458566,8.730704,9.232599,1
7.278900,8.112272,6.920999,1
1.488291,4.265025,9.893559,0
1.383188,4.372086,1.032493,0
4.882883,1.588966,3.556482,0
9.193085,6.368135,7.161366,1
3.911650,7.688877,5.159936,1
4.898589,1.815229,6.520476,0
1.548399,4.691289,2.994114,0
8.472473,0.659003,0.446187,1
3.452533,6.206086,2.663364,1
3.979782,0.161276,3.592382,0
2.546439,0.611725,7.080364,0
9.234025,0.373998,7.878670,1
6.534684,2.437496,0.973634,1
3.395309,3.227779,8.509283,0
7.915370,9.667729,3.956959,1
5.832973,5.560272,0.133565,1
6.216514,5.199930,7.129155,1
2.173775,1.553088,3.439765,0
6.807314,9.999118,0.696654,1
2.074559,2.548660,6.570671,0
2.727678,2.904076,1.714903,0
1.873406,1.695618,3.327687,0
9.146567,7.998703,5.355793,1
6.013068,3.288101,6.792369,1
7.952690,0.501412,1.487551,1
9.078996,3.322623,8.537617,1
0.580983,1.778965,9.344391,0
2.532337,5.832465,9.721536,1
8.080740,7.512305,6.718607,1
3.237360,8.149851,5.145437,1
4.691665,9.965539,3.956095,1
4.022012,2.079591,1.725357,0
7.054813,0.584043,7.241833,1
8.069704,3.231736,3.772161,1
2.404736,6.312049,7.372431,1
0.263517,9.730134,9.218006,1
8.982934,4.440523,9.487463,1
6.153388,9.164084,0.652039,1
7.653658,8.098067,4.611161,1
5.224297,8.220976,9.100756,1
7.157232,7.332943,7.302658,1
4.013127,2.646754,0.655162,0
9.743742,4.265028,5.956027,1
9.083029,3.250560,0.072620,1
4.104341,4.598866,1.996686,1
0.259888,2.265977,6.005745,0
4.947294,6.382437,6.306606,1
1.391064,0.020885,5.728048,0
3.239678,0.201457,4.047125,0
3.058978,9.610398,8.130050,1
4.763057,6.797262,7.766415,1
5.851666,7.509315,7.971189,1
3.971796,4.989189,9.075264,1
3.519412,7.002503,9.103130,1
6.924434,2.146791,1.960223,1
3.130067,2.691457,8.037700,0
6.104449,8.954221,6.304350,1
3.374125,8.874793,4.805472,1
8.493336,6.570120,8.945286,1
6.186051,4.847375,1.691581,1
6.415951,8.547783,5.578650,1
7.977399,0.760137,0.158171,1
5.937883,4.408534,1.354145,1
1.965622,6.410604,9.940838,1
4.428539,5.429177,5.583741,1
6.332062,4.812465,6.304192,1
7.450544,5.035173,8.568694,1
2.066490,0.994480,9.204898,0
7.789115,3.512652,2.974959,1
2.103533,8.350182,7.111047,1
0.503237,4.443850,5.335921,0
5.839362,5.902560,8.452127,1
1.047850,6.686681,8.975796,1
0.600988,1.881192,6.215925,0
8.919395,5.543419,8.161156,1
8.227673,3.453208,9.000239,1
7.727737,0.951061,2.807655,1
5.808278,6.648858,8.813582,1
2.200585,4.455202,2.074612,0
4.079718,7.941037,3.508405,1
4.557696,3.179363,5.351970,1
6.642772,1.068408,8.954671,1
3.688368,3.512157,7.369795,1
2.150944,4.171702,1.151269,0
0.597374,0.746732,9.672098,0
7.796303,1.592194,3.833150,1
6.870096,9.151237,0.348122,1
6.935207,0.792511,0.759127,1
2.590259,4.196962,4.369575,0
9.493861,6.340725,3.820184,1
8.538690,9.591558,3.656917,1
2.289274,2.898647,1.469862,0
5.139509,7.713610,8.009798,1
3.580083,0.689976,4.010875,0
6.045402,5.916138,6.500363,1
8.741124,0.717380,2.657175,1
2.460431,2.779843,6.086442,0
7.405892,7.405096,1.220346,1
6.286464,8.849572,1.291741,1
0.285329,9.032372,3.805001,1
7.946428,7.147840,4.700457,1
1.095971,6.098426,4.555948,1
6.345561,8.950173,9.962211,1
8.214333,9.882421,5.395412,1
5.186835,1.529726,7.038416,0
1.487607,1.452244,9.082414,0
1.599924,9.782322,7.518338,1
6.455276,1.889333,1.154905,1
2.600417,1.129065,6.881384,0
8.854784,7.867724,8.798239,1
9.814729,8.444565,9.421717,1
4.953153,6.811545,5.300721,1
3.659447,0.752803,7.531853,0
4.195110,3.521219,9.441122,1
0.272206,1.859798,6.158616,0
8.071429,9.451336,6.835714,1
6.335375,2.367420,3.446788,1
4.875411,9.134524,3.703747,1
2.501340,0.556498,3.975949,0
0.904980,9.707635,6.064289,1
6.054583,5.439539,2.972025,1
1.129655,6.408486,1.471928,1
8.999591,2.351018,1.561352,1
9.720370,7.960833,4.477378,1
0.079132,6.420864,9.204769,0
5.800158,7.302407,0.200234,1
1.217347,1.023096,7.641399,0
1.769028,6.382186,8.174576,1
9.491997,9.816806,0.866126,1
4.359687,0.760808,2.491511,0
2.054919,1.885600,0.533151,0
9.369236,3.711265,7.065976,1
5.489109,8.596801,4.639954,1
5.726193,8.011680,5.270506,1
4.070326,5.733958,0.218553,1
8.247444,3.224259,4.317061,1
3.864313,0.797916,6.419563,0
1.776742,6.756136,7.136360,1
9.592769,0.428997,2.318923,1
3.973736,9.784949,6.333949,1
7.084691,5.739185,2.918237,1
8.642581,4.639994,6.135727,1
3.049837,3.860514,1.916034,0
6.953525,4.808112,6.593046,1
8.497340,1.524011,9.927884,1
4.614868,4.930936,7.814402,1
7.055418,2.593848,7.362341,1
7.891813,6.989629,2.943818,1
5.619003,8.576338,4.699453,1
4.376250,5.743256,3.991328,1
5.329095,5.286148,4.644044,1
3.445607,5.155339,8.177212,1
6.123173,9.894380,3.794822,1
2.844431,8.479282,7.034118,1
5.478361,6.911766,1.616143,1
7.337206,5.582561,5.593364,1
5.854939,2.011355,0.306253,1
6.426921,6.650299,1.775221,1
6.685794,8.663469,9.868958,1
5.079812,2.897096,4.376322,1
8.348516,5.253653,2.019861,1
6.710769,2.853900,6.106349,1
7.764051,2.344876,8.314177,1
2.321087,4.697499,4.171389,1
7.322950,3.755679,6.323290,1
4.180782,6.889423,2.971802,1
6.013695,7.069809,3.081515,1
1.913608,7.139725,9.905427,1
0.702653,9.293043,2.077557,1
1.630527,8.871633,6.165927,1
2.943315,9.714391,5.979587,1
6.065250,8.665073,1.662107,1
0.449894,7.070982,7.124873,1
5.120877,7.345373,3.006199,1
0.835206,8.938143,0.921268,1
3.668770,3.663606,1.562990,1
1.438200,2.325263,2.814735,0
1.865866,5.237622,6.597508,1
9.347900,5.376637,7.853948,1
6.633565,0.391561,7.606912,1
7.468077,7.557821,8.015637,1
0.894921,0.212878,0.079866,0
5.045918,3.227528,1.331417,1
6.102548,5.537691,6.259024,1
7.761459,6.506803,6.056844,1
2.183615,0.915259,6.806307,0
7.877433,1.977105,4.370126,1
1.885696,6.802132,5.099217,1
5.056770,1.003136,4.789008,0
7.977308,1.957789,1.673619,1
3.002747,0.175622,0.455252,0
0.202765,4.071390,4.156665,0
6.811487,2.120933,8.245375,1
2.402295,6.611228,8.922616,1
6.591372,5.714721,3.801465,1
8.588523,5.001078,9.631254,1
4.335779,7.809205,0.227262,1
0.329660,1.636791,0.597423,0
9.188995,0.595081,1.407460,1
7.088982,0.191661,7.131963,1
1.608059,0.962590,5.050162,0
3.478500,5.554783,2.090825,1
9.226243,9.230210,0.029895,1
9.313310,6.185663,0.469609,1
0.665030,5.811976,2.280735,0
4.127623,3.325033,0.403052,1
0.855152,7.889025,3.087157,1
9.718192,6.423649,8.137096,1
2.772301,1.217178,6.508874,0
1.734396,7.337868,9.013659,1
0.227723,8.958830,5.276262,1
7.399623,9.720197,1.306750,1
0.989159,5.891940,6.764334,0
7.512981,1.294574,2.154301,1
5.897897,7.780672,5.178819,1
3.079707,4.572537,2.581592,1
4.326057,9.395518,3.124089,1
8.136929,7.855656,3.874244,1
1.240568,2.275443,0.862031,0
1.150765,3.866609,1.662658,0
2.867903,1.152711,5.895939,0
2.410205,7.694763,4.481518,1
4.446227,2.202987,7.314787,0
1.315375,7.351287,1.214974,1
4.186038,3.961516,0.134412,1
1.045501,4.492670,0.989109,0
7.269633,5.202555,0.111544,1
5.163607,0.030276,4.515792,0
0.764759,9.131794,3.078525,1
1.970773,5.900924,2.872034,1
7.761604,1.245108,2.392346,1
0.106203,4.864808,3.080744,0
8.745560,3.271598,5.672554,1
9.493865,1.179973,7.575714,1
2.494840,6.484601,8.317526,1
7.157277,5.130241,8.348502,1
9.612447,6.082749,4.670882,1
7.202581,7.346695,3.545584,1
3.184036,4.149632,6.042853,1
7.555664,1.752591,6.503170,1
3.790290,2.286756,5.357466,0
7.016026,6.118173,3.158888,1
6.215187,8.602451,3.182329,1
9.795554,4.928290,3.224724,1
4.213493,3.919508,0.109353,1
8.123441,4.759162,5.316123,1
1.043675,9.612001,3.507690,1
5.395479,5.103737,2.701688,1
9.328153,5.362424,8.292031,1
1.296603,4.015137,4.707327,0
6.023147,5.479987,8.971663,1
4.810741,8.285850,1.733391,1
1.576922,4.818835,9.436087,0
8.907777,4.323550,6.250890,1
6.925266,1.992366,6.611431,1
6.622721,3.580295,9.209616,1
0.681201,0.939058,3.779410,0
0.531256,3.680757,4.475115,0
1.604288,8.304882,5.990256,1
1.652667,9.244473,0.594591,1
5.684956,1.353789,6.545275,1
2.935350,1.345287,8.007162,0
8.529555,7.086615,9.792704,1
3.426399,9.705242,9.352128,1
1.983220,7.863581,4.153178,1
7.942405,0.372848,9.275759,1
4.158529,6.575677,1.996801,1
8.275308,7.043242,7.156662,1
1.074150,7.223155,5.520119,1
8.518933,9.518957,7.120171,1
0.450994,3.640707,6.523335,0
4.751255,2.537579,2.542813,1
2.859725,1.118438,0.313278,0
5.481923,4.794809,8.992395,1
8.419446,6.421500,9.507848,1
0.366179,5.579044,3.856954,0
2.354559,2.653463,0.850831,0
0.688861,5.976777,1.165224,0
2.106574,8.671698,1.752950,1
8.975913,7.368612,4.944281,1
2.993293,4.682762,1.154123,1
6.490057,3.504352,4.283451,1
6.558893,4.545376,8.373960,1
8.308786,5.937919,6.578727,1
2.432113,7.342646,9.462318,1
9.042255,7.686780,2.599796,1
9.502945,8.301396,5.849654,1
8.606606,4.412734,7.306630,1
3.324562,1.128310,4.149618,0
0.298329,8.722054,6.841921,1
9.429803,3.785206,7.433944,1
7.751626,6.521606,4.030660,1
9.189263,0.962266,6.416820,1
5.327554,3.930486,1.353204,1
3.365843,4.170594,8.037932,1
1.694386,9.822891,0.023634,1
8.626146,4.171161,7.198419,1
9.892127,6.839678,3.057912,1
7.506577,9.943446,1.628279,1
9.862912,1.508602,1.414960,1
6.873426,6.133047,5.479002,1
2.875714,9.279772,8.433547,1
3.642483,4.503844,8.142483,1
1.765169,6.695725,9.719531,1
6.149232,4.175102,6.146177,1
3.733207,5.705891,9.590129,1
4.462641,2.452889,0.944238,0
8.306438,8.759657,2.781551,1
2.649403,7.215205,6.880273,1
1.315566,3.263007,3.741284,0
6.740357,0.958610,1.667138,1
4.783768,4.268202,1.755265,1
4.538693,8.183879,9.739723,1
7.349371,9.995059,9.273226,1
1.142853,2.761200,9.966177,0
1.498068,6.182067,5.783231,1
2.375143,8.597045,6.170506,1
6.883568,1.464960,5.633300,1
4.242688,7.516723,8.326689,1
2.236038,0.370937,6.256833,0
3.132750,3.985261,6.396197,1
0.044799,6.262264,8.503853,0
9.897106,1.197606,8.017530,1
2.408015,4.913709,4.575954,1
6.049489,7.962536,5.566230,1
7.503573,9.947999,6.210896,1
1.419612,4.036590,4.845672,0
2.337793,6.151500,1.543243,1
1.373958,0.372493,4.420454,0
7.675833,4.981641,9.481974,1
8.802786,0.752718,8.460080,1
1.933266,2.534967,4.641553,0
8.745077,4.094040,2.661639,1
4.117050,8.367576,3.857999,1
6.128111,7.082309,6.145552,1
5.797851,0.574647,1.808800,0
6.311129,6.579784,6.863223,1
0.422119,1.196674,2.202943,0
9.411737,3.597188,4.053408,1
7.932299,9.566788,8.316814,1
8.081129,5.086501,4.435418,1
0.877370,5.045189,6.705772,0
6.447729,2.529098,0.246873,1
2.982114,8.020243,6.036450,1
6.046354,7.015409,1.627140,1
2.246948,4.579018,2.081442,0
9.940775,0.020085,9.119176,1
7.173049,9.291610,3.019512,1
6.095113,5.381853,7.411157,1
5.460292,0.642311,4.901857,0
7.552215,3.378512,0.779603,1
7.197652,1.760506,5.668514,1
6.946981,6.404338,1.912395,1
5.941995,9.700712,0.367193,1
1.239613,1.204813,2.493860,0
0.685198,5.345323,9.608128,0
2.859464,4.133898,6.888145,0
4.915028,6.353684,4.769596,1
1.139847,1.408343,5.524134,0
4.413315,7.949375,3.899650,1
8.570242,2.056916,0.095709,1
4.155171,0.803554,6.624308,0
0.276226,0.759944,1.462541,0
4.643163,0.548470,8.506442,0
4.266636,4.139968,0.776048,1
8.558550,2.570436,7.848279,1
4.779670,9.639363,4.028272,1
3.875241,5.563316,4.799700,1
9.917625,2.680510,4.153165,1
5.987614,1.495926,6.520662,1
5.206508,8.152318,1.770598,1
1.050989,0.669871,5.735807,0
4.309857,4.789608,2.777047,1
1.578071,8.453005,1.083258,1
3.189555,8.864880,1.458315,1
8.360411,8.171336,8.268590,1
0.579912,0.903759,1.521719,0
4.492694,5.623596,7.352593,1
