@RELATION SEA_Abrupt_Recurring

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
9.958912,3.705070,9.710985,1
3.897348,5.526808,2.660267,1
9.007356,7.482680,2.768776,1
3.174511,6.243564,3.255566,1
6.255718,2.325690,8.628625,1
3.506105,9.981801,6.240526,1
6.044558,4.875757,0.314352,1
2.916615,7.017224,8.449734,1
8.759027,3.006756,0.681523,1
5.503645,9.843426,5.608084,1
3.808991,2.557214,6.744776,0
2.949280,3.626093,3.501454,0
2.585848,7.624438,0.787321,1
0.246566,1.169134,9.287321,0
3.958603,1.003885,1.341527,0
5.150553,8.875113,6.978676,1
6.273770,7.268174,5.808712,1
3.195235,4.240210,1.583816,1
8.663959,0.328377,5.937866,1
5.398994,2.592544,0.089464,1
4.279600,0.848716,5.362696,0
9.728503,9.255523,3.323346,1
3.978585,5.511884,9.656168,1
6.086873,1.083060,7.396358,1
8.620452,6.487709,2.773069,1
2.617097,5.628771,8.665260,1
3.175459,0.751608,3.522697,0
7.092100,7.728484,1.932620,1
3.904304,3.138901,7.390889,1
2.685637,1.624154,6.418117,0
4.526109,1.741082,7.518071,0
5.751026,2.755551,2.054865,1
8.441001,2.461579,4.340003,1
1.573090,5.293221,1.105170,0
5.577772,5.091668,0.212099,1
6.775778,6.295345,4.268127,1
8.880955,2.528737,7.065774,1
7.933870,0.833000,8.065694,1
2.725596,6.884000,8.312856,1
1.510220,3.076508,0.131230,0
9.621746,6.524920,0.955922,1
6.836776,7.883071,0.372455,1
0.105411,0.180373,6.786317,0
9.678022,3.953006,7.493394,1
7.531225,3.276022,3.628687,1
1.806707,5.513973,5.007932,1
7.817528,9.222153,2.401338,1
5.759115,4.516312,5.416076,1
4.916059,9.583820,5.734397,1
0.464008,5.546614,9.137707,0
0.771033,3.422811,2.581741,0
3.457931,9.967092,6.954722,1
3.790907,0.667889,9.465865,0
4.089444,2.709125,1.555782,0
2.111530,0.803675,2.787015,0
9.327380,7.210549,8.005929,1
0.609985,6.078673,8.820502,0
2.265022,6.454488,8.612142,1
6.271588,3.090420,8.190400,1
8.298041,1.470686,6.316766,1
5.717128,0.375295,7.230373,0
7.711261,7.367083,5.217222,1
8.816154,2.647656,7.595029,1
4.023109,3.999320,4.279120,1
2.067078,1.887275,6.298097,0
2.142037,8.864920,5.673435,1
5.950839,6.391341,4.462950,1
8.985534,2.079864,0.030816,1
9.384214,1.523112,1.899436,1
6.101524,9.295980,7.532343,1
1.985238,8.760929,1.039064,1
6.962078,7.183532,2.224659,1
5.436088,4.279392,8.064904,1
6.280915,8.463796,1.773757,1
3.952366,4.985835,2.558358,1
4.252530,1.938701,5.116608,0
5.007196,2.172062,7.667827,1
3.363056,6.592803,7.249926,1
8.853284,6.278351,3.051938,1
1.947266,4.440399,6.171939,0
3.079559,9.677484,9.169323,1
9.438656,2.120052,1.834563,1
3.153854,8.838844,4.129072,1
6.940258,8.651766,2.188569,1
5.551906,9.295311,2.389177,1
7.317259,3.393851,7.423220,1
5.658469,6.080003,4.489009,1
8.882454,2.240621,3.925541,1
9.584676,9.956895,8.393059,1
6.784130,9.546510,9.975054,1
0.638059,6.037677,1.958773,0
3.378972,7.697123,6.262857,1
3.523310,8.139903,6.301789,1
2.509156,3.167319,6.344007,0
0.107157,0.245329,3.658999,0
5.845260,9.674787,8.383002,1
8.710629,5.233123,2.873630,1
4.504909,5.014054,7.064385,1
2.927555,1.003102,5.616778,0
4.543140,1.693260,6.804937,0
9.224585,4.214531,8.299844,1
0.227151,4.610720,5.398409,0
9.714944,8.893060,7.285869,1
1.501253,5.356875,6.988402,0
6.611268,3.202874,4.456928,1
9.076105,2.580714,4.027403,1
7.740947,9.866793,8.250923,1
3.035165,1.185734,8.160668,0
8.090543,5.059192,4.986653,1
7.351488,1.021419,0.408972,1
9.462100,7.924269,0.928291,1
5.779810,0.423979,4.786272,0
3.811706,8.381664,1.164841,1
9.075231,9.307791,7.053019,1
8.032484,7.360698,4.577134,1
8.263733,9.508648,8.922899,1
2.301472,9.386602,7.817544,1
3.811268,6.764751,0.727740,1
7.225567,1.940423,7.009311,1
2.451108,0.035110,9.667640,0
5.073232,8.484137,7.423511,1
0.008161,8.551161,8.719834,1
1.215164,4.097248,9.182562,0
2.846491,4.670419,6.174680,1
7.187396,6.000013,8.289892,1
5.588384,5.983396,6.206106,1
5.752174,9.966901,1.978718,1
6.395406,6.704498,6.886067,1
0.442464,0.905238,3.140058,0
4.030335,5.128217,4.985837,1
6.435376,3.154187,7.096588,1
5.022469,4.616954,7.098659,1
4.210206,0.130465,9.617775,0
0.396945,6.903886,2.766822,1
0.070456,3.719588,0.307575,0
2.155822,8.935270,4.727594,1
6.807176,5.596846,0.255792,1
6.837384,6.039998,8.185507,1
3.340073,7.058412,1.703535,1
0.819459,6.585702,8.464557,1
4.014868,7.545746,4.388972,1
0.733475,1.715444,4.352761,0
5.743987,3.466195,3.169354,1
0.099622,0.080568,6.822289,0
2.044214,7.219134,2.182642,1
6.860929,6.200938,9.946040,1
8.339477,4.593097,5.116060,1
6.302377,7.356858,3.884860,1
1.454274,5.065928,0.146725,0
5.671734,7.788905,2.513622,1
3.361371,7.717534,1.194132,1
0.535638,5.291785,4.596483,0
8.315123,7.740564,8.955079,1
7.180808,0.326889,1.413355,1
7.156475,9.812970,3.319156,1
6.078438,2.891550,7.181549,1
2.094565,2.912436,5.449123,0
9.251518,3.382319,3.601091,1
7.954037,0.755867,3.859898,1
5.509997,9.373356,9.730665,1
7.842541,7.052178,3.773470,1
7.654423,2.947575,9.600181,1
1.218927,8.645725,2.704505,1
3.843065,9.835207,3.808905,1
8.165129,3.280102,6.964231,1
8.600683,5.299146,8.045044,1
3.202171,8.416729,1.143023,1
3.990587,9.323153,9.291350,1
3.976369,7.597353,7.096403,1
5.143144,6.047700,2.037624,1
4.365750,7.162234,0.937962,1
9.736867,5.385127,3.023098,1
7.959315,6.540963,5.216686,1
8.040968,8.405649,7.850490,1
8.102184,2.234476,9.140333,1
4.153495,4.270524,4.931508,1
8.706437,2.062479,2.589736,1
7.525099,4.745315,4.660719,1
0.699351,2.331824,9.339677,0
7.318736,7.441597,0.583519,1
9.768270,8.305474,2.320468,1
1.569877,5.915427,5.160333,1
3.199576,5.613979,3.427617,1
5.310118,3.763921,8.136382,1
1.817866,3.714544,4.104628,0
8.341786,4.372278,0.757877,1
8.059878,4.537710,0.035784,1
9.384742,8.091885,0.069626,1
9.480669,6.634125,5.937646,1
5.365602,7.090737,5.110177,1
4.494306,5.892541,4.935332,1
5.702088,8.271825,5.973654,1
1.927365,0.908610,6.230044,0
7.076972,2.409064,8.910974,1
5.366763,5.603581,3.828129,1
7.105646,4.619045,0.055406,1
5.349046,5.549042,2.781964,1
2.494622,4.538159,0.552204,1
7.868136,8.077786,4.667783,1
0.111107,8.232380,6.587207,1
2.730288,6.714851,5.138761,1
1.095474,1.859855,1.904331,0
8.958654,2.425635,6.094845,1
7.352913,4.136125,5.149281,1
7.344504,6.558650,7.714121,1
7.981151,3.965230,0.620573,1
2.352174,0.067097,4.411743,0
8.421054,6.822365,9.619808,1
3.866002,7.745922,5.747358,1
9.990825,8.478901,2.635286,1
8.845538,9.713565,6.583147,1
2.261084,0.100432,6.038681,0
0.661460,6.581995,5.134715,1
4.260139,1.450467,6.108264,0
8.341282,3.728343,0.271789,1
9.147342,4.570806,6.951888,1
5.594035,7.300283,8.847765,1
0.054701,5.982964,2.601359,0
7.667368,7.228273,3.694709,1
3.427310,3.551966,2.901431,0
1.782725,5.974846,0.435617,1
9.695386,2.151865,0.316832,1
9.795515,7.090362,6.162740,1
3.436910,9.580454,7.101733,1
1.672374,4.668379,1.733435,0
0.814250,5.900348,2.673226,0
0.939486,0.649695,8.896954,0
1.283883,3.403943,3.070176,0
0.477023,0.618528,7.119337,0
4.441473,8.141803,9.177772,1
9.822922,5.147053,8.780711,1
9.097108,0.556481,2.802218,1
3.759959,9.877088,1.624239,1
7.025770,5.138285,8.845013,1
1.022356,4.707326,0.870287,0
8.180996,7.640582,6.271515,1
6.604607,2.051759,2.863094,1
8.753781,0.022793,4.584401,1
4.824780,4.491562,2.682621,1
5.455919,4.985831,1.190782,1
3.429433,3.153845,4.696012,0
4.616237,7.569737,2.354798,1
3.930540,5.185364,6.951057,1
5.903575,0.726254,5.873943,0
0.633530,8.205631,9.419748,1
6.480853,9.484517,8.924117,1
4.978467,4.917223,4.208203,1
6.896514,1.444583,7.190803,1
7.169186,4.600793,9.834873,1
7.258613,8.200344,6.050848,1
3.572579,6.503511,5.067077,1
8.811134,9.636840,4.235552,1
7.765998,9.804154,5.213851,1
1.020161,4.067964,0.773228,0
9.378579,3.115526,5.069027,1
1.008499,4.206745,9.490838,0
7.636901,4.884188,3.592445,1
4.216446,0.889555,5.817199,0
6.643969,8.482995,3.879534,1
5.274849,7.384392,2.511919,1
4.911527,2.064213,9.132891,0
8.382101,9.160822,1.192296,1
2.216138,9.188196,4.291820,1
7.609321,1.786176,3.763742,1
6.491536,5.456684,1.433174,1
9.117776,2.646262,4.161980,1
6.850668,8.989332,1.100541,1
6.531137,1.599730,1.283536,1
7.279530,1.206507,2.894589,1
2.455515,8.013198,8.442299,1
2.395433,7.435697,3.828027,1
8.935866,2.878413,3.141291,1
5.694381,8.830033,2.334298,1
3.452305,2.097961,4.326654,0
6.801010,2.894022,8.587070,1
9.735306,3.812561,4.245528,1
7.729816,4.224475,2.631743,1
3.910980,8.606515,1.452191,1
4.494751,9.026148,2.354585,1
0.084401,5.941830,6.852038,0
2.188564,3.608876,5.022412,0
4.669468,3.050712,5.740281,1
6.264812,9.597992,9.954975,1
2.976759,7.504972,3.139020,1
1.173269,2.667651,0.553891,0
9.965238,7.745735,8.656068,1
7.844988,0.907316,0.069024,1
3.175480,9.163782,1.663916,1
4.924004,6.106456,0.019933,1
7.853978,7.485375,6.214636,1
1.211358,4.994032,8.671875,0
0.830764,0.559513,4.272097,0
7.798214,8.328298,8.540316,1
0.484990,1.096255,1.286387,0
0.963016,1.523165,1.210853,0
1.264826,3.374537,2.501575,0
6.550807,5.420922,5.175507,1
4.620772,3.063323,1.399292,1
6.931122,8.001589,2.727766,1
5.428509,1.281931,9.444690,0
9.729080,3.370042,8.620528,1
9.560937,7.655163,9.155873,1
6.828731,9.443774,4.628655,1
5.731736,9.134429,5.565674,1
6.648913,4.710058,5.950488,1
5.655759,9.003852,9.213166,1
4.890861,7.700285,0.187956,1
9.811432,8.776111,2.016535,1
0.595983,6.003626,9.831487,0
7.038989,6.049024,1.081772,1
4.877106,0.204046,3.929659,0
6.862066,1.862590,5.042125,1
3.995275,9.724281,4.955436,1
3.411803,4.034411,5.311637,1
0.044995,4.044840,3.856091,0
1.695485,2.754533,1.314802,0
6.035822,0.882940,9.859301,0
2.139950,6.032536,4.614611,1
4.147406,6.729868,1.900399,1
6.622668,3.151170,9.319514,1
7.480572,1.228875,6.292633,1
0.362345,5.816828,0.438282,0
7.260009,3.507429,5.684542,1
6.950173,7.566482,1.326065,1
5.662989,8.997696,5.621906,1
3.978106,8.909384,7.954856,1
6.081900,1.811512,6.538205,1
9.554356,4.724607,0.359824,1
9.557830,0.108868,8.350266,1
2.082617,2.756257,3.091770,0
0.849852,4.568923,8.293005,0
0.401232,2.626923,1.704155,0
3.788663,5.493147,4.758439,1
4.833855,9.508913,4.704912,1
3.320822,6.461203,0.357792,1
4.270905,2.552670,1.940739,0
2.866462,4.926917,9.363276,1
7.602318,6.624514,5.873444,1
4.323917,7.282392,4.149635,1
6.321241,7.240805,3.801362,1
7.840329,2.816422,6.972360,1
0.733882,6.391201,0.139745,1
3.045455,2.876997,2.613809,0
2.601339,9.730273,7.108202,1
2.428970,4.058456,8.371591,0
5.295969,8.301181,9.261611,1
5.416087,9.711789,9.130569,1
4.949210,4.576467,3.265976,1
9.809490,9.261299,2.742227,1
1.062154,6.349313,3.030408,1
5.137814,6.213689,4.339260,1
4.918359,4.000367,9.680246,1
0.319990,5.679980,1.111312,0
5.001754,0.401771,4.883765,0
9.444055,3.338887,7.127053,1
6.381118,2.370696,0.224814,1
3.605533,7.641237,5.825260,1
4.760117,2.074036,9.765032,0
6.410828,7.825165,2.343428,1
9.528735,5.245817,8.584969,1
1.752291,3.563557,5.063273,0
9.755116,6.168039,2.208934,1
1.979200,2.386516,9.852526,0
7.153514,3.256266,6.804758,1
1.382953,9.503488,2.804542,1
1.076290,1.795390,6.532001,0
0.959750,5.228646,6.771142,0
4.893624,8.187501,4.978542,1
0.773035,6.141463,0.213350,0
9.125141,4.307143,6.517114,1
7.748069,5.874947,1.502152,1
3.673685,9.907514,4.418081,1
7.143339,1.112545,1.481010,1
2.188615,5.351663,4.120271,1
2.323098,7.419126,7.699763,1
7.224227,2.704765,3.691429,1
6.348050,5.064371,8.410572,1
0.868575,4.625988,8.595255,0
8.806294,6.242665,9.396241,1
1.805224,6.038922,7.783892,1
1.133406,5.594918,1.693374,0
6.356951,6.874866,6.865136,1
4.613419,1.221739,1.844229,0
6.767921,2.755219,8.634695,1
5.087585,9.186652,2.369670,1
3.275020,1.134284,4.208580,0
8.666151,9.591062,2.977144,1
4.556881,7.985468,9.660842,1
3.218894,0.692397,3.867505,0
9.487501,2.727710,2.150504,1
1.186102,7.634836,0.997902,1
9.067555,7.780640,1.203931,1
1.356023,8.326068,8.779621,1
7.951827,9.075102,4.975995,1
9.978799,5.545460,8.882863,1
9.891295,4.901871,3.441005,1
9.937667,2.527258,1.173927,1
6.282785,6.804962,8.903817,1
7.761369,4.131242,3.873572,1
5.154336,6.961619,9.178944,1
8.217416,2.723138,6.545329,1
1.644512,8.684356,0.308195,1
8.459992,2.413551,3.525161,1
5.663421,0.516317,5.462574,0
6.406377,5.153351,0.419013,1
7.708148,0.387504,8.641984,1
4.780701,8.478691,0.963296,1
2.782666,2.041310,0.794328,0
8.387205,8.578498,3.738505,1
6.561646,3.716787,7.602500,1
6.001857,1.340997,1.070571,1
1.261004,1.460590,6.098320,0
3.779584,4.531337,7.963912,1
0.185354,6.735020,8.183302,0
7.768381,1.423899,4.501123,1
3.487234,3.093647,7.960193,0
6.726331,0.696412,1.792640,1
6.218144,2.542938,7.517137,1
8.409149,2.112395,7.125186,1
0.961100,9.131632,0.775229,1
5.081924,1.467447,8.937795,0
1.946234,9.779455,7.044989,1
5.738332,8.159536,4.607078,1
5.637245,7.410806,2.429737,1
1.817008,8.804236,8.233314,1
4.817399,2.357838,9.997985,1
2.282395,1.689145,0.228680,0
5.700530,3.555165,0.013205,1
2.850534,0.331445,0.739810,0
3.055851,2.156964,4.918532,0
4.541988,8.290520,3.615146,1
7.060430,7.104007,8.809287,1
9.983236,4.215319,6.544396,1
1.793682,3.307477,5.332737,0
2.788353,3.667905,0.063244,0
6.000590,2.669820,8.564141,1
5.665036,2.535554,6.878825,1
0.632849,5.564124,6.981822,0
9.319917,7.364438,8.027672,1
2.587683,8.455628,6.414247,1
6.237416,2.265874,2.770389,1
9.464743,3.248614,5.886066,1
8.213977,4.053425,2.713074,1
2.773267,0.435453,7.065006,0
2.892656,9.975725,5.062473,1
5.839304,5.526328,8.598455,1
5.318101,1.768059,8.683015,1
5.050390,7.217386,1.671051,1
4.373806,8.462293,5.934797,1
5.430742,7.070067,6.376320,1
4.937887,3.660177,0.182023,1
0.466006,8.354116,6.850377,1
5.094310,4.336537,1.939568,1
1.081124,4.580947,2.981931,0
2.498006,2.029408,0.173892,0
8.855959,6.163237,0.073331,1
1.616832,5.838393,9.881955,1
2.052394,8.853742,1.458487,1
4.720436,2.298576,9.237538,1
8.580489,3.549337,6.425015,1
1.412119,8.177108,2.208571,1
3.118632,6.514809,1.125308,1
7.361810,6.338041,0.940734,1
4.842373,5.270212,5.016552,1
1.081614,2.013779,7.309937,0
6.143844,2.644002,3.697894,1
5.082732,2.865204,8.667520,1
2.461452,2.721610,9.144311,0
8.017990,3.571577,9.706060,1
3.997301,2.742731,0.164651,0
0.139642,9.248483,6.367953,1
3.435188,6.114059,6.726850,1
2.048881,7.628488,7.598193,1
1.184307,5.390390,1.559666,0
2.474372,8.400620,0.915232,1
9.129690,9.578218,8.223335,1
8.904356,1.848864,1.164474,1
3.744160,1.160704,9.722597,0
6.078397,1.459838,5.103843,1
0.153786,5.083987,0.674991,0
9.224628,0.632756,7.576531,1
2.908333,2.277216,8.002698,0
8.097524,0.356681,4.601731,1
7.000422,8.750424,9.111435,1
7.025777,5.395134,2.560423,1
9.682557,1.038674,5.812706,1
0.088574,0.618214,8.863054,0
3.980769,7.054270,7.974507,1
1.876565,2.650235,2.302598,0
2.176610,1.561942,8.305933,0
2.254361,7.656762,3.416314,1
6.944216,5.795709,3.021328,1
5.936525,1.380935,4.858024,1
4.041777,6.355109,3.869429,1
2.907000,3.389344,6.354824,0
4.876103,4.158309,0.816099,1
0.882849,6.770608,3.211778,1
1.564760,0.673254,1.234611,0
5.381888,0.513590,4.869843,0
9.014894,4.904172,8.133356,1
5.608436,4.575241,3.703853,1
8.283072,8.881198,8.983858,1
8.574719,2.497010,8.235194,1
3.163169,6.282335,0.834521,1
5.704306,4.180334,4.800901,1
6.855797,3.164951,1.826226,1
3.261364,9.407798,9.574804,1
8.739792,5.110511,7.945160,1
6.253283,9.410036,7.845363,1
3.388757,8.884040,4.262947,1
2.808044,0.807910,0.285627,0
0.729848,2.861079,6.454994,0
1.235377,2.353806,7.070148,0
6.104805,9.145176,5.198288,1
3.560000,0.602333,7.175115,0
9.860009,5.637178,9.922751,1
6.010910,8.166864,4.642785,1
6.770824,6.771761,9.806169,1
1.906603,3.050938,7.380845,0
2.943610,3.255853,3.509844,0
5.772042,7.927747,9.131641,1
0.857668,6.953785,9.446798,1
0.215016,8.523904,0.430487,1
6.656998,4.105956,2.726002,1
7.344006,1.211901,6.053539,1
9.756282,5.949947,9.009227,1
6.783385,2.369222,5.068608,1
3.821373,3.811892,8.983298,1
4.598964,6.084498,3.511831,1
6.190532,1.868001,9.408811,1
3.727410,6.425543,1.887193,1
9.583442,7.407905,8.673821,1
8.170814,8.494760,0.514972,1
9.982341,3.477925,4.645169,1
4.554724,8.334320,7.013664,1
8.507432,6.037055,2.353654,1
6.970819,0.348567,8.488585,1
0.461886,2.167712,9.179609,0
3.889770,6.437194,6.668812,1
2.430463,9.389265,7.805493,1
6.994564,8.000610,7.322902,1
9.775490,6.067118,9.699198,1
8.687486,1.955639,3.273799,1
1.796808,9.126177,9.995886,1
0.275223,2.985240,3.696991,0
6.964673,5.338234,9.492993,1
4.384783,7.475972,3.720129,1
4.386924,0.996107,2.251133,0
1.469890,1.173772,1.141059,0
4.926774,7.220267,4.241430,1
8.597852,4.114213,5.747683,1
6.692557,2.738399,7.593429,1
0.431617,8.827796,1.417597,1
7.245184,1.943950,5.017052,1
4.473146,0.633075,7.343896,0
8.197780,4.261198,2.628236,1
9.177554,3.003575,1.198904,1
5.795964,0.339818,8.183136,0
5.386945,9.176466,1.154974,1
7.669254,2.677478,7.838199,1
8.665516,8.906942,6.089301,1
6.791630,7.295836,6.748725,1
3.297598,2.763053,0.075843,0
2.775618,5.090820,6.688909,1
6.036839,2.221267,1.835267,1
9.237510,7.709935,9.326869,1
9.090008,7.415077,8.584402,1
7.394242,1.698052,8.739241,1
2.959990,7.216237,1.470477,1
5.567730,2.243230,0.040468,1
4.519564,4.553750,9.671119,1
9.589928,9.946817,3.155215,1
3.890257,4.097751,2.193739,1
8.626903,5.076645,8.653264,1
4.297949,1.895874,9.790342,0
3.352098,8.790149,5.419865,1
0.229982,4.660317,6.502733,0
8.490688,7.884245,1.262605,1
0.082539,5.895018,6.137916,0
1.820816,0.172785,6.922127,0
9.401934,1.270834,0.630839,1
8.660869,9.381676,1.300896,1
4.425761,8.835705,8.623076,1
6.026963,6.774049,9.999530,1
4.944929,0.293859,6.106709,0
7.186282,2.049679,0.455384,1
6.660003,7.916457,7.625959,1
2.333669,0.129986,1.562278,0
2.377984,2.104515,3.779860,0
5.676468,1.640364,4.905379,1
7.610969,7.020760,0.409728,1
8.131279,4.879078,3.522318,1
6.604792,6.184266,5.274086,1
5.443044,4.445502,5.330160,1
5.023034,3.016927,2.867818,1
3.555404,7.336423,2.395183,1
0.447747,8.150182,0.226989,1
3.981389,1.539585,0.156474,0
2.292983,7.802647,9.857540,1
0.894027,6.037601,8.665747,0
5.155839,1.104715,3.633103,0
5.377997,6.216274,0.340460,1
9.031021,5.558289,3.185103,1
7.681133,4.206336,9.640415,1
7.862014,1.336461,5.494192,1
1.035897,4.964238,4.810107,0
4.440111,7.556379,5.307430,1
2.357353,6.519370,1.249534,1
0.955727,0.245241,5.803159,0
2.748238,2.253493,3.855483,0
0.501695,0.170995,1.938363,0
5.126892,0.484627,7.067737,0
3.137611,6.941991,6.510568,1
3.555563,8.045260,7.909235,1
7.439902,9.584987,3.980716,1
2.474935,9.204618,3.557651,1
7.184723,8.418151,3.771940,1
0.655306,7.922177,6.240607,1
7.333046,4.778964,8.639249,1
6.662913,9.578125,0.290841,1
7.494584,5.872989,7.661328,1
5.388317,8.199619,2.463945,1
5.656088,4.631961,8.937143,1
9.384280,0.367690,7.321512,1
7.604994,8.251948,9.524032,1
3.854460,9.789406,7.196995,1
0.642859,3.806192,0.660518,0
1.249970,9.450665,3.347260,1
1.053643,3.491728,9.140845,0
3.254421,7.871217,2.066087,1
5.253389,5.539908,8.392905,1
7.247553,5.571576,3.393074,1
9.615299,7.279921,7.394090,1
0.057504,3.923221,2.033079,0
2.253493,9.311434,9.204833,1
7.840637,6.691869,2.564221,1
0.718796,2.644147,5.914812,0
5.565417,7.883491,6.931932,1
4.844934,8.482700,8.265823,1
4.227784,5.794604,1.000283,1
3.845350,1.501941,0.982251,0
4.937947,6.667005,0.266040,1
8.375332,7.960044,1.054887,1
3.113472,2.104780,3.382508,0
9.609656,4.402084,1.823323,1
5.478976,4.239491,5.039916,1
1.112075,2.152676,5.177027,0
9.051984,4.196184,2.683989,1
6.165713,5.672086,6.247080,1
6.405384,6.743346,2.575893,1
7.858022,1.822336,9.777732,1
5.724437,1.191420,2.509900,0
9.121677,4.995178,5.099874,1
1.295064,1.612492,2.360706,0
9.452837,5.361399,1.131459,1
3.178212,8.248559,2.559737,1
3.794902,8.414558,2.096368,1
6.601720,1.090887,6.768717,1
4.069491,9.322864,7.495930,1
0.788977,7.392668,0.279125,1
8.096474,3.148163,0.800725,1
1.659072,6.724629,0.338512,1
6.684187,3.319684,7.612278,1
1.689899,3.629608,1.406835,0
4.464718,3.837877,0.481613,1
1.691695,4.971762,9.038280,0
3.215005,2.814704,9.802880,0
9.810766,4.295981,7.766171,1
4.668971,2.723454,8.217937,1
4.652450,6.703687,5.078759,1
9.865108,5.449673,1.954700,1
8.142406,3.785105,8.050106,1
4.200141,5.687440,1.271048,1
3.514697,5.817447,3.219963,1
0.310860,9.935731,9.111888,1
7.153720,3.773270,8.769068,1
4.563583,1.886903,8.118991,0
6.095059,6.270424,0.562337,1
8.001389,3.442602,4.469656,1
2.334391,6.254307,8.562141,1
5.653047,1.351503,0.062608,1
5.152557,8.582525,4.951993,1
9.346070,6.768154,6.897777,1
9.956587,6.068346,8.924130,1
4.738508,3.035837,4.943236,1
4.218268,5.491828,5.583584,1
4.466310,9.064655,3.575340,1
3.507696,5.103093,0.733582,1
8.836429,3.789399,3.314809,1
9.269185,1.189816,3.690221,1
6.997890,4.698433,4.904421,1
1.771465,6.458769,7.762454,1
3.119910,5.278857,7.083708,1
0.697210,6.803740,8.960803,1
7.642729,8.735322,3.983307,1
